# k_modes  P_R(k)  P_S(k)  P_RS(k)  P_T(k)  beta_iso  cosDelta
6.1384491075804954e+02 1.1436144341569699e-09 7.6365571378527419e-61 2.7648596480147520e-35 9.8949253349443458e-12 6.6775627429730091e-52 9.3558763482655805e-01
6.8241463216934665e+02 1.1401179127334469e-09 7.5507801401574616e-61 2.7523232408648359e-35 9.8822172802563744e-12 6.6228063394376225e-52 9.3805572949862126e-01
7.5864395393249390e+02 1.1364219536390251e-09 7.5170871414315957e-61 2.7485324915428674e-35 9.8694226244446380e-12 6.6146972234745609e-52 9.4038626091959621e-01
8.4338849389662823e+02 1.1325380529763244e-09 7.4490215700426842e-61 2.7366802526263846e-35 9.8565827518030053e-12 6.5772814877756746e-52 9.4221071960180269e-01
9.3759944694756848e+02 1.1284745519016729e-09 7.4502912051633949e-61 2.7350461440851421e-35 9.8437349015086039e-12 6.6020905767067392e-52 9.4326158738484012e-01
1.0423342614680441e+03 1.1241960626090732e-09 7.4949171273460388e-61 2.7398365104115020e-35 9.8308403493712365e-12 6.6669128069632052e-52 9.4388742707855622e-01
1.1587685084149657e+03 1.1197592150595169e-09 7.1967106226419169e-61 2.6889253495143484e-35 9.8178985934892549e-12 6.4270162065684815e-52 9.4721682305742017e-01
1.2882090762353882e+03 1.1151923400917089e-09 7.1557730453858481e-61 2.6803194303896557e-35 9.8050894905114907e-12 6.4166267899557006e-52 9.4881903074310536e-01
1.4321088397243182e+03 1.1105136654798491e-09 7.1035937636360667e-61 2.6680095044812115e-35 9.7924567075401768e-12 6.3966738856532919e-52 9.4991853140275151e-01
1.5920829674714785e+03 1.1057447567492834e-09 7.0422904123520427e-61 2.6521944864798797e-35 9.7800601962899592e-12 6.3688209863687481e-52 9.5043179887211204e-01
1.7699270509361079e+03 1.1009099456492323e-09 6.9450558350727868e-61 2.6299589054314653e-35 9.7679448250769884e-12 6.3084686104612535e-52 9.5111973722172760e-01
1.9676372586352047e+03 1.0960348005829424e-09 6.8847962681336790e-61 2.6153982952470798e-35 9.7561704555341484e-12 6.2815489658466114e-52 9.5209463459740751e-01
2.1874327416611832e+03 1.0911488226177353e-09 6.8592218948843861e-61 2.6053157384163504e-35 9.7447879388686335e-12 6.2862386438072468e-52 9.5231569641500891e-01
2.4317805420142599e+03 1.0862863359699800e-09 6.7831162702746466e-61 2.5856528475080837e-35 9.7338486391583911e-12 6.2443170328730902e-52 9.5254044851063180e-01
2.7034232833272281e+03 1.0814843360573207e-09 6.7508702609796871e-61 2.5743233494410206e-35 9.7234009194113328e-12 6.2422265731474065e-52 9.5273714600944082e-01
3.0054099547906130e+03 1.0767859889689581e-09 6.6865427590586012e-61 2.5560482182820441e-35 9.7134885754644987e-12 6.2097230346218433e-52 9.5258454521569558e-01
3.3411301338049552e+03 1.0722405760819996e-09 6.6487050026810165e-61 2.5426975659317590e-35 9.7041479880343022e-12 6.2007586272994736e-52 9.5231375295271370e-01
3.7143520314842481e+03 1.0679039220056147e-09 6.5524690983001590e-61 2.5199965036534977e-35 9.6954151069286125e-12 6.1358226740042898e-52 9.5264557985082121e-01
4.1292647880432960e+03 1.0638403905971111e-09 6.4844265675965321e-61 2.4993564809183434e-35 9.6873208717561592e-12 6.0953002207003633e-52 9.5159944001082186e-01
4.5905254928033128e+03 1.0601233926302665e-09 6.4443966016511542e-61 2.4849047907589954e-35 9.6798828115653996e-12 6.0789118006933101e-52 9.5069325904562996e-01
5.1033114565808137e+03 1.0568347735163197e-09 6.3893086330249064e-61 2.4680758250862804e-35 9.6731206292048109e-12 6.0457025006532323e-52 9.4979092843115043e-01
5.6733783231785801e+03 1.0540528385139666e-09 6.3788084671087014e-61 2.4590918063640995e-35 9.6669728925206212e-12 6.0516970630255362e-52 9.4836118504728228e-01
6.3071246722373926e+03 1.0518889026312870e-09 6.5556765015358239e-61 2.4846669795469813e-35 9.6613805325660774e-12 6.2322898218023604e-52 9.4618159163847526e-01
7.0116638385678234e+03 1.0504709832804000e-09 6.2384337207952540e-61 2.4188376169039731e-35 9.6564553767887995e-12 5.9387016110753835e-52 9.4488053198082789e-01
7.7949037540808913e+03 1.0499267576926876e-09 6.2355693343410845e-61 2.4116487613045522e-35 9.6521869657215944e-12 5.9390517373272133e-52 9.4253285535760478e-01
8.6656357084847205e+03 1.0503936667148652e-09 6.3569928098808223e-61 2.4283258016116784e-35 9.6485666597656717e-12 6.0520098429025096e-52 9.3973423128632472e-01
9.6336330250199262e+03 1.0520169885085713e-09 6.2090990501945209e-61 2.3928845736525751e-35 9.6455753495622667e-12 5.9020900974204487e-52 9.3625915935035908e-01
1.0709760758796408e+04 1.0549436756056445e-09 6.1154181148045449e-61 2.3655781585381650e-35 9.6431915861883883e-12 5.7969143341171044e-52 9.3134285592542410e-01
1.1906097649014262e+04 1.0593181280927789e-09 6.2227709626718087e-61 2.3757396746246118e-35 9.6413932447351342e-12 5.8743174478430111e-52 9.2532381551908272e-01
1.3236071693892180e+04 1.0652719563998414e-09 6.2755110211270665e-61 2.3689310996843625e-35 9.6401504416852351e-12 5.8909942981467198e-52 9.1621549869845098e-01
1.4714610870032509e+04 1.0729133248981782e-09 6.3173322462244054e-61 2.3534112629498721e-35 9.6394280918462056e-12 5.8880173259325806e-52 9.0395882495341162e-01
1.6358310687935646e+04 1.0823133283975438e-09 6.5863169162192599e-61 2.3637960504302014e-35 9.6391883195121664e-12 6.0854068257395086e-52 8.8534428319548530e-01
1.8185620464351319e+04 1.0934899482314966e-09 6.9883217309312037e-61 2.3751426636511247e-35 9.6393927562919430e-12 6.3908422224030769e-52 8.5920314430335731e-01
2.0217050402236244e+04 1.1063897793569698e-09 7.6050569053745828e-61 2.3946605659364837e-35 9.6399998286477995e-12 6.8737591825862828e-52 8.2554100721407908e-01
2.2475401802637283e+04 1.1208705863536979e-09 8.7471273139311884e-61 2.4605044916166880e-35 9.6409640517859371e-12 7.8038690821448466e-52 7.8580303525663719e-01
2.4986022992459686e+04 1.1366847067798737e-09 1.0087410186746663e-60 2.4703342123629130e-35 9.6422496632918682e-12 8.8744135700773135e-52 7.2953454942919660e-01
2.7777093840719150e+04 1.1534668002587729e-09 1.2256315907162641e-60 2.5061513944905776e-35 9.6438137978068611e-12 1.0625633875559328e-51 6.6653779454782947e-01
3.0879942056763579e+04 1.1707278768799568e-09 1.5517700669699887e-60 2.5442895016342298e-35 9.6456244902184936e-12 1.3254746022666913e-51 5.9693200001786750e-01
3.4329394820678193e+04 1.1878442585273688e-09 2.0712906170417257e-60 2.6145347411087136e-35 9.6474992171659293e-12 1.7437392167973355e-51 5.2710137198182583e-01
3.8164169692665768e+04 1.2041155863009550e-09 2.7245721797827615e-60 2.6628480278825707e-35 9.6494546555777424e-12 2.2627164790322594e-51 4.6490384014194847e-01
4.2427309189070300e+04 1.2187860912527775e-09 3.7123982586166552e-60 2.7209769300739391e-35 9.6515492995427804e-12 3.0459801644115578e-51 4.0451425880810582e-01
4.7166663902841326e+04 1.2310796382932211e-09 5.1357844533075767e-60 2.7688423773842157e-35 9.6537599478461617e-12 4.1717727217289296e-51 3.4821843952545634e-01
5.2435429591106338e+04 1.2402720192070688e-09 7.1432401952117887e-60 2.8044995450462322e-35 9.6560574655947901e-12 5.7594141322148088e-51 2.9795403693990929e-01
5.8292744258265033e+04 1.2457657912961056e-09 9.9023586311960069e-60 2.7821016928064899e-35 9.6584176747685662e-12 7.9488124496447339e-51 2.5048716329471826e-01
6.4804351936421488e+04 1.2471556427344702e-09 1.3880344127529466e-59 2.7270766115610184e-35 9.6608085032963150e-12 1.1129600550173437e-50 2.0727021312855096e-01
7.2043340613598208e+04 1.2442844856808201e-09 1.9325316807647490e-59 2.5861313002084337e-35 9.6632014296999379e-12 1.5531268797483633e-50 1.6677364332703942e-01
8.0090962592435026e+04 1.2372741757193730e-09 2.6977699892956665e-59 2.3721078434548483e-35 9.6655694078795517e-12 2.1804140442251899e-50 1.2983715652051603e-01
8.9037546487288753e+04 1.2265180681060014e-09 3.7364167920853919e-59 2.0312294784341498e-35 9.6678854445760682e-12 3.0463609866385379e-50 9.4884299986885634e-02
9.8983511096230883e+04 1.2126425222756100e-09 5.2048443189779355e-59 1.5863842339749459e-35 9.6701264249208896e-12 4.2921505912646661e-50 6.3144876263042715e-02
1.1004049252790690e+05 1.1964312374186025e-09 7.1793866436397718e-59 9.8763437522925308e-36 9.6722695973533101e-12 6.0006680025589110e-50 3.3698351369198395e-02
1.2233259723442435e+05 1.1787341201728595e-09 9.9497659129950250e-59 2.5783230999865984e-36 9.6743006749563057e-12 8.4410604076989874e-50 7.5287518080105467e-03
1.3599779501463560e+05 1.1603721403480123e-09 1.3924343176980401e-58 -6.3173824144780448e-36 9.6762023510590215e-12 1.1999894424218329e-49 -1.5716330802335903e-02
1.5118946762325626e+05 1.1420579278323049e-09 1.9308667018034858e-58 -1.5711481255511399e-35 9.6779646825208986e-12 1.6906906863020404e-49 -3.3457764396745783e-02
1.6807813036780286e+05 1.1243429865960061e-09 2.6699369568886809e-58 -2.8045407864612531e-35 9.6795814544853383e-12 2.3746641271557383e-49 -5.1187256048520625e-02
1.8685334601701197e+05 1.1076183847803063e-09 3.7176566680267215e-58 -4.0349427568184490e-35 9.6810408651761104e-12 3.3564418206764513e-49 -6.2879294486587592e-02
2.0772585250294721e+05 1.0921401020709787e-09 5.1324164496317931e-58 -5.3744313534007185e-35 9.6822370445568944e-12 4.6994121357684884e-49 -7.1784784158682155e-02
2.3092992829867455e+05 1.0779077845901432e-09 7.0820512370892078e-58 -6.9903934004347605e-35 9.6831885566039431e-12 6.5701828471180786e-49 -8.0007606986088872e-02
2.5672602202113648e+05 1.0648987866471360e-09 9.8387582548062956e-58 -8.6606663429061970e-35 9.6839845531271566e-12 9.2391487136386974e-49 -8.4611032842161704e-02
2.8540367577455891e+05 1.0530143139198197e-09 1.3576715263334002e-57 -1.0529266072372973e-34 9.6846192723572153e-12 1.2893191558617105e-48 -8.8060999018347116e-02
3.1728477504677442e+05 1.0421256670106579e-09 1.8842938207988106e-57 -1.2412719900988452e-34 9.6850879083367340e-12 1.8081253350221340e-48 -8.8579372057754027e-02
3.5272716163614322e+05 1.0320950227447498e-09 2.5907820586405513e-57 -1.4609060507314886e-34 9.6853873280434914e-12 2.5102165997764768e-48 -8.9340217524904092e-02
3.9212865016151126e+05 1.0227897127734426e-09 3.5792102595129274e-57 -1.6794596850259650e-34 9.6855166165958759e-12 3.4994586030860441e-48 -8.7777417991970280e-02
4.3593149323755479e+05 1.0140887205011530e-09 4.9324672385951950e-57 -1.9256626690305803e-34 9.6854797672556184e-12 4.8639405397957849e-48 -8.6101383619443472e-02
4.8462734543383023e+05 1.0058887936966237e-09 6.7356031584875747e-57 -2.1785797628062846e-34 9.6852867748909075e-12 6.6961707901470403e-48 -8.3697066026069883e-02
5.3876278173427423e+05 9.9810003246878715e-10 9.3380323736480103e-57 -2.4228854609433501e-34 9.6849463939131266e-12 9.3558081052762930e-48 -7.9363015563751430e-02
5.9894543243780977e+05 9.9065311446135881e-10 1.2893845851182124e-56 -2.7132463879590510e-34 9.6844699545814055e-12 1.3015500242173880e-47 -7.5916677342575734e-02
6.6585080335978023e+05 9.8348749692683864e-10 1.7610962013264142e-56 -2.9499443139205520e-34 9.6838704626643233e-12 1.7906645552987865e-47 -7.0882308978513109e-02
7.4022985788592335e+05 9.7655769284809083e-10 2.4228910176926369e-56 -3.2934624376063536e-34 9.6831592590496246e-12 2.4810526151571994e-47 -6.7707506781617702e-02
8.2291744598188146e+05 9.6982524959076489e-10 3.3101302709118919e-56 -3.5367218060110050e-34 9.6823473234552332e-12 3.4131203248303349e-47 -6.2421128185924005e-02
9.1484167476760293e+05 9.6326165154303238e-10 4.5500727017038891e-56 -3.9691223618755940e-34 9.6814465576328468e-12 4.7236103445156414e-47 -5.9953312620482695e-02
1.0170343258344529e+06 9.5684190863863153e-10 6.2201187009806564e-56 -4.2779498978443969e-34 9.6804688595724830e-12 6.5006754457802451e-47 -5.5451878538844625e-02
1.1306424362317096e+06 9.5055499319709059e-10 8.4963652639689616e-56 -4.6453294339099127e-34 9.6794246327191564e-12 8.9383205861581350e-47 -5.1690568338734602e-02
1.2569411731104776e+06 9.4442681859097901e-10 1.1553540039893863e-55 -4.9901230809917491e-34 9.6782428406511023e-12 1.2233388349910441e-46 -4.7771575573028302e-02
1.3973481465333556e+06 9.3836327356119839e-10 1.5737712253133855e-55 -5.3638437272086860e-34 9.6769152183906585e-12 1.6771449497812714e-46 -4.4138728198974339e-02
1.5534393211006573e+06 9.3236313888058620e-10 2.1454887323254040e-55 -5.7344579102698440e-34 9.6755479195395323e-12 2.3011299383857245e-46 -4.0544943801355919e-02
1.7269667049893404e+06 9.2641776501388822e-10 2.9139695442453249e-55 -6.1424055536037308e-34 9.6741468502528912e-12 3.1454163060027683e-46 -3.7384583452254740e-02
1.9198780149511162e+06 9.2052200074055966e-10 3.9709873693584452e-55 -6.5621469731981261e-34 9.6727190774053692e-12 4.3138429784011537e-46 -3.4322555337218501e-02
2.1343385379948043e+06 9.1467154552405569e-10 5.3472494319520502e-55 -6.8994962679460723e-34 9.6712654760516891e-12 5.8460870004307119e-46 -3.1197484537480037e-02
2.3727554351341273e+06 9.0886299931766929e-10 7.2215346050685063e-55 -7.2641875091210044e-34 9.6697944503043894e-12 7.9456800535285159e-46 -2.8354571338533745e-02
2.6378047599926936e+06 9.0309376415296132e-10 9.8309146609946341e-55 -7.7169256020623700e-34 9.6683071675799460e-12 1.0885818340485767e-45 -2.5898876725886710e-02
2.9324614955298961e+06 8.9736034233873837e-10 1.3257190640247196e-54 -8.1115820851348412e-34 9.6668088385198820e-12 1.4773541925973402e-45 -2.3517783084023299e-02
3.2600329460279141e+06 8.9166102036364307e-10 1.7860070792477008e-54 -8.4400832171265518e-34 9.6653043861034200e-12 2.0030112772220542e-45 -2.1149750571884621e-02
3.6241958591401847e+06 8.8599245429295076e-10 2.4071123986216303e-54 -8.8457764290553694e-34 9.6637949365689395e-12 2.7168542880453536e-45 -1.9154585665837793e-02
4.0290376946688504e+06 8.8035275599520936e-10 3.2344716067563524e-54 -9.2311905485888687e-34 9.6622824504887810e-12 3.6740631351802723e-45 -1.7299266137487800e-02
4.4791025032829447e+06 8.7473887067887814e-10 4.3451073556386112e-54 -9.5936593069466060e-34 9.6607694859195268e-12 4.9673193924335459e-45 -1.5561262299322301e-02
4.9794419301317763e+06 8.6914973843048199e-10 5.8265908548106941e-54 -9.9444477962088647e-34 9.6592577445710910e-12 6.7037825557336083e-45 -1.3974172788161368e-02
5.5356719158316134e+06 8.6358375736433738e-10 7.8115274393673837e-54 -1.0345142598965265e-33 9.6577481280513467e-12 9.0454774916195856e-45 -1.2595524802289502e-02
6.1540357312522940e+06 8.5803989493923781e-10 1.0452142075472262e-53 -1.0720040770116831e-33 9.6562423394420389e-12 1.2181417364296832e-44 -1.1319833638843150e-02
6.8414740536227478e+06 8.5251701749260187e-10 1.3960867776191380e-53 -1.1056029907907375e-33 9.6547414537335061e-12 1.6376057591498496e-44 -1.0134246635796380e-02
7.6057028705077907e+06 8.4700657184505042e-10 1.8605169976852205e-53 -1.1388813676151172e-33 9.6531697072074553e-12 2.1965791760415994e-44 -9.0723182555399757e-03
8.4553000860712212e+06 8.4150509098589917e-10 2.4730684354333392e-53 -1.1835428959509658e-33 9.6514926825950787e-12 2.9388633080471519e-44 -8.2042249914835927e-03
9.3998018017160427e+06 8.3602305686057739e-10 3.2874281957085402e-53 -1.2256635695732162e-33 9.6498198071062824e-12 3.9322219270524030e-44 -7.3932265140863093e-03
1.0449809351781284e+07 8.3056020248997116e-10 4.3635693284539797e-53 -1.2731958902532991e-33 9.6481502241201605e-12 5.2537664522959955e-44 -6.6878839602963393e-03
1.1617108295692001e+07 8.2511627200072943e-10 5.7881811454730842e-53 -1.2774490765282934e-33 9.6464836571984678e-12 7.0149884833054986e-44 -5.8454098041524696e-03
1.2914800702161172e+07 8.1969101602914189e-10 7.6506809171051856e-53 -1.3368322690417403e-33 9.6448183059095297e-12 9.3336156765114359e-44 -5.3382853901448087e-03
1.4357452210236745e+07 8.1428438573494191e-10 1.0092860801597505e-52 -1.3784519816892270e-33 9.6431551941582008e-12 1.2394761558012778e-43 -4.8083541438267638e-03
1.5961255517844496e+07 8.0889610945498363e-10 1.3311830860803168e-52 -1.4023035576161001e-33 9.6414919361823633e-12 1.6456786854584312e-43 -4.2734316985242283e-03
1.7744212132865634e+07 8.0352654930479973e-10 1.7519121721876188e-52 -1.4760426579538901e-33 9.6398327570100977e-12 2.1802791378870424e-43 -3.9340749389642424e-03
1.9726334426770471e+07 7.9817544073294435e-10 2.3032420339578052e-52 -1.4901244794845960e-33 9.6381749066182478e-12 2.8856338048221531e-43 -3.4753902630481207e-03
2.1929870258711137e+07 7.9284270369654200e-10 3.0210238895541052e-52 -1.5047855484766430e-33 9.6365172880995232e-12 3.8103697939943359e-43 -3.0747089711315330e-03
2.4379552691312447e+07 7.8752845827931495e-10 3.9538543367502060e-52 -1.5718067424143902e-33 9.6348610055381808e-12 5.0205859803327659e-43 -2.8167978877095064e-03
2.7102877601037472e+07 7.8223263959933808e-10 5.1698816308216961e-52 -1.5918541881478747e-33 9.6332052374315968e-12 6.6091356574812897e-43 -2.5031969319607174e-03
3.0130412299097609e+07 7.7695534607983519e-10 6.7495704753332228e-52 -1.6423572030257057e-33 9.6315509513692443e-12 8.6872051391222138e-43 -2.2679397958387877e-03
3.3496138626950115e+07 7.7169657071687283e-10 8.7959377489247754e-52 -1.6755655577665877e-33 9.6298977756423735e-12 1.1398181724137674e-42 -2.0337476583306428e-03
3.7237834377376489e+07 7.6645631274078682e-10 1.1444487993199648e-51 -1.6582621331177693e-33 9.6282454538211900e-12 1.4931689912338342e-42 -1.7705626433798026e-03
4.1397497322310731e+07 7.6123476655822050e-10 1.4872111355317217e-51 -1.7241143750139984e-33 9.6265966251218644e-12 1.9536826231096442e-42 -1.6203933460750706e-03
4.6021816606819093e+07 7.5602491343638754e-10 1.9310507986753502e-51 -1.7201474299715856e-33 9.6248773688181499e-12 2.5542158259019200e-42 -1.4236419215325866e-03
5.1162696800277643e+07 7.5082403799825198e-10 2.5043301759498548e-51 -1.7362016815814937e-33 9.6230454391352105e-12 3.3354421931223322e-42 -1.2661503957481308e-03
5.6877840486837387e+07 7.4564154118357950e-10 3.2447736748743357e-51 -1.7171780082627364e-33 9.6212095179372969e-12 4.3516535703252366e-42 -1.1039720169976131e-03
6.3231395934323825e+07 7.4047797289956383e-10 4.2033477852194361e-51 -1.6862107352933303e-33 9.6193765617399064e-12 5.6765331840459288e-42 -9.5578038921092059e-04
7.0294677111176565e+07 7.3533279732174928e-10 5.4411473627938756e-51 -1.6006261905541322e-33 9.6175394206173745e-12 7.3995711637122441e-42 -8.0020766376775131e-04
7.8146964133085787e+07 7.3020638978946966e-10 7.0526964867278996e-51 -1.4938725913396659e-33 9.6157029889437044e-12 9.6584973582075966e-42 -6.5828376970992705e-04
8.6876393123752132e+07 7.2509845635305702e-10 9.1394412551482475e-51 -1.3761306879000405e-33 9.6138631153740808e-12 1.2604414166202791e-41 -5.3456604157743246e-04
9.6580945477794588e+07 7.2000902865110737e-10 1.1864263413473570e-50 -1.1930361451945826e-33 9.6120202812671228e-12 1.6477936999901983e-41 -4.0819176626149606e-04
1.0736954762955593e+08 7.1493833684402696e-10 1.5438976922043751e-50 -9.4613243940533866e-34 9.6101773551111024e-12 2.1594837101891157e-41 -2.8477927578411693e-04
1.1936329367189762e+08 7.0988643296319436e-10 2.0143887569616131e-50 -6.0995373772472460e-34 9.6083350469881851e-12 2.8376211509680358e-41 -1.6129868041737315e-04
1.3269680454797442e+08 7.0485272136029440e-10 2.6365664986802615e-50 -1.9645418474113300e-34 9.6064852840986627e-12 3.7405920680733915e-41 -4.5571437608024322e-05
1.4751973907192028e+08 6.9983783970595914e-10 3.4693089920254108e-50 3.3406623355993195e-34 9.6046367573675983e-12 4.9573040998798533e-41 6.7797296998250769e-05
1.6399847373852703e+08 6.9484137989465751e-10 4.5813204768399946e-50 1.0032534080913195e-33 9.6027837887270669e-12 6.5933328230027877e-41 1.7781666888871787e-04
1.8231797017654690e+08 6.8986349876362587e-10 6.0978894584922464e-50 1.7878771777513375e-33 9.6009285688152691e-12 8.8392696082933665e-41 2.7565528516495071e-04
2.0268385120639959e+08 6.8490433297480550e-10 8.1827661617497988e-50 2.8382152634182419e-33 9.5990731136975479e-12 1.1947312592123440e-40 3.7912315002493820e-04
2.2532470880450085e+08 6.7996393452891935e-10 1.1062431754274693e-49 3.9490509451146003e-33 9.5972183135081595e-12 1.6269144865659342e-40 4.5532814403828083e-04
2.5049466987940195e+08 6.7504189658230681e-10 1.5020130239607086e-49 5.4399810026483620e-33 9.5953588511241826e-12 2.2250663722730437e-40 5.4025049034377647e-04
2.7847624865869653e+08 6.7013225564872783e-10 2.0674109441296393e-49 7.4095471103389310e-33 9.5934258939449227e-12 3.0850789925464229e-40 6.2950327946512065e-04
3.0958351770261359e+08 6.6523255039260512e-10 2.8532649388674629e-49 9.6154281081322831e-33 9.5913761397566869e-12 4.2891240622298632e-40 6.9792833340493864e-04
3.4416563313659608e+08 6.6035129050236132e-10 3.9969700944926973e-49 1.2290711977596575e-32 9.5893200272848766e-12 6.0527936448068543e-40 7.5652638027416523e-04
3.8261075367099416e+08 6.5548889151270334e-10 5.6109024935683248e-49 1.5243898683981881e-32 9.5872638143502070e-12 8.5598742651759889e-40 7.9487168133304581e-04
4.2535039739596647e+08 6.5064499516976327e-10 7.9432208665617825e-49 1.9164507754388611e-32 9.5852022097915829e-12 1.2208225569289555e-39 8.4299947223229091e-04
4.7286428525341898e+08 6.4581951442570562e-10 1.1366623986484473e-48 2.3213424300627984e-32 9.5831340994751124e-12 1.7600310508721981e-39 8.5677716083172855e-04
5.2568572555034637e+08 6.4101289312879246e-10 1.6274653537609813e-48 2.8887323398415924e-32 9.5810657793330658e-12 2.5388964421874594e-39 8.9437169260242510e-04
5.8440759995078528e+08 6.3622484820913670e-10 2.3447215655129175e-48 3.4830623892882756e-32 9.5789933202425180e-12 3.6853662225122211e-39 9.0180014618780396e-04
6.4968901813471246e+08 6.3145492060459326e-10 3.3485772057305678e-48 4.2909388592554855e-32 9.5769096819929021e-12 5.3029552806785272e-39 9.3314899396501063e-04
7.2226271581750643e+08 6.2670403130352258e-10 4.9096426274946379e-48 5.0346880678799852e-32 9.5748288453477275e-12 7.8340690058794618e-39 9.0764576089441345e-04
8.0294327916731644e+08 6.2197140390287481e-10 7.1210423277002242e-48 6.0831458144683472e-32 9.5727391220159647e-12 1.1449147473687110e-38 9.1405269657949498e-04
8.9263628793330002e+08 6.1725739306246236e-10 1.0377685828456153e-47 7.1666611246094163e-32 9.5706457840343723e-12 1.6812574373501268e-38 8.9543375069245585e-04
9.9234847990963161e+08 6.1256191430294581e-10 1.5010153702419470e-47 8.5444271704402220e-32 9.5685477591842647e-12 2.4503896425718880e-38 8.9107731388573489e-04
1.1031990508238668e+09 6.0788500249886974e-10 2.1980160647945271e-47 1.0040389907016487e-31 9.5664455423011220e-12 3.6158419039111166e-38 8.6860921601124600e-04
1.2264322164825771e+09 6.0322668249378731e-10 3.1996747907290952e-47 1.1722344967542502e-31 9.5643398251665581e-12 5.3042660140652003e-38 8.4376461075528575e-04
1.3634311781750312e+09 5.9858661373864833e-10 4.6248797656862447e-47 1.3903552756421739e-31 9.5622250982793986e-12 7.7263334320161310e-38 8.3562623321827760e-04
1.5157336480863407e+09 5.9396532016594236e-10 6.7378366718067592e-47 1.6059472021175852e-31 9.5601105540467579e-12 1.1343821672828203e-37 8.0276878908959654e-04
1.6850491089812756e+09 5.8935627637003420e-10 9.7976827933547254e-47 1.8711462142409443e-31 9.5579087480913891e-12 1.6624380168988200e-37 7.7867652380282247e-04
1.8732780018860219e+09 5.8475853148586073e-10 1.4162409715851303e-46 2.1770262495834346e-31 9.5555932500142506e-12 2.4219244274837479e-37 7.5649629445739700e-04
2.0825330571354256e+09 5.8017926356159277e-10 2.0519019282925944e-46 2.5112074332364222e-31 9.5532698557074469e-12 3.5366688490319702e-37 7.2781866209256987e-04
2.3151630082109308e+09 5.7561860884912059e-10 2.9665712886405944e-46 2.8847721050369167e-31 9.5509409292667654e-12 5.1537098402219710e-37 6.9809849627392015e-04
2.5737789545396543e+09 5.7107636873172048e-10 4.2720117659187343e-46 3.3224860215282012e-31 9.5486032745461761e-12 7.4806313127721706e-37 6.7266657453595770e-04
2.8612836691573915e+09 5.6655289805048560e-10 6.1322499846841182e-46 3.8132260904541835e-31 9.5462626895859573e-12 1.0823790692422992e-36 6.4693760696739322e-04
3.1809041801925454e+09 5.6204769644158236e-10 8.8026190044387018e-46 4.3598304082027574e-31 9.5439106957035696e-12 1.5661693945495283e-36 6.1983637257344748e-04
3.5362279918740335e+09 5.5756103793906634e-10 1.2636127905359894e-45 4.9582692210840686e-31 9.5415520539455152e-12 2.2663218994044642e-36 5.9071348957486175e-04
3.9312433516172652e+09 5.5309284236347291e-10 1.8121668919295416e-45 5.6163908337492329e-31 9.5391853807869742e-12 3.2764244140021798e-36 5.6099527955817251e-04
4.3703840151563978e+09 5.4864305009995239e-10 2.5752490182416243e-45 6.3748600927102459e-31 9.5368093332852923e-12 4.6938515265480217e-36 5.3631025535250761e-04
4.8585790121786652e+09 5.4421198647279909e-10 3.6753154680008927e-45 7.1839325650439600e-31 9.5344302259979861e-12 6.7534629140047298e-36 5.0796160210764957e-04
5.4013079710429659e+09 5.3979931185455896e-10 5.2288769062731573e-45 8.0763887079036181e-31 9.5320414369066137e-12 9.6867053948412626e-36 4.8072514658318178e-04
6.0046626235620556e+09 5.3540503265700153e-10 7.4164452623149364e-45 9.0147083828894379e-31 9.5296433492024825e-12 1.3852027549143642e-35 4.5238954531213603e-04
6.6754151801940413e+09 5.3102919979899566e-10 1.0492329098911102e-44 1.0176479711062627e-30 9.5272371461080761e-12 1.9758478635228802e-35 4.3112421624831267e-04
7.4210943431040783e+09 5.2667188822098808e-10 1.4820539276063921e-44 1.1300853040387082e-30 9.5248236214226263e-12 2.8139985458736538e-35 4.0449127200494508e-04
8.2500698102871399e+09 5.2233303815268152e-10 2.0925997290146125e-44 1.2515461452200846e-30 9.5224025471952686e-12 4.0062557337277434e-35 3.7855591490829239e-04
9.1716462192477379e+09 5.1801256086437901e-10 2.9355719537091665e-44 1.3973076301807963e-30 9.5199738991363630e-12 5.6669899062114234e-35 3.5832368876666747e-04
1.0196167584685394e+10 5.1370422946078435e-10 4.1306961956939827e-44 1.5298322804526492e-30 9.5174408688370391e-12 8.0410009472373167e-35 3.3210515934965816e-04
1.1335133402421640e+10 5.0940861288542695e-10 5.7883943619139465e-44 1.6883936887504491e-30 9.5147999419960596e-12 1.1362969167574394e-34 3.1092920926038549e-04
1.2601327722749445e+10 5.0513142767570556e-10 8.0861348279876429e-44 1.8629923451357458e-30 9.5121476919012316e-12 1.6007982051710595e-34 2.9149988401836277e-04
1.4008962641957829e+10 5.0087299676258938e-10 1.1293506645844219e-43 2.0298666273652542e-30 9.5094902068725698e-12 2.2547645249075527e-34 2.6989155053080142e-04
1.5573837822618792e+10 4.9663288969452574e-10 1.5718010292279765e-43 2.2182586074400784e-30 9.5068190742405201e-12 3.1649152962760415e-34 2.5107047962721749e-04
1.7313517833133057e+10 4.9241101395663442e-10 2.1853544796510695e-43 2.4202085957866925e-30 9.5041328098339567e-12 4.4380698597524243e-34 2.3330710974138477e-04
1.9247529297040741e+10 4.8820792883455483e-10 3.0290888975439645e-43 2.6418002236484818e-30 9.5014421635931446e-12 6.2045057415904239e-34 2.1724087773272225e-04
