# k_modes P_R(k) P_S(k) P_RS(k) 
1.0128712264676286e-02 1.6199685672000505e-09 5.5111850478449089e-81 2.8855877623353006e-45
1.1260301397230622e-02 1.6237643232183168e-09 3.5922883336285384e-81 1.0632738300005945e-45
1.2518312717665719e-02 1.6277465214677761e-09 3.2573995855938644e-80 7.0254319506923065e-45
1.3916870230117657e-02 1.6311253753742857e-09 1.2447295236428837e-80 2.6795320239419826e-45
1.5471675885570189e-02 1.6333737804779491e-09 8.2421299362527212e-80 3.8570227991778802e-45
1.7200185871540628e-02 1.6341921912165885e-09 4.7069306017146477e-80 1.2926195494616912e-45
1.9121806597013180e-02 1.6334605999289485e-09 1.0806450286842649e-79 -1.6463593667415468e-46
2.1258112572990817e-02 1.6312063146293784e-09 1.0789174475744209e-79 -3.4310657819776942e-45
2.3633088634864553e-02 1.6275339901567425e-09 2.3447721830681125e-79 -7.3818667412813946e-45
2.6273399226090614e-02 1.6226321474648418e-09 3.2139914811661019e-79 -1.2274281056073276e-44
2.9208687766489834e-02 1.6167421725927715e-09 1.5263316846585925e-79 -1.5441488405435818e-44
3.2471909466251392e-02 1.6101008410441148e-09 3.5643574769359641e-79 -2.1215986382156146e-44
3.6099701322225564e-02 1.6029283959880159e-09 3.2498387811303643e-79 -2.2755225449496333e-44
4.0132793450545927e-02 1.5954179916546987e-09 8.8615918142991635e-79 -3.4649160834874983e-44
4.4616466373713616e-02 1.5877347764869840e-09 1.3056970493416480e-78 -3.6222522416295312e-44
4.9601059396219019e-02 1.5800158826145197e-09 9.5044261520721345e-79 -2.9950956621472942e-44
5.5142535776359573e-02 1.5723600742745377e-09 2.2942315352980760e-78 -4.1370004966964784e-44
6.1303111039577474e-02 1.5648321176913923e-09 1.8308117036655927e-78 -3.4998580287176620e-44
6.8151951487546769e-02 1.5574759727824388e-09 3.0982660724142265e-76 6.4040788106107159e-43
7.5765950745343133e-02 1.5503124678871008e-09 5.9572254943319608e-78 -2.8933136374820399e-44
8.4230593065184725e-02 1.5433387710351252e-09 1.0388608896167466e-77 2.4377133190751323e-46
9.3640913079267571e-02 1.5365483455964212e-09 1.4914103679024804e-77 8.0279035565679451e-45
1.0410256277707848e-01 1.5299167117725046e-09 1.3169265014757825e-77 7.0969355673918656e-44
1.1573299768640330e-01 1.5234219827399843e-09 1.4427555709006862e-78 4.6665407943865585e-44
1.2866279557557794e-01 1.5170375301738896e-09 2.8764109810927608e-77 1.5360417400426422e-43
1.4303712248237918e-01 1.5107279506941642e-09 1.3043236239736742e-77 1.3939420056047498e-43
1.5901736252902215e-01 1.5044562205240521e-09 7.8803064393128600e-77 3.4300444833677927e-43
1.7678292982160290e-01 1.4982310145833669e-09 8.3513068900872076e-77 3.5341211881869130e-43
1.9653328277662735e-01 1.4920282114694863e-09 1.2549564551754135e-76 4.1832016343365186e-43
2.1849016348996919e-01 1.4858374777937991e-09 1.9447100365400909e-76 4.5269678134949710e-43
2.4290008729020571e-01 1.4796513289676677e-09 2.8762064765989055e-76 4.4660618257936248e-43
2.7003711042716205e-01 1.4734639052394284e-09 3.4845389927482889e-76 3.6822046788418887e-43
3.0020590696918897e-01 1.4672729126601957e-09 3.6864097190630108e-76 1.9184101522982797e-44
3.3374518945425713e-01 1.4610773763439568e-09 5.5625775999135067e-76 3.0072609094098150e-43
3.7103151169936782e-01 1.4548769488169023e-09 8.5181981372270245e-76 5.4692971413221622e-44
4.1248349646335897e-01 1.4486737933319826e-09 1.2236598307927976e-75 -4.5508548519667583e-43
4.5856653542812165e-01 1.4424712308694592e-09 8.7718463845444203e-76 -8.8108713025718987e-43
5.0979801426608284e-01 1.4362715702099219e-09 1.6549622222733086e-75 -1.0900553994312472e-42
5.6675312145706691e-01 1.4300783846689140e-09 1.7958661629201675e-76 4.5038570917466634e-43
6.3007130607158157e-01 1.4238955755886480e-09 5.2270670910741641e-75 -2.6328144496471991e-42
7.0046345702362545e-01 1.4177244586275462e-09 5.0654850486139336e-75 -2.6648362786151257e-42
7.7871988439630246e-01 1.4115665851556867e-09 4.8432991272145396e-75 -2.3929102814349686e-42
8.6571919244851703e-01 1.4054186077391989e-09 8.6145958356184474e-75 -2.9216423503838153e-42
9.6243814392223204e-01 1.3992608012387138e-09 1.4443723922191279e-74 -3.0322299771910769e-42
1.0699626263992730e+00 1.3931210112449209e-09 1.8313511456216125e-75 -1.3968073889610047e-42
1.1894998438296860e+00 1.3869984647445990e-09 2.3863519879610936e-74 -3.5068295001876442e-42
1.3223918701089796e+00 1.3808939899976152e-09 4.2877037539436919e-74 -1.0307216518596211e-42
1.4701307168735576e+00 1.3748072084465795e-09 7.9235552635283782e-75 2.7094060333441193e-42
1.6343750846842784e+00 1.3687367839417364e-09 7.1688193788000493e-74 4.0348362687427819e-42
1.8169689856677407e+00 1.3626828658805085e-09 8.9254059159080740e-74 5.4125798006929960e-42
2.0199624466963804e+00 1.3566449938030285e-09 1.2627582059350920e-73 1.0092766635486400e-41
2.2456345255470245e+00 1.3506231079718963e-09 1.6273563044066601e-73 1.2089308805571807e-41
2.4965188984460323e+00 1.3446174347730515e-09 2.7357148738443239e-73 1.8437710698758527e-41
2.7754323062787671e+00 1.3386280846198189e-09 3.8384597008120738e-73 2.2664908771470400e-41
3.0855061788359133e+00 1.3326528424559675e-09 4.5168854474369074e-73 2.4333067317924061e-41
3.4302217921500211e+00 1.3266928182299007e-09 7.6098604861634236e-73 2.8010038960813905e-41
3.8134493536422163e+00 1.3207480849862844e-09 9.3563320814204818e-73 2.7307165610988218e-41
4.2394914538978661e+00 1.3148171396094265e-09 1.0884664141383861e-72 1.9125049255865351e-41
4.7131313729148747e+00 1.3089017550422854e-09 1.2638159338953441e-72 1.8244220888351299e-41
5.2396867831708462e+00 1.3030003951830554e-09 2.6122963350022506e-72 4.1486196474715324e-42
5.8250694524468472e+00 1.2970870061237940e-09 2.7577360648391956e-72 -2.3935083951317594e-42
6.4758516167058779e+00 1.2911881736166552e-09 9.5780553027192565e-74 -7.7854380753923455e-42
7.1993397682110958e+00 1.2853045102973939e-09 6.1251737216217776e-72 -4.5188971030644855e-41
8.0036566873208734e+00 1.2794353296217890e-09 8.3022759033940036e-72 -7.2076713020895255e-41
8.8978326389523215e+00 1.2735802349629253e-09 1.2683085124676513e-71 -1.1659710481585037e-40
9.8919067575982034e+00 1.2677414293323974e-09 1.7843768598121090e-71 -1.4073760349763041e-40
1.0997039759171980e+01 1.2619149733195751e-09 2.2355208696170955e-71 -1.6663671254826937e-40
1.2225639245124974e+01 1.2561083754929180e-09 3.4642350909997773e-71 -2.0435286904524788e-40
1.3591499005655473e+01 1.2503138492810655e-09 4.2286247408112587e-71 -2.1419670905324023e-40
1.5109953886001952e+01 1.2445333889358783e-09 5.1354679915250045e-71 -2.2313678761856611e-40
1.6798051954541886e+01 1.2387684795652019e-09 7.3451723822983587e-71 -2.2213971305225630e-40
1.8674745905670733e+01 1.2330178154581870e-09 6.1183718122155703e-71 -8.3248631800552000e-41
2.0761105846387853e+01 1.2272833152918727e-09 1.5722587750988676e-70 -7.8922028102629654e-41
2.3080555855597233e+01 1.2215636124656583e-09 2.0959829583975369e-70 2.5502114239279508e-41
2.5659136972033178e+01 1.2158585434926966e-09 3.1456748578325583e-70 1.9937914770474989e-40
2.8525799563440454e+01 1.2101686223467489e-09 2.6279116121767186e-70 3.9454297140707887e-40
3.1712728359511299e+01 1.2044932334514843e-09 5.3524386115780952e-70 4.7382483102646035e-40
3.5255703797802830e+01 1.1988075145352402e-09 7.6078219968198039e-70 7.2687172883033031e-40
3.9194503739556630e+01 1.1931363181703268e-09 1.1025520290432140e-69 1.0805877320826117e-39
4.3573350065581714e+01 1.1874804086580393e-09 1.2264862432387948e-69 1.1983316809015082e-39
4.8441405166243953e+01 1.1818390001192981e-09 1.6522176978905350e-69 1.3966938419125576e-39
5.3853323899778594e+01 1.1762125491313791e-09 2.5250850133049162e-69 1.5740055960511302e-39
5.9869867215896299e+01 1.1706007661194509e-09 3.0805207793319351e-69 1.7236683368425900e-39
6.6558584333989415e+01 1.1650036738065601e-09 2.2273448801827625e-69 -1.4798290305580332e-39
7.3994571134918658e+01 1.1594211722261330e-09 6.4926458701336373e-69 1.7176085425567910e-39
8.2261313281035683e+01 1.1538526479441835e-09 1.1583497036238488e-68 7.7745399948195787e-40
9.1451623530355775e+01 1.1483021464221034e-09 1.1387686963150595e-68 6.3119902246749380e-40
1.0166868376833928e+02 1.1427644637381679e-09 1.9070043011754541e-68 -1.2171578034808831e-39
1.1302720345643255e+02 1.1372413566536478e-09 2.6301958008934782e-68 -2.5725693592409733e-39
1.2565470750355173e+02 1.1317327908176620e-09 3.4889512303996170e-68 -3.6237168253306903e-39
1.3969296801976739e+02 1.1262387582309178e-09 5.0917074738646190e-68 -5.9623108752269161e-39
1.5529959602683513e+02 1.1207591668361349e-09 7.3233902385220015e-68 -8.1581292872655647e-39
1.7264981099610793e+02 1.1152973120954969e-09 8.4914125512800849e-68 -9.6728896565748796e-39
1.9193840808086298e+02 1.1098488900845323e-09 1.3749347934510177e-67 -1.2320503405906007e-38
2.1338194512964924e+02 1.1043937474132914e-09 1.4383494405659326e-67 -1.2283924561877938e-38
2.3722117403479933e+02 1.0989502394919772e-09 2.2409589098685684e-67 -1.3629749934773027e-38
2.6372374371344705e+02 1.0935207117206472e-09 3.3845578272599907e-67 -1.3567960467638697e-38
2.9318720506809956e+02 1.0881064818521905e-09 3.4854432400427007e-67 -8.6505514759370366e-39
3.2594235166418474e+02 1.0827085115830784e-09 6.7984851962531775e-67 -8.4562767219344431e-39
3.6235693363120231e+02 1.0773245001081797e-09 9.3910525404820978e-67 -4.2966119276547086e-39
4.0283978648435232e+02 1.0719550659612816e-09 1.2683714377379271e-66 4.9458807436065765e-39
4.4784542122194512e+02 1.0665990974323116e-09 1.6618074723903997e-66 1.5958777113963433e-38
4.9787912723276287e+02 1.0612599197731238e-09 1.7599377232167331e-66 2.0037590212979878e-38
5.5350264530495213e+02 1.0559338972278406e-09 2.8930403065628935e-66 4.0260492427205581e-38
6.1534047442874987e+02 1.0506232832969016e-09 3.9305113088928786e-66 5.5447551339132233e-38
6.8408688320104511e+02 1.0453275446731244e-09 5.1922322589828775e-66 6.7592795808786095e-38
7.6051370455058043e+02 1.0400461782840323e-09 9.3985547401259507e-66 9.8812308760994655e-38
8.4547900129707546e+02 1.0347795929103403e-09 8.2775859438996018e-66 8.6495658002516229e-38
9.3993669983465270e+02 1.0295251793545920e-09 1.4290571995892317e-65 1.1100987236402644e-37
1.0449473000993335e+03 1.0242898503140343e-09 2.1043482909080306e-65 1.0752888036989082e-37
1.1616897820640118e+03 1.0190673151566260e-09 2.6316360005359370e-65 8.2020489762879845e-38
1.2914748424381282e+03 1.0138423233457445e-09 4.3170346266663844e-65 7.1672785308816707e-38
1.4357596101836755e+03 1.0086267323226739e-09 5.0382205961922831e-65 5.0418364816448165e-38
1.5961640060623461e+03 1.0034257235495469e-09 7.1224966967901522e-65 -1.1796163594429236e-38
1.7744889298864396e+03 9.9823950342669464e-10 9.5809046653834357e-65 -8.5336170914888363e-38
1.9727364796663151e+03 9.9306759390613212e-10 1.4224346698418620e-64 -2.1362478342143930e-37
2.1931324296597932e+03 9.8791084703369911e-10 2.0465302756448054e-64 -3.4737378477822436e-37
2.4381512196900380e+03 9.8276881720376642e-10 2.5848546171172798e-64 -4.2043058368318180e-37
2.7105437362932876e+03 9.7764172244108211e-10 3.3873276638654816e-64 -5.3584621570101272e-37
3.0133681976021121e+03 9.7252840572367341e-10 3.1501787869967902e-64 -5.4162108095957226e-37
3.3500244887165622e+03 9.6743022404232390e-10 6.6668349237773562e-64 -7.9465440659910153e-37
3.7242923330547933e+03 9.6234629084222362e-10 9.1158550596603659e-64 -8.6524504586349321e-37
4.1403737282423863e+03 9.5727602895486921e-10 1.2500949840113337e-63 -8.7341360581109634e-37
4.6029401229786727e+03 9.5222208344681199e-10 1.7112476156336807e-63 -8.5978239809491773e-37
5.1171848645462724e+03 9.4718261758143465e-10 2.4516132545098107e-63 -6.0810793048305630e-37
5.6888815058050632e+03 9.4215584780561712e-10 3.4111191888805351e-63 -3.7026746116348276e-37
6.3244486262976661e+03 9.3714666449281622e-10 4.6002667864731955e-63 1.4235313008917944e-37
7.0310218952289215e+03 9.3215062459796429e-10 7.1737984686502801e-63 7.7037656737588732e-37
7.8165341853884447e+03 9.2715381165437535e-10 9.0163106248415854e-63 1.4373572434711880e-36
8.6898046374746664e+03 9.2216563869630147e-10 1.0109687374801773e-62 1.8510684424454764e-36
9.6606376747680370e+03 9.1719288030813576e-10 1.8533328550857691e-62 3.4848089573674012e-36
1.0739933079815462e+04 9.1223458975349618e-10 2.3212090594245411e-62 4.3506375389656476e-36
1.1939808368983679e+04 9.0729052040921681e-10 2.9823113050653096e-62 5.1038927700363228e-36
1.3273734838811695e+04 9.0236100252210676e-10 4.1524163903032550e-62 6.0497107036390509e-36
1.4756688811587699e+04 8.9744612871205049e-10 6.0075716549552461e-62 6.9412414039304582e-36
1.6405319778222492e+04 8.9254556929321066e-10 8.1255454666226694e-62 6.8448732936411102e-36
1.8238137326200176e+04 8.8766009836041878e-10 9.8039485401787391e-62 6.7740231818076232e-36
2.0275718951293431e+04 8.8278919970965398e-10 1.5358317312630715e-61 5.1127874274515925e-36
2.2540941086196595e+04 8.7793229946757982e-10 2.0554827118075334e-61 2.8704709000969655e-36
2.5059235939891212e+04 8.7308997979321978e-10 2.9289013186294328e-61 -3.5346346593035290e-37
2.7858877031344658e+04 8.6826196890921445e-10 4.4779887799595582e-61 -4.7060097163118350e-36
3.0971296623297971e+04 8.6344838881609001e-10 5.1936627542117689e-61 -8.8519908326886185e-36
3.4431438620051711e+04 8.5864848322466134e-10 7.6997415075849066e-61 -1.6940949665021713e-35
3.8278150891318684e+04 8.5386616043126698e-10 1.1181504288736454e-60 -2.5266466611693601e-35
4.2554621426862555e+04 8.4909677832672004e-10 1.3675119397551584e-60 -3.1958642983741170e-35
4.7308863218737672e+04 8.4432821300283324e-10 1.7748254497054865e-60 -3.6688582133442344e-35
5.2594253315021015e+04 8.3956717897617816e-10 2.9631113052166236e-60 -4.9546110591166873e-35
5.8470132097128990e+04 8.3482266869341262e-10 3.8648517484963049e-60 -5.3588402815892031e-35
6.5002469508951028e+04 8.3009159312905668e-10 5.5877106741842886e-60 -5.7167276066151864e-35
7.2264605717721599e+04 8.2537556090604460e-10 7.2632218916304546e-60 -5.2920536348097931e-35
8.0338074522209557e+04 8.2067401458173139e-10 9.0785715059673518e-60 -4.2207037085820154e-35
8.9313518752836579e+04 8.1598630110132187e-10 1.3727661614342515e-59 -2.9950736863227388e-35
9.9291707941146873e+04 8.1131326610585779e-10 1.8063062814415638e-59 -4.9366147669702249e-36
1.1038466968425084e+05 8.0665441920569262e-10 2.6747096034182270e-59 2.5231684816603996e-35
1.2271694740635787e+05 8.0201017260990469e-10 3.4073924684022358e-59 6.9178218964291641e-35
1.3642699863859222e+05 7.9738075291214696e-10 4.9910429424377545e-59 1.2113409605767812e-34
1.5166874951593060e+05 7.9276537473542278e-10 6.4056621528853520e-59 1.7660767287392694e-34
1.6861332294397434e+05 7.8816463398948118e-10 8.6953000141383872e-59 2.3780436398250984e-34
1.8745095983812181e+05 7.8357804386357841e-10 1.2132284172209363e-58 3.0283903497234745e-34
2.0839315500536497e+05 7.7900577255554116e-10 1.6445579183245572e-58 3.5792049482702953e-34
2.3167503164877472e+05 7.7444810540037773e-10 2.2958789217263010e-58 4.0424175797728749e-34
2.5755798115383863e+05 7.6990559531243553e-10 3.5648597271438481e-58 4.5407543729855320e-34
2.8633259779417265e+05 7.6536560502681180e-10 4.4129637019576349e-58 4.1936801571694418e-34
3.1832194130528439e+05 7.6083316450062908e-10 5.9478706464350687e-58 3.6068030290668875e-34
3.5388516395609343e+05 7.5631532516163211e-10 8.0522285650948304e-58 2.5386977302462423e-34
3.9342154284025665e+05 7.5181191131380904e-10 1.2015600783541111e-57 9.2390419504833526e-35
4.3737496265882498e+05 7.4732260141937230e-10 1.4800508427333440e-57 -1.0084932320681800e-34
4.8623889932352275e+05 7.4284835190799906e-10 2.1352038441596099e-57 -4.6793539248882009e-34
5.4056196033282578e+05 7.3838858971534885e-10 2.9094007206104733e-57 -8.5748692848951686e-34
6.0095404412398534e+05 7.3394212735211755e-10 3.4233524982133547e-57 -1.3151535283083524e-33
6.6809318755358900e+05 7.2951151384306200e-10 5.4820850866712620e-57 -1.7794162117041950e-33
7.4273317838497995e+05 7.2509425800054955e-10 7.5904099817072282e-57 -2.2698674522249007e-33
8.2571201824985386e+05 7.2069001042676002e-10 1.1398576802260591e-56 -2.8661206471460680e-33
9.1796133109978447e+05 7.1630302957072247e-10 1.3896968461681162e-56 -3.0919866476184026e-33
1.0205168227786508e+06 7.1192912507224965e-10 1.9485789691511221e-56 -3.3192559144583493e-33
1.1345299091482358e+06 7.0756971496383157e-10 2.8022395179323088e-56 -3.4155269451471296e-33
1.2612806433187847e+06 7.0322438660272755e-10 3.9027159890651529e-56 -3.1042781669272522e-33
1.4021920871217849e+06 6.9889337069671621e-10 5.1259821817654320e-56 -2.1944132188890927e-33
1.5588462881769694e+06 6.9457529364088727e-10 6.1417950353032995e-56 -8.9927762749536038e-34
1.7330020419321132e+06 6.9026416791534140e-10 9.5341315269151860e-56 7.3338272601038550e-34
1.9266146380944101e+06 6.8595982368092633e-10 1.3021148305661433e-55 3.0474551858968275e-33
2.1418578131514159e+06 6.8166985408104996e-10 1.7522022606209353e-55 5.7695671364577332e-33
2.3811481554480754e+06 6.7739402225171042e-10 2.3694711313617602e-55 8.6128405508567487e-33
2.6471722368215509e+06 6.7313257850142526e-10 3.4542810287192958e-55 1.3226610286274615e-32
2.9429167754075313e+06 6.6888542083703225e-10 4.6915556473938757e-55 1.7000238871770769e-32
3.2717021682631434e+06 6.6465249527496685e-10 6.4205551758837439e-55 2.0633400225600639e-32
3.6372197702856981e+06 6.6043445155323512e-10 8.7875653547361923e-55 2.3652956030268296e-32
4.0435733379668565e+06 6.5623032593219679e-10 1.2279962282418790e-54 2.5813682143733143e-32
4.4953251032813238e+06 6.5204046549301687e-10 1.6864242563150895e-54 2.5916351750766021e-32
4.9975469949932871e+06 6.4786475444506858e-10 2.3246022425260109e-54 2.4150823528114703e-32
5.5558775824546488e+06 6.4370309654640557e-10 3.2335312863009537e-54 2.0139495112878858e-32
6.1765853812173512e+06 6.3955575962674338e-10 4.3793326137136316e-54 9.7259842552728071e-33
6.8666392312072329e+06 6.3542231755593788e-10 6.1783255278413965e-54 -3.7200720930205344e-33
7.6337865376129663e+06 6.3130490370724048e-10 7.8914119837441269e-54 -1.8913674619736570e-32
8.4866402529197447e+06 6.2720057779568574e-10 1.1235652066901774e-53 -4.2260641258198390e-32
9.4347755766562019e+06 6.2311053197214263e-10 1.4772664370816051e-53 -6.2163674702161540e-32
1.0488837458527079e+07 6.1902513719882528e-10 2.1440561306857071e-53 -9.6331987196486607e-32
1.1660660111895449e+07 6.1494808112327990e-10 2.9109293572700727e-53 -1.2658669524030863e-31
1.2963399879422311e+07 6.1088583292920431e-10 4.0435158953565016e-53 -1.5644389481801528e-31
1.4411682942578262e+07 6.0683792190793694e-10 5.4869952306702032e-53 -1.8062903350883567e-31
1.6021769533399289e+07 6.0280408328193111e-10 7.5406931024354063e-53 -1.9740268010672057e-31
1.7811736492132358e+07 5.9878446162874229e-10 1.0068285117789631e-52 -2.0247353801207771e-31
1.9801680220389985e+07 5.9477887366108445e-10 1.4310950353651154e-52 -1.9035293511620603e-31
2.2013942308420170e+07 5.9078764028154169e-10 1.9662996229756788e-52 -1.5365885575562572e-31
2.4473360369663887e+07 5.8681086015776285e-10 2.6980819780957225e-52 -8.9735090166047531e-32
2.7207546898782648e+07 5.8284815892348893e-10 3.6952579358416142e-52 4.3422758581081577e-33
3.0247199283962648e+07 5.7889951215604423e-10 5.2680471371018058e-52 1.3525677409729730e-31
3.3626444454082042e+07 5.7496505012928668e-10 7.1131729372903285e-52 2.9766050293526775e-31
3.7383222030179739e+07 5.7104477966875782e-10 9.6922643132641342e-52 4.9310802352795731e-31
4.1559710282960571e+07 5.6713864833797179e-10 1.3245194683337452e-51 7.1402910826904824e-31
4.6202799678669497e+07 5.6324714202877096e-10 1.8057800637201031e-51 9.4080815800699675e-31
5.1364619329949394e+07 5.5936972292224288e-10 2.4907637209438974e-51 1.1710335858975350e-30
5.7103122262278408e+07 5.5550625450710979e-10 3.4167732726419647e-51 1.3690823287214391e-30
6.3482736066914566e+07 5.5164772770885433e-10 4.7669109006960245e-51 1.5232491379833223e-30
7.0575086245392993e+07 5.4779857490940270e-10 6.4549845453562177e-51 1.5651602371762875e-30
7.8459800366741866e+07 5.4396367908391950e-10 8.8805224481804956e-51 1.4843461687437018e-30
8.7225402065886021e+07 5.4014328189304470e-10 1.2230489679543599e-50 1.2367833828572108e-30
9.6970304920384735e+07 5.3633698778542612e-10 1.6815535677349335e-50 7.8944444754946074e-31
1.0780391736399889e+08 5.3254489693887826e-10 2.3218907036493858e-50 7.3911690855110073e-32
1.1984787104222955e+08 5.2876670309739570e-10 3.0886267179472376e-50 -8.4571730703464417e-31
1.3323738640087284e+08 5.2500273455508171e-10 4.5445472100333265e-50 -2.1116753688261399e-30
1.4812279083939892e+08 5.2125303312837773e-10 5.9432089970239439e-50 -3.5457161708779906e-30
1.6467120647383609e+08 5.1751768235393971e-10 8.5558244883771188e-50 -5.3348015574250500e-30
1.8306842645808464e+08 5.1379626464830703e-10 1.1085482200610605e-49 -6.9485301612535202e-30
2.0352100092959514e+08 5.1008874557462618e-10 1.5519260477909224e-49 -8.7867464941925830e-30
2.2625855599882922e+08 5.0639539820368787e-10 2.1632745099777104e-49 -1.0438188887649415e-29
2.5153637181838021e+08 5.0271612364026087e-10 3.0151594780342521e-49 -1.1678828218391015e-29
2.7963824867635864e+08 4.9905106388574102e-10 3.9771136293010093e-49 -1.1952100392589966e-29
3.1087969329239815e+08 4.9540038641775016e-10 5.7348991099228870e-49 -1.1883435643748569e-29
3.4561146108960980e+08 4.9176377651978621e-10 7.5756448770462412e-49 -9.7831296794693425e-30
3.8422349421243358e+08 4.8813163331333571e-10 1.0338892144925456e-48 -6.5188083144361707e-30
4.2714929950351155e+08 4.8451031896576697e-10 1.4303231926992224e-48 -1.4165963219707108e-30
4.7487081559219122e+08 4.8090314274374154e-10 1.9552147819665924e-48 5.6164324716560298e-30
5.2792382373868310e+08 4.7731000506728473e-10 2.7075300010572116e-48 1.4718272316834537e-29
5.8690396318272948e+08 4.7373127678420260e-10 3.7523547513773880e-48 2.5916763904211472e-29
6.5247341853262460e+08 4.7016676728885012e-10 5.0610296672291079e-48 3.8306716622602644e-29
