# N phi dphidN h dhdN H a aH eps_H dotsigma eta_perp eta_sigma m_iso
1.0010010010010011e+00 5.6842277055490387e+00 -1.5841009220418024e-02 2.0008851212554684e-04 1.3239486677279683e-04 7.1474096726075758e-06 2.7210041936081373e+00 1.9448131692600578e-05 1.2546887110518898e-04 1.1322222078863890e-07 5.3362652713563911e-04 -1.2226006664666130e-02 -1.2479140293981251e-10
1.1011011011011012e+00 5.6826410306092052e+00 -1.5860808042624033e-02 2.1378248554448090e-04 1.4131608372156717e-04 7.1473197937111581e-06 3.0074757362928479e+00 2.1495390859111912e-05 1.2578271232952534e-04 1.1336231086187961e-07 5.7229953350198366e-04 -1.2403714529351698e-02 -1.2479111308008096e-10
1.2012012012012012e+00 5.6810523594142790e+00 -1.5880882492665106e-02 2.2840156938120520e-04 1.5088320732296190e-04 7.1472296896377001e-06 3.3241074474039571e+00 2.3758159439631354e-05 1.2610132446368155e-04 1.1350436454619257e-07 6.1277515652774625e-04 -1.2538852841392256e-02 -1.2479082113415949e-10
1.3013013013013013e+00 5.6794616674561462e+00 -1.5901175539447896e-02 2.4401198622028971e-04 1.6112917090709320e-04 7.1471393573264771e-06 3.6740746362618388e+00 2.6259123434581950e-05 1.2642381748153883e-04 1.1364797419954190e-07 6.5542520784074945e-04 -1.2642470686655511e-02 -1.2479052690490232e-10
1.4014014014014016e+00 5.6778689350371785e+00 -1.5921644726199280e-02 2.6068358587793313e-04 1.7209244714484881e-04 7.1470487942531461e-06 4.0608869136780772e+00 2.9023356920001282e-05 1.2674952898277339e-04 1.1379283638768836e-07 7.0057256968893361e-04 -1.2722796129784459e-02 -1.2479023017045182e-10
1.5015015015015016e+00 5.6762741461760493e+00 -1.5942258876326321e-02 2.7849031017188183e-04 1.8381663033595889e-04 7.1469579983078607e-06 4.4884233877350690e+00 3.2078573430765213e-05 1.2707797307358055e-04 1.1393872833480342e-07 7.4850593888613616e-04 -1.2785877120762186e-02 -1.2478993067966162e-10
1.6016016016016017e+00 5.6746772875872447e+00 -1.5962995021397617e-02 2.9751069857578827e-04 1.9634995558568286e-04 7.1468669676809622e-06 4.9609715650319153e+00 3.5455403805731120e-05 1.2740879243594455e-04 1.1408548596355791e-07 7.9949626365499271e-04 -1.2836176509248990e-02 -1.2478962814779578e-10
1.7017017017017018e+00 5.6730783478943740e+00 -1.5983836033360212e-02 3.1782835665044229e-04 2.0974504740473555e-04 7.1467757007746543e-06 5.4832703475138160e+00 3.9187703280389934e-05 1.2774172130193640e-04 1.1423298697065918e-07 8.5380831895344803e-04 -1.2877029794995885e-02 -1.2478932225169038e-10
1.8018018018018018e+00 5.6714773172633723e+00 -1.6004769521646801e-02 3.3953236609727774e-04 2.2405898756451808e-04 7.1466841961621903e-06 6.0605575560743734e+00 4.3312890905928072e-05 1.2807656839524580e-04 1.1438114294475208e-07 9.1170558857168516e-04 -1.2910860528214326e-02 -1.2478901262391306e-10
1.9019019019019021e+00 5.6698741870213096e+00 -1.6025786687018005e-02 3.6271772532522277e-04 2.3935337545490353e-04 7.1465924525450306e-06 6.6986224575164703e+00 4.7872324697335850e-05 1.2841319905267361e-04 1.1452989117607207e-07 9.7345568232983816e-04 -1.2939402429165211e-02 -1.2478869884635986e-10
2.0020020020020022e+00 5.6682689490664844e+00 -1.6046880546813993e-02 3.8748586350593719e-04 2.5569422818136188e-04 7.1465004686858804e-06 7.4038638216330694e+00 5.2911716271387162e-05 1.2875150712203360e-04 1.1467918197437000e-07 1.0393396087894507e-03 -1.2964038476427424e-02 -1.2478838044376545e-10
2.1021021021021022e+00 5.6666615959474864e+00 -1.6068046175368635e-02 4.1394503690999544e-04 2.7315244126842520e-04 7.1464082434179415e-06 8.1833540906275601e+00 5.8481589132068729e-05 1.2909141902198192e-04 1.1482898039127906e-07 1.1096492304697243e-03 -1.2985757856071402e-02 -1.2478805687479825e-10
2.2022022022022023e+00 5.6650521207949502e+00 -1.6089280501115959e-02 4.4221084303240702e-04 2.9180396283992621e-04 7.1463157756376428e-06 9.0449103043902070e+00 6.4637785197491212e-05 1.2943289070337289e-04 1.1497926477461947e-07 1.1846917226747179e-03 -1.3005196695598438e-02 -1.2478772752318207e-10
2.3023023023023024e+00 5.6634405169148119e+00 -1.6110581083754662e-02 4.7240674779656087e-04 3.1173002043543088e-04 7.1462230642577802e-06 9.9971724928977554e+00 7.1442024646109384e-05 1.2977588815701858e-04 1.1513001803420724e-07 1.2647929521759479e-03 -1.3022870131832009e-02 -1.2478739168712067e-10
2.4024024024024024e+00 5.6618267775599920e+00 -1.6131945429175013e-02 5.0466464008916846e-04 3.3301741017864649e-04 7.1461301081812240e-06 1.1049690321886450e+01 7.8962524695311444e-05 1.3012037644391240e-04 1.1528122275245900e-07 1.3503001450532722e-03 -1.3039301695215104e-02 -1.2478704856737861e-10
2.5025025025025025e+00 5.6602108961498363e+00 -1.6153371653673320e-02 5.3912539998292005e-04 3.5575892554679607e-04 7.1460369063263471e-06 1.2213018860715962e+01 8.7274683516336024e-05 1.3046633043629197e-04 1.1543286593938544e-07 1.4415825216244538e-03 -1.3054898878612102e-02 -1.2478669725365211e-10
2.6026026026026026e+00 5.6585928665660834e+00 -1.6174859378890658e-02 5.7593950113221074e-04 3.8005383547047762e-04 7.1459434576612439e-06 1.3498824432822563e+01 9.6461836141846147e-05 1.3081374937913825e-04 1.1558494543729022e-07 1.5390316839411541e-03 -1.3069786529238585e-02 -1.2478633670891764e-10
2.7027027027027031e+00 5.6569726831501441e+00 -1.6196409727033394e-02 6.1526766830478149e-04 4.0600831957515932e-04 7.1458497612033258e-06 1.4920001610272244e+01 1.0661608994391715e-04 1.3116265699870944e-04 1.1573746989637929e-07 1.6430634169858039e-03 -1.3083809719533691e-02 -1.2478596575159045e-10
2.8028028028028031e+00 5.6553503400265299e+00 -1.6218023285933161e-02 6.5728161101212220e-04 4.3373576837545986e-04 7.1457558159409026e-06 1.6490802525681858e+01 1.1783924805742406e-04 1.3151306868953587e-04 1.1589044424328198e-07 1.7541223494847774e-03 -1.3096915521224616e-02 -1.2478558303544617e-10
2.9029029029029032e+00 5.6537258312777015e+00 -1.6239700639822215e-02 7.0216472063354787e-04 4.6335751367087273e-04 7.1456616208557957e-06 1.8226979798299961e+01 1.3024383000882596e-04 1.3186500011023211e-04 1.1604387348837199e-07 1.8726788955746060e-03 -1.3109053566554195e-02 -1.2478518702496781e-10
3.0030030030030033e+00 5.6520991501701747e+00 -1.6261440041362138e-02 7.5011302321639046e-04 4.9500263306573821e-04 7.1455671748266800e-06 2.0145944507567151e+01 1.4395419977915167e-04 1.3221842936106246e-04 1.1619774610374999e-07 1.9992458898413809e-03 -1.3120609570819600e-02 -1.2478477597377858e-10
3.1031031031031033e+00 5.6504702877735360e+00 -1.6283233255235674e-02 8.0133613868147010e-04 5.2880812752359387e-04 7.1454724764691759e-06 2.2266940798377895e+01 1.5910781260997784e-04 1.3257322908976295e-04 1.1635200433880738e-07 2.1343871072991567e-03 -1.3133175296089780e-02 -1.2478434789721532e-10
3.2032032032032034e+00 5.6488392413467805e+00 -1.6305090831782023e-02 8.5605748022871359e-04 5.6492297762088023e-04 7.1453775251239132e-06 2.4611238869055210e+01 1.7585659308040318e-04 1.3292957793633434e-04 1.1650672485591953e-07 2.2786569562133520e-03 -1.3144848840665288e-02 -1.2478390052091744e-10
3.3033033033033035e+00 5.6472060084918603e+00 -1.6327024495742169e-02 9.1451569092763170e-04 6.0350643934062699e-04 7.1452823201667141e-06 2.7202348277398706e+01 1.9436845821351443e-04 1.3328767509348982e-04 1.1666199289230102e-07 2.4326467012016056e-03 -1.3153523201092041e-02 -1.2478343125098113e-10
3.4034034034034035e+00 5.6455705837706960e+00 -1.6349036958143368e-02 9.7696595761416916e-04 6.4472737014315419e-04 7.1451868606094334e-06 3.0066253703924282e+01 2.1482900091302948e-04 1.3364757393245872e-04 1.1681782948013604e-07 2.5970108005777598e-03 -1.3158774383475735e-02 -1.2478293713773122e-10
3.5035035035035036e+00 5.6439329579750774e+00 -1.6371119722100029e-02 1.0436811906351540e-03 6.8876465754807320e-04 7.1450911450135178e-06 3.3231675536623406e+01 2.3744335061069024e-04 1.3400914516276046e-04 1.1697417580010302e-07 2.7724734890766760e-03 -1.3162256318586868e-02 -1.2478241482961500e-10
3.6036036036036037e+00 5.6422931192792927e+00 -1.6393256561955939e-02 1.1149531336493495e-03 7.3580844946397408e-04 7.1449951716254734e-06 3.6730357890490176e+01 2.6243822977962793e-04 1.3437213270950650e-04 1.1713091808167814e-07 2.9598224042230933e-03 -1.3167044915032554e-02 -1.2478186051568189e-10
3.7037037037037037e+00 5.6406510555053320e+00 -1.6415430355192669e-02 1.1910934676941189e-03 7.8606188550218092e-04 7.1448989386434276e-06 4.0597386950190916e+01 2.9006422693211560e-04 1.3473626509745846e-04 1.1728793646518433e-07 3.1598957284656014e-03 -1.3176369081075381e-02 -1.2478126985579495e-10
3.8038038038038042e+00 5.6390067567305051e+00 -1.6437630946529048e-02 1.2724349737267026e-03 8.3974302851096464e-04 7.1448024445239709e-06 4.4871542828343991e+01 3.2059830888951418e-04 1.3510138472634949e-04 1.1744516124209948e-07 3.3735688578107222e-03 -1.3192161934506131e-02 -1.2478063789854224e-10
3.9039039039039043e+00 5.6373602174673145e+00 -1.6459861723636560e-02 1.3593328178491196e-03 8.9708669556659354e-04 7.1447056882384650e-06 4.9595688467984999e+01 3.5434659750931526e-04 1.3546755700762897e-04 1.1760261989165773e-07 3.6017459776685173e-03 -1.3213860696264413e-02 -1.2477995898772510e-10
4.0040040040040044e+00 5.6357114376454280e+00 -1.6482142583895586e-02 1.4521660234256960e-03 9.5834588765761190e-04 7.1446086693880031e-06 5.4817199489287042e+01 3.9164743870273182e-04 1.3583512091678622e-04 1.1776045833326838e-07 3.8453610905015128e-03 -1.3237879137112012e-02 -1.2477922665919149e-10
4.1041041041041044e+00 5.6340604216255894e+00 -1.6504506971617320e-02 1.5513391943022263e-03 1.0237925172987264e-03 7.1445113880862044e-06 6.0588439291210378e+01 4.3287479450242216e-04 1.3620464210307076e-04 1.1791891981575543e-07 4.1053919502574308e-03 -1.3258172020610959e-02 -1.2477843353049112e-10
4.2042042042042045e+00 5.6324071744753095e+00 -1.6526990665156244e-02 1.6572845533357741e-03 1.0937171333106899e-03 7.1444138445190376e-06 6.6967284172590809e+01 4.7844199217249842e-04 1.3657672928316813e-04 1.1807826486591780e-07 4.3828889532218770e-03 -1.3268306610061615e-02 -1.2477757118603453e-10
4.3043043043043046e+00 5.6307516947361806e+00 -1.6549609993338075e-02 1.7704643604441162e-03 1.1684273420025637e-03 7.1443160380908522e-06 7.4017703738790971e+01 5.2880586792370158e-04 1.3695167420910614e-04 1.1823861572046023e-07 4.6790192374235066e-03 -1.3265451600447377e-02 -1.2477663005972662e-10
4.4044044044044046e+00 5.6290939629126600e+00 -1.6572327160627998e-02 1.8913737743838396e-03 1.2482446239927484e-03 7.1442179660658054e-06 8.1810402414464164e+01 5.8447134674048825e-04 1.3732887503321837e-04 1.1839970866702999e-07 4.9951239702565346e-03 -1.3256688561435356e-02 -1.2477559931474024e-10
4.5045045045045047e+00 5.6274339503809738e+00 -1.6595077096450039e-02 2.0205400561143813e-03 1.3335174768899657e-03 7.1441196246499910e-06 9.0423528495777248e+01 6.4599650445677987e-04 1.3770727612198079e-04 1.1856108607122490e-07 5.3324783904909086e-03 -1.3254046289758317e-02 -1.2477446642970511e-10
4.6046046046046047e+00 5.6257716732654108e+00 -1.6617929815513091e-02 2.1585246291376337e-03 1.4246307960008441e-03 7.1440210152890163e-06 9.9943457852751507e+01 7.1399816324070880e-04 1.3808806344951701e-04 1.1872325654966557e-07 5.6923382662494608e-03 -1.3244891717014196e-02 -1.2477321707912545e-10
4.7047047047047048e+00 5.6241070857924313e+00 -1.6640769111774718e-02 2.3059422526258235e-03 1.5219343170303063e-03 7.1439221319678201e-06 1.1046566014100176e+02 7.8915807430373795e-04 1.3846933252089461e-04 1.1888539907100062e-07 6.0771569714010128e-03 -1.3250559611608776e-02 -1.2477183614845821e-10
4.8048048048048049e+00 5.6224401932639969e+00 -1.6663632923473403e-02 2.4634334072716926e-03 1.6258673627566800e-03 7.1438229748448372e-06 1.2209565620959108e+02 8.7222975395883349e-04 1.3885174093083725e-04 1.1904779560067478e-07 6.4883016672905823e-03 -1.3264273672959797e-02 -1.2477030509066878e-10
4.9049049049049049e+00 5.6207710234397226e+00 -1.6686627135360652e-02 2.6316761865062496e-03 1.7369240170989758e-03 7.1437235467703277e-06 1.3495007630626986e+02 9.6404603774755257e-04 1.3923708778844002e-04 1.1921121524852736e-07 6.9268019096468412e-03 -1.3266981812680656e-02 -1.2476860214977406e-10
5.0050050050050050e+00 5.6190995975561053e+00 -1.6709838286102206e-02 2.8113974345546047e-03 1.8556219402746726e-03 7.1436238497773070e-06 1.4915782969220382e+02 1.0655274295702489e-03 1.3962686303075126e-04 1.1937629063044542e-07 7.3939782748497903e-03 -1.3243262584958580e-02 -1.2476670266244655e-10
5.1051051051051051e+00 5.6174259153372343e+00 -1.6733288428266265e-02 3.0033801680146486e-03 1.9824873557344313e-03 7.1435238832651321e-06 1.6486139739555540e+02 1.1776913297236141e-03 1.4002149024850368e-04 1.1954319550359012e-07 7.8917429370023405e-03 -1.3189475067718882e-02 -1.2476457912406097e-10
5.2052052052052051e+00 5.6157499512614519e+00 -1.6756923899875986e-02 3.2084680637477778e-03 2.1180530819066169e-03 7.1434236435445875e-06 1.8221826106816735e+02 1.3016622343999269e-03 1.4042013155641950e-04 1.1971156478657403e-07 8.4226483977628084e-03 -1.3115711321100490e-02 -1.2476220097644336e-10
5.3053053053053052e+00 5.6140716593484603e+00 -1.6780629766503484e-02 3.4275677958708764e-03 2.2628664817844887e-03 7.1433231244133634e-06 2.0140248227449484e+02 1.4386830089456516e-03 1.4082092168990167e-04 1.1988059807944005e-07 8.9897591290871541e-03 -1.3043096634701479e-02 -1.2475953409164173e-10
5.4054054054054061e+00 5.6123909837313315e+00 -1.6804261692882703e-02 3.6616500046387631e-03 2.4175042033889454e-03 7.1432223184308013e-06 2.2260644805052635e+02 1.5901273479411266e-03 1.4122149723858973e-04 1.2004928780022257e-07 9.5964186220456847e-03 -1.2997971032384438e-02 -1.2475653994991389e-10
5.5055055055055062e+00 5.6107078722779091e+00 -1.6827687003018371e-02 3.9117496800062986e-03 2.5825905841396777e-03 7.1431212185607688e-06 2.4604280023785489e+02 1.7575135470531298e-03 1.4161968544579894e-04 1.2021671305492359e-07 1.0245980574417330e-02 -1.3004469713174689e-02 -1.2475317453924110e-10
5.6056056056056063e+00 5.6090222905260720e+00 -1.6850826687768338e-02 4.1789667426593846e-03 2.7588165921676264e-03 7.1430198198515502e-06 2.7194656794103508e+02 1.9425197247434198e-03 1.4201421524646471e-04 1.2038234035577241e-07 1.0941567352180359e-02 -1.3076999054550899e-02 -1.2474938703686930e-10
5.7057057057057063e+00 5.6073342331973466e+00 -1.6873690118876575e-02 4.4644676053040271e-03 2.9469561776015877e-03 7.1429181208216206e-06 3.0057752449335720e+02 2.1470006464153059e-03 1.4240531137417979e-04 1.2054627229874855e-07 1.1685911351933698e-02 -1.3214082703427128e-02 -1.2474511836973021e-10
5.8058058058058064e+00 5.6056437305533278e+00 -1.6896394228434135e-02 4.7694884970027008e-03 3.1478769068618608e-03 7.1428161242201795e-06 3.3222279256763494e+02 2.3730063195855590e-03 1.4279503072472125e-04 1.2070938530584617e-07 1.2481325358401706e-02 -1.3395035224779655e-02 -1.2474029978748825e-10
5.9059059059059065e+00 5.6039508468594068e+00 -1.6919158912745317e-02 5.0953413333472124e-03 3.3625417529937985e-03 7.1427138368313239e-06 3.6719972355709854e+02 2.6228025463319246e-03 1.4318719886799845e-04 1.2087329753099701e-07 1.3329835945043911e-02 -1.3580911828987043e-02 -1.2473485161310798e-10
6.0060060060060065e+00 5.6022556682202636e+00 -1.6942270419576338e-02 5.4434229152572500e-03 3.5919989150741344e-03 7.1426112679907231e-06 4.0585908010197511e+02 2.8988936387527170e-03 1.4358680348010492e-04 1.2104010802192028e-07 1.4233498381047247e-02 -1.3721178067184829e-02 -1.2472868234898183e-10
6.1061061061061066e+00 5.6005582770516087e+00 -1.6966004477763797e-02 5.8152282391938639e-03 3.8373565397229635e-03 7.1425084264836800e-06 4.4858855367740409e+02 3.2040475246649853e-03 1.4399870000400436e-04 1.2121184822511467e-07 1.5194890958285421e-02 -1.3767532104547921e-02 -1.2472168829241166e-10
6.2062062062062067e+00 5.5988587104526566e+00 -1.6990500928160190e-02 6.2123687015770458e-03 4.0997392177542346e-03 7.1424053154934538e-06 4.9581665251846601e+02 3.5413234944580625e-03 1.4442548243178484e-04 1.2138958692061077e-07 1.6217759775324688e-02 -1.3696281678550025e-02 -1.2471375372585439e-10
6.3063063063063067e+00 5.5971568997437977e+00 -1.7015581614893777e-02 6.6365959801966429e-03 4.3802231289976476e-03 7.1423019252687063e-06 5.4801699887198924e+02 3.9141028661233875e-03 1.4486436868164283e-04 1.2157212968151362e-07 1.7307751196379482e-02 -1.3540627529864168e-02 -1.2470475156168087e-10
6.4064064064064068e+00 5.5954525884339485e+00 -1.7040503295920058e-02 7.0898323754057958e-03 4.6797467083248036e-03 7.1421982231789637e-06 6.0571307866969391e+02 4.3261228742309480e-03 1.4530294728593300e-04 1.2175425397757365e-07 1.8473129118061538e-02 -1.3434170294544859e-02 -1.2469454399915643e-10
6.5065065065065069e+00 5.5937456613887733e+00 -1.7064949397294048e-02 7.5740902066754627e-03 4.9994933822210411e-03 7.1420941936849720e-06 6.6948349125429206e+02 4.7815141556552228e-03 1.4573605055675208e-04 1.2193379955929710e-07 1.9720057675672718e-02 -1.3434130275020963e-02 -1.2468296709777804e-10
6.6066066066066069e+00 5.5920362934591958e+00 -1.7089477756370239e-02 8.0914310545122242e-03 5.3410753693346009e-03 7.1419898557963123e-06 7.3996775180489635e+02 5.2848421770069730e-03 1.4617347636692359e-04 1.2211487097945242e-07 2.1051154742005963e-02 -1.3442575102558129e-02 -1.2466982235167166e-10
6.7067067067067070e+00 5.5903244240374388e+00 -1.7113937748770625e-02 8.6441262693713276e-03 5.7059301881955578e-03 7.1418851997914739e-06 8.1787270465077711e+02 5.8411529646588082e-03 1.4661298119105349e-04 1.2229652538557331e-07 2.2472445165562707e-02 -1.3487720644270689e-02 -1.2465489310829268e-10
6.8068068068068071e+00 5.5886100801559975e+00 -1.7138443806907062e-02 9.2345829343604066e-03 6.0956942185641629e-03 7.1417802266367215e-06 9.0397961178874050e+02 6.4560237167555663e-03 1.4705690203346171e-04 1.2247973329614242e-07 2.3989438041724990e-02 -1.3550994471413726e-02 -1.2463792999570461e-10
6.9069069069069071e+00 5.5868933139740635e+00 -1.7163187119944027e-02 9.8653675610063524e-03 6.5121404092649089e-03 7.1416749401366848e-06 9.9915198769061351e+02 7.1356187118778117e-03 1.4750896119580383e-04 1.2266603532014755e-07 2.5607986695251574e-02 -1.3600632356366381e-02 -1.2461864949510580e-10
7.0070070070070072e+00 5.5851741618943382e+00 -1.7188312520116530e-02 1.0539226028570478e-02 6.9571404701525806e-03 7.1415693417884378e-06 1.1043442589714148e+03 7.8867511026503266e-03 1.4797216513361510e-04 1.2285666515332244e-07 2.7334703182477996e-02 -1.3613506829705599e-02 -1.2459673080955991e-10
7.1071071071071072e+00 5.5834526234889195e+00 -1.7213855067471764e-02 1.1259100112342612e-02 7.4326496081818638e-03 7.1414634281043266e-06 1.2206113357608249e+03 8.7169512142655017e-03 1.4844771434352743e-04 1.2305209973065033e-07 2.9177028368735935e-02 -1.3586267636045760e-02 -1.2457181081997177e-10
7.2072072072072073e+00 5.5817286564907782e+00 -1.7239725053929393e-02 1.2028141451655820e-02 7.9407096749694456e-03 7.1413571899345242e-06 1.3491191907634941e+03 9.6345420330375253e-03 1.4893473993325375e-04 1.2325195601145162e-07 3.1143080580652252e-02 -1.3537872626252223e-02 -1.2454347713831910e-10
7.3073073073073074e+00 5.5800021841073288e+00 -1.7265730147555270e-02 1.2849723808363470e-02 8.4834665932375479e-03 7.1412506133202683e-06 1.4911565520992281e+03 1.0648722642235150e-02 1.4943068078577447e-04 1.2345515385637701e-07 3.3241400482515809e-02 -1.3505573547754170e-02 -1.2451125945834510e-10
7.4074074074074074e+00 5.5782731109126269e+00 -1.7291623397943535e-02 1.3727454466520385e-02 9.0631979295278178e-03 7.1411436814087549e-06 1.6481478271835319e+03 1.1769660442119247e-02 1.4993211366808913e-04 1.2366026443178507e-07 3.5480699766638889e-02 -1.3536411627352512e-02 -1.2447461961724341e-10
7.5075075075075084e+00 5.5765413435746778e+00 -1.7317165823601856e-02 1.4665185624009727e-02 9.6823464805745312e-03 7.1410363769606579e-06 1.8216673872543463e+03 1.3008593079106165e-02 1.5043584652679574e-04 1.2386596354917646e-07 3.7869705097928016e-02 -1.3676258034108589e-02 -1.2443294099097069e-10
7.6076076076076085e+00 5.5748068126743977e+00 -1.7342192302234740e-02 1.5667026626857337e-02 1.0343555740725992e-02 7.1409286849812343e-06 2.0134553557959093e+03 1.4377941106132107e-02 1.5094008236472343e-04 1.2407150932129979e-07 4.0417165520981360e-02 -1.3958400711304324e-02 -1.2438551800783173e-10
7.7077077077077085e+00 5.5730694918727233e+00 -1.7366669484819762e-02 1.6737357896975363e-02 1.1049703117803178e-02 7.1408205950059900e-06 2.2254350591923949e+03 1.5891432503529427e-02 1.5144545791667991e-04 1.2427716350201303e-07 4.3132059965381400e-02 -1.4393640294091611e-02 -1.2433154660975270e-10
7.8078078078078086e+00 5.5713294106823836e+00 -1.7390734454371535e-02 1.7880847404076652e-02 1.1803926764784405e-02 7.1407121025718685e-06 2.4597323146134199e+03 1.7564240308047162e-02 1.5195575853372173e-04 1.2448447588988987e-07 4.6023999307627322e-02 -1.4963827768335561e-02 -1.2427011630408058e-10
7.9079079079079087e+00 5.5695866571008539e+00 -1.7414702850288330e-02 1.9102470532501852e-02 1.2609641894705096e-02 7.1406032094049351e-06 2.7186967485580662e+03 1.9413134728152488e-02 1.5247810872935449e-04 1.2469635124074603e-07 4.9103761109828149e-02 -1.5620764126450880e-02 -1.2420020385340667e-10
8.0080080080080087e+00 5.5678413663610042e+00 -1.7439035179176179e-02 2.0407534193700772e-02 1.3470542446161495e-02 7.1404939218555193e-06 3.0049253598482915e+03 2.1456651267626234e-02 1.5302243656329853e-04 1.2491681828908859e-07 5.2383820283350389e-02 -1.6292382801844876e-02 -1.2412066738779182e-10
8.1081081081081088e+00 5.5660936920559472e+00 -1.7464250033045303e-02 2.1801706035109805e-02 1.4390583966807299e-02 7.1403842471117825e-06 3.3212885633708365e+03 2.3715276538005644e-02 1.5360000841973983e-04 1.2515042077676963e-07 5.5878641576758557e-02 -1.6898127394791976e-02 -1.2403023743794076e-10
8.2082082082082088e+00 5.5643437558946038e+00 -1.7490772935773787e-02 2.3291049596167047e-02 1.5373943582232135e-02 7.1402741867226862e-06 3.6709589757446852e+03 2.6211653615027728e-02 1.5422082721063994e-04 1.2540115090330197e-07 5.9604377896386021e-02 -1.7375387821291319e-02 -1.2392749761725538e-10
8.3083083083083089e+00 5.5625915723445027e+00 -1.7518709538733270e-02 2.4882066262206924e-02 1.6424952917610848e-02 7.1401637269613186e-06 4.0574432315882518e+03 2.8970808986391150e-02 1.5488968048488243e-04 1.2567084644658077e-07 6.3577472058065632e-02 -1.7718744659741728e-02 -1.2381084183597207e-10
8.4084084084084090e+00 5.5608369444183232e+00 -1.7547531886471610e-02 2.6581744866975926e-02 1.7547999839512447e-02 7.1400528255595482e-06 4.4846171494525324e+03 3.2020403349501361e-02 1.5560061660390914e-04 1.2595697409039724e-07 6.7811486961501161e-02 -1.8033618155228054e-02 -1.2367838623002594e-10
8.5085085085085090e+00 5.5590793306082285e+00 -1.7575677761072384e-02 2.8397617637400788e-02 1.8747404550632424e-02 7.1399413948220277e-06 4.9567646000782524e+03 3.5391008752487171e-02 1.5632982405208820e-04 1.2624980432457311e-07 7.2311240632582513e-02 -1.8603904422675240e-02 -1.2352780139830722e-10
8.6086086086086091e+00 5.5573187168468507e+00 -1.7603178105719493e-02 3.0337460753349914e-02 2.0029029343877090e-02 7.1398294110916582e-06 5.4786204667634311e+03 3.9116415540806256e-02 1.5708211315880504e-04 1.2655122708730047e-07 7.7076092093201196e-02 -1.9438812999510103e-02 -1.2335641731093711e-10
