# N phi dphidN h dhdN H a aH eps_H dotsigma eta_perp eta_sigma m_iso
1.0010010010010011e+00 5.6842277151487908e+00 -1.5840991198616330e-02 1.8817982172056246e-04 1.1382979074203947e-04 7.1474096737766710e-06 2.7210041936081373e+00 1.9448131695781692e-05 1.2546856357371425e-04 1.1322208203608311e-07 4.1869211821502796e-04 -1.2229262541279790e-02 -1.1241200771842400e-10
1.1011011011011012e+00 5.6826410421171554e+00 -1.5860787993400544e-02 1.9991976384158344e-04 1.2081067737870908e-04 7.1473197951135609e-06 3.0074757362928479e+00 2.1495390863329604e-05 1.2578236837398947e-04 1.1336215587197546e-07 4.4669707921998552e-04 -1.2407321534481302e-02 -1.1241187784445841e-10
1.2012012012012012e+00 5.6810523730456204e+00 -1.5880860240258116e-02 2.1238169083921703e-04 1.2825767540358698e-04 7.1472296913011170e-06 3.3241074474039571e+00 2.3758159445160727e-05 1.2610094053450087e-04 1.1350419176551683e-07 4.7573911370528014e-04 -1.2542838828622536e-02 -1.1241174689779269e-10
1.3013013013013013e+00 5.6794616834165463e+00 -1.5901150802156212e-02 2.2561318361000523e-04 1.3619026369104782e-04 7.1471393592781155e-06 3.6740746362618388e+00 2.6259123441752416e-05 1.2642338822656948e-04 1.1364778127062082e-07 5.0609164279181540e-04 -1.2646882839372389e-02 -1.1241161477383114e-10
1.4014014014014016e+00 5.6778689536136584e+00 -1.5921617384002388e-02 2.3966399340357068e-04 1.4463199761727440e-04 7.1470487965301324e-06 4.0608869136780772e+00 2.9023356929247866e-05 1.2674905148199947e-04 1.1379262205430168e-07 5.3798156587617229e-04 -1.2727649896452441e-02 -1.1241148135783728e-10
1.5015015015015016e+00 5.6762741676268806e+00 -1.5942228632526933e-02 2.5458642057172941e-04 1.5360988196698574e-04 7.1469580009448234e-06 4.4884233877350690e+00 3.2078573442601021e-05 1.2707744143762985e-04 1.1393849001463039e-07 5.7160596568819042e-04 -1.2791220486211577e-02 -1.1241134652289048e-10
1.6016016016016017e+00 5.6746773122191208e+00 -1.5962961627653805e-02 2.7043561144478756e-04 1.6315408659729421e-04 7.1468669707189433e-06 4.9609715650319153e+00 3.5455403820802459e-05 1.2740820136038022e-04 1.1408522134661639e-07 6.0714138868823368e-04 -1.2842047030863375e-02 -1.1241121012761098e-10
1.7017017017017018e+00 5.6730783760558543e+00 -1.5983799261828718e-02 2.8726988948216679e-04 1.7329758589431209e-04 7.1467757042605065e-06 5.4832703475138160e+00 3.9187703299503802e-05 1.2774106559910087e-04 1.1423269380861720e-07 6.4475489095923097e-04 -1.2883459771973379e-02 -1.1241107201408824e-10
1.8018018018018018e+00 5.6714773492889385e+00 -1.6004728987681988e-02 3.0515101558413981e-04 1.8407610836353245e-04 7.1466842001423354e-06 6.0605575560743734e+00 4.3312890930049971e-05 1.2807584012721051e-04 1.1438081777033065e-07 6.8460846651357057e-04 -1.2917910374900256e-02 -1.1241093200540978e-10
1.9019019019019021e+00 5.6698742232812531e+00 -1.6025741989906583e-02 3.2414444235451126e-04 1.9552816368868198e-04 7.1465924570713680e-06 6.6986224575164703e+00 4.7872324727656079e-05 1.2841238973767979e-04 1.1452953029360948e-07 7.2686197963072277e-04 -1.2947133743459009e-02 -1.1241078990292399e-10
2.0020020020020022e+00 5.6682689900268270e+00 -1.6046831439891641e-02 3.4431963265966266e-04 2.0769489281772095e-04 7.1465004738228413e-06 7.4038638216330694e+00 5.2911716309420526e-05 1.2875061042193385e-04 1.1467878265808579e-07 7.7168003742422026e-04 -1.2972481707714268e-02 -1.1241064548357622e-10
2.1021021021021022e+00 5.6666616420696219e+00 -1.6067992252535968e-02 3.6575030751555152e-04 2.2062023816260743e-04 7.1464082492312904e-06 8.1833540906275601e+00 5.8481589179641420e-05 1.2909042567042821e-04 1.1482853862429124e-07 8.1923216349439536e-04 -1.2994971241172999e-02 -1.1241049849652047e-10
2.2022022022022023e+00 5.6650521725253187e+00 -1.6089221153549004e-02 3.8851472068307524e-04 2.3435108949387018e-04 7.1463157821934669e-06 9.0449103043902070e+00 6.4637785256788045e-05 1.2943178774097231e-04 1.1497877491617004e-07 8.6969384459981494e-04 -1.3015273941364215e-02 -1.1241034865952499e-10
2.3023023023023024e+00 5.6634405748192957e+00 -1.6110515891741953e-02 4.1269596985763819e-04 2.4893735894907269e-04 7.1462230716383941e-06 9.9971724928977554e+00 7.1442024719894654e-05 1.2977466516357904e-04 1.1512947559314186e-07 9.2324920068532752e-04 -1.3033866255129294e-02 -1.1241019565496857e-10
2.4024024024024024e+00 5.6618268423272671e+00 -1.6131874158024195e-02 4.3838231633223609e-04 2.6443209526874156e-04 7.1461301164859213e-06 1.1049690321886450e+01 7.8962524787075768e-05 1.3011902541569377e-04 1.1528062432682339e-07 9.8009291185387508e-04 -1.3051233578783942e-02 -1.1241003912518673e-10
2.5025025025025025e+00 5.6602109684946367e+00 -1.6153293946916364e-02 4.6566750500513137e-04 2.8089169111348525e-04 7.1460369156606425e-06 1.2213018860715962e+01 8.7274683630335953e-05 1.3046484076199326e-04 1.1543220698795201e-07 1.0404307072681065e-03 -1.3067802481059520e-02 -1.1240987866745318e-10
2.6026026026026026e+00 5.6585929471348608e+00 -1.6174774457484910e-02 4.9465109602850484e-04 2.9837613800462600e-04 7.1459434681264732e-06 1.3498824432822563e+01 9.6461836283114437e-05 1.3081210286692641e-04 1.1558421808858539e-07 1.1044793064664913e-03 -1.3083772526511821e-02 -1.1240971382834102e-10
2.7027027027027031e+00 5.6569727725424173e+00 -1.6196316435792817e-02 5.2543882425123934e-04 3.1694926440236108e-04 7.1458497728997167e-06 1.4920001610272244e+01 1.0661609011842733e-04 1.3116082847973676e-04 1.1573666323306848e-07 1.1724669739371248e-03 -1.3099053808848708e-02 -1.1240954409725699e-10
2.8028028028028031e+00 5.6553504390560105e+00 -1.6217920860961119e-02 5.5814300260898983e-04 3.3667889243546838e-04 7.1457558289984618e-06 1.6490802525681858e+01 1.1783924827275370e-04 1.3151103830280774e-04 1.1588954973204490e-07 1.2446357029190561e-03 -1.3113514132041433e-02 -1.1240936889900526e-10
2.9029029029029032e+00 5.6537259406469991e+00 -1.6239587707483703e-02 5.9288293165762201e-04 3.5763707724499665e-04 7.1456616353964520e-06 1.8226979798299961e+01 1.3024383027385820e-04 1.3186273693058305e-04 1.1604287776280450e-07 1.3212418491877420e-03 -1.3127210039594489e-02 -1.1240918758511400e-10
3.0030030030030033e+00 5.6520992723878720e+00 -1.6261320372197366e-02 6.2978527830868610e-04 3.7990060731495469e-04 7.1455671911925034e-06 2.0145944507567151e+01 1.4395420010885666e-04 1.3221598474467332e-04 1.1619667201205029e-07 1.4025533572100753e-03 -1.3139561613423438e-02 -1.1240899942492788e-10
3.1031031031031033e+00 5.6504704231368628e+00 -1.6283103634137291e-02 6.6898501011315183e-04 4.0354933899475995e-04 7.1454724947484798e-06 2.2266940798377895e+01 1.5910781301700199e-04 1.3257053941341057e-04 1.1635082417704371e-07 1.4888851456608106e-03 -1.3153453856265264e-02 -1.1240880359813794e-10
3.2032032032032034e+00 5.6488393896055520e+00 -1.6304946046037563e-02 7.1062499444457159e-04 4.2867026215313657e-04 7.1453775453494057e-06 2.4611238869055210e+01 1.7585659357817761e-04 1.3292654508382739e-04 1.1650539591733996e-07 1.5805332001828838e-03 -1.3167344018134340e-02 -1.1240859917786468e-10
3.3033033033033035e+00 5.6472061708392376e+00 -1.6326863305173699e-02 7.5485684979110384e-04 4.5535638127158187e-04 7.1452823425516451e-06 2.7202348277398706e+01 1.9436845882243712e-04 1.3328426349141514e-04 1.1666050002012958e-07 1.6778023168050491e-03 -1.3178374052835505e-02 -1.1240838511809025e-10
3.4034034034034035e+00 5.6455707631493786e+00 -1.6348862986704817e-02 8.0184180718844561e-04 4.8370573140105600e-04 7.1451868855850113e-06 3.0066253703924282e+01 2.1482900166395154e-04 1.3364382517696129e-04 1.1681619131170612e-07 1.7810299707564465e-03 -1.3185206199887728e-02 -1.1240816024088508e-10
3.5035035035035036e+00 5.6439331583471484e+00 -1.6370939224163373e-02 8.5175140954877617e-04 5.1382126597840220e-04 7.1450911731442637e-06 3.3231675536623406e+01 2.3744335154552207e-04 1.3400514154000379e-04 1.1697242865929218e-07 1.8905942628417917e-03 -1.3188996672008090e-02 -1.1240792322142719e-10
3.6036036036036037e+00 5.6422933444211392e+00 -1.6393074754921331e-02 9.0476810187077985e-04 5.4581139822626544e-04 7.1449952034689215e-06 3.6730357890490176e+01 2.6243823094924918e-04 1.3436793691654970e-04 1.1712908960567630e-07 2.0069109301670087e-03 -1.3193001413733097e-02 -1.1240767256989204e-10
3.7037037037037037e+00 5.6406513078022575e+00 -1.6415247748461523e-02 9.6108576531580897e-04 5.7979097786027718e-04 7.1448989746102693e-06 4.0597386950190916e+01 2.9006422839227539e-04 1.3473185943349526e-04 1.1728601918092483e-07 2.1304241622799583e-03 -1.3201302927285948e-02 -1.1240740660961531e-10
3.8038038038038042e+00 5.6390070363588887e+00 -1.6437440835283024e-02 1.0209102481352559e-03 6.1588248482727565e-04 7.1448024847844735e-06 4.4871542828343991e+01 3.2059831069606508e-04 1.3509662894691099e-04 1.1744309443724403e-07 2.2615956247964116e-03 -1.3217142083811173e-02 -1.1240712345128755e-10
3.9039039039039043e+00 5.6373605222653556e+00 -1.6459649754269355e-02 1.0844599464341917e-03 6.5421722179832852e-04 7.1447057327107009e-06 4.9595688467984999e+01 3.5434659971494644e-04 1.3546217991209847e-04 1.1760028625487736e-07 2.4008956378686994e-03 -1.3241333582647275e-02 -1.1240682096334157e-10
4.0040040040040044e+00 5.6357117638867402e+00 -1.6481889036348320e-02 1.1519664877563428e-03 6.9493628714032774e-04 7.1446087178331420e-06 5.4817199489287042e+01 3.9164744135835867e-04 1.3582875656862811e-04 1.1775769996873805e-07 2.5487998637583787e-03 -1.3271238459615321e-02 -1.1240649673904784e-10
4.1041041041041044e+00 5.6340607658231141e+00 -1.6504192142272250e-02 1.2236755704754646e-03 7.3819111008992396e-04 7.1445114403258442e-06 6.0588439291210378e+01 4.3287479766754045e-04 1.3619691736440511e-04 1.1791557636730131e-07 2.7057940987724682e-03 -1.3300762054191518e-02 -1.1240614806111222e-10
4.2042042042042045e+00 5.6324075362562320e+00 -1.6526603472347537e-02 1.2998480119781784e-03 7.8414332985356780e-04 7.1444139007792480e-06 6.6967284172590809e+01 4.7844199594009192e-04 1.3656740508856158e-04 1.1807423461713288e-07 2.8723888035445885e-03 -1.3321841079565076e-02 -1.1240577186462662e-10
4.3043043043043046e+00 5.6307520807417362e+00 -1.6549159665942156e-02 1.3807610586233363e-03 8.3296380035742935e-04 7.1443160994673305e-06 7.4017703738790971e+01 5.2880587246664757e-04 1.3694083871475284e-04 1.1823393866832132e-07 3.0491437955492097e-03 -1.3327878491227829e-02 -1.1240536469890708e-10
4.4044044044044046e+00 5.6290943915899234e+00 -1.6571857608600114e-02 1.4667100104629768e-03 8.8483050237095991e-04 7.1442180350942566e-06 8.1810402414464164e+01 5.8447135238773361e-04 1.3731718244934903e-04 1.1839466869804357e-07 3.2367020163778892e-03 -1.3319579180952215e-02 -1.1240492268780570e-10
4.5045045045045047e+00 5.6274344319781395e+00 -1.6594606564591486e-02 1.5580102137099376e-03 9.3992514472786835e-04 7.1441197029194437e-06 9.0423528495777248e+01 6.4599651153417995e-04 1.3769494694463225e-04 1.1855577915157145e-07 3.4358294237060000e-03 -1.3313633391991200e-02 -1.1240444148619287e-10
4.6046046046046047e+00 5.6257722422469083e+00 -1.6617548471485128e-02 1.6549845113511762e-03 9.9848676244294323e-04 7.1440211075150190e-06 9.9943457852751507e+01 7.1399817245809444e-04 1.3807650237971329e-04 1.1871828741269816e-07 3.6465312452992646e-03 -1.3284253624854404e-02 -1.1240391571653696e-10
4.7047047047047048e+00 5.6241077691071979e+00 -1.6640543330045526e-02 1.7579977755353879e-03 1.0606887001786073e-03 7.1439222419393418e-06 1.1046566014100176e+02 7.8915808645181466e-04 1.3845954066931364e-04 1.1888119661132481e-07 3.8703316932191382e-03 -1.3257096922067182e-02 -1.1240334028799736e-10
4.8048048048048049e+00 5.6224409290306916e+00 -1.6663360207038520e-02 1.8674388923680704e-03 1.1267094755451422e-03 7.1438230956767384e-06 1.2209565620959108e+02 8.7222976871188373e-04 1.3884022655691447e-04 1.1904286065865184e-07 4.1088539278703829e-03 -1.3274205697082932e-02 -1.1240270953255410e-10
4.9049049049049049e+00 5.6207717676067510e+00 -1.6686157408910270e-02 1.9836983912232889e-03 1.1968238163564784e-03 7.1437236738521826e-06 1.3495007630626986e+02 9.6404605489725848e-04 1.3922120074384117e-04 1.1920441527078407e-07 4.3623399339711537e-03 -1.3306774275812998e-02 -1.1240201607139238e-10
5.0050050050050050e+00 5.6191003689244230e+00 -1.6709209445020669e-02 2.1071851974833371e-03 1.2713457758941448e-03 7.1436239862421202e-06 1.4915782969220382e+02 1.0655274499250444e-03 1.3960706189526662e-04 1.1936782701415455e-07 4.6307224095959330e-03 -1.3305103336076566e-02 -1.1240125125487276e-10
5.1051051051051051e+00 5.6174267971329188e+00 -1.6732730949629234e-02 2.2383380332742391e-03 1.3505924692611005e-03 7.1435240401877621e-06 1.6486139739555540e+02 1.1776913555940980e-03 1.4000143387739425e-04 1.1953463524061426e-07 4.9142723265820816e-03 -1.3230609088414299e-02 -1.1240040549153804e-10
5.2052052052052051e+00 5.6157510654344911e+00 -1.6756783262125229e-02 2.3776322828007296e-03 1.4348653752760667e-03 7.1434238368350023e-06 1.8221826106816735e+02 1.3016622696209702e-03 1.4040539404725497e-04 1.1970528469288200e-07 5.2139007567772559e-03 -1.3072640762284876e-02 -1.1239946843330856e-10
5.3053053053053052e+00 5.6140731274807925e+00 -1.6781248512679463e-02 2.5255831792939478e-03 1.5244459938371963e-03 7.1433233700909973e-06 2.0140248227449484e+02 1.4386830584257368e-03 1.4081702063815539e-04 1.1987894048046409e-07 5.5311943729175039e-03 -1.2852964032180081e-02 -1.1239842899269475e-10
5.4054054054054061e+00 5.6123928861437609e+00 -1.6805856060495283e-02 2.6827461705850779e-03 1.6196026486839116e-03 7.1432226276874838e-06 2.2260644805052635e+02 1.5901274167836581e-03 1.4123181526024664e-04 1.2005367713522991e-07 5.8682626137581528e-03 -1.2620752415134251e-02 -1.1239727518121249e-10
5.5055055055055062e+00 5.6107102146321219e+00 -1.6830246131836136e-02 2.8497153203181696e-03 1.7206052254857516e-03 7.1431215937408939e-06 2.4604280023785489e+02 1.7575136393634984e-03 1.4164375507049506e-04 1.2022693346408028e-07 6.2274722783463498e-03 -1.2440925445583315e-02 -1.1239599377567806e-10
5.6056056056056063e+00 5.6090249849245684e+00 -1.6854055505007244e-02 3.0271206018153904e-03 1.8277446351870651e-03 7.1430202521993300e-06 2.7194656794103508e+02 1.9425198423189147e-03 1.4204672678244591e-04 1.2039612492323586e-07 6.6111409694647036e-03 -1.2378649751173545e-02 -1.1239456983797238e-10
5.7057057057057063e+00 5.6073370984906772e+00 -1.6877010089468777e-02 3.2156249416079212e-03 1.9413537925363814e-03 7.1429185905664530e-06 3.0057752449335720e+02 2.1470007876100445e-03 1.4243609088071107e-04 1.2055930524457582e-07 7.0212539023544237e-03 -1.2482766924146082e-02 -1.1239298613276757e-10
5.8058058058058064e+00 5.6056465142706511e+00 -1.6899009246258076e-02 3.4159218696457423e-03 2.0618268997292942e-03 7.1428166032923651e-06 3.3222279256763494e+02 2.3730064787442582e-03 1.4281011988469762e-04 1.2071576904944683e-07 7.4592594744526466e-03 -1.2770846188963300e-02 -1.1239122250638053e-10
5.9059059059059065e+00 5.6039532688849327e+00 -1.6920186696898275e-02 3.6287346331995516e-03 2.1896338250937046e-03 7.1427142942215269e-06 3.6719972355709854e+02 2.6228027142854811e-03 1.4317105065149799e-04 1.2086648718991515e-07 7.9259881297192754e-03 -1.3218509834503407e-02 -1.1238925530772751e-10
6.0060060060060065e+00 5.6022574840447792e+00 -1.6940932867970888e-02 3.8548176314680401e-03 2.3253263667462440e-03 7.1426116774877867e-06 4.0585908010197511e+02 2.8988938049508183e-03 1.4352548866223956e-04 1.2101426656214116e-07 8.4217263211862192e-03 -1.3755668800470189e-02 -1.1238705694608457e-10
6.1061061061061066e+00 5.6005593561348501e+00 -1.6961863518529768e-02 4.0949610279037629e-03 2.4695331911487274e-03 7.1425087762465792e-06 4.4858855367740409e+02 3.2040476815646183e-03 1.4388390201100807e-04 1.2116352614212489e-07 8.9464616179442159e-03 -1.4272333938242118e-02 -1.1238459568234597e-10
6.2062062062062067e+00 5.5988591229388840e+00 -1.6983719497533883e-02 4.3499993972708458e-03 2.6229402364934640e-03 7.1424056186343492e-06 4.9581665251846601e+02 3.5413236447603665e-03 1.4425894280840540e-04 1.2131958100151287e-07 9.5002941427147092e-03 -1.4636700917211502e-02 -1.1238183572767401e-10
6.3063063063063067e+00 5.5971570024795358e+00 -1.7007182478476428e-02 4.6208252644477496e-03 2.7862533708462606e-03 7.1423022303452778e-06 5.4801699887198924e+02 3.9141030333105344e-03 1.4466233103079006e-04 1.2148732607208846e-07 1.0083981332412598e-02 -1.4728182896756757e-02 -1.1237873765793822e-10
6.4064064064064068e+00 5.5954530989434392e+00 -1.7032591518387690e-02 4.9084083919883562e-03 2.9601400949759663e-03 7.1421986232153562e-06 6.0571307866969391e+02 4.3261231165382229e-03 1.4510002783371350e-04 1.2166921144465299e-07 1.0699546345895561e-02 -1.4487930496117112e-02 -1.1237525902356848e-10
6.5065065065065069e+00 5.5937472706625551e+00 -1.7059545288389124e-02 5.2138216734545694e-03 3.1451470797993746e-03 7.1420947792038779e-06 6.6948349125429206e+02 4.7815145476504646e-03 1.4556541269984704e-04 1.2186240101544007e-07 1.1350836420915686e-02 -1.3989150563787705e-02 -1.1237135482160001e-10
6.6066066066066069e+00 5.5920389551228959e+00 -1.7086374822976133e-02 5.5382744895337106e-03 3.3415903283703394e-03 7.1419906291624137e-06 7.3996775180489635e+02 5.2848427492729480e-03 1.4603017066454219e-04 1.2205500633731167e-07 1.2043869410096346e-02 -1.3529407354054807e-02 -1.1236697717801789e-10
6.7067067067067070e+00 5.5903274717090641e+00 -1.7111055974688948e-02 5.8831143005417131e-03 3.5495803150947247e-03 7.1418860896034500e-06 8.1787270465077711e+02 5.8411536924117356e-03 1.4645973192323148e-04 1.2223260388814655e-07 1.2788006402385281e-02 -1.3467235772917379e-02 -1.1236207988911167e-10
6.8068068068068071e+00 5.5886134910520253e+00 -1.7135636385030482e-02 6.2494902230777714e-03 3.7702950689840115e-03 7.1417812407815324e-06 9.0397961178874050e+02 6.4560246335217987e-03 1.4688914793941553e-04 1.2240986753348101e-07 1.3582282056169639e-02 -1.3439554009444431e-02 -1.1235659274330691e-10
6.9069069069069071e+00 5.5868970176050601e+00 -1.7160156260481448e-02 6.6385937161192125e-03 4.0050576070898986e-03 7.1416760818901593e-06 9.9915198769061351e+02 7.1356198526630653e-03 1.4731924865808816e-04 1.2258714398028740e-07 1.4418362323782189e-02 -1.3439513876802157e-02 -1.1235040932296764e-10
7.0070070070070072e+00 5.5851780529215578e+00 -1.7184648339879375e-02 7.0518619472207719e-03 4.2546680605726637e-03 7.1415706118777326e-06 1.1043442589714148e+03 7.8867525052661470e-03 1.4775073603069956e-04 1.2276472470872338e-07 1.5300490598796500e-02 -1.3461902837741483e-02 -1.1234344447528903e-10
7.1071071071071072e+00 5.5834566361527651e+00 -1.7209259570270610e-02 7.4908901211821356e-03 4.5197359261756522e-03 7.1414648342338025e-06 1.2206113357608249e+03 8.7169529306030790e-03 1.4818628748720401e-04 1.2294371904340534e-07 1.6238805015203035e-02 -1.3481656800663655e-02 -1.1233562207973199e-10
7.2072072072072073e+00 5.5817328074579651e+00 -1.7234140566786262e-02 7.9573700029854297e-03 4.8009178547236695e-03 7.1413587524427164e-06 1.3491191907634941e+03 9.6345441410473128e-03 1.4862867549320373e-04 1.2312526905835401e-07 1.7243952685958318e-02 -1.3473343967589525e-02 -1.1232686049256031e-10
7.3073073073073074e+00 5.5800065858612289e+00 -1.7259378733824621e-02 8.4530552043680166e-03 5.0990632265849687e-03 7.1412523672252526e-06 1.4911565520992281e+03 1.0648725257582058e-02 1.4907962367527748e-04 1.2331007602714870e-07 1.8323771047317975e-02 -1.3422838595819249e-02 -1.1231705963762691e-10
7.4074074074074074e+00 5.5782779592264955e+00 -1.7284968011849419e-02 8.9797490046508409e-03 5.4152824088258764e-03 7.1411456752793717e-06 1.6481478271835319e+03 1.1769663728312773e-02 1.4953928469428292e-04 1.2349818795051301e-07 1.9481723051359569e-02 -1.3332495211123736e-02 -1.1230609042253791e-10
7.5075075075075084e+00 5.5765468840227097e+00 -1.7310808214113352e-02 9.5393104764424537e-03 5.7509525887871372e-03 7.1410386692312259e-06 1.8216673872543463e+03 1.3008597254860700e-02 1.5000622371861086e-04 1.2368899770571914e-07 2.0716773797369185e-02 -1.3221118810830356e-02 -1.1229378713274595e-10
7.6076076076076085e+00 5.5748132925507878e+00 -1.7336726917616244e-02 1.0133674686838911e-02 6.1076760788109988e-03 7.1409313385075697e-06 2.0134553557959093e+03 1.4377946448888918e-02 1.5047779045288380e-04 1.2388140140044472e-07 2.2024391438803026e-02 -1.3120018403956702e-02 -1.1227994344084535e-10
7.7077077077077085e+00 5.5730771053041268e+00 -1.7362516872607238e-02 1.0764882744739784e-02 6.4872059868481581e-03 7.1408236708407014e-06 2.2254350591923949e+03 1.5891439348599830e-02 1.5095076178437905e-04 1.2407406657426492e-07 2.3398348849445010e-02 -1.3066421680127687e-02 -1.1226431256666952e-10
7.8078078078078086e+00 5.5713382461344283e+00 -1.7387981894940455e-02 1.1435117464900380e-02 6.8913541476735476e-03 7.1407156541170874e-06 2.4597323146134199e+03 1.7564249043897705e-02 1.5142213589916769e-04 1.2426575997270427e-07 2.4832997576035923e-02 -1.3095511679399654e-02 -1.1224661185046775e-10
7.9079079079079087e+00 5.5695966578945688e+00 -1.7412984205593465e-02 1.2146740419340440e-02 7.3218962094400934e-03 7.1406072782808001e-06 2.7186967485580662e+03 1.9413145790192075e-02 1.5188995719560522e-04 1.2445568472940993e-07 2.6325681775078692e-02 -1.3232321920141933e-02 -1.1222653151842696e-10
8.0080080080080087e+00 5.5678523162302671e+00 -1.7437486181658000e-02 1.2902326146729424e-02 7.7804887702994513e-03 7.1404985370029093e-06 3.0049253598482915e+03 2.1456665135799666e-02 1.5235404978584656e-04 1.2464377694910057e-07 2.7878953734119305e-02 -1.3484699433959085e-02 -1.1220374672764801e-10
8.1081081081081088e+00 5.5661052391922849e+00 -1.7461579483112270e-02 1.3704689290368641e-02 8.2686134598188143e-03 7.1403894288279718e-06 3.3212885633708365e+03 2.3715293747980364e-02 1.5281653624978298e-04 1.2483091191243271e-07 2.9502239381587560e-02 -1.3838522092559537e-02 -1.1217793108101909e-10
8.2082082082082088e+00 5.5643554903409269e+00 -1.7485494519684362e-02 1.4556900435390352e-02 8.7875628599228262e-03 7.1402799575087501e-06 3.6709589757446852e+03 2.6211674799346624e-02 1.5328201789582385e-04 1.2501897045144298e-07 3.1212578013353712e-02 -1.4256341386344620e-02 -1.1214876866621002e-10
8.3083083083083089e+00 5.5626031730145602e+00 -1.7509583222115977e-02 1.5462286415794058e-02 9.3384831600896827e-03 7.1401701312403075e-06 4.0574432315882518e+03 2.8970834971389584e-02 1.5375729306373769e-04 1.2521071649595814e-07 3.3034024629781285e-02 -1.4680612203201418e-02 -1.1211596018473117e-10
8.4084084084084090e+00 5.5608484134339138e+00 -1.7534268082136050e-02 1.6424410861940162e-02 9.9224884415304530e-03 7.1400599605046174e-06 4.4846171494525324e+03 3.2020435346998381e-02 1.5425049052129482e-04 1.2540943738644791e-07 3.4995259578666650e-02 -1.5042657509491833e-02 -1.1207921668694361e-10
8.5085085085085090e+00 5.5590913303139100e+00 -1.7559950425453556e-02 1.7447030759121157e-02 1.0540861485080695e-02 7.1399494542368178e-06 4.9567646000782524e+03 3.5391048701109096e-02 1.5476949497999202e-04 1.2561829930112093e-07 3.7124906212682461e-02 -1.5278483351220475e-02 -1.1203823152213914e-10
8.6086086086086091e+00 5.5573319886547479e+00 -1.7586870882078918e-02 1.8534024787830571e-02 1.1195355997533440e-02 7.1398386140242653e-06 5.4786204667634311e+03 3.9116465960181188e-02 1.5531954048261278e-04 1.2583937107295562e-07 3.9444020471078756e-02 -1.5352495468468846e-02 -1.1199261702996888e-10
