# k_modes  P_R(k)  P_S(k)  P_RS(k)  P_T(k)  beta_iso  cosDelta
8.8048111424629885e-04 1.4490018442691344e-08 1.3079967718952932e-88 -1.3625319150255755e-48 8.5164694774847181e-12 9.0268813464142763e-81 -9.8971209681951422e-01
9.8753872582651677e-04 1.4576866512152351e-08 4.0551493551225401e-88 -2.3817587270863363e-48 8.3974194820350747e-12 2.7819074502341558e-80 -9.7963039082272707e-01
1.1076134618081715e-03 1.4745332960570106e-08 3.9631341063272413e-83 -7.1423545838977238e-46 8.2838468512661359e-12 2.6877210008922124e-75 -9.3431803270320468e-01
1.2422880730595259e-03 1.5015179149897720e-08 7.5082589930497546e-88 -3.2593356822390026e-48 8.1784908688506358e-12 5.0004458275816839e-80 -9.7072051855285901e-01
1.3933377569703377e-03 1.5409780523982307e-08 3.9776606430809419e-86 1.7878462633227946e-48 8.0838355618287347e-12 2.5812571677386914e-78 7.2213447749975609e-02
1.5627535570053785e-03 1.5956802477137843e-08 8.3328328892342658e-87 9.7534973555875256e-49 8.0020343074473587e-12 5.2221194698456396e-79 8.4584561037457748e-02
1.7527686074073382e-03 1.6685581503791225e-08 1.9749326046818358e-85 -5.3708824738252186e-47 7.9348591035726761e-12 1.1836162882504876e-77 -9.3561857634879075e-01
1.9658875689905638e-03 1.7635633406334161e-08 1.8120009414375284e-87 -5.6225206169029639e-48 7.8833950962992567e-12 1.0274657562266604e-79 -9.9461800292817626e-01
2.2049196440300485e-03 1.8850167236798235e-08 7.1094594128295628e-88 -3.5953534677297778e-48 7.8479699691590864e-12 3.7715630442529318e-80 -9.8212258884505732e-01
2.4730156054274979e-03 2.0369251119572752e-08 4.9175142654443322e-88 3.5393241638113123e-49 7.8277785219136954e-12 2.4141851050768910e-80 1.1183043023702609e-01
2.7737093282500570e-03 2.2227856784766516e-08 1.6644789872607466e-87 -5.9105863633999757e-48 7.8207560124977624e-12 7.4882567553767445e-80 -9.7172329480058217e-01
3.1109643710846876e-03 2.4448142593270202e-08 1.0259906382296733e-86 -1.5440653914298804e-47 7.8238416328785468e-12 4.1965995343633832e-79 -9.7492465815037155e-01
3.4892262212148570e-03 2.7028629089662435e-08 1.5050924756981516e-87 -3.2365875288056565e-48 7.8337637402416696e-12 5.5685120791930958e-80 -5.0745058182921943e-01
3.9134808922830595e-03 2.9953374388141212e-08 1.6377489354750490e-87 -3.5934022524564072e-48 7.8474753533034998e-12 5.4676608860584579e-80 -5.1304953153611155e-01
4.3893206468373427e-03 3.3120555869691346e-08 8.5999416874681187e-86 -3.5021925681078574e-47 7.8627126606565675e-12 2.5965571717164126e-78 -6.5621093077287773e-01
4.9230177100757586e-03 3.6358020756020627e-08 3.5253639340849625e-87 -1.0663026859344457e-47 7.8779055277530846e-12 9.6962482026780505e-80 -9.4184276926194366e-01
5.5216069464377243e-03 3.9396833530372150e-08 5.3950467304616903e-87 -5.6189662065682569e-48 7.8915434327794847e-12 1.3694112564408238e-79 -3.8541459453576293e-01
6.1929785888339053e-03 4.1862889449396808e-08 5.1913380827836319e-87 -3.3702234786112336e-48 7.9026692816590902e-12 1.2400811676076107e-79 -2.2861485300453968e-01
6.9459822428140586e-03 4.3294168645971477e-08 2.0967125252766389e-86 7.8588667865021418e-48 7.9118957489698893e-12 4.8429444215040682e-79 2.6084095414553166e-01
7.7905435365912962e-03 4.3206626287346244e-08 1.2493969950332172e-86 -2.0094091849596367e-47 7.9213278474805800e-12 2.8916791297799690e-79 -8.6485435423955082e-01
8.7377949545312528e-03 4.1237197389043782e-08 2.0529075097101295e-81 5.9408095446107878e-45 7.9326579727469917e-12 4.9782905718407576e-74 6.4567856208345753e-01
9.8002225786723331e-03 3.7102272643214696e-08 2.7119802975375197e-86 9.5443827866964701e-48 7.9468195926641455e-12 7.3094721814392405e-79 3.0088762585211903e-01
1.0991830672532801e-02 3.0965317952769881e-08 7.6826848749735360e-86 -4.1104427613648310e-47 7.9630441861334677e-12 2.4810611945569614e-78 -8.4274138804951371e-01
1.2328326276646763e-02 2.3493129832439396e-08 1.0923254125770842e-85 -4.7345698392976381e-47 7.9807570526742559e-12 4.6495525303265359e-78 -9.3461784530087733e-01
1.3827326249053019e-02 1.5831667831214278e-08 1.2065577022644037e-85 1.3709519702118967e-47 8.0010829825790849e-12 7.6211661028253240e-78 3.1367857562302764e-01
1.5508589479816605e-02 9.3499952422747935e-09 2.3255871019671589e-85 -2.0907558646366684e-47 8.0251695607097356e-12 2.4872601982216181e-77 -4.4836460775184772e-01
1.7394277340490941e-02 5.1619591415164029e-09 4.6541973526558931e-85 -1.8782320358300595e-47 8.0523130561640609e-12 9.0163390004839380e-77 -3.8319476296236088e-01
1.9509245801604274e-02 3.6262833180727799e-09 1.4649153373679256e-85 4.2884239834849223e-48 8.0813999909071879e-12 4.0397156230651818e-77 1.8606324338018082e-01
2.1881373068682569e-02 4.1058856929807733e-09 1.8299225678318089e-85 -1.2564415502919207e-48 8.1115130342971290e-12 4.4568278434057664e-77 -4.5837667096027032e-02
2.4541927055503853e-02 5.0925211067529826e-09 1.7491622982623814e-85 9.6174067961216219e-48 8.1434911563096508e-12 3.4347669093465107e-77 3.2223782191668698e-01
2.7525977538389288e-02 4.9588616435847806e-09 2.6912775590283906e-85 -3.0904854644441650e-47 8.1778819760349587e-12 5.4272084047960160e-77 -8.4597292649913569e-01
3.0872858424293582e-02 3.4365963741426211e-09 2.7356188965603083e-83 -1.6110648965721245e-46 8.2132403101276307e-12 7.9602565990683264e-75 -5.2543738977222787e-01
3.4626686226027083e-02 2.3981267567056146e-09 1.1918691959258139e-84 -4.2616862840528973e-47 8.2484206185857467e-12 4.9700008249902671e-76 -7.9713359307565490e-01
3.8836941578828520e-02 2.6649531945667772e-09 2.3873364807433599e-84 -6.8077942734491989e-47 8.2839419406036906e-12 8.9582679561149005e-76 -8.5350253049798319e-01
4.3559121463480503e-02 2.2201042103168281e-09 7.2935809613407089e-85 -1.7824957655338383e-47 8.3201524846381825e-12 3.2852426149400672e-76 -4.4296704999925030e-01
4.8855470733168871e-02 1.9464300521622711e-09 1.0405940982604708e-84 -8.9186674984644568e-48 8.3570244319739157e-12 5.3461674469343731e-76 -1.9817090521404651e-01
5.4795802586620923e-02 2.0575510258723940e-09 1.5590305608415924e-84 -7.8232065304073702e-48 8.3913277558247105e-12 7.5771173654396702e-76 -1.3812814334880477e-01
6.1458418802490956e-02 1.9622414702389052e-09 1.6209994820008715e-84 -1.5455860618667387e-47 8.4208893825049553e-12 8.2609582285686418e-76 -2.7404730126281285e-01
6.8931141864953957e-02 1.9700431232270998e-09 2.9721715716408378e-81 1.8844946946589378e-45 8.4457334191102581e-12 1.5086835088016580e-72 7.7878954892107166e-01
7.7312472585347750e-02 1.9515173319408877e-09 5.5941911123837642e-84 -3.8868277880043777e-48 8.4659610885043728e-12 2.8665854106558426e-75 -3.7199786138548289e-02
8.6712888478916839e-02 1.9147163388141299e-09 1.1624143565815922e-83 -1.7585791591876678e-47 8.4813824462905111e-12 6.0709481243656584e-75 -1.1787703893311345e-01
9.7256300011055383e-02 1.9115781528031893e-09 6.5231940418231217e-84 2.8122612148874188e-47 8.4925681615927478e-12 3.4124652618870620e-75 2.5184276534562466e-01
1.0908168390838681e-01 1.9151650229297772e-09 1.6294228263044171e-83 -1.0173238219340646e-47 8.4995921688419370e-12 8.5080022180634956e-75 -5.7588957315929355e-02
1.2234491506397677e-01 1.8904629023397232e-09 3.5871797982792801e-84 -8.1233452633679412e-48 8.5033304417284553e-12 1.8975139865689100e-75 -9.8644814400955363e-02
1.3722082118371884e-01 1.8710061605584507e-09 3.9716079370006767e-83 -1.1344301465373421e-47 8.5051683673333137e-12 2.1227123783575604e-74 -4.1615677116044220e-02
1.5390548725697170e-01 1.8693384567469214e-09 6.0914344132420982e-82 -1.2647420719037494e-46 8.5058196639264859e-12 3.2586043427590923e-73 -1.1852179199021019e-01
1.7261884022755208e-01 1.8648364799021863e-09 7.7548287246981450e-83 6.3411081542941478e-47 8.5056926086669704e-12 4.1584497130305483e-74 1.6674724887390538e-01
1.9360754793461971e-01 1.8930973579720222e-09 9.3072602802484488e-83 3.7946786036849944e-48 8.5050859405002735e-12 4.9164192433393063e-74 9.0401907485912394e-03
2.1714827053549618e-01 1.9012998225737159e-09 5.9526001060086183e-83 -5.3276137187342662e-48 8.5043793341031115e-12 3.1308055864386577e-74 -1.5836312780869281e-02
2.4355130726866361e-01 1.8931620063591329e-09 2.1549386894097251e-82 1.0891451583181122e-46 8.5038425380620305e-12 1.1382748450324295e-73 1.7051964346822393e-01
2.7316468662631432e-01 1.8826347211497807e-09 2.3422703995084831e-82 -3.0239258608921333e-46 8.5034640248243195e-12 1.2441449067071223e-73 -4.5537542764700339e-01
3.0637875385057850e-01 1.8731728546548999e-09 5.0862912462064239e-82 -6.4439250131928430e-47 8.5031916541447375e-12 2.7153346972580841e-73 -6.6017783310228006e-02
3.4363131622296217e-01 1.8644630021023603e-09 1.4985625689826606e-81 -8.9325209647833062e-46 8.5029945134122454e-12 8.0375023118875941e-73 -5.3439171819622566e-01
3.8541341396902012e-01 1.8562663638852069e-09 6.0780026704876517e-82 -5.1852797810280655e-46 8.5028499471409264e-12 3.2743160080573011e-73 -4.8817058096401317e-01
4.3227579284675555e-01 1.8479193014495477e-09 1.0249661889152274e-79 -1.0349380397580401e-44 8.5024470028259950e-12 5.5465960451369375e-71 -7.5200041365191683e-01
4.8483616373640609e-01 1.8397877892431202e-09 6.2991919405925131e-82 7.5652856264036790e-47 8.5019567769469933e-12 3.4238687621597763e-73 7.0274706821778082e-02
5.4378734492303116e-01 1.8318105637700524e-09 7.1329148925401233e-75 7.4610724937776123e-43 8.5014662905456936e-12 3.8939151425461045e-66 2.0640844356381358e-01
6.0990639439843219e-01 1.8240000416240832e-09 3.0510338996933580e-81 4.3108851449569453e-46 8.5009743648995972e-12 1.6727159156075064e-72 1.8273869266982581e-01
6.8406485255876559e-01 1.8162969188544799e-09 8.5425286592742110e-81 2.0855145730102762e-45 8.5004945197468280e-12 4.7032666138430151e-72 5.2945198828306372e-01
7.6724023031073940e-01 1.8086574562684804e-09 6.7311677722519836e-81 4.5965349746814877e-47 8.5000356872459115e-12 3.7216376981296101e-72 1.3173682727037761e-02
8.6052889401550836e-01 1.8010530499958226e-09 4.6089658549884273e-81 8.2372449689623735e-48 8.4996125053310294e-12 2.5590394769321854e-72 2.8590186200162996e-03
9.6516051711162310e-01 1.7933454894936447e-09 1.0739993748222456e-80 6.1940852731503766e-48 8.4988787055233777e-12 5.9888035022492611e-72 1.4113774790824724e-03
1.0825142889093851e+00 1.7856274427074117e-09 1.8596140550401977e-80 -1.1078094274851765e-46 8.4981708222548327e-12 1.0414345179533114e-71 -1.9224640213861475e-02
1.2141370942108933e+00 1.7779073169306861e-09 3.3467342316600802e-80 4.6852515678170332e-46 8.4975069670140988e-12 1.8824008427153331e-71 6.0739014773769889e-02
1.3617639033883162e+00 1.7701941679859914e-09 4.9490134081548496e-80 2.6485927117326141e-46 8.4968858890400510e-12 2.7957460812253755e-71 2.8297326879715774e-02
1.5273406416897408e+00 1.7624974469936585e-09 7.2918443896085614e-80 3.4047701070846117e-46 8.4963111742892794e-12 4.1372226677811455e-71 3.0033424113501430e-02
1.7130498392216706e+00 1.7548250139560262e-09 1.2690769638495856e-79 6.8948150379040000e-47 8.4957858341073839e-12 7.2319288462193481e-71 4.6202101676568750e-03
1.9213393997103525e+00 1.7471730485663719e-09 9.5003801986963020e-80 -2.2093053341380049e-46 8.4952746223821235e-12 5.4375725441116196e-71 -1.7148150535988060e-02
2.1549548672539514e+00 1.7394813786360935e-09 1.5680945567083465e-79 -3.2018592626573689e-46 8.4944954383519027e-12 9.0147245953151304e-71 -1.9386804152708822e-02
2.4169756163859262e+00 1.7318193732667865e-09 7.1815683103424645e-80 -2.4127638136763851e-46 8.4937630910253251e-12 4.1468344916338713e-71 -2.1634848882102355e-02
2.7108554424846409e+00 1.7241897079456944e-09 3.1618478616796713e-79 -9.1128988223268335e-47 8.4930929395819863e-12 1.8338166891431520e-70 -3.9029549610740863e-03
3.0404680875668322e+00 1.7165878779371241e-09 4.5890941498987496e-79 -4.4461573575055006e-47 8.4924673230675556e-12 2.6733814265387939e-70 -1.5841209025503529e-03
3.4101583015578618e+00 1.7090142788789719e-09 6.8790131536174836e-79 -9.8996561901421001e-47 8.4918926181206951e-12 4.0251349790534068e-70 -2.8872487131858149e-03
3.8247991120967102e+00 1.7014684937208150e-09 9.2558162845421378e-79 -1.8383520308956127e-46 8.4913705287185968e-12 5.4398987220158754e-70 -4.6324352798149723e-03
4.2898560577709191e+00 1.6939254459628323e-09 1.0706657650345323e-78 2.0506645820628063e-47 8.4907909284664875e-12 6.3206191723860836e-70 4.8152687002831759e-04
4.8114592314642159e+00 1.6863561177829219e-09 2.0929746282512884e-78 3.8217166201217945e-46 8.4900149866601133e-12 1.2411225637221598e-69 6.4328267182178715e-03
5.3964840834476435e+00 1.6788142405594712e-09 1.7481681301205684e-78 -3.9598360146974853e-46 8.4892894484912902e-12 1.0413112349690248e-69 -7.3094429316735536e-03
6.0526420493105668e+00 1.6712999593556656e-09 3.7762999182352218e-78 2.1406836354416638e-46 8.4886140883401664e-12 2.2594985999348043e-69 2.6945859947966329e-03
6.7885821973327731e+00 1.6638126596134822e-09 6.2847689453409180e-78 2.6051643314430183e-46 8.4879850357829669e-12 3.7773296825382510e-69 2.5476411394650977e-03
7.6140052351506249e+00 1.6563529258251028e-09 7.8907136423782667e-78 2.6891837272235638e-46 8.4874048180106113e-12 4.7639084155012152e-69 2.3522630874868444e-03
8.5397913784823416e+00 1.6489217427850375e-09 1.8404399595571412e-76 -4.4957909323726322e-45 8.4868783991196494e-12 1.1161475476990365e-67 -8.1610353243874896e-03
9.5781437673990020e+00 1.6414806475905447e-09 1.8773479863825838e-77 6.5010080677418581e-46 8.4862262698615699e-12 1.1436918181997810e-68 3.7033130958747289e-03
1.0742749320565741e+01 1.6340294015074099e-09 3.0166883528922233e-77 -6.2283909288904785e-46 8.4854415957186504e-12 1.8461652832619141e-68 -2.8053090123425560e-03
1.2048959147734218e+01 1.6266060518298236e-09 3.9369081512532823e-77 -1.9455858427664883e-45 8.4847056617717398e-12 2.4203206097902576e-68 -7.6883220023128643e-03
1.3513990898572196e+01 1.6192104159291680e-09 1.2111818089741718e-75 2.1999341351074188e-44 8.4840178238435704e-12 7.4800766908304934e-67 1.5709174513657970e-02
1.5157155715067336e+01 1.6118420636164745e-09 6.7315972750953574e-77 -1.0054591469059295e-44 8.4833763944167087e-12 4.1763380091916307e-68 -3.0524188283988136e-02
1.7000112779051136e+01 1.6045013739666206e-09 8.7708638691366284e-77 -2.5049651606149922e-45 8.4827839814928280e-12 5.4664109432660998e-68 -6.6774471304845949e-03
1.9067154810131459e+01 1.5971894032347055e-09 9.9125673426017490e-74 -1.1873890455615470e-43 8.4822471243779070e-12 6.2062566421529828e-65 -9.4367348483447386e-03
2.1385528277290128e+01 1.5898542102961300e-09 1.4257555052842791e-76 2.4159067588189695e-45 8.4815155407757570e-12 8.9678380322602939e-68 5.0743332969524872e-03
2.3985792544977109e+01 1.5825231307989997e-09 2.0931329207541374e-76 1.7349278427938819e-45 8.4807167046497352e-12 1.3226554986891952e-67 3.0144492687254275e-03
2.6902222687742793e+01 1.5752199154091417e-09 3.8400678794591467e-76 1.6023333287965567e-45 8.4799685233681647e-12 2.4377979492861744e-67 2.0602162984471365e-03
3.0173261283061500e+01 1.5679437595731763e-09 3.2792707206815445e-76 4.2614574165717126e-45 8.4792671498822185e-12 2.0914466482995686e-67 5.9429801112429823e-03
3.3842025137599833e+01 1.5606946458495108e-09 2.3633846033024150e-75 1.9205017472243267e-44 8.4786130351344530e-12 1.5143158269861222e-66 9.9997360217020364e-03
3.7956873626281457e+01 1.5534726560635555e-09 3.7583882533510854e-77 -6.9611383331744350e-45 8.4780073618650264e-12 2.4193462554240948e-68 -2.8808963712913027e-02
4.2572046135643319e+01 1.5462796796120450e-09 7.1087699260949633e-75 2.0482682719137866e-44 8.4774624610000303e-12 4.5973377389778048e-66 6.1779669993584207e-03
4.7748377013865714e+01 1.5390502919087712e-09 2.2576311949758524e-75 3.1114644090313615e-45 8.4766484974418795e-12 1.4668989095709655e-66 1.6692136716358183e-03
5.3554097451506181e+01 1.5318394497267735e-09 3.8130117616025853e-75 6.2776299502858225e-45 8.4758392103705523e-12 2.4891719313552691e-66 2.5974967584990447e-03
6.0065734862832443e+01 1.5246554001491419e-09 5.0807638968051172e-75 1.3648576071507317e-44 8.4750766951872330e-12 3.3324014700686570e-66 4.9038478798331302e-03
6.7369121622842599e+01 1.5174982054182221e-09 7.8909965948718548e-75 6.9205006443452960e-45 8.4743617362109913e-12 5.2000039055710763e-66 1.9998963711094992e-03
7.5560526456519852e+01 1.5103681174339053e-09 7.3234093554072633e-75 1.4433720789421215e-44 8.4736961958302782e-12 4.8487579093298358e-66 4.3399051694934139e-03
8.4747923393595002e+01 1.5032648188369646e-09 3.3268330023653984e-75 -2.7121105089288922e-44 8.4730790341318756e-12 2.2130718158755816e-66 -1.2127579608801071e-02
9.5052415015391986e+01 1.4961860595536486e-09 1.4470323935963414e-74 -3.5260757351323706e-45 8.4725025226851564e-12 9.6714735734673868e-66 -7.5780891029767557e-04
1.0660982875411851e+02 1.4890667967099420e-09 1.6566280277779678e-74 -8.4150047942313099e-45 8.4716249272921395e-12 1.1125276793749270e-65 -1.6942784051581213e-03
1.1957250728602756e+02 1.4819752696920071e-09 2.2976652560293137e-74 -2.9113144930147569e-44 8.4708006487145785e-12 1.5504072861531813e-65 -4.9891351147595443e-03
1.3411131661830734e+02 1.4749106095253723e-09 5.2815777121259915e-74 -7.7119948991697419e-45 8.4700251301953728e-12 3.5809476710087593e-65 -8.7377989290502421e-04
1.5041789833905727e+02 1.4678725850899088e-09 2.1498136653579701e-74 -5.5914454186313625e-44 8.4692974702237267e-12 1.4645778436050644e-65 -9.9535843365235570e-03
1.6870719571811577e+02 1.4608606831286518e-09 1.0725567122447550e-73 -5.0321257402801097e-44 8.4686152480854885e-12 7.3419507050303680e-65 -4.0201008815211438e-03
1.8922028695623817e+02 1.4538762407724022e-09 1.3102106081985040e-73 8.2219131743252158e-44 8.4679869283122634e-12 9.0118441408907484e-65 5.9571510303548002e-03
2.1222756292875999e+02 1.4469025416728590e-09 1.6159056964583562e-73 -9.1557050109898573e-44 8.4673266932263041e-12 1.1168034127510078e-64 -5.9877567070298586e-03
2.3803229131080175e+02 1.4399034003165089e-09 2.4195098939969506e-73 -3.9857671681989703e-44 8.4664360921206961e-12 1.6803279257935720e-64 -2.1354113444677744e-03
2.6697461406410093e+02 1.4329313997539448e-09 4.9236416818914013e-73 -4.9842787163802168e-44 8.4655971111199365e-12 3.4360623842403500e-64 -1.8764906299348653e-03
2.9943603097787428e+02 1.4259858984597687e-09 6.6775429704206656e-73 -3.4504929895220109e-44 8.4648063736298566e-12 4.6827552626103750e-64 -1.1181889294965130e-03
3.3584442836296989e+02 1.4190662504848184e-09 8.6257295027994165e-73 -2.5465078594187074e-43 8.4640604547734772e-12 6.0784544060944800e-64 -7.2785650508920526e-03
3.7667971918444357e+02 1.4121735125799257e-09 1.0740917836334973e-72 -3.5377540024031157e-45 8.4633663357679799e-12 7.6059476690737479e-64 -9.0837025177158086e-05
4.2248016897729707e+02 1.4053074278650465e-09 1.7050840411711843e-72 -5.2306917269232740e-44 8.4627232584791885e-12 1.2133174616187439e-63 -1.0685640518641995e-03
4.7384949092968651e+02 1.3984398602732008e-09 2.6452451997928709e-72 -3.2036066619113983e-43 8.4619800034992630e-12 1.8915687938672550e-63 -5.2672547500827076e-03
5.3146480365659113e+02 1.3915606102411090e-09 3.9446048897513550e-72 -4.8397704917597443e-43 8.4610744179373701e-12 2.8346626519328483e-63 -6.5323876555138001e-03
5.9608555655840462e+02 1.3847078805842585e-09 5.1417537911979976e-72 2.4719060153852495e-44 8.4602185077988115e-12 3.7132407948949529e-63 2.9295251715011263e-04
6.6856354041298596e+02 1.3778812420450638e-09 6.2239008222619867e-72 -1.8620506753879007e-43 8.4594100124730300e-12 4.5170081661206281e-63 -2.0107323738274441e-03
7.4985411515461112e+02 1.3710805344407283e-09 8.5765037696236926e-72 3.5307611240668383e-44 8.4586485121183826e-12 6.2552881134163995e-63 3.2559798767577380e-04
8.4102880283745594e+02 1.3643062553861087e-09 1.4444709102979691e-71 2.3479208966074562e-43 8.4579376138670796e-12 1.0587585482331263e-62 1.6725269552946452e-03
9.4328941177626450e+02 1.3575588488088604e-09 8.6563973826891827e-70 4.1778361087442640e-40 8.4572809892092931e-12 6.3764435628587424e-61 3.8539269118429015e-01
1.0579838780398843e+03 1.3507976756625293e-09 3.6963692359777585e-71 4.3508941234656615e-43 8.4564509542394530e-12 2.7364344065552159e-62 1.9471333227723984e-03
1.1866240331104239e+03 1.3440385562435576e-09 4.4432743502436382e-71 1.0764057181446978e-42 8.4555312982502104e-12 3.3059128620998118e-62 4.4047226505620346e-03
1.3309055319103513e+03 1.3373043297603167e-09 5.0515881568689717e-71 -3.4958388254905879e-43 8.4546529407110685e-12 3.7774409642226770e-62 -1.3450000728462770e-03
1.4927302038764137e+03 1.3305969863905455e-09 6.0705980485893380e-71 4.3944355150143900e-43 8.4538286752649415e-12 4.5623115869642802e-62 1.5461943756961273e-03
1.6742311216984347e+03 1.3239153801125443e-09 1.0978457015501483e-70 -7.6785504784592522e-42 8.4530518488980190e-12 8.2924159507597967e-62 -2.0140881627409186e-02
1.8778007181635815e+03 1.3172592324221099e-09 1.1351062209588762e-70 4.0316428418363879e-41 8.4523213810405499e-12 8.6171817438827139e-62 1.0426250956630874e-01
2.1061223217249426e+03 1.3106299162780530e-09 1.6321962877769411e-70 -2.4182001484019950e-42 8.4516475819035452e-12 1.2453525343081419e-61 -5.2283663656673991e-03
2.3622055264767714e+03 1.3039759952152350e-09 9.0978507884340153e-71 -5.6285610416017684e-42 8.4507296700612140e-12 6.9770078757717614e-62 -1.6341547369345562e-02
2.6494258627615254e+03 1.2973359502078547e-09 2.8527613368112337e-70 -3.3381113468507116e-42 8.4497886709242910e-12 2.1989380132063512e-61 -5.4870873340542589e-03
2.9715692913220619e+03 1.2907217445420615e-09 4.7421061168756293e-70 -2.8359315777738661e-43 8.4488965528756450e-12 3.6739956825923723e-61 -3.6248813941591995e-04
3.3328821074934567e+03 1.2841328870480981e-09 4.6149994973531594e-70 -9.6948998994406164e-43 8.4480505290885022e-12 3.5938644231454072e-61 -1.2593676002557758e-03
3.7381269132405082e+03 1.2775698098883115e-09 1.1806407037338492e-69 -1.5806457275817236e-42 8.4472540128883806e-12 9.2413009026650671e-61 -1.2870142206936376e-03
4.1926453948297794e+03 1.2710323113333550e-09 1.6264344682475515e-69 -1.6908208709444949e-42 8.4465063269014596e-12 1.2796169332165661e-60 -1.1759829352066930e-03
4.7024287336325606e+03 1.2645207814491667e-09 2.0000663076857708e-69 1.9508591031119671e-42 8.4458137918448870e-12 1.5816792709358670e-60 1.2267066567233440e-03
5.2741965781704157e+03 1.2579750691529021e-09 2.3587117951505558e-69 1.7895618774388213e-42 8.4448070483838552e-12 1.8750067890764084e-60 1.0388988439390715e-03
5.9154856183638767e+03 1.2514543684507892e-09 4.9236402990915022e-69 -2.1092046673290292e-42 8.4438454985922764e-12 3.9343346615079666e-60 -8.4970476858589941e-04
