# k_modes  P_R(k)  P_S(k)  P_RS(k)  P_T(k)  beta_iso  cosDelta
1.7663528755396666e-04 1.8237920507480666e-09 1.9621886150416536e-86 -1.4298116810518768e-48 6.9090197427910570e-12 1.0758839606943240e-77 -2.3901260527416290e-01
1.9770933367218058e-04 1.8172018280396084e-09 3.0694079271687387e-86 -1.8062650849385638e-48 6.9086063560279554e-12 1.6890847674746214e-77 -2.4185362401618227e-01
2.2129768724244854e-04 1.8103823551995043e-09 6.4122725747369713e-89 -2.4626847367143050e-50 6.9082219752133841e-12 3.5419438088979484e-80 -7.2279922303545172e-02
2.4770032587362567e-04 1.8034995064306690e-09 3.3030558321861255e-88 -3.5302895519224478e-49 6.9078604147933112e-12 1.8314703277758302e-79 -4.5739809987388008e-01
2.7725301697654326e-04 1.7966579166011768e-09 6.9730517079845977e-87 2.9265791798931631e-49 6.9075178572960905e-12 3.8811237484628411e-78 8.2682983301999913e-02
3.1033158778246187e-04 1.7899182855811530e-09 1.5995368881875289e-81 -1.5435059486092446e-45 6.9071937122665528e-12 8.9363682190005069e-73 -9.1220946708870743e-01
3.4735670480993031e-04 1.7832734506704312e-09 2.7866630849032454e-86 1.3963613449025646e-48 6.9068907079392119e-12 1.5626672868681944e-77 1.9808273035930246e-01
3.8879922356144974e-04 1.7766601193561632e-09 2.4663535757645698e-87 -1.3219355312907097e-52 6.9065857713788718e-12 1.3881966217929977e-78 -6.3151028838646510e-05
4.3518617648305371e-04 1.7699797894006795e-09 3.2444832261610288e-85 2.9851637363599955e-49 6.9060804736872501e-12 1.8330623013834642e-76 1.2456936106505334e-02
4.8710747533683475e-04 1.7632886594155080e-09 9.3311853793726884e-89 1.8849298819949810e-49 6.9056091427714928e-12 5.2919216201763435e-80 4.6469187976008602e-01
5.4522341322177684e-04 1.7565865565015978e-09 1.0722091444564917e-87 -3.1595475240949510e-49 6.9051641987050460e-12 6.1039357297137346e-79 -2.3022387603310962e-01
6.1027306164752144e-04 1.7498861760765541e-09 1.9464165765963009e-83 -3.2135267026850426e-48 6.9047472960933541e-12 1.1123103909309064e-74 -1.7412419257219591e-02
6.8308366944826594e-04 1.7432011765617390e-09 2.4542887479610989e-85 2.0193372407381981e-47 6.9043567261080129e-12 1.4079205435151766e-76 9.7627523168166075e-01
7.6458118306458342e-04 1.7365435817669297e-09 8.5159364091051652e-87 -3.5110460196244413e-49 6.9039987733449002e-12 4.9039577805701929e-78 -9.1301407645687754e-02
8.5580202198160167e-04 1.7299155243261197e-09 2.3782057192206730e-86 1.4348187920952211e-49 6.9036664310774375e-12 1.3747525158184193e-77 2.2369686537688935e-02
9.5790625907403969e-04 1.7233079576967306e-09 3.9599236406495821e-80 6.2552891309127391e-47 6.9033338464627362e-12 2.2978618667450344e-71 7.5722080152209274e-03
1.0721923734750732e-03 1.7166717463956376e-09 2.9005571534118092e-86 -1.5094715314023005e-48 6.9028247693042974e-12 1.6896399439799041e-77 -2.1391467704362691e-01
1.2001137635840990e-03 1.7100600190761752e-09 9.9213880538112888e-85 9.3584260665681900e-49 6.9023458584040851e-12 5.8017776821489080e-76 2.2720135586074969e-02
1.3432972302124628e-03 1.7034723799064787e-09 2.8504015418974474e-87 -1.2795587507040450e-49 6.9019025109438375e-12 1.6732889687673924e-78 -5.8068373414666703e-02
1.5035636649208585e-03 1.6969053612045508e-09 2.7176337000174810e-87 -1.8255207428814594e-49 6.9014848175273111e-12 1.6015234332740657e-78 -8.5008529070679115e-02
1.6829512066459623e-03 1.6903582548702118e-09 5.2679982315068231e-87 3.0127270260269766e-49 6.9010920439278210e-12 3.1164980656194139e-78 1.0095959359858714e-01
1.8837411611035344e-03 1.6838303330921599e-09 2.9798524749562977e-86 1.5548440542665332e-49 6.9007222470032783e-12 1.7696868956411676e-77 2.1950291445101966e-02
2.1084870125900063e-03 1.6773278224636882e-09 6.9955934458004099e-86 -1.9766830348874059e-48 6.9004020035896960e-12 4.1706775217769656e-77 -1.8248021265781036e-01
2.3600468971312007e-03 1.6708254429388535e-09 3.9751316084337786e-86 1.9720626490080492e-48 6.9000359530268807e-12 2.3791423725519929e-77 2.4197996618595202e-01
2.6416199499454378e-03 1.6642949749676791e-09 5.9531288915788950e-86 -3.3396070709407821e-49 6.8995143041180024e-12 3.5769674133003411e-77 -3.3551162941185091e-02
2.9567869894586278e-03 1.6577858420112086e-09 4.6886588868257063e-86 1.6339044079777065e-49 6.8990272957834775e-12 2.8282657313187535e-77 1.8532675112538536e-02
3.3095560552578287e-03 1.6512971497724693e-09 4.6441897695950427e-85 -7.6851618056053524e-48 6.8985713401046493e-12 2.8124494554084110e-76 -2.7751433487894622e-01
3.7044133790981085e-03 1.6448272074922591e-09 1.6977410185899093e-85 -4.5616535567848879e-48 6.8981389846169255e-12 1.0321698296675940e-76 -2.7297723942698948e-01
4.1463804371707569e-03 1.6383772924023066e-09 1.7021979568002112e-82 5.8271216409560629e-48 6.8977349292474710e-12 1.0389535821168067e-73 1.1034231507330690e-02
4.6410778091774659e-03 1.6319480594987306e-09 4.6513881749565723e-85 7.4747571057269341e-48 6.8973613389500484e-12 2.8502060147583947e-76 2.7130176951467805e-01
5.1947966563186000e-03 1.6255400186865398e-09 4.3158071710755297e-80 3.0952370770195255e-45 6.8970200631011528e-12 2.6549990289151820e-71 3.6954222557291788e-01
5.8145787271947549e-03 1.6191302066262525e-09 2.3950441549543021e-83 1.8773917324253016e-47 6.8966221160918595e-12 1.4792165232620822e-74 9.5336071320038199e-02
6.5083059090719876e-03 1.6127004507935418e-09 4.5684208836937383e-76 -8.2401434189441973e-45 6.8960922092907307e-12 2.8327770860644401e-67 -9.6000802369324793e-03
7.2848004633513739e-03 1.6062920382067428e-09 5.1238237413868347e-84 -1.8722663109731581e-48 6.8955939240100663e-12 3.1898456940040921e-75 -2.0637556658923983e-02
8.1539372199564124e-03 1.5999041774149183e-09 3.1374198835144363e-85 6.1412047106799002e-50 6.8951241689308464e-12 1.9610048700440259e-76 2.7410708800972659e-03
9.1267691574359600e-03 1.5935361125661739e-09 2.4427519594930620e-83 -3.2752103229233711e-48 6.8946800545153507e-12 1.5329128346889742e-74 -1.6600400046112750e-02
1.0215667965808752e-02 1.5871892507390583e-09 1.7694513372965676e-79 1.9411229058320974e-46 6.8942681326854700e-12 1.1148332415133488e-70 1.1582954916472443e-02
1.1434481379714164e-02 1.5808600640173827e-09 4.6397010088602219e-84 -1.0818779385482699e-48 6.8938735968754061e-12 2.9349220177461610e-75 -1.2632419904899170e-02
1.2798709282705146e-02 1.5745566742822847e-09 1.2656067174223526e-85 -6.0507632189375712e-49 6.8935325055421136e-12 8.0378606759216350e-77 -4.2862907209382024e-02
1.4325700822235062e-02 1.5682440608024943e-09 1.8021535314621976e-80 5.0609607867494118e-47 6.8931025251693895e-12 1.1491537423964535e-71 9.5198532339627537e-03
1.6034875042087809e-02 1.5619174364563238e-09 1.6027294816782626e-84 1.0052542029376481e-47 6.8925614913554492e-12 1.0261294510640288e-75 2.0091702926513738e-01
1.7947967838075788e-02 1.5556113830410486e-09 4.4995877115825026e-78 7.0047059193623572e-46 6.8920507401691042e-12 2.8924882915078090e-69 8.3724582326650098e-03
2.0089308377588704e-02 1.5493258137873631e-09 4.3336837261947593e-82 -3.0798364566824332e-48 6.8915701949238769e-12 2.7971416261379965e-73 -3.7586135103636295e-03
2.2486128498273687e-02 1.5430598385877702e-09 9.4089766477442259e-83 -5.7845737921658603e-48 6.8911160810278456e-12 6.0976097053730931e-74 -1.5181293840451218e-02
2.5168909020528776e-02 1.5368137254602482e-09 1.3789674767511263e-79 -1.3770796504223233e-46 6.8906898541786498e-12 8.9728992779404696e-71 -9.4595708350652084e-03
2.8171767377932019e-02 1.5305880705242765e-09 8.8557909146848500e-76 -1.1702791271783421e-44 6.8902944766027096e-12 5.7858747792614455e-67 -1.0051864368054459e-02
3.1532891495177004e-02 1.5243830694858869e-09 1.0077754843920239e-83 -1.0341546360614572e-47 6.8899312749480611e-12 6.6110382919163887e-75 -8.3436586886588240e-02
3.5295025431222857e-02 1.5181668930938207e-09 2.6847492702658620e-82 -2.4991271096833728e-48 6.8894690411967041e-12 1.7684151080351270e-73 -3.9145038170116950e-03
3.9506012963676528e-02 1.5119422238040541e-09 1.5045966853417443e-83 4.5798811840555501e-48 6.8889150062252357e-12 9.9514165399533040e-75 3.0365229162385057e-02
4.4219406027273284e-02 1.5057384084469694e-09 1.9516331030231786e-82 1.4633410316890393e-47 6.8883933826883415e-12 1.2961302521572181e-73 2.6994276875660628e-02
4.9495145744084229e-02 1.4995543617406039e-09 2.2340464128531010e-81 1.5398690924960293e-47 6.8878994232176655e-12 1.4898068852001720e-72 8.4131106183490192e-03
5.5400324706243065e-02 1.4933900573322633e-09 1.7530872606079234e-82 -2.2519496250128399e-48 6.8874332488560962e-12 1.1738977717178415e-73 -4.4011916126251160e-03
6.2010040205286186e-02 1.4872449393580127e-09 9.1086762688223923e-79 -3.3804693430158236e-46 6.8869925655474572e-12 6.1245300137005427e-70 -9.1845549805528899e-03
6.9408349258788526e-02 1.4811209853636031e-09 1.8399096492858031e-82 6.0736569177142089e-48 6.8865869707549122e-12 1.2422412939035634e-73 1.1634741541005212e-02
7.7689337579550446e-02 1.4750171383206457e-09 6.6112009763617272e-82 -1.2885640939129351e-47 6.8862119777579332e-12 4.4821180748372801e-73 -1.3048701982162892e-02
8.6958316081621953e-02 1.4688978358224906e-09 2.5877665153012585e-82 4.8095302602820717e-47 6.8857162947100085e-12 1.7617062617920404e-73 7.8008930104757984e-02
9.7333160139361247e-02 1.4627755981481221e-09 7.6095054258452450e-82 1.9180376087804148e-46 6.8851498393421978e-12 5.2021003327365451e-73 1.8179839702265777e-01
1.0894580863113956e-01 1.4566735681925352e-09 4.6760034091590014e-81 6.8409558560938790e-47 6.8846138472595659e-12 3.2100557813793960e-72 2.6211885276333891e-02
1.2194394183132064e-01 1.4505915394471723e-09 4.2027164152375265e-81 4.5078618692403558e-47 6.8841075983420603e-12 2.8972431597382697e-72 1.8257150122455539e-02
1.3649285948858611e-01 1.4445286334152584e-09 5.0500789391858768e-82 -4.3737775874465292e-47 6.8836272099988880e-12 3.4960047328699309e-73 -5.1208792344566864e-02
1.5277758297448937e-01 1.4384857053492583e-09 7.7357631642820743e-81 1.0980243132990088e-47 6.8831770561701366e-12 5.3777129209663322e-72 3.2916041325963311e-03
1.7100520823566484e-01 1.4324625407812206e-09 7.4515261101834978e-80 9.5563167928732617e-48 6.8827564363667989e-12 5.2018994549900530e-71 9.2496710390076349e-04
1.9140753947263314e-01 1.4264598579756335e-09 1.1613067702889571e-78 3.8279349912009253e-46 6.8823693452833296e-12 8.1411808667159446e-70 9.4050540848359537e-03
2.1424403703820433e-01 1.4204371623610986e-09 3.4564226469253923e-81 -1.1868821131200173e-47 6.8818371399755569e-12 2.4333513220535640e-72 -5.3565251804132139e-03
2.3980511704446322e-01 1.4144173304337674e-09 3.1152656689184837e-80 4.5388318215925741e-46 6.8812578094435006e-12 2.2025081295936239e-71 6.8376640954530929e-02
2.6841584464007279e-01 1.4084175768575036e-09 1.9559992722547059e-75 -5.9981562654090894e-44 6.8807093925181842e-12 1.3887921482909779e-66 -3.6138299538794889e-02
3.0044006792601163e-01 1.4024372627843652e-09 2.2023592763661468e-80 -1.1899263529229299e-46 6.8801889798219619e-12 1.5703798913568766e-71 -2.1410868176986411e-02
3.3628504508154017e-01 1.3964763199419535e-09 4.5048275441070376e-79 -1.6139500225306684e-44 6.8796965322371654e-12 3.2258531561024154e-70 -6.4347874998871857e-01
3.7640662354444382e-01 1.3905343428822327e-09 2.6081509488619383e-80 1.1165470393792364e-46 6.8792303498119583e-12 1.8756465542993268e-71 1.8540430036322633e-02
4.2131503711018342e-01 1.3846123885396932e-09 2.4908964096213209e-79 4.8271053509987973e-47 6.8787960166250155e-12 1.7989846329833799e-70 2.5992307574181478e-03
4.7158139467276450e-01 1.3787107521522021e-09 7.2295924063556089e-80 6.5505402442034351e-47 6.8783959521916638e-12 5.2437339703560255e-71 6.5612053646323144e-03
5.2784494312589691e-01 1.3727852290960025e-09 1.1128000086256278e-71 -1.3962709741047084e-42 6.8778273007396069e-12 8.1061478885405954e-63 -1.1296914737201756e-02
5.9082119678813538e-01 1.3668679049390495e-09 9.7806985909042658e-79 5.8287807941807198e-46 6.8772349694519621e-12 7.1555550873369872e-70 1.5941512060783338e-02
6.6131103673547620e-01 1.3609699034561958e-09 2.7866649630852833e-79 3.4449341233708167e-46 6.8766708230158285e-12 2.0475581098513064e-70 1.7689448049338280e-02
7.4021089575933896e-01 1.3550911903196992e-09 4.3043952710640072e-79 5.5718401257762952e-46 6.8761348998684772e-12 3.1764617036942696e-70 2.3070569372965470e-02
8.2852415847401939e-01 1.3492316845890410e-09 4.9541634030168797e-79 1.1997110386313089e-45 6.8756270842621503e-12 3.6718403959849602e-70 4.6403231509028385e-02
9.2737392155095522e-01 1.3433913712846501e-09 5.0990297547683201e-78 -4.1764812927384388e-46 6.8751475760887103e-12 3.7956397992137251e-69 -5.0462119777389758e-03
1.0380172763541275e+00 1.3375706224928379e-09 1.4176578093308135e-78 -1.4738914938366335e-45 6.8746987680874054e-12 1.0598751090157144e-69 -3.3847098427046911e-02
1.1618612956116412e+00 1.3317697567117825e-09 5.3495197878302997e-79 -8.6635421296042913e-46 6.8742836590350722e-12 4.0168503308248843e-70 -3.2458131721872237e-02
1.3004809274290177e+00 1.3259415661454904e-09 3.5627563156149324e-77 5.9426136036472968e-44 6.8736769981330583e-12 2.6869632920339456e-68 2.7341493946963025e-01
1.4556390242058219e+00 1.3201266520787430e-09 1.1230866577828132e-78 -6.5719991856513346e-48 6.8730706135768836e-12 8.5074159817494784e-70 -1.7068017027257462e-04
1.6293087611671486e+00 1.3143308311669241e-09 2.8858391646017475e-78 -8.1647253136928878e-46 6.8724921702610398e-12 2.1956718173000363e-69 -1.3257241541270141e-02
1.8236987296107732e+00 1.3085539345532218e-09 5.1179711708352897e-77 -3.8593525148744871e-45 6.8719410643971001e-12 3.9111656277146215e-68 -1.4913161382971744e-02
2.0412810239855808e+00 1.3027959633965888e-09 9.3786550965915047e-78 -2.8108665070381351e-47 6.8714175710733337e-12 7.1988671749795057e-69 -2.5429143708381865e-04
2.2848226799899867e+00 1.2970571316962831e-09 1.9999380139424839e-74 5.5674453648200860e-44 6.8709231469005488e-12 1.5419043348745769e-65 1.0931207623088714e-02
2.5574208634947317e+00 1.2913374123013329e-09 2.1169787101589385e-77 -6.5740639215210404e-46 6.8704581127441454e-12 1.6393691455017974e-68 -3.9760863776226165e-03
2.8625422577942974e+00 1.2856375245316342e-09 9.8513998870753821e-78 2.7702924858363772e-45 6.8700281932054429e-12 7.6626573968928831e-69 2.4615994145629427e-02
3.2040671500821016e+00 1.2799073844343505e-09 5.7241474400931993e-67 2.6494381066158229e-38 6.8693850459623142e-12 4.4723137859095652e-58 9.7883412175201345e-01
3.5863387778057247e+00 1.2741944195143031e-09 5.6332607190205857e-77 -1.0603891214289205e-45 6.8687613573058323e-12 4.4210370354375511e-68 -3.9579243442853899e-03
4.0142185624491233e+00 1.2685002047491861e-09 1.1238730764740804e-76 -2.1971791234175980e-45 6.8681647949812772e-12 8.8598572729146545e-68 -5.8191768954994356e-03
4.4931479331604987e+00 1.2628252545735441e-09 5.5618917958594472e-77 2.0252189858605109e-45 6.8675984084258170e-12 4.4043241736860080e-68 7.6416843226728677e-03
5.0292175264486056e+00 1.2571687108294727e-09 1.6436419134694710e-74 7.2647780182721133e-44 6.8670578240111023e-12 1.3074155436027402e-65 1.5981662798766370e-02
5.6292446419734423e+00 1.2515312318596654e-09 2.4571674263080070e-76 -2.5806982783087362e-45 6.8665469406175633e-12 1.9633288916464932e-67 -4.6537067326940015e-03
6.3008599394513780e+00 1.2459127565893391e-09 1.9385794669167027e-76 -8.4401246739390593e-46 6.8660659188748610e-12 1.5559512146127509e-67 -1.7173675059316085e-03
7.0526044792157618e+00 1.2403121193739173e-09 1.1316993796204241e-76 -9.8792699876027822e-45 6.8656114057732072e-12 9.1243112273359177e-68 -2.6369009806800466e-02
7.8940383405165750e+00 1.2346816917231705e-09 3.1771965014522641e-76 -1.1947151092001984e-44 6.8649379589383724e-12 2.5732919850929702e-67 -1.9075011749049967e-02
8.8358621988787931e+00 1.2290705767046081e-09 9.7211403373070134e-76 6.1777771396835657e-45 6.8642955428346958e-12 7.9093426541634394e-67 5.6517796308695589e-03
9.8900534086418208e+00 1.2234789110952817e-09 1.4753629022450707e-75 1.8019863967038885e-44 6.8636851483581731e-12 1.2058752209503126e-66 1.3412317780540417e-02
1.1070018321267991e+01 1.2179051005284028e-09 1.1510937594325473e-75 -2.0688973623770775e-44 6.8630981842731521e-12 9.4514240800299739e-67 -1.7473377980229236e-02
1.2390762776481113e+01 1.2123503460169177e-09 1.5413770541709187e-75 -1.0735059397575361e-45 6.8625415748150287e-12 1.2713957308091613e-66 -7.8530061326330652e-04
1.3869082934403316e+01 1.2068141386450181e-09 1.6606751804835551e-75 -1.9856025762334293e-45 6.8620128623421113e-12 1.3760819726127182e-66 -1.4025869226788625e-03
1.5523778875539390e+01 1.2012966285005797e-09 2.8508607803969937e-75 -9.3265258350116576e-44 6.8615133071012823e-12 2.3731530687431860e-66 -5.0397241251913021e-02
1.7375893685000193e+01 1.1957929638546453e-09 3.8949758532629331e-75 -3.1847396960120248e-44 6.8610205517576397e-12 3.2572326238711563e-66 -1.4756846490495598e-02
1.9448981061445298e+01 1.1902648721863816e-09 7.0295268521228655e-75 -1.6354669907533787e-43 6.8603290177419962e-12 5.9058508878031677e-66 -5.6540146258331668e-02
2.1769404853978518e+01 1.1847558296672569e-09 1.0394682692630789e-74 -1.7427181360071909e-44 6.8596681620132371e-12 8.7736919560464834e-66 -4.9660044606576635e-03
2.4366674336264968e+01 1.1792655937306679e-09 8.8711148803859729e-75 9.0164104224323233e-45 6.8590367779457396e-12 7.5225758536054123e-66 2.7876532816965656e-03
2.7273819481614613e+01 1.1737940100469442e-09 5.2952998441301048e-75 9.7429269267025047e-44 6.8584342999231275e-12 4.5112684157574861e-66 3.9079430158814529e-02
3.0527811011476878e+01 1.1683407517168452e-09 1.0328288432594287e-73 5.5817680674197077e-44 6.8578590776106154e-12 8.8401336831032776e-65 5.0812767044619098e-03
3.4170030559184283e+01 1.1629058150471503e-09 1.3350033483393823e-74 2.2950184467659154e-44 6.8573115170950744e-12 1.1479892275586001e-65 5.8246888686158144e-03
3.8246796928107173e+01 1.1574896110216452e-09 4.0069061784102020e-74 3.5851460591867996e-45 6.8567944570509970e-12 3.4617210731365020e-65 5.2643373973177267e-04
4.2809955136744520e+01 1.1520827027502834e-09 5.0532539930114193e-74 1.7303432309959030e-43 6.8562594368189264e-12 4.3861903151120602e-65 2.2678006024117948e-02
4.7917535741751280e+01 1.1466569139259662e-09 1.3630365588782296e-73 7.3922066374985190e-44 6.8555486783749957e-12 1.1887047837276930e-64 5.9129417292518825e-03
5.3634492823638418e+01 1.1412499540857320e-09 2.1843503513536973e-73 -2.7819089395235326e-43 6.8548684183912980e-12 1.9139981942900532e-64 -1.7619410549201447e-02
6.0033530020252066e+01 1.1358616279288285e-09 1.2194124840124641e-72 1.2724528721942246e-43 6.8542177392012106e-12 1.0735572485497070e-63 3.4190360009518925e-03
6.7196025112856077e+01 1.1304914459534940e-09 2.7270721915739878e-73 1.8361694276536668e-43 6.8535939693973986e-12 2.4122890989890547e-64 1.0457570339517327e-02
7.5213064922958125e+01 1.1251395988691275e-09 2.4051031594707663e-73 -5.2137709312590980e-43 6.8529985472733582e-12 2.1376042243008105e-64 -3.1694352740516685e-02
8.4186603680859946e+01 1.1198062513923325e-09 6.0813845231114435e-73 -5.3630725621366208e-44 6.8524329291924589e-12 5.4307470739246526e-64 -2.0551380348910438e-03
9.4230759597124461e+01 1.1144910784422218e-09 3.4943178832420801e-73 -1.3423578577256483e-44 6.8518955017631845e-12 3.1353484570968997e-64 -6.8021907398805768e-04
1.0547326612571032e+02 1.1091812154492348e-09 9.8693775473377206e-73 2.2087448296871796e-42 6.8513171634515323e-12 8.8978945999734385e-64 6.6757399624706018e-02
1.1805709637476394e+02 1.1038577438149963e-09 7.2893591968691002e-72 -3.1128752150928628e-42 6.8505862119906454e-12 6.6035313315614858e-63 -3.4702477519044088e-02
1.3214228132300988e+02 1.0985529472114546e-09 2.6163254447441649e-72 1.1204621160301863e-42 6.8498859873501673e-12 2.3816106919428820e-63 2.0899735889202221e-02
1.4790794496434918e+02 1.0932665339226145e-09 2.8674845379570419e-72 4.4292853952549616e-44 6.8492149208024971e-12 2.6228595214275656e-63 7.9107943549444875e-04
1.6555458226198792e+02 1.0879980308199069e-09 3.3221815324033475e-72 1.6618190929261395e-43 6.8485703393845508e-12 3.0534811996854235e-63 2.7641271060426407e-03
1.8530660888127176e+02 1.0827475063247944e-09 4.1021592436107182e-72 1.2655832371316809e-42 6.8479529675449316e-12 3.7886572997381562e-63 1.8989820520150184e-02
2.0741521512667251e+02 1.0775154598186546e-09 1.2963487401098420e-71 2.4769636667564499e-43 6.8473663756760958e-12 1.2030906176770929e-62 2.0957861029178813e-03
2.3216156037698519e+02 1.0723018648503097e-09 1.2749883711690083e-71 7.0534339866834726e-43 6.8468109628585591e-12 1.1890200072970991e-62 6.0323837813324975e-03
2.5986034864298404e+02 1.0670889137644317e-09 1.2877178387168802e-71 -5.4047344081508053e-43 6.8461852400626673e-12 1.2067577707035891e-62 -4.6106663673469985e-03
2.9086383071858171e+02 1.0618679011619558e-09 3.0119994980121986e-70 4.3580276044440861e-42 6.8454339030201068e-12 2.8365105440293455e-61 7.7059694476436747e-03
3.2556628382162273e+02 1.0566650062385249e-09 1.3990549508233474e-70 -2.2265516027987915e-41 6.8447109073376748e-12 1.3240288478972621e-61 -5.7909086749842721e-02
3.6440902569275795e+02 1.0514804183896737e-09 5.3543942495829179e-71 6.1972427789838554e-43 6.8440177021363184e-12 5.0922434273983827e-62 2.6118169901411530e-03
4.0788602691764822e+02 1.0463133310476611e-09 6.9454319422145125e-71 -6.9439991165576503e-43 6.8433493653205437e-12 6.6380038714217029e-62 -2.5759008804559841e-03
4.5655019284548547e+02 1.0411645797239956e-09 2.2877441592577609e-71 -1.4208567124193408e-42 6.8427116456937112e-12 2.1972934959660497e-62 -9.2063368913299862e-03
5.1102039499218699e+02 1.0360337607302317e-09 1.2516809585271572e-70 -3.7375368749960498e-42 6.8421023649133146e-12 1.2081468828244845e-61 -1.0378909127959825e-02
5.7198934134795434e+02 1.0309211881786903e-09 1.4494874058525611e-70 3.8841043107111242e-43 6.8415241317980781e-12 1.4060118488915183e-61 1.0047798770662292e-03
6.4023238567742260e+02 1.0258060035492916e-09 6.5956051234993732e-71 1.6017992943083710e-42 6.8408533392477084e-12 6.4296807590115109e-62 6.1581201262492355e-03
7.1661738784194051e+02 1.0206871391499201e-09 3.4716677812456382e-70 -3.9086971788498053e-42 6.8400784241415973e-12 3.4013045213218018e-61 -6.5662380667520321e-03
8.0211575053960439e+02 1.0155861596786760e-09 4.0069141096283415e-70 -1.9561873139067428e-43 6.8393313814636064e-12 3.9454201609995355e-61 -3.0665287072107139e-04
8.9781477281935702e+02 1.0105034317734456e-09 8.2689503128324505e-70 -3.4514313807434427e-42 6.8386149707179834e-12 8.1830007230359853e-61 -3.7757667344594154e-03
1.0049314774711835e+03 1.0054386540107996e-09 8.6270699693680517e-70 -2.3598385205212685e-42 6.8379274584563335e-12 8.5804041200860644e-61 -2.5338029474327854e-03
1.1248280881379642e+03 1.0003906547061189e-09 2.7657370574893880e-69 -1.7653337051477574e-41 6.8372612594354406e-12 2.7646570312093417e-60 -1.0612960693902629e-02
1.2590293529743558e+03 9.9536005631664106e-10 1.8495005522483028e-69 9.3518106304887338e-42 6.8366208448250685e-12 1.8581221343082959e-60 6.8925252702461614e-03
1.4092419351610260e+03 9.9034972509095131e-10 1.9945768667005044e-69 3.0519844888908884e-41 6.8360267394378241e-12 2.0140126423696713e-60 2.1715140343324328e-02
1.5773761168671087e+03 9.8533233935128798e-10 2.7345853302701995e-69 -1.6383902591624818e-41 6.8353078408435136e-12 2.7752923770578411e-60 -9.9811423379057192e-03
1.7655700926742970e+03 9.8031543450268580e-10 5.5264044521143883e-69 2.5441364325790484e-42 6.8345066381737126e-12 5.6373737040240871e-60 1.0930402234653734e-03
1.9762171614067499e+03 9.7531662255932281e-10 5.6027074797720259e-68 7.1929561952656111e-41 6.8337358778636908e-12 5.7445011703686470e-59 9.7305105595784126e-03
2.2119961621705006e+03 9.7033560831837332e-10 1.1963072680121705e-68 -6.7886717849748312e-41 6.8329938142994633e-12 1.2328799002701902e-59 -1.9925189343030322e-02
2.4759055416632677e+03 9.6537204627671694e-10 1.2943236595966145e-68 1.1690573325307448e-41 6.8322783181660623e-12 1.3407511275975005e-59 3.3072498522199170e-03
2.7713014859952409e+03 9.6042604685615403e-10 2.3908734359041841e-68 2.9972180535426331e-41 6.8315905091463754e-12 2.4893883748055749e-59 6.2547230087806431e-03
3.1019406019504513e+03 9.5549752981191507e-10 1.5817211306859306e-68 -3.9418860443220910e-41 6.8309303123179928e-12 1.6553900782949009e-59 -1.0139681711815502e-02
3.4720276904745510e+03 9.5058759189556848e-10 3.7675069582935883e-68 2.9001044873780757e-41 6.8303060971539118e-12 3.9633453985874101e-59 4.8460795974541865e-03
3.8862692199335042e+03 9.4566828427545949e-10 3.1309176163347989e-68 -1.5306453282139049e-42 6.8295375255475832e-12 3.3107990067929652e-59 -2.8129974482985707e-04
