# N phi dphidN h dhdN H a aH eps_H dotsigma eta_perp eta_sigma m_iso
1.6016016016016017e+00 5.6746780203881935e+00 -1.5962359019095398e-02 4.2648674845435892e-02 -2.9584929883807277e-04 6.8868934091933456e-06 4.9609715650319153e+00 3.4165682374413894e-05 1.2739887819876954e-04 1.0993124818211482e-07 -3.9447050795538036e-02 -1.2947542903653325e-02 4.9514276861015758e-06
1.7017017017017018e+00 5.6730791450024576e+00 -1.5983181575931718e-02 4.2620510342409594e-02 -3.0232238112840834e-04 6.8868054691467206e-06 5.4832703475138160e+00 3.7762216218068185e-05 1.2773149151854308e-04 1.1007325343493837e-07 5.9642603768491904e-04 -1.2987432778957322e-02 4.9513426527478061e-06
1.8018018018018018e+00 5.6714781804629668e+00 -1.6004098773194614e-02 4.2592343656130092e-02 -2.9197782809635094e-04 6.8867173002658795e-06 6.0605575560743734e+00 4.1737346570674486e-05 1.2806600426418674e-04 1.1021588211051412e-07 2.9750105133487057e-02 -1.3022251341107410e-02 4.9512631173947583e-06
1.9019019019019021e+00 5.6698751180729294e+00 -1.6025099442532886e-02 4.2564202652387660e-02 -2.7663214365579648e-04 6.8866289013007229e-06 6.6986224575164703e+00 4.6130927014834999e-05 1.2840227952612331e-04 1.1035907284516922e-07 3.0259306379464366e-02 -1.3056740610317415e-02 4.9511988496723507e-06
2.0020020020020022e+00 5.6682699499393179e+00 -1.6046174646598292e-02 4.2536076630468732e-02 -2.6856640838147201e-04 6.8865402710854666e-06 7.4038638216330694e+00 5.0987006369308874e-05 1.2874021285071583e-04 1.1050277851999032e-07 9.2392726033225479e-03 -1.3084467468913008e-02 4.9511461702103855e-06
2.1021021021021022e+00 5.6666626687568158e+00 -1.6067318615586565e-02 4.2507933838750907e-02 -2.7172486500245637e-04 6.8864514085156245e-06 8.1833540906275601e+00 5.6354270303784262e-05 1.2907972501615216e-04 1.1064696307263250e-07 -1.2829464859138599e-02 -1.3108049756652392e-02 4.9510940316593211e-06
2.2022022022022023e+00 5.6650532676451846e+00 -1.6088528495297273e-02 4.2479749351285803e-02 -2.8108811188941579e-04 6.8863623125308020e-06 9.0449103043902070e+00 6.2286529440374225e-05 1.2942076167567722e-04 1.1079160127294078e-07 -2.0064942643213880e-02 -1.3131827611433448e-02 4.9510337418137818e-06
2.3023023023023024e+00 5.6634417400295298e+00 -1.6109803054726382e-02 4.2451520889670635e-02 -2.8854783878202311e-04 6.8862729821019396e-06 9.9971724928977554e+00 6.8843258835254504e-05 1.2976328569095182e-04 1.1093667537492781e-07 -1.1218712817311563e-02 -1.3153984988856402e-02 4.9509645066554641e-06
2.4024024024024024e+00 5.6618280795543416e+00 -1.6131141285895899e-02 4.2423264523185386e-02 -2.8945065913923193e-04 6.8861834162218780e-06 1.1049690321886450e+01 7.6090194248961857e-05 1.3010727115459026e-04 1.1108217251597337e-07 3.2501946622611163e-03 -1.3173926019495250e-02 4.9508919523386971e-06
2.5025025025025025e+00 5.6602122800222281e+00 -1.6152541732501299e-02 4.2394998491855400e-02 -2.8499575086971538e-04 6.8860936138983738e-06 1.2213018860715962e+01 8.4099991183196577e-05 1.3045270172752543e-04 1.1122808397592731e-07 1.1628502279830975e-02 -1.3193627685887117e-02 4.9508224793779978e-06
2.6026026026026026e+00 5.6585943353489885e+00 -1.6174002697411784e-02 4.2366729686357518e-02 -2.7986873866591366e-04 6.8860035741489036e-06 1.3498824432822563e+01 9.2952953291224714e-05 1.3079956740949983e-04 1.1137440377481072e-07 9.5709238071773842e-03 -1.3213136598910382e-02 4.9507585251839725e-06
2.7027027027027031e+00 5.6569742395290890e+00 -1.6195522855681314e-02 4.2338451678817321e-02 -2.7801392864471659e-04 6.8859132959968316e-06 1.4920001610272244e+01 1.0273783746446778e-04 1.3114786147337562e-04 1.1152112735124918e-07 1.2584664406371921e-03 -1.3231763190930649e-02 4.9506978607476253e-06
2.8028028028028031e+00 5.6553519866084310e+00 -1.6217101657737310e-02 4.2310152700453157e-02 -2.8003156462907302e-04 6.8858227784685791e-06 1.6490802525681858e+01 1.1355274366656730e-04 1.3149758034312108e-04 1.1166825150132070e-07 -5.7823441827022778e-03 -1.3250082989971228e-02 4.9506363761571690e-06
2.9029029029029032e+00 5.6537275706634453e+00 -1.6238739236667025e-02 4.2281825348258667e-02 -2.8361916167431557e-04 6.8857320205914879e-06 1.8226979798299961e+01 1.2550609843582823e-04 1.3184872376598961e-04 1.1181577444257600e-07 -6.8893604110382102e-03 -1.3268470206991010e-02 4.9505714838688573e-06
3.0030030030030033e+00 5.6521009857860500e+00 -1.6260435972056952e-02 4.2253470676807021e-02 -2.8595748788086715e-04 6.8856410213922265e-06 2.0145944507567151e+01 1.3871774191599580e-04 1.3220129389172495e-04 1.1196369541463679e-07 -2.8263992990222551e-03 -1.3286627318911210e-02 4.9505035619420014e-06
3.1031031031031033e+00 5.6504722260734797e+00 -1.6282192077848787e-02 4.2225095223136194e-02 -2.8584725325076215e-04 6.8855497798955932e-06 2.2266940798377895e+01 1.5332012931321912e-04 1.3255529454731682e-04 1.1211201436564226e-07 2.1737130780359166e-03 -1.3304595314077109e-02 4.9504349176078931e-06
3.2032032032032034e+00 5.6488412856214758e+00 -1.6304007478968614e-02 4.2196704917566129e-02 -2.8414068874242448e-04 6.8854582951236494e-06 2.4611238869055210e+01 1.6945965882420578e-04 1.3291073076505716e-04 1.1226073174815495e-07 4.3144172202352685e-03 -1.3322603678387616e-02 4.9503676505633348e-06
3.3033033033033035e+00 5.6472081585191871e+00 -1.6325881973198762e-02 4.2168300992031386e-02 -2.8260334263589386e-04 6.8853665660950365e-06 2.7202348277398706e+01 1.8729813934847394e-04 1.3326760813276532e-04 1.1240984824169056e-07 2.8224836552642376e-03 -1.3340596000308064e-02 4.9503022112518029e-06
3.4034034034034035e+00 5.6455728388448314e+00 -1.6347815477572226e-02 4.2139880297969189e-02 -2.8242088020864086e-04 6.8852745918244949e-06 3.0066253703924282e+01 2.0701441269897896e-04 1.3362593249301093e-04 1.1255936462447245e-07 -2.9205039455892115e-04 -1.3358520497712833e-02 4.9502375075192340e-06
3.5035035035035036e+00 5.6439353206618730e+00 -1.6369808152542718e-02 4.2111438657473688e-02 -2.8350796599060723e-04 6.8851823713224886e-06 3.3231675536623406e+01 2.2880614657426828e-04 1.3398571012197802e-04 1.1270928184796088e-07 -2.3921952739741192e-03 -1.3376470398024644e-02 4.9501720813349756e-06
3.6036036036036037e+00 5.6422955980160232e+00 -1.6391860341094928e-02 4.2082974069739591e-02 -2.8489888200639214e-04 6.8850899035949016e-06 3.6730357890490176e+01 2.5289181626724123e-04 1.3434694785032669e-04 1.1285960108640763e-07 -2.2498173565077464e-03 -1.3394466244828811e-02 4.9501052390579111e-06
3.7037037037037037e+00 5.6406536649332146e+00 -1.6413972408710290e-02 4.2054487544062102e-02 -2.8566333999499870e-04 6.8849971876428169e-06 4.0597386950190916e+01 2.7951289497771167e-04 1.3470965296976439e-04 1.1301032369610860e-07 -5.5404798991660518e-04 -1.3412470354018075e-02 4.9500373481280218e-06
3.8038038038038042e+00 5.6390095154184410e+00 -1.6436144620092703e-02 4.2025981564423762e-02 -2.8555895235951139e-04 6.8849042224623371e-06 4.4871542828343991e+01 3.0893627468726512e-04 1.3507383308857822e-04 1.1316145115359481e-07 1.0829977668474181e-03 -1.3430501034593392e-02 4.9499692980747348e-06
3.9039039039039043e+00 5.6373631434550688e+00 -1.6458377127808194e-02 4.1997457914654639e-02 -2.8502711157273519e-04 6.8848110070444408e-06 4.9595688467984999e+01 3.4145694186633017e-04 1.3543949597104844e-04 1.1331298498757645e-07 1.5107105744033773e-03 -1.3448579781849370e-02 4.9499017332567756e-06
4.0040040040040044e+00 5.6357145430042301e+00 -1.6480670051364100e-02 4.1968916549634555e-02 -2.8469705113446351e-04 6.8847175403748731e-06 5.4817199489287042e+01 3.7740093483812305e-04 1.3580664940619628e-04 1.1346492672369332e-07 7.4592784891466758e-04 -1.3466694484067626e-02 4.9498346526555954e-06
4.1041041041041044e+00 5.6340637080041009e+00 -1.6503023563742308e-02 4.1940356100135641e-02 -2.8489052455337664e-04 6.8846238214340536e-06 6.0588439291210378e+01 4.1712861244777794e-04 1.3617530121030609e-04 1.1361727788552538e-07 -3.6027813083400499e-04 -1.3484845220598316e-02 4.9497675864793863e-06
4.2042042042042045e+00 5.6324106323691909e+00 -1.6525437921639956e-02 4.1911775126561801e-02 -2.8547198673254900e-04 6.8845298491969979e-06 6.6967284172590809e+01 4.6103826680585913e-04 1.3654545930816422e-04 1.1377004002838924e-07 -9.2293440701978326e-04 -1.3503044849848923e-02 4.9497000387926616e-06
4.3043043043043046e+00 5.6307553099897207e+00 -1.6547913431390761e-02 4.1883173178241480e-02 -2.8606603453576733e-04 6.8844356226332447e-06 7.4017703738790971e+01 5.0957011632484644e-04 1.3691713178885971e-04 1.1392321476227330e-07 -6.9040390726126679e-04 -1.3521292784596435e-02 4.9496318629803235e-06
4.4044044044044046e+00 5.6290977347312730e+00 -1.6570450391074108e-02 4.1854550796556658e-02 -2.8638706959011089e-04 6.8843411407068008e-06 8.1810402414464164e+01 5.6321071907967468e-04 1.3729032688962299e-04 1.1407680374468361e-07 -3.8235790740279023e-05 -1.3539585329439479e-02 4.9495632640285524e-06
4.5045045045045047e+00 5.6274379004346091e+00 -1.6593049055910993e-02 4.1825908844348274e-02 -2.8641909572251769e-04 6.8842464023760797e-06 9.0423528495777248e+01 6.2249785073720547e-04 1.3766505294790803e-04 1.1423080866036882e-07 4.6048177388539663e-04 -1.3557925781109837e-02 4.9494945616399443e-06
4.6046046046046047e+00 5.6257758009155427e+00 -1.6615709644980364e-02 4.1797247786150314e-02 -2.8635742848182261e-04 6.8841514065938474e-06 9.9943457852751507e+01 6.8802589595687216e-04 1.3804131834927401e-04 1.1438523119946971e-07 4.8979366169474249e-04 -1.3576315558724182e-02 4.9494259349245083e-06
4.7047047047047048e+00 5.6241114299647732e+00 -1.6638432373479173e-02 4.1768567422427010e-02 -2.8641551310342980e-04 6.8840561523071842e-06 1.1046566014100176e+02 7.6045180731233763e-04 1.3841913150222727e-04 1.1454007304700263e-07 1.5441071509485346e-04 -1.3594753264479153e-02 4.9493573274545673e-06
4.8048048048048049e+00 5.6224447813476406e+00 -1.6661217483007928e-02 4.1739867176054234e-02 -2.8665725056104354e-04 6.8839606384574311e-06 1.2209565620959108e+02 8.4050169147345565e-04 1.3879850085551861e-04 1.1469533588997214e-07 -2.0564199379020657e-04 -1.3613240128571218e-02 4.9492885483809994e-06
4.9049049049049049e+00 5.6207758488038477e+00 -1.6684065241829433e-02 4.1711146603676079e-02 -2.8700736355585468e-04 6.8838648639801488e-06 1.3495007630626986e+02 9.2897808867617112e-04 1.3917943493295715e-04 1.1485102143165149e-07 -3.3828202822207412e-04 -1.3631777829989209e-02 4.9492194540066370e-06
5.0050050050050050e+00 5.6191046260472515e+00 -1.6706975933318678e-02 4.1682405577372676e-02 -2.8732167594329645e-04 6.8837688278050707e-06 1.4915782969220382e+02 1.0267680184582503e-03 1.3956194234400100e-04 1.1500713139576376e-07 -1.9234810409883942e-04 -1.3650366185628876e-02 4.9491500126559918e-06
5.1051051051051051e+00 5.6174311067656690e+00 -1.6729949830149776e-02 4.1653644375574707e-02 -2.8753657276464818e-04 6.8836725288560658e-06 1.6486139739555540e+02 1.1348518723206078e-03 1.3994603178885405e-04 1.1516366752836550e-07 2.8506409508175021e-05 -1.3669005026300158e-02 4.9490803374576679e-06
5.2052052052052051e+00 5.6157552846207981e+00 -1.6752987193003707e-02 4.1624863220953295e-02 -2.8766491882492714e-04 6.8835759660510929e-06 1.8221826106816735e+02 1.2543132424644604e-03 1.4033171202684254e-04 1.1532063158462527e-07 1.5758614518816125e-04 -1.3687694844727875e-02 4.9490105220093769e-06
5.3053053053053052e+00 5.6140771532480800e+00 -1.6776088271705940e-02 4.1596062178560766e-02 -2.8778669545565758e-04 6.8834791383021533e-06 2.0140248227449484e+02 1.3863497851387544e-03 1.4071899186905736e-04 1.1547802532566753e-07 1.2895649809812032e-04 -1.3706435808525552e-02 4.9489406039534103e-06
5.4054054054054061e+00 5.6123967062565479e+00 -1.6799253320816832e-02 4.1567241099507227e-02 -2.8795845362853127e-04 6.8833820445152566e-06 2.2260644805052635e+02 1.5322852275043114e-03 1.4110788017410471e-04 1.1563585051671603e-07 1.0877830108244155e-05 -1.3725228073400543e-02 4.9488705446714431e-06
5.5055055055055062e+00 5.6107139372286570e+00 -1.6822482605208727e-02 4.1538399768071124e-02 -2.8818503697254785e-04 6.8832846835903738e-06 2.4604280023785489e+02 1.6935826383849125e-03 1.4149838585860832e-04 1.1579410893128788e-07 -8.7608081072998919e-05 -1.3744072107628142e-02 4.9488002816047057e-06
5.6056056056056063e+00 5.6090288397201000e+00 -1.6845776397763683e-02 4.1509538041646123e-02 -2.8843614820008105e-04 6.8831870544213975e-06 2.7194656794103508e+02 1.8718590959460617e-03 1.4189051790731888e-04 1.1595280235519175e-07 -1.0440168886934135e-04 -1.3762968280856411e-02 4.9487297782260307e-06
5.7057057057057063e+00 5.6073414072596446e+00 -1.6869134975794824e-02 4.1480655894881556e-02 -2.8866787622318395e-04 6.8830891558960973e-06 3.0057752449335720e+02 2.0689018993463207e-03 1.4228428537648504e-04 1.1611193258774179e-07 -5.1497904657169866e-05 -1.3781916741574958e-02 4.9486590399264100e-06
5.8058058058058064e+00 5.6056516333489927e+00 -1.6892558612879846e-02 4.1451753376416281e-02 -2.8886813304923912e-04 6.8829909868960780e-06 3.3222279256763494e+02 2.2866864868844768e-03 1.4267969739114821e-04 1.1627150144048441e-07 1.3220820350320129e-05 -1.3800917650779527e-02 4.9485880986627459e-06
5.9059059059059065e+00 5.6039595114626319e+00 -1.6916047579938951e-02 4.1422830520687327e-02 -2.8904836030205086e-04 6.8828925462967314e-06 3.6719972355709854e+02 2.5273962402733740e-03 1.4307676313946401e-04 1.1643151073472502e-07 4.1259710609337635e-05 -1.3819971213198281e-02 4.9485169814418622e-06
6.0060060060060065e+00 5.6022650350476999e+00 -1.6939602147419013e-02 4.1393887299916478e-02 -2.8922992521514246e-04 6.8827938329672083e-06 4.0585908010197511e+02 2.7934443735796186e-03 1.4347549186969168e-04 1.1659196230015811e-07 2.3302897957155344e-05 -1.3839077634814055e-02 4.9484456930845902e-06
6.1061061061061066e+00 5.6005681975238266e+00 -1.6963222587751139e-02 4.1364923627822923e-02 -2.8943028145735539e-04 6.8826948457703528e-06 4.4858855367740409e+02 3.0874981262670464e-03 1.4387589289092229e-04 1.1675285797502553e-07 -1.3494094162285037e-05 -1.3858237163500858e-02 4.9483742174824394e-06
6.2062062062062067e+00 5.5988689922829638e+00 -1.6986909178599054e-02 4.1335939411842181e-02 -2.8964585132497113e-04 6.8825955835626744e-06 4.9581665251846601e+02 3.4125055028804232e-03 1.4427797557728882e-04 1.1691419960768282e-07 -3.8596776661148793e-05 -1.3877450073377434e-02 4.9483025362795230e-06
6.3063063063063067e+00 5.5971674126892372e+00 -1.7010662200653056e-02 4.1306934585468788e-02 -2.8986541892223093e-04 6.8824960451943014e-06 5.4801699887198924e+02 3.7717248274357160e-03 1.4468174937079436e-04 1.1707598905759273e-07 -3.8075664598265110e-05 -1.3896716608902666e-02 4.9482306404880694e-06
6.4064064064064068e+00 5.5954634520787714e+00 -1.7034481936294275e-02 4.1277909114443255e-02 -2.9007792486259967e-04 6.8823962295089306e-06 6.0571307866969391e+02 4.1687574088005476e-03 1.4508722378230089e-04 1.1723822819556612e-07 -1.8273773780838770e-05 -1.3916036982698618e-02 4.9481585327460279e-06
6.5065065065065069e+00 5.5937571037595459e+00 -1.7058368668442726e-02 4.1248862992379925e-02 -2.9027893202168372e-04 6.8822961353437838e-06 6.6948349125429206e+02 4.6075836445358780e-03 1.4549440839176615e-04 1.1740091890369577e-07 -2.8920596546862201e-06 -1.3935411395883451e-02 4.9480862257837685e-06
6.6066066066066069e+00 5.5920483610112326e+00 -1.7082322678921017e-02 4.1219796189737500e-02 -2.9047868191246740e-04 6.8821957615295660e-06 7.3996775180489635e+02 5.0926029251402195e-03 1.4590331284509769e-04 1.1756406307392743e-07 -9.5918923295873475e-07 -1.3954840069124869e-02 4.9480137240826392e-06
6.7067067067067070e+00 5.5903372170850467e+00 -1.7106344252069448e-02 4.1190708654391700e-02 -2.9068171484399215e-04 6.8820951068904175e-06 8.1787270465077711e+02 5.6286777387363450e-03 1.4631394685481384e-04 1.1772766260817337e-07 -7.6056542508052858e-06 -1.3974323236641419e-02 4.9479410240530262e-06
6.8068068068068071e+00 5.5886236652035732e+00 -1.7130433673342899e-02 4.1161600329646608e-02 -2.9089528412381502e-04 6.8819941702438669e-06 9.0397961178874050e+02 6.2211824183494259e-03 1.4672632020185016e-04 1.1789171941888395e-07 -1.5178867322729856e-05 -1.3993861139089457e-02 4.9478681205019933e-06
6.9069069069069071e+00 5.5869076985606130e+00 -1.7154591233532964e-02 4.1132471154812479e-02 -2.9110562719692878e-04 6.8818929504007857e-06 9.9915198769061351e+02 6.8760570204669655e-03 1.4714044273626007e-04 1.1805623542917004e-07 -1.4039095709618608e-05 -1.4013454019731543e-02 4.9477950068364579e-06
7.0070070070070072e+00 5.5851893103210077e+00 -1.7178817222483354e-02 4.1103321097558126e-02 -2.9131428094889326e-04 6.8817914461653379e-06 1.1043442589714148e+03 7.5998668750112807e-03 1.4755632438006268e-04 1.1822121257378311e-07 -1.2036857633844001e-05 -1.4033102102047926e-02 4.9477216867417275e-06
7.1071071071071072e+00 5.5834684936204795e+00 -1.7203111931374200e-02 4.1074150120579349e-02 -2.9152444125307112e-04 6.8816896563349400e-06 1.2206113357608249e+03 8.3998684037104431e-03 1.4797397512546776e-04 1.1838665279823696e-07 -1.3981280715879260e-05 -1.4052805614887105e-02 4.9476481621723956e-06
7.2072072072072073e+00 5.5817452415654740e+00 -1.7227475654460658e-02 4.1044958163109824e-02 -2.9173078918445696e-04 6.8815875797002060e-06 1.3491191907634941e+03 9.2840818666932532e-03 1.4839340503411288e-04 1.1855255805833987e-07 -1.0349981342617469e-05 -1.4072564805022838e-02 4.9475744266605409e-06
7.3073073073073074e+00 5.5800195472329763e+00 -1.7251908685071100e-02 4.1015745199015616e-02 -2.9194348776683920e-04 6.8814852150449007e-06 1.4911565520992281e+03 1.0261371766588170e-02 1.4881462424190650e-04 1.1871893032196607e-07 -1.2966329783631565e-05 -1.4092379895995875e-02 4.9475004863096015e-06
7.4074074074074074e+00 5.5782914036703621e+00 -1.7276411321928951e-02 4.0986511162491059e-02 -2.9215089116710948e-04 6.8813825611458943e-06 1.6481478271835319e+03 1.1341535716171254e-02 1.4923764295425110e-04 1.1888577156697888e-07 -9.5080383561530344e-06 -1.4112251139935505e-02 4.9474263329309498e-06
7.5075075075075084e+00 5.5765608038952132e+00 -1.7300983861482443e-02 4.0957256027866241e-02 -2.9236465944280118e-04 6.8812796167731126e-06 1.8216673872543463e+03 1.2535402660453665e-02 1.4966247145242241e-04 1.1905308378360808e-07 -1.2248612544592603e-05 -1.4132178762439761e-02 4.9473519729149278e-06
7.6076076076076085e+00 5.5748277408951550e+00 -1.7325626605527875e-02 4.0927979733177050e-02 -2.9257515325663942e-04 6.8811763806894837e-06 2.0134553557959093e+03 1.3854941437875553e-02 1.5008912008868613e-04 1.1922086897233234e-07 -1.1432180183646025e-05 -1.4152163015539405e-02 4.9472773995660407e-06
7.7077077077077085e+00 5.5730922076276794e+00 -1.7350339854930341e-02 4.0898682241017226e-02 -2.9278823405387664e-04 6.8810728516508906e-06 2.2254350591923949e+03 1.5313380768920882e-02 1.5051759929132817e-04 1.1938912914571066e-07 -1.2356168833580788e-05 -1.4172204135614297e-02 4.9472026151399134e-06
7.8078078078078086e+00 5.5713541970199758e+00 -1.7375123913718961e-02 4.0869363502698111e-02 -2.9300147790896352e-04 6.8809690284061241e-06 2.4597323146134199e+03 1.6925341875024650e-02 1.5094791956269811e-04 1.1955786632742975e-07 -1.3577062200765701e-05 -1.4192302367944368e-02 4.9471276178597894e-06
7.9079079079079087e+00 5.5696137019687555e+00 -1.7399979087450133e-02 4.0840023467675672e-02 -2.9321366757548324e-04 6.8808649096968262e-06 2.7186967485580662e+03 1.8706985057260053e-02 1.5138009148054320e-04 1.1972708255265988e-07 -1.2591654562830142e-05 -1.4212457960495459e-02 4.9470524053284833e-06
8.0080080080080087e+00 5.5678707153400726e+00 -1.7424905682594360e-02 4.0810662097580885e-02 -2.9342861719236886e-04 6.8807604942574433e-06 3.0049253598482915e+03 2.0676171704236454e-02 1.5181412569967480e-04 1.1989677986853750e-07 -1.4438497009094111e-05 -1.4232671153918151e-02 4.9469769796286923e-06
8.1081081081081088e+00 5.5661252299691544e+00 -1.7449904009013084e-02 4.0781279334553444e-02 -2.9364062957478978e-04 6.8806557808151728e-06 3.3212885633708365e+03 2.2852643353312867e-02 1.5225003295032502e-04 1.2006696033333783e-07 -1.2387176814547592e-05 -1.4252942203733380e-02 4.9469013358153339e-06
8.2082082082082088e+00 5.5643772386602173e+00 -1.7474974376204749e-02 4.0751875144135745e-02 -2.9385659838320616e-04 6.8805507680899100e-06 3.6709589757446852e+03 2.5258219600186642e-02 1.5268782404196608e-04 1.2023762601780375e-07 -1.4041418373472054e-05 -1.4273271350552025e-02 4.9468254775117068e-06
8.3083083083083089e+00 5.5626267341862903e+00 -1.7500117098099118e-02 4.0722449464269825e-02 -2.9406803655762713e-04 6.8804454547942011e-06 4.0574432315882518e+03 2.7917016840866882e-02 1.5312750986018090e-04 1.2040877900373046e-07 -1.0353193079422143e-05 -1.4293658855423653e-02 4.9467493983532206e-06
8.4084084084084090e+00 5.5608737092890248e+00 -1.7525332487077806e-02 4.0693002267204660e-02 -2.9428606765393101e-04 6.8803398396331802e-06 4.4846171494525324e+03 3.0855690038880446e-02 1.5356910137199415e-04 1.2058042138588251e-07 -1.3186878777313724e-05 -1.4314104956984260e-02 4.9466731045289817e-06
8.5085085085085090e+00 5.5591181566785313e+00 -1.7550620861351333e-02 4.0663533484138419e-02 -2.9449847774554015e-04 6.8802339213045299e-06 4.9567646000782524e+03 3.4103699941379871e-02 1.5401260962090665e-04 1.2075255526985620e-07 -9.6310833671398395e-06 -1.4334609923739442e-02 4.9465965873253087e-06
8.6086086086086091e+00 5.5573600690331801e+00 -1.7575982536752570e-02 4.0634043088696462e-02 -2.9471760239107051e-04 6.8801276984984102e-06 5.4786204667634311e+03 3.7693608422939368e-02 1.5445804573383111e-04 1.2092518277461857e-07 -1.2575508162177836e-05 -1.4355173995626103e-02 4.9465198535594491e-06
