# N phi dphidN h dhdN H a aH eps_H dotsigma eta_perp eta_sigma m_iso
1.0010010010010011e+00 5.6842277898789355e+00 -1.5840868817265954e-02 1.0000000039686020e-04 3.9599346193430140e-13 7.1474096825671111e-06 2.7210041936081373e+00 1.9448131719700516e-05 1.2546656244291442e-04 1.1322117916480272e-07 -4.7955341593366554e-16 -1.2252035568074192e-02 -9.9729507873690513e-13
1.1011011011011012e+00 5.6826411295970463e+00 -1.5860657235049626e-02 1.0000000043649782e-04 3.9596701276358195e-13 7.1473198053958836e-06 3.0074757362928479e+00 2.1495390894253438e-05 1.2578022396386601e-04 1.1336118958266634e-07 -4.8673419267731045e-16 -1.2431585010875131e-02 -9.9857784909992081e-13
1.2012012012012012e+00 5.6810524743094772e+00 -1.5880721242978429e-02 1.0000000047613307e-04 3.9594606692960266e-13 7.1472297032005459e-06 3.3241074474039571e+00 2.3758159484715709e-05 1.2609865359859319e-04 1.1350316257606484e-07 -4.9227646633195804e-16 -1.2568554571595907e-02 -9.9986393298383255e-13
1.3013013013013013e+00 5.6794617990421044e+00 -1.5901002128284571e-02 1.0000000051576643e-04 3.9592915435238959e-13 7.1471393728689565e-06 3.6740746362618388e+00 2.6259123491686177e-05 1.2642093434185524e-04 1.1364667837913816e-07 -4.9665949473219253e-16 -1.2674311821261103e-02 -1.0011533430998614e-12
1.4014014014014016e+00 5.6778690841776500e+00 -1.5921457382784523e-02 1.0000000055539828e-04 3.9591520877531168e-13 7.1470488118878020e-06 4.0608869136780772e+00 2.9023356991613625e-05 1.2674640259591189e-04 1.1379143307115273e-07 -5.0020055904117884e-16 -1.2757091670198470e-02 -1.0024460922720367e-12
1.5015015015015016e+00 5.6762743146106507e+00 -1.5942058157477741e-02 1.0000000059502882e-04 3.9590350043919061e-13 7.1469580182491381e-06 4.4884233877350690e+00 3.2078573520270114e-05 1.2707460914820131e-04 1.1393722037597829e-07 -5.0303354448283055e-16 -1.2822497034938091e-02 -1.0037421934292908e-12
1.6016016016016017e+00 5.6746774770349715e+00 -1.5962781090353394e-02 1.0000000063465828e-04 3.9589344274983546e-13 7.1468669901432553e-06 4.9609715650319153e+00 3.5455403917165921e-05 1.2740519006927193e-04 1.1408387324553036e-07 -5.0534199037470950e-16 -1.2875063617953273e-02 -1.0050416595834139e-12
1.7017017017017018e+00 5.6730785595338133e+00 -1.5983607071605191e-02 1.0000000067428680e-04 3.9588455912788311e-13 7.1467757259134800e-06 5.4832703475138160e+00 3.9187703418232912e-05 1.2773784750973373e-04 1.1423125503188751e-07 -5.0733047332502664e-16 -1.2918499823665859e-02 -1.0063445038259487e-12
1.8018018018018018e+00 5.6714775526706021e+00 -1.6004524530972897e-02 1.0000000071391447e-04 3.9587655621901926e-13 7.1466842241813718e-06 6.0605575560743734e+00 4.3312891075739937e-05 1.2807240273125662e-04 1.1437928298102830e-07 -5.0908012704535053e-16 -1.2955069993676063e-02 -1.0076507393373124e-12
1.9019019019019021e+00 5.6698744479875121e+00 -1.6025524914224504e-02 1.0000000075354139e-04 3.9586920749149769e-13 7.1465924836765704e-06 6.6986224575164703e+00 4.7872324905874284e-05 1.2840872438821515e-04 1.1452789589896870e-07 -5.1049477278062343e-16 -1.2986457718074258e-02 -1.0089603793750867e-12
2.0020020020020022e+00 5.6682692374780990e+00 -1.6046601094514015e-02 1.0000000079316758e-04 3.9586233554453143e-13 7.1465005031764352e-06 7.4038638216330694e+00 5.2911716526750532e-05 1.2874670334322920e-04 1.1467704279621704e-07 -5.1171303598018426e-16 -1.3014069073248424e-02 -1.0102734372701034e-12
2.1021021021021022e+00 5.6666619134434812e+00 -1.6067746939475075e-02 1.0000000083279311e-04 3.9585579887689763e-13 7.1464082814900286e-06 8.1833540906275601e+00 5.8481589443626095e-05 1.2908624585550532e-04 1.1482667979315350e-07 -5.1306522240351752e-16 -1.3039115867748662e-02 -1.0115899264258133e-12
2.2022022022022023e+00 5.6650524688173318e+00 -1.6088958290867861e-02 1.0000000087241800e-04 3.9584949643431952e-13 7.1463158174959452e-06 9.0449103043902070e+00 6.4637785576095804e-05 1.2942728944264286e-04 1.1497677712106336e-07 -5.1471117735953328e-16 -1.3062432547020816e-02 -1.0129098603212867e-12
2.3023023023023024e+00 5.6634408974383685e+00 -1.6110233786034545e-02 1.0000000091204227e-04 3.9584337210073876e-13 7.1462231101739556e-06 9.9971724928977554e+00 7.1442025105141312e-05 1.2976981632034448e-04 1.1512732499206246e-07 -5.1635444169931573e-16 -1.3084324277264133e-02 -1.0142332525141764e-12
2.4024024024024024e+00 5.6618271937490521e+00 -1.6131573950418712e-02 1.0000000095166594e-04 3.9583740129859482e-13 7.1461301585704508e-06 1.1049690321886450e+01 7.8962525252096788e-05 1.3011383905891380e-04 1.1527832711229209e-07 -5.1741829744309615e-16 -1.3104740641207129e-02 -1.0155601166386722e-12
2.5025025025025025e+00 5.6602113513991954e+00 -1.6152976990404147e-02 1.0000000099128901e-04 3.9583154186322377e-13 7.1460369616376663e-06 1.2213018860715962e+01 8.7274684191854205e-05 1.3045933282626292e-04 1.1542977061391159e-07 -5.1805962077663203e-16 -1.3124066287427971e-02 -1.0168904663942718e-12
2.6026026026026026e+00 5.6585933633786798e+00 -1.6174439193638961e-02 1.0000000103091149e-04 3.9582572799324518e-13 7.1459435182495471e-06 1.3498824432822563e+01 9.6461836959717010e-05 1.3080624161436208e-04 1.1558162891710286e-07 -5.1886561269115548e-16 -1.3143043161656815e-02 -1.0182243155476583e-12
2.7027027027027031e+00 5.6569732237506738e+00 -1.6195960151686662e-02 1.0000000107053340e-04 3.9581995603855402e-13 7.1458498273996088e-06 1.4920001610272244e+01 1.0661609093156581e-04 1.3115456261751112e-04 1.1573389905449946e-07 -5.2006257401083099e-16 -1.3161792104834431e-02 -1.0195616779471285e-12
2.8028028028028031e+00 5.6553509269465740e+00 -1.6217540636276079e-02 1.0000000111015472e-04 3.9581421264822625e-13 7.1457558881227879e-06 1.6490802525681858e+01 1.1783924924776127e-04 1.3150431214463298e-04 1.1588658649253919e-07 -5.2116182406346230e-16 -1.3180213296514519e-02 -1.0209025675177528e-12
2.9029029029029032e+00 5.6537264677942867e+00 -1.6239182684817402e-02 1.0000000114977547e-04 3.9580849031729522e-13 7.1456616994977235e-06 1.8226979798299961e+01 1.3024383144223079e-04 1.3185552713543665e-04 1.1603970574203984e-07 -5.2121389064350789e-16 -1.3197971768304376e-02 -1.0222469982617855e-12
3.0030030030030033e+00 5.6520998403208189e+00 -1.6260885992535477e-02 1.0000000118939566e-04 3.9580278048970422e-13 7.1455672605066638e-06 2.0145944507567151e+01 1.4395420150525588e-04 1.3220820663111823e-04 1.1619325457508192e-07 -5.2031347422654272e-16 -1.3215170553139187e-02 -1.0235949842492977e-12
3.1031031031031033e+00 5.6504710376654819e+00 -1.6282647651324818e-02 1.0000000122901527e-04 3.9579707226942794e-13 7.1454725700253253e-06 2.2266940798377895e+01 1.5910781469318706e-04 1.3256230726859679e-04 1.1634721215992207e-07 -5.1968264635906013e-16 -1.3232396344525405e-02 -1.0249465396176969e-12
3.2032032032032034e+00 5.6488400526799118e+00 -1.6304463958213947e-02 1.0000000126863430e-04 3.9579135470956644e-13 7.1453776268931075e-06 2.4611238869055210e+01 1.7585659558506912e-04 1.3291777248234881e-04 1.1650155198551138e-07 -5.2088920993945188e-16 -1.3250380541412404e-02 -1.0263016785773535e-12
3.3033033033033035e+00 5.6472068787892189e+00 -1.6326333010715167e-02 1.0000000130825277e-04 3.9578562060730474e-13 7.1452824300138524e-06 2.7202348277398706e+01 1.9436846120161454e-04 1.3327457478838389e-04 1.1665626040802734e-07 -5.2474979282177354e-16 -1.3269517076374760e-02 -1.0276604154193305e-12
3.4034034034034035e+00 5.6455715106885878e+00 -1.6348256806335795e-02 1.0000000134787067e-04 3.9577986973262810e-13 7.1451869784373390e-06 3.0066253703924282e+01 2.1482900445567320e-04 1.3363275030295232e-04 1.1681135165277404e-07 -5.3045811149020360e-16 -1.3289475891781298e-02 -1.0290227645220557e-12
3.5035035035035036e+00 5.6439339444496586e+00 -1.6370241563526972e-02 1.0000000138748799e-04 3.9577410941868531e-13 7.1450912713717066e-06 3.3231675536623406e+01 2.3744335480978458e-04 1.3399240442411300e-04 1.1696687010576547e-07 -5.3546974260565623e-16 -1.3309148393973425e-02 -1.0303887403526643e-12
3.6036036036036037e+00 5.6422941766110002e+00 -1.6392294981346110e-02 1.0000000142710474e-04 3.9576835044169097e-13 7.1449953080769908e-06 3.6730357890490176e+01 2.6243823479154096e-04 1.3435366737773243e-04 1.1712287073027689e-07 -5.3666574948916136e-16 -1.3327158701483464e-02 -1.0317583574598166e-12
3.7037037037037037e+00 5.6406522018270007e+00 -1.6414419155109040e-02 1.0000000146672089e-04 3.9576259611825899e-13 7.1448990875899607e-06 4.0597386950190916e+01 2.9006423297895566e-04 1.3471657809980528e-04 1.1727936844463130e-07 -5.3330849896444923e-16 -1.3343171976325516e-02 -1.0331316304542908e-12
3.8038038038038042e+00 5.6390080093120876e+00 -1.6436599861985656e-02 1.0000000150633648e-04 3.9575682462052479e-13 7.1448026083085486e-06 4.4871542828343991e+01 3.2059831623878089e-04 1.3508090751151343e-04 1.1743626156563456e-07 -5.3144601967956688e-16 -1.3359860828820860e-02 -1.0345085739786468e-12
3.9039039039039043e+00 5.6373615938835613e+00 -1.6458839837841344e-02 1.0000000154595148e-04 3.9575103185596851e-13 7.1447058692869167e-06 4.9595688467984999e+01 3.5434660648853790e-04 1.3544670440385665e-04 1.1759356959103321e-07 -5.2989220459504872e-16 -1.3376764679977241e-02 -1.0358892028026211e-12
4.0040040040040044e+00 5.6357129474937766e+00 -1.6481133259066708e-02 1.0000000158556591e-04 3.9574522187013196e-13 7.1446088692276791e-06 5.4817199489287042e+01 3.9164744965738317e-04 1.3581387675155740e-04 1.1775125085761808e-07 -5.3140188684192461e-16 -1.3394997860253600e-02 -1.0372735317502638e-12
4.1041041041041044e+00 5.6340620656890277e+00 -1.6503485209089321e-02 1.0000000162517976e-04 3.9573939561904165e-13 7.1445116072648327e-06 6.0588439291210378e+01 4.3287480778211320e-04 1.3618251202331499e-04 1.1790934163664870e-07 -5.3384233167941366e-16 -1.3413668244358933e-02 -1.0386615757572819e-12
4.2042042042042045e+00 5.6324089464260956e+00 -1.6525908111703614e-02 1.0000000166479302e-04 3.9573355680537292e-13 7.1444140828172578e-06 6.6967284172590809e+01 4.7844200813068301e-04 1.3655281945823566e-04 1.1806793064455564e-07 -5.3191882103185372e-16 -1.3430544062864614e-02 -1.0400533498612309e-12
4.3043043043043046e+00 5.6307535856316875e+00 -1.6548408349236130e-02 1.0000000170440569e-04 3.9572770744762864e-13 7.1443162950586001e-06 7.4017703738790971e+01 5.2880588694386420e-04 1.3692490944653402e-04 1.1822706342661419e-07 -5.2300327184835831e-16 -1.3444511041111371e-02 -1.0414488691633018e-12
4.4044044044044046e+00 5.6290959756217749e+00 -1.6570981499452391e-02 1.0000000174401778e-04 3.9572184620138095e-13 7.1442182427285788e-06 8.1810402414464164e+01 5.8447136937438105e-04 1.3729871392759670e-04 1.1838670832812726e-07 -5.0916395963028165e-16 -1.3456435144303095e-02 -1.0428481488149522e-12
4.5045045045045047e+00 5.6274361056295783e+00 -1.6593613927120453e-02 1.0000000178362928e-04 3.9571596872497657e-13 7.1441199241960345e-06 9.0423528495777248e+01 6.4599653154279017e-04 1.3767401158116293e-04 1.1854676787098660e-07 -4.9642761374282373e-16 -1.3468858848579872e-02 -1.0442512040226589e-12
4.6046046046046047e+00 5.6257739636908930e+00 -1.6616288466145976e-02 1.0000000182324019e-04 3.9571006938210834e-13 7.1440213376840269e-06 9.9943457852751507e+01 7.1399819546198100e-04 1.3805052119508790e-04 1.1870711935517121e-07 -4.9228919108100342e-16 -1.3484954471328133e-02 -1.0456580500648982e-12
4.7047047047047048e+00 5.6241095391354987e+00 -1.6638991928193823e-02 1.0000000186285051e-04 3.9570414357365527e-13 7.1439224815672614e-06 1.1046566014100176e+02 7.8915811292247105e-04 1.3842802619324959e-04 1.1886766850645563e-07 -5.0246841834629279e-16 -1.3507153640446135e-02 -1.0470687023144834e-12
4.8048048048048049e+00 5.6224428249333558e+00 -1.6661722173711160e-02 1.0000000190246024e-04 3.9569818999119233e-13 7.1438233546521839e-06 1.2209565620959108e+02 8.7222980033166073e-04 1.3880649289696909e-04 1.1902839999333216e-07 -5.2789548766963525e-16 -1.3535867417667713e-02 -1.0484831762602961e-12
4.9049049049049049e+00 5.6207738191443140e+00 -1.6684492481266917e-02 1.0000000194206937e-04 3.9569221208457244e-13 7.1437239563500185e-06 1.3495007630626986e+02 9.6404609302036309e-04 1.3918614467872616e-04 1.1918940863790378e-07 -5.6289169781705794e-16 -1.3568707035403547e-02 -1.0499014875209338e-12
5.0050050050050050e+00 5.6191025247200628e+00 -1.6707330951122663e-02 1.0000000198167790e-04 3.9568621803598328e-13 7.1436242866530682e-06 1.4915782969220382e+02 1.0655274947336893e-03 1.3956745375517064e-04 1.1935089514728191e-07 -5.9549512850144581e-16 -1.3600610831297320e-02 -1.0513236518439991e-12
5.1051051051051051e+00 5.6174289469070278e+00 -1.6730272678949783e-02 1.0000000202128584e-04 3.9568021853287924e-13 7.1435243458245806e-06 1.6486139739555540e+02 1.1776914059818111e-03 1.3995101195600677e-04 1.1951311019381929e-07 -6.1086641810215090e-16 -1.3625278722140930e-02 -1.0527496850838248e-12
5.2052052052052051e+00 5.6157530874989474e+00 -1.6753342435607901e-02 1.0000000206089317e-04 3.9567422163219238e-13 7.1434241337124812e-06 1.8221826106816735e+02 1.3016623237174681e-03 1.4033724138237024e-04 1.1967623067432767e-07 -5.9869398230853374e-16 -1.3638311157683490e-02 -1.0541796031511147e-12
5.3053053053053052e+00 5.6140749351878414e+00 -1.6776525588899562e-02 1.0000000210049990e-04 3.9566822400822343e-13 7.1433236485972761e-06 2.0140248227449484e+02 1.4386831145175927e-03 1.4072590541750089e-04 1.1984015198027024e-07 -5.6550002331252103e-16 -1.3642444602954759e-02 -1.0556134219269632e-12
5.4054054054054061e+00 5.6123944535974104e+00 -1.6799732041089564e-02 1.0000000214010602e-04 3.9566219983732957e-13 7.1432228857638996e-06 2.2260644805052635e+02 1.5901274742331324e-03 1.4111549832620566e-04 1.2000423039060700e-07 -5.4974447778379056e-16 -1.3654002194753266e-02 -1.0570511571546223e-12
5.5055055055055062e+00 5.6107116388488727e+00 -1.6822969712398928e-02 1.0000000217971155e-04 3.9565614949757447e-13 7.1431218443784326e-06 2.4604280023785489e+02 1.7575137010310603e-03 1.4150615497214583e-04 1.2016852243990226e-07 -5.4804745122360330e-16 -1.3671576448227510e-02 -1.0584928249554454e-12
5.6056056056056063e+00 5.6090264929806040e+00 -1.6846264435528675e-02 1.0000000221931646e-04 3.9565008004935242e-13 7.1430205242942224e-06 2.7194656794103508e+02 1.9425199163141868e-03 1.4189831271587913e-04 1.2033321262063107e-07 -5.4952043383427660e-16 -1.3690548266795454e-02 -1.0599384415925521e-12
5.7057057057057063e+00 5.6073390111959123e+00 -1.6869621529224808e-02 1.0000000225892077e-04 3.9564399243288063e-13 7.1429189245614535e-06 3.0057752449335720e+02 2.1470008880014350e-03 1.4229206526964258e-04 1.2049833887127374e-07 -5.5200774467737066e-16 -1.3710006088775947e-02 -1.0613880233577709e-12
5.8058058058058064e+00 5.6056491912910769e+00 -1.6893054210385245e-02 1.0000000229852447e-04 3.9563788974808486e-13 7.1428170445435495e-06 3.3222279256763494e+02 2.3730066253379589e-03 1.4268764027750732e-04 1.2066399554828862e-07 -5.5004873993335305e-16 -1.3727627920414773e-02 -1.0628415866568665e-12
5.9059059059059065e+00 5.6039570289248948e+00 -1.6916569337198702e-02 1.0000000233812755e-04 3.9563177376184958e-13 7.1427148833398738e-06 3.6719972355709854e+02 2.6228029306095751e-03 1.4308515907012566e-04 1.2083023157972745e-07 -5.4090682614433724e-16 -1.3742242999119750e-02 -1.0642991479667464e-12
6.0060060060060065e+00 5.6022625159265651e+00 -1.6940162309699733e-02 1.0000000237773003e-04 3.9562564357406414e-13 7.1426124395792341e-06 4.0585908010197511e+02 2.8988941142525522e-03 1.4348454953948570e-04 1.2099701404155049e-07 -5.2667914417347796e-16 -1.3754735479736538e-02 -1.0657607238206661e-12
6.1061061061061066e+00 5.6005656408450228e+00 -1.6963818725884351e-02 1.0000000241733188e-04 3.9561949588962493e-13 7.1425097114869423e-06 4.4858855367740409e+02 3.2040481011027400e-03 1.4388557288233229e-04 1.2116423999333802e-07 -5.1354988851828321e-16 -1.3767734651806314e-02 -1.0672263308134312e-12
6.2062062062062067e+00 5.5988663909427796e+00 -1.6987520391530588e-02 1.0000000245693313e-04 3.9561332634355338e-13 7.1424066971281557e-06 4.9581665251846601e+02 3.5413241794955553e-03 1.4428792452633377e-04 1.2133177941196761e-07 -5.0923346551962067e-16 -1.3784531543259952e-02 -1.0686959856197480e-12
6.3063063063063067e+00 5.5971647548373760e+00 -1.7011253281868345e-02 1.0000000249653375e-04 3.9560713132639064e-13 7.1423033947302436e-06 5.4801699887198924e+02 3.9141036714132891e-03 1.4469136910993827e-04 1.2149953206372104e-07 -5.1963667574616204e-16 -1.3807657047790045e-02 -1.0701697050198816e-12
6.4064064064064068e+00 5.5954607249935266e+00 -1.7035015053242990e-02 1.0000000253613374e-04 3.9560090975702761e-13 7.1421998029869161e-06 6.0571307866969391e+02 4.3261238311412863e-03 1.4509586893210764e-04 1.2166748115720590e-07 -5.4575151667728588e-16 -1.3837551854727440e-02 -1.0716475059227634e-12
6.5065065065065069e+00 5.5937542992690412e+00 -1.7058819702916988e-02 1.0000000257573313e-04 3.9559466425013207e-13 7.1420959212468530e-06 6.6948349125429206e+02 4.7815153122293822e-03 1.4550166482831442e-04 1.2183572662141703e-07 -5.8177280890325395e-16 -1.3871753644616453e-02 -1.0731294053819892e-12
6.6066066066066069e+00 5.5920454807176041e+00 -1.7082696975154035e-02 1.0000000261533189e-04 3.9558840112533168e-13 7.1419917494895766e-06 7.3996775180489635e+02 5.2848435782789204e-03 1.4590926797246841e-04 1.2200448085523297e-07 -6.1541831094788171e-16 -1.3905022353322373e-02 -1.0746154205949475e-12
6.7067067067067070e+00 5.5903342748515046e+00 -1.7106684111730015e-02 1.0000000265493002e-04 3.9558212870531348e-13 7.1418872879912974e-06 8.1787270465077711e+02 5.8411546725404455e-03 1.4631932064925805e-04 1.2217400979663361e-07 -6.3141325881009981e-16 -1.3930819820305392e-02 -1.0761055688780761e-12
6.8068068068068071e+00 5.5886206835674059e+00 -1.7130807545015191e-02 1.0000000269452752e-04 3.9557585334999989e-13 7.1417825365834779e-06 9.0397961178874050e+02 6.4560258049003389e-03 1.4673228357217470e-04 1.2234450216194475e-07 -6.1908475633736509e-16 -1.3944555469410818e-02 -1.0775998676116637e-12
6.9069069069069071e+00 5.5869046949382213e+00 -1.7155052131772000e-02 1.0000000273412439e-04 3.9556957267396111e-13 7.1416774934068555e-06 9.9915198769061351e+02 7.1356212629827779e-03 1.4714790682190753e-04 1.2251584970745234e-07 -5.8499251701209338e-16 -1.3949004470971440e-02 -1.0790983341443887e-12
7.0070070070070072e+00 5.5851862703779416e+00 -1.7179322469205924e-02 1.0000000277372062e-04 3.9556326681810782e-13 7.1415721533453849e-06 1.1043442589714148e+03 7.8867542075771006e-03 1.4756456025048176e-04 1.2268737095941724e-07 -5.6864637949830709e-16 -1.3961075545092336e-02 -1.0806009856722722e-12
7.1071071071071072e+00 5.5834654049676544e+00 -1.7203624715159387e-02 1.0000000281331624e-04 3.9555693557452981e-13 7.1414665153925667e-06 1.2206113357608249e+03 8.7169549826445238e-03 1.4798235167002145e-04 1.2285910984664442e-07 -5.6750073238435054e-16 -1.3979704589079774e-02 -1.0821078398035834e-12
7.2072072072072073e+00 5.5817421018265803e+00 -1.7227989342230608e-02 1.0000000285291120e-04 3.9555058451190268e-13 7.1413605795049606e-06 1.3491191907634941e+03 9.6345466059720494e-03 1.4840180838800570e-04 1.2303128395270397e-07 -5.6908474501699236e-16 -1.3999559370336975e-02 -1.0836189143213582e-12
7.3073073073073074e+00 5.5800163556839690e+00 -1.7252421628286857e-02 1.0000000289250554e-04 3.9554421438355746e-13 7.1412543446265885e-06 1.4911565520992281e+03 1.0648728206197016e-02 1.4882302602009008e-04 1.2320393090831875e-07 -5.7134056537615524e-16 -1.4019760519516537e-02 -1.0851342270304484e-12
7.4074074074074074e+00 5.5782881634407309e+00 -1.7276933488117745e-02 1.0000000293209923e-04 3.9553782752017119e-13 7.1411478099689127e-06 1.6481478271835319e+03 1.1769667246596701e-02 1.4924621537642220e-04 1.2337713574160156e-07 -5.6952505528493322e-16 -1.4038270446858266e-02 -1.0866537958572747e-12
7.5075075075075084e+00 5.5765575198611099e+00 -1.7301530487539744e-02 1.0000000297169229e-04 3.9553142514896415e-13 7.1410409744732243e-06 1.8216673872543463e+03 1.3008601454244869e-02 1.4967147860563362e-04 1.2355093813249351e-07 -5.6152446715435733e-16 -1.4054174718740613e-02 -1.0881776388093003e-12
7.6076076076076085e+00 5.5748244161457521e+00 -1.7326207542791867e-02 1.0000000301128469e-04 3.9552500642206778e-13 7.1409338366325905e-06 2.0134553557959093e+03 1.4377951478752119e-02 1.5009873390794888e-04 1.2372530170265963e-07 -5.4957173615352631e-16 -1.4068425991756018e-02 -1.0897057739618657e-12
7.7077077077077085e+00 5.5730888406024022e+00 -1.7350950942717668e-02 1.0000000305087646e-04 3.9551856870282793e-13 7.1408263945755488e-06 2.2254350591923949e+03 1.5891445410094851e-02 1.5052774930829758e-04 1.2390012846258167e-07 -5.3937780543188074e-16 -1.4083477866751104e-02 -1.0912382194649715e-12
7.8078078078078086e+00 5.5713507806304472e+00 -1.7375744331228529e-02 1.0000000309046758e-04 3.9551210865880922e-13 7.1407186463137539e-06 2.4597323146134199e+03 1.7564256403900535e-02 1.5095824553211019e-04 1.2407530153951659e-07 -5.3767202219716670e-16 -1.4102231431910774e-02 -1.0927749935629746e-12
7.9079079079079087e+00 5.5696102252355235e+00 -1.7400576287543431e-02 1.0000000313005807e-04 3.9550562371026543e-13 7.1406105900557453e-06 2.7186967485580662e+03 1.9413154793903851e-02 1.5139002756930936e-04 1.2425073931194029e-07 -5.4913000287731100e-16 -1.4126712602217083e-02 -1.0943161146191736e-12
8.0080080080080087e+00 5.5678671672904345e+00 -1.7425447141700221e-02 1.0000000316964790e-04 3.9549911338284140e-13 7.1405022244890557e-06 3.0049253598482915e+03 2.1456676216420303e-02 1.5182310404409421e-04 1.2442644407806963e-07 -5.7365035362836258e-16 -1.4156893613199450e-02 -1.0958616011393313e-12
8.1081081081081088e+00 5.5661216047585729e+00 -1.7450372662833454e-02 1.0000000320923707e-04 3.9549258011327197e-13 7.1403935489328257e-06 3.3212885633708365e+03 2.3715307432037494e-02 1.5225775303588255e-04 1.2460252838805954e-07 -6.0492480151956610e-16 -1.4190067295684691e-02 -1.0974114717840530e-12
8.2082082082082088e+00 5.5643735400960992e+00 -1.7475382257713962e-02 1.0000000324882560e-04 3.9548602905684228e-13 7.1402845632631359e-06 3.6709589757446852e+03 2.6211691706882027e-02 1.5269449252661198e-04 1.2477920217149638e-07 -6.3123032876178079e-16 -1.4221178214274714e-02 -1.0989657453646063e-12
8.3083083083083089e+00 5.5626229770490783e+00 -1.7500509317045127e-02 1.0000000328841346e-04 3.9547946644537636e-13 7.1401752675132334e-06 4.0574432315882518e+03 2.8970855811525403e-02 1.5313391317799165e-04 1.2495670379386279e-07 -6.3935635291632032e-16 -1.4244510274463620e-02 -1.1005244408126477e-12
8.4084084084084090e+00 5.5608699140618150e+00 -1.7525771347011047e-02 1.0000000332800067e-04 3.9547289604451721e-13 7.1400656610508587e-06 4.4846171494525324e+03 3.2020460911765816e-02 1.5357633065385672e-04 1.2513515817772925e-07 -6.2256354798785905e-16 -1.4257125730624411e-02 -1.1020875771168501e-12
8.5085085085085090e+00 5.5591143335126025e+00 -1.7551137523571573e-02 1.0000000336758722e-04 3.9546631325906597e-13 7.1399557412348548e-06 4.9567646000782524e+03 3.5391079864278405e-02 1.5402121418566105e-04 1.2531434512652691e-07 -5.9345245744422868e-16 -1.4264445406082496e-02 -1.1036551732180074e-12
