# N phi dphidN h dhdN H a aH eps_H dotsigma eta_perp eta_sigma m_iso
1.0010010010010011e+00 5.6842276803054528e+00 -1.5841058654057390e-02 2.3191875609451741e-04 1.8494133396215520e-04 7.1474096694805224e-06 2.7210041936081373e+00 1.9448131684091851e-05 1.2546973461295883e-04 1.1322261038718224e-07 9.0162886977298966e-04 -1.2217280902791512e-02 -1.5573985337549914e-10
1.1011011011011012e+00 5.6826410000904515e+00 -1.5860863733542386e-02 2.5118019913908385e-04 2.0011309804824143e-04 7.1473197899232251e-06 3.0074757362928479e+00 2.1495390847719793e-05 1.2578369258713217e-04 1.1336275257573947e-07 9.7927462398947167e-04 -1.2393945464784178e-02 -1.5573915482064856e-10
1.2012012012012012e+00 5.6810523229864307e+00 -1.5880945194762713e-02 2.7202505517037186e-04 2.1659208553459396e-04 7.1472296851032905e-06 3.3241074474039571e+00 2.3758159424558487e-05 1.2610243699760543e-04 1.1350486522259742e-07 1.0621592912620091e-03 -1.2527924540187358e-02 -1.5573844971299368e-10
1.3013013013013013e+00 5.6794616243762430e+00 -1.5901245963173345e-02 2.9458868074011481e-04 2.3447102423972382e-04 7.1471393519448321e-06 3.6740746362618388e+00 2.6259123414809382e-05 1.2642507779278409e-04 1.1364854064686004e-07 1.1510771330025058e-03 -1.2630280473251364e-02 -1.5573773723757478e-10
1.4014014014014016e+00 5.6778688844853384e+00 -1.5921723662155430e-02 3.1901640071077791e-04 2.5385509807088533e-04 7.1470487879114976e-06 4.0608869136780772e+00 2.9023356894248563e-05 1.2675095462923400e-04 1.1379347631017118e-07 1.2467760202848309e-03 -1.2709231816701664e-02 -1.5573701643950278e-10
1.5015015015015016e+00 5.6762740872745132e+00 -1.5942347282367261e-02 3.4546464334186597e-04 2.7486181011088169e-04 7.1469579908829859e-06 4.4884233877350690e+00 3.2078573397439237e-05 1.2707958520448526e-04 1.1393945101560016e-07 1.3499812344874194e-03 -1.2770801450048675e-02 -1.5573628619870273e-10
1.6016016016016017e+00 5.6746772193071715e+00 -1.5963093774857884e-02 3.7410222556491800e-04 2.9762060522565601e-04 7.1468669590278210e-06 4.9609715650319153e+00 3.5455403762803131e-05 1.2741061201426690e-04 1.1408630056474667e-07 1.4614263217088907e-03 -1.2819475353383347e-02 -1.5573554520376475e-10
1.7017017017017018e+00 5.6730782691306620e+00 -1.5983946192709247e-02 4.0511153804223305e-04 3.2227326611594637e-04 7.1467756907340993e-06 5.4832703475138160e+00 3.9187703225334859e-05 1.2774377347374156e-04 1.1423390448737953e-07 1.5818677836981316e-03 -1.2858563791704943e-02 -1.5573479191896648e-10
1.8018018018018018e+00 5.6714772268935825e+00 -1.6004892543737742e-02 4.3868975932779934e-04 3.4897461114275115e-04 7.1466841845666904e-06 6.0605575560743734e+00 4.3312890835652879e-05 1.2807888621113936e-04 1.1438217785709769e-07 1.7120947582135834e-03 -1.2890425650182287e-02 -1.5573402454497516e-10
1.9019019019019021e+00 5.6698740836554045e+00 -1.6025923716966692e-02 4.7505027279316547e-04 3.7789282529302479e-04 7.1465924391888685e-06 6.6986224575164703e+00 4.7872324607867968e-05 1.2841581239055521e-04 1.1453105649006445e-07 1.8529489159010279e-03 -1.2916866224681862e-02 -1.5573324097655976e-10
2.0020020020020022e+00 5.6682688311968503e+00 -1.6047032917703898e-02 5.1442401602669785e-04 4.0921052854463641e-04 7.1465004533408214e-06 7.4038638216330694e+00 5.2911716157774436e-05 1.2875445099919347e-04 1.1468049293147078e-07 2.0053296407402483e-03 -1.2939247560615012e-02 -1.5573243874928619e-10
2.1021021021021022e+00 5.6666614620337183e+00 -1.6068215716200703e-02 5.5706095838699114e-04 4.4312597489278336e-04 7.1464082258414988e-06 8.1833540906275601e+00 5.8481588988234471e-05 1.2909473893680070e-04 1.1483045683202717e-07 2.1701993536296853e-03 -1.2958482496330500e-02 -1.5573161497710764e-10
2.2022022022022023e+00 5.6650519691227812e+00 -1.6089469169142164e-02 6.0323173466931526e-04 4.7985409413920087e-04 7.1463157555548017e-06 9.0449103043902070e+00 6.4637785015843709e-05 1.2943663720775412e-04 1.1498092870267587e-07 2.3485943230454618e-03 -1.2975203289889622e-02 -1.5573076628124862e-10
2.3023023023023024e+00 5.6634403453856583e+00 -1.6110790393184440e-02 6.5322938681908855e-04 5.1962761433403876e-04 7.1462230413343666e-06 9.9971724928977554e+00 7.1442024416940066e-05 1.2978010818920501e-04 1.1513188975943947e-07 2.5416355999916969e-03 -1.2990031986918244e-02 -1.5572988870728482e-10
2.4024024024024024e+00 5.6618265837993063e+00 -1.6132176846395656e-02 7.0737122890408627e-04 5.6269859631342023e-04 7.1461300820337320e-06 1.1049690321886450e+01 7.8962524406389753e-05 1.3012512028770824e-04 1.1528332398247617e-07 2.7505351262010606e-03 -1.3003528348185647e-02 -1.5572897762637752e-10
2.5025025025025025e+00 5.6602106777338088e+00 -1.6153627355567673e-02 7.6600085380682209e-04 6.0934023130361763e-04 7.1460368765449372e-06 1.2213018860715962e+01 8.7274683152615103e-05 1.3047166470118743e-04 1.1543522551406536e-07 2.9766000271917296e-03 -1.3015998555939330e-02 -1.5572802761825363e-10
2.6026026026026026e+00 5.6585926211381734e+00 -1.6175142686311785e-02 8.2949030920909778e-04 6.5984869358232307e-04 7.1459434238193859e-06 1.3498824432822563e+01 9.6461835685020841e-05 1.3081976494133042e-04 1.1558760279814736e-07 3.2212390216625323e-03 -1.3027391132288643e-02 -1.5572703233433651e-10
2.7027027027027031e+00 5.6569724081748030e+00 -1.6196724452851492e-02 8.9824247044071335e-04 7.1454484018749814e-04 7.1458497228247975e-06 1.4920001610272244e+01 1.0661608937130945e-04 1.3116945956496030e-04 1.1574047086488720e-07 3.4859744958115084e-03 -1.3037504133358880e-02 -1.5572598434006423e-10
2.8028028028028031e+00 5.6553500319669974e+00 -1.6218371356235401e-02 9.7269363593392093e-04 7.7377560111160210e-04 7.1457557723995127e-06 1.6490802525681858e+01 1.1783924733939160e-04 1.3152074146463385e-04 1.1589382453545634e-07 3.7724624094381473e-03 -1.3046689510620456e-02 -1.5572487493552376e-10
2.9029029029029032e+00 5.6537254861830410e+00 -1.6240083970621232e-02 1.0533162403069893e-03 8.3791734052860345e-04 7.1456615714360810e-06 1.8226979798299961e+01 1.3024382910805380e-04 1.3187363554103759e-04 1.1604767273645813e-07 4.0824828070280183e-03 -1.3054958868100536e-02 -1.5572369392527344e-10
3.0030030030030033e+00 5.6520987629505894e+00 -1.6261858472768571e-02 1.1406219518036464e-03 9.0737549291541961e-04 7.1455671186317174e-06 2.0145944507567151e+01 1.4395419864705108e-04 1.3222809720683773e-04 1.1620199380327649e-07 4.4179992189799467e-03 -1.3063154769709562e-02 -1.5572242940487550e-10
3.1031031031031033e+00 5.6504698566260574e+00 -1.6283698016561137e-02 1.2351648640452713e-03 9.8259173711015861e-04 7.1454724129337267e-06 2.2266940798377895e+01 1.5910781119523774e-04 1.3258419750770200e-04 1.1635681692609235e-07 4.7810929699851311e-03 -1.3070832754059623e-02 -1.5572106739888925e-10
3.2032032032032034e+00 5.6488387626158127e+00 -1.6305609197268475e-02 1.3375449554119223e-03 1.0640454720496372e-03 7.1453774533979637e-06 2.4611238869055210e+01 1.7585659131513870e-04 1.3294206663146593e-04 1.1651219704824143e-07 5.1739986016232919e-03 -1.3076928705430363e-02 -1.5571959152188827e-10
3.3033033033033035e+00 5.6472054748968779e+00 -1.6327594598751653e-02 1.4484119167123175e-03 1.1522543730858614e-03 7.1452822388948253e-06 2.7202348277398706e+01 1.9436845600272822e-04 1.3330177305481044e-04 1.1666816179806262e-07 5.5991581026073774e-03 -1.3081147640792124e-02 -1.5571798260830026e-10
3.4034034034034035e+00 5.6455699853653636e+00 -1.6349650850033984e-02 1.5684692949715004e-03 1.2477770040812482e-03 7.1451867680300672e-06 3.0066253703924282e+01 2.1482899812951477e-04 1.3366329187602648e-04 1.1682469783251356e-07 6.0592454851825135e-03 -1.3084321819319410e-02 -1.5571621825497758e-10
3.5035035035035036e+00 5.6439322844608757e+00 -1.6371770528781495e-02 1.6984789805968297e-03 1.3512169688437751e-03 7.1450910392153782e-06 3.3231675536623406e+01 2.3744334709484079e-04 1.3402653597498608e-04 1.1698176471604924e-07 6.5571722914969308e-03 -1.3088055174860790e-02 -1.5571427226226556e-10
3.6036036036036037e+00 5.6422923625151800e+00 -1.6393946249237873e-02 1.8392660651829363e-03 1.4632280854632465e-03 7.1449950508236767e-06 3.6730357890490176e+01 2.6243822534253471e-04 1.3439142335887832e-04 1.1713932445985614e-07 7.0960841964880306e-03 -1.3093967824045013e-02 -1.5571211396054211e-10
3.7037037037037037e+00 5.6406502112733632e+00 -1.6416175272158676e-02 1.9917240972162908e-03 1.5845200671098607e-03 7.1448988013640626e-06 4.0597386950190916e+01 2.9006422135893214e-04 1.3475795376403812e-04 1.1729737484800329e-07 7.6793582319982841e-03 -1.3102851135546904e-02 -1.5570970741122123e-10
3.8038038038038042e+00 5.6390058250357722e+00 -1.6438462974289483e-02 2.1568207629400183e-03 1.7158641928562701e-03 7.1448022896113968e-06 4.4871542828343991e+01 3.2059830193834798e-04 1.3512626729021251e-04 1.1745597467839484e-07 8.3106092183598754e-03 -1.3114040545491302e-02 -1.5570701047390086e-10
3.9039039039039043e+00 5.6373592008689846e+00 -1.6460823514932804e-02 2.3356040196396062e-03 1.8580984520843143e-03 7.1447055146254354e-06 4.9595688467984999e+01 3.5434658889885753e-04 1.3549665754606925e-04 1.1761524904759069e-07 8.9937126668709327e-03 -1.3125310037114648e-02 -1.5570397373427195e-10
4.0040040040040044e+00 5.6357103373340705e+00 -1.6483276037148380e-02 2.5292087086101504e-03 2.0121316460376252e-03 7.1446084755944821e-06 5.4817199489287042e+01 3.9164742807951369e-04 1.3586951148409452e-04 1.1777536280963322e-07 9.7328495976893442e-03 -1.3133588996756001e-02 -1.5570053928976369e-10
4.1041041041041044e+00 5.6340592311804185e+00 -1.6505834741131733e-02 2.7388636750657713e-03 2.1789459300812749e-03 7.1445111714385072e-06 6.0588439291210378e+01 4.3287478137607634e-04 1.3624514779489352e-04 1.1793645034010090e-07 1.0532576260281680e-02 -1.3136798902079106e-02 -1.5569663939006929e-10
4.2042042042042045e+00 5.6324058714533747e+00 -1.6528491167315616e-02 2.9658994222518525e-03 2.3595972802296717e-03 7.1444136001066812e-06 6.6967284172590809e+01 4.7844197580486667e-04 1.3662352540861890e-04 1.1809848973789923e-07 1.1397918473028805e-02 -1.3137103878256893e-02 -1.5569219492513823e-10
4.3043043043043046e+00 5.6307502358331742e+00 -1.6551203205530808e-02 3.2117559597336144e-03 2.5552214400104251e-03 7.1443157581393862e-06 7.4017703738790971e+01 5.2880584720233685e-04 1.3700406130480111e-04 1.1826122527191823e-07 1.2334365523675355e-02 -1.3142905441559034e-02 -1.5568711343296258e-10
4.4044044044044046e+00 5.6290923224901750e+00 -1.6573991144599017e-02 3.4779934555975523e-03 2.7670682050805469e-03 7.1442176444004918e-06 8.1810402414464164e+01 5.8447132042491949e-04 1.3738722204134586e-04 1.1842485502428141e-07 1.3347623945017813e-02 -1.3151270976053484e-02 -1.5568128611136762e-10
4.5045045045045047e+00 5.6274321210687335e+00 -1.6596850294843236e-02 3.7663047387705168e-03 2.9964643385883634e-03 7.1441192566287910e-06 9.0423528495777248e+01 6.4599647117900448e-04 1.3777308277746660e-04 1.1858940747542944e-07 1.4444359721776994e-02 -1.3163974808213203e-02 -1.5567458700997756e-10
4.6046046046046047e+00 5.6257696266513575e+00 -1.6619793100691813e-02 4.0785187114720034e-03 3.2448788507658719e-03 7.1440205931123625e-06 9.9943457852751507e+01 7.1399812104691422e-04 1.3816202971117002e-04 1.1875504460579480e-07 1.5631153834894742e-02 -1.3179804422907698e-02 -1.5566686690971600e-10
4.7047047047047048e+00 5.6241048362831778e+00 -1.6642838741427093e-02 4.4166148265436418e-03 3.5139099476984887e-03 7.1439216522372096e-06 1.1046566014100176e+02 7.8915802130997937e-04 1.3855459307711318e-04 1.1892198926275655e-07 1.6914990652882947e-02 -1.3196502188226267e-02 -1.5565795052652680e-10
4.8048048048048049e+00 5.6224377436457740e+00 -1.6665997158990000e-02 4.7827379422956014e-03 3.8052751238091802e-03 7.1438224318202632e-06 1.2209565620959108e+02 8.7222968765789176e-04 1.3895118642444969e-04 1.1909041296668421e-07 1.8303665798662407e-02 -1.3213709096480147e-02 -1.5564763335524941e-10
4.9049049049049049e+00 5.6207683372517989e+00 -1.6689263697533031e-02 5.1792127849799238e-03 4.1208152156704128e-03 7.1437229288640499e-06 1.3495007630626986e+02 9.6404595436105315e-04 1.3935202190054372e-04 1.1926040000206209e-07 1.9805943472517681e-02 -1.3233962601868366e-02 -1.5563567734772819e-10
5.0050050050050050e+00 5.6190966012411092e+00 -1.6712621586849379e-02 5.6085584840635961e-03 4.4625090837024043e-03 7.1436231396207945e-06 1.4915782969220382e+02 1.0655273236448448e-03 1.3975715720378006e-04 1.1943196809702529e-07 2.1431537017440595e-02 -1.3262268908470079e-02 -1.5562180522058154e-10
5.1051051051051051e+00 5.6174225178591293e+00 -1.6736049501805694e-02 6.0735036454742106e-03 4.8324955883161606e-03 7.1435230598537298e-06 1.6486139739555540e+02 1.1776911939748596e-03 1.4016662939209882e-04 1.1960512599718923e-07 2.3190984717175681e-02 -1.3304765074486514e-02 -1.5560569322619764e-10
5.2052052052052051e+00 5.6157460706981510e+00 -1.6759531429906181e-02 6.5770024279910057e-03 5.2330995270597957e-03 7.1434226851833963e-06 1.8221826106816735e+02 1.3016620597690171e-03 1.4058063023196347e-04 1.1977994823766114e-07 2.5095489935348794e-02 -1.3366981293948123e-02 -1.5558696228301625e-10
5.3053053053053052e+00 5.6140672477822937e+00 -1.6783066079115588e-02 7.1222520879541378e-03 5.6668581993266007e-03 7.1433220114066954e-06 2.0140248227449484e+02 1.4386827847833459e-03 1.4099967723509775e-04 1.1995664740945687e-07 2.7156790358958363e-02 -1.3452208642697678e-02 -1.5556516744981394e-10
5.4054054054054061e+00 5.6123860435768496e+00 -1.6806673058068725e-02 7.7127124574649973e-03 6.1365452651833642e-03 7.1432210346764807e-06 2.2260644805052635e+02 1.5901270621691370e-03 1.4142473396056097e-04 1.2013562420233084e-07 2.9387114902589682e-02 -1.3560472652421586e-02 -1.5553978584280457e-10
5.5055055055055062e+00 5.6107024590027077e+00 -1.6830393060794084e-02 8.3521278212503637e-03 6.6451885648774085e-03 7.1431197514294555e-06 2.4604280023785489e+02 1.7575131860760331e-03 1.4185723256114331e-04 1.2031747548474484e-07 3.1799278252736887e-02 -1.3688608587304439e-02 -1.5551020322769230e-10
5.6056056056056063e+00 5.6090164985366027e+00 -1.6854279288079255e-02 9.0445516573633075e-03 7.1960785655808737e-03 7.1430181579501522e-06 2.7194656794103508e+02 1.9425192727950383e-03 1.4229895091265405e-04 1.2050294065357594e-07 3.4406951370613836e-02 -1.3831930178758417e-02 -1.5547569965507335e-10
5.7057057057057063e+00 5.6073281634778755e+00 -1.6878377337605641e-02 9.7943747068935539e-03 7.7927641019306659e-03 7.1429162494587749e-06 3.0057752449335720e+02 2.1470000839256941e-03 1.4275169594448915e-04 1.2069276645270481e-07 3.7225130564735164e-02 -1.3987979277159173e-02 -1.5543543461486209e-10
5.8058058058058064e+00 5.6056374404624911e+00 -1.6902690794980156e-02 1.0606356837860206e-02 8.4390320769226149e-03 7.1428140186106661e-06 3.3222279256763494e+02 2.3730056200540863e-03 1.4321674394085309e-04 1.2088747042460351e-07 4.0270806840279595e-02 -1.4162838643687470e-02 -1.5538843220962671e-10
5.9059059059059065e+00 5.6039442843050002e+00 -1.6927129757791523e-02 1.1485663168459625e-02 9.1388677897182961e-03 7.1427114532951861e-06 3.6719972355709854e+02 2.6228016710981138e-03 1.4369398759330460e-04 1.2108698312979789e-07 4.3563809957736024e-02 -1.4380483981457746e-02 -1.5533356670405977e-10
6.0060060060060065e+00 5.6022486576370394e+00 -1.6951630470916343e-02 1.2437878822092373e-02 9.8966598200067833e-03 7.1426085412920438e-06 4.0585908010197511e+02 2.8988925320972991e-03 1.4418400266699748e-04 1.2129152231627102e-07 4.7123965480217606e-02 -1.4661377807427814e-02 -1.5526951320562122e-10
6.1061061061061066e+00 5.6005505700615030e+00 -1.6976273634813039e-02 1.3469049147570781e-02 1.0717259801450163e-02 7.1425052746336434e-06 4.4858855367740409e+02 3.2040461107811359e-03 1.4469010782096472e-04 1.2150245536996491e-07 5.0971699704253838e-02 -1.5001627401919192e-02 -1.5519472050488581e-10
6.2062062062062067e+00 5.5988500030659374e+00 -1.7001058425908822e-02 1.4585727257407250e-02 1.1605843073311136e-02 7.1424016404926899e-06 4.9581665251846601e+02 3.5413216723314857e-03 1.4521457445269966e-04 1.2172070015658596e-07 5.5129703153622422e-02 -1.5413720760724170e-02 -1.5510738827034337e-10
6.3063063063063067e+00 5.5971469489539230e+00 -1.7026020083564627e-02 1.5794992571915710e-02 1.2568143899316694e-02 7.1422976256736398e-06 5.4801699887198924e+02 3.9141005098722028e-03 1.4576070048823552e-04 1.2194759604739220e-07 5.9619789392902710e-02 -1.5905629935505400e-02 -1.5500539133172881e-10
6.4064064064064068e+00 5.5954413987223894e+00 -1.7051193821847419e-02 1.7104511844789574e-02 1.3610361384942786e-02 7.1421932147274566e-06 6.0571307866969391e+02 4.3261198405463658e-03 1.4633225722658942e-04 1.2218466822505985e-07 6.4465279165040190e-02 -1.6487681094849549e-02 -1.5488625333521308e-10
6.5065065065065069e+00 5.5937333357393939e+00 -1.7076596233493675e-02 1.8522596226304151e-02 1.4739132081785841e-02 7.1420883887772218e-06 6.6948349125429206e+02 4.7815102693653157e-03 1.4693324378363130e-04 1.2243352242056844e-07 6.9692105704521126e-02 -1.7176289198567445e-02 -1.5474710783074431e-10
6.6066066066066069e+00 5.5920227342664468e+00 -1.7102221322278989e-02 2.0058256199510321e-02 1.5961557381828591e-02 7.1419831249111014e-06 7.3996775180489635e+02 5.2848371963689763e-03 1.4756790658965768e-04 1.2269585077057082e-07 7.5328916616045918e-02 -1.7995090885679525e-02 -1.5458464409585117e-10
6.7067067067067070e+00 5.5903095614822975e+00 -1.7128047134003052e-02 2.1721256442732040e-02 1.7285271784836929e-02 7.1418773959517987e-06 8.1787270465077711e+02 5.8411465821113463e-03 1.4824096094865092e-04 1.2297352107327220e-07 8.1406472147594874e-02 -1.8974213232266092e-02 -1.5439503599151523e-10
6.8068068068068071e+00 5.5885937816650912e+00 -1.7154048956299330e-02 2.3522172671679976e-02 1.8718538122124394e-02 7.1417711704116023e-06 9.0397961178874050e+02 6.4560155301126992e-03 1.4895795100000684e-04 1.2326872162958578e-07 8.7956627463542020e-02 -2.0148411591911226e-02 -1.5417385329545066e-10
6.9069069069069071e+00 5.5868753611898079e+00 -1.7180215057478649e-02 2.5472452514493690e-02 2.0270355819921045e-02 7.1416644124421612e-06 9.9915198769061351e+02 7.1356081931109030e-03 1.4972568349752778e-04 1.2358413366771126e-07 9.5011167466885010e-02 -2.1554806084172855e-02 -1.5391595658157799e-10
7.0070070070070072e+00 5.5851542729979045e+00 -1.7206560934616033e-02 2.7584482473024904e-02 2.1950568285583359e-02 7.1415570815880789e-06 1.1043442589714148e+03 7.8867375631684472e-03 1.5055266953953699e-04 1.2392310304583244e-07 1.0260073471901729e-01 -2.3230943348235424e-02 -1.5361537880464414e-10
7.1071071071071072e+00 5.5834304991960657e+00 -1.7233138041090033e-02 2.9871663023674097e-02 2.3769955499881812e-02 7.1414491321534780e-06 1.2206113357608249e+03 8.7169337644658410e-03 1.5144950665953196e-04 1.2428978249858592e-07 1.1075405177858348e-01 -2.5213908182181881e-02 -1.5326519921592958e-10
7.2072072072072073e+00 5.5817040304409797e+00 -1.7260032963783839e-02 3.2348493911092992e-02 2.5740297898602861e-02 7.1413405119906192e-06 1.3491191907634941e+03 9.6345195325033411e-03 1.5242913139437901e-04 1.2468921513906621e-07 1.1949758580131750e-01 -2.7541208375358905e-02 -1.5285741783309149e-10
7.3073073073073074e+00 5.5799748607670541e+00 -1.7287353020157440e-02 3.5030671688065250e-02 2.7874397626701949e-02 7.1412311605197198e-06 1.4911565520992281e+03 1.0648693635064155e-02 1.5350686937742327e-04 1.2512732927011196e-07 1.2885573125468661e-01 -3.0254153676484263e-02 -1.5238284091586340e-10
7.4074074074074074e+00 5.5782429765139785e+00 -1.7315194245400123e-02 3.7935201554877881e-02 3.0186043248244303e-02 7.1411210057890705e-06 1.6481478271835319e+03 1.1769623069345935e-02 1.5470020584026711e-04 1.2561081385051384e-07 1.3885149064309740e-01 -3.3404442482436611e-02 -1.5183098890936650e-10
7.5075075075075084e+00 5.5765083380110561e+00 -1.7343587739872605e-02 4.1080525551495710e-02 3.2689903995370070e-02 7.1410099603845831e-06 1.8216673872543463e+03 1.3008544956891046e-02 1.5602819375972569e-04 1.2614684330965175e-07 1.4950750727780104e-01 -3.7064651613669293e-02 -1.5119003682458362e-10
7.6076076076076085e+00 5.5747708526752113e+00 -1.7372420347048001e-02 4.4486669155851213e-02 3.5401339639520517e-02 7.1408979159978690e-06 2.0134553557959093e+03 1.4377879154157757e-02 1.5751040941671586e-04 1.2674261998840016e-07 1.6084714335157302e-01 -4.1343289458280953e-02 -1.5044679128044592e-10
7.7077077077077085e+00 5.5730304332496532e+00 -1.7401612007155419e-02 4.8175310338591321e-02 3.8337108124737750e-02 7.1407847486408902e-06 2.2254350591923949e+03 1.5891352729771789e-02 1.5917074190834954e-04 1.2740685845752515e-07 1.7288429904871325e-01 -4.6353206407632519e-02 -1.4958637004227884e-10
7.8078078078078086e+00 5.5712870653153193e+00 -1.7431321600035098e-02 5.2169828400510300e-02 4.1516258767599970e-02 7.1406703227141934e-06 2.4597323146134199e+03 1.7564137540781139e-02 1.6104198888569092e-04 1.2815153461109933e-07 1.8561245334033233e-01 -5.2174345278303405e-02 -1.4859181688409443e-10
7.9079079079079087e+00 5.5695406777446399e+00 -1.7461559187580328e-02 5.6495604687932133e-02 4.4958843630855456e-02 7.1405544724994190e-06 2.7186967485580662e+03 1.9413002227285928e-02 1.6315937298125660e-04 1.2898916721602558e-07 1.9901885016689350e-01 -5.8924022967659244e-02 -1.4744453945252836e-10
8.0080080080080087e+00 5.5677912349912315e+00 -1.7492466993154834e-02 6.1180093386813170e-02 4.8686980727108795e-02 7.1404370105914844e-06 3.0049253598482915e+03 2.1456480253525676e-02 1.6556672847125776e-04 1.2993514607295321e-07 2.1307190684062466e-01 -6.6705697984441398e-02 -1.4612405090010613e-10
8.1081081081081088e+00 5.5660386971043811e+00 -1.7524202547458217e-02 6.6253021331991208e-02 5.2724616531047555e-02 7.1403177169963940e-06 3.3212885633708365e+03 2.3715055572294284e-02 1.6831541216580365e-04 1.3100709558271476e-07 2.2772204553560565e-01 -7.5628787342217882e-02 -1.4460820991755330e-10
8.2082082082082088e+00 5.5642829968922252e+00 -1.7556873893064328e-02 7.1746591940196974e-02 5.7097465789370506e-02 7.1401963302239689e-06 3.6709589757446852e+03 2.6211367807014940e-02 1.7146430827189019e-04 1.3222463818843046e-07 2.4289959184834500e-01 -8.5818181529046092e-02 -1.4287350284707871e-10
8.3083083083083089e+00 5.5625240328064978e+00 -1.7590522708022870e-02 7.7695694648223734e-02 6.1833117377669736e-02 7.1400725398486364e-06 4.0574432315882518e+03 2.8970438999857989e-02 1.7508092123472049e-04 1.3360952942629403e-07 2.5851071402543496e-01 -9.7414018282967460e-02 -1.4089540043763968e-10
8.4084084084084090e+00 5.5607616733267964e+00 -1.7625142792544277e-02 8.4138123900256739e-02 6.6961266401804581e-02 7.1399459796340864e-06 4.4846171494525324e+03 3.2019924186431688e-02 1.7924339552614658e-04 1.3518606894052814e-07 2.7443274134366541e-01 -1.1056386059494153e-01 -1.3864885191737662e-10
8.5085085085085090e+00 5.5589957686223057e+00 -1.7660721362787707e-02 9.1114811728364914e-02 7.2514032741305995e-02 7.1398162203176312e-06 4.9567646000782524e+03 3.5390388291934943e-02 1.8404330192724194e-04 1.3698168677028110e-07 2.9051019131770034e-01 -1.2540954278003116e-01 -1.3610899514503790e-10
8.6086086086086091e+00 5.5572261652689035e+00 -1.7697290595772269e-02 9.8670077970156339e-02 7.8526326232349120e-02 7.1396827611501011e-06 5.4786204667634311e+03 3.9115612101434986e-02 1.8958902799404953e-04 1.3902759901258465e-07 3.0655273570869646e-01 -1.4207111234817887e-01 -1.3325216421169301e-10
