# k_modes P_R(k) P_S(k) P_RS(k) 
7.2373603102037740e+08 4.1081168706882019e-10 6.6856502356763432e-48 4.3903202507647383e-30
8.0458606732354689e+08 4.0768865909237901e-10 9.1820709037061994e-48 -1.3315709497996632e-29
8.9446802699386978e+08 4.0457805784549648e-10 1.2586466114566232e-47 -3.6060453359372460e-29
9.9439088471386695e+08 4.0147971309428931e-10 1.7433073093698051e-47 -6.0757264069374600e-29
1.1054763297970803e+09 3.9839389400250925e-10 2.3863895202798948e-47 -8.8023402584193713e-29
1.2289713577707145e+09 3.9532056281533718e-10 3.2371000228985823e-47 -1.1195678527452743e-28
1.3662622685897174e+09 3.9225981352114463e-10 4.4295917341196183e-47 -1.3016932347972517e-28
1.5188902286201172e+09 3.8921154004233643e-10 6.1953716995698347e-47 -1.3880696085298063e-28
1.6885685710833631e+09 3.8617549115977595e-10 8.8739656952557896e-47 -1.3341407660449928e-28
1.8772020291689079e+09 3.8315203801925709e-10 1.2386871708062858e-46 -1.0454382864070846e-28
2.0869081177171183e+09 3.8014107326056627e-10 1.5716721107355413e-46 -4.8776756174767629e-29
2.3200409034938946e+09 3.7713732281954707e-10 2.2075088774066687e-46 2.7711686511942330e-29
2.5792174308914280e+09 3.7414071993944223e-10 3.0288105148952631e-46 1.3174312816771449e-28
2.8673470996980762e+09 3.7115663356729846e-10 4.1586741540585417e-46 2.5123565287684767e-28
3.1876643247193766e+09 3.6818489380533138e-10 5.7942376258150335e-46 3.8991649323204627e-28
3.5437648438720889e+09 3.6522591055329472e-10 8.1437278846967862e-46 5.2638184298581849e-28
3.9396460823300238e+09 3.6227940662128145e-10 1.0768116188493643e-45 6.2417391729154068e-28
4.3797520258312025e+09 3.5934515700077814e-10 1.4555990942175724e-45 6.8116772293909004e-28
4.8690231068745108e+09 3.5642316423408135e-10 2.0388798790920498e-45 6.8509342078757603e-28
5.4129516638053608e+09 3.5351385421171090e-10 2.8005283718397048e-45 5.8606713415685524e-28
6.0176435953497267e+09 3.5061681792403544e-10 3.7732183112236007e-45 3.6523726176137940e-28
6.6898869027026281e+09 3.4773238371026053e-10 5.3011355628635714e-45 2.4154947594764195e-29
7.4372278885936241e+09 3.4486011674515612e-10 7.2489738619274946e-45 -4.4172240944996568e-28
8.2680558687067337e+09 3.4200043619039881e-10 9.8028440045211268e-45 -1.0260793021514293e-27
9.1916973463862553e+09 3.3915305255258502e-10 1.3572173626418037e-44 -1.6628415597104680e-27
1.0218520707792385e+10 3.3631809638909585e-10 1.8938834877266363e-44 -2.3417819050174323e-27
1.1360052612767431e+10 3.3349572459853199e-10 2.5672712378678924e-44 -2.9184997504874540e-27
1.2629107387963917e+10 3.3068539376147331e-10 3.5403457514654727e-44 -3.3398893468013941e-27
1.4039930874745329e+10 3.2788137044789081e-10 4.9224875742591368e-44 -3.5227865115994849e-27
1.5608360346629932e+10 3.2508656031750153e-10 6.6512890833844165e-44 -3.1867148050795664e-27
1.7352002291440819e+10 3.2230433651975205e-10 9.2108216832679115e-44 -2.3381930097547423e-27
1.9290430053863735e+10 3.1953430804060124e-10 1.2621080203993849e-43 -8.6752416219843344e-28
2.1445403557061783e+10 3.1677670217261454e-10 1.7374734383522063e-43 1.2797308878648053e-27
2.3841113569840939e+10 3.1403147218459784e-10 2.3812737578896297e-43 3.8759545193896228e-27
2.6504453261402260e+10 3.1129876701620113e-10 3.2670603814560380e-43 7.0488071406045395e-27
2.9465320092032490e+10 3.0857840345519829e-10 4.4636059474164392e-43 1.0321398146039435e-26
3.2756951428621647e+10 3.0587038363504591e-10 6.1623099254698758e-43 1.3477608082473934e-26
3.6416297652480782e+10 3.0317451227126144e-10 8.4089019746900724e-43 1.5866852324639679e-26
4.0484436947796867e+10 3.0049110460135268e-10 1.1701474043393277e-42 1.7147351763606115e-26
4.5007036426958160e+10 2.9782000713789992e-10 1.5755995439996564e-42 1.6318666791078847e-26
5.0034864769133354e+10 2.9516163093200457e-10 2.1899957366998062e-42 1.3404660466310412e-26
5.5624362126761398e+10 2.9251532366988633e-10 3.0310129976466576e-42 7.3317325369664087e-27
6.1838273697460411e+10 2.8988130451520377e-10 4.1253218768139690e-42 -1.9019064469149790e-27
6.8746354073555756e+10 2.8725976676984726e-10 5.6719505734658299e-42 -1.4397645743072918e-26
7.6426150275938675e+10 2.8465044951326726e-10 7.8722831790879266e-42 -2.9185827200070443e-26
8.4963872262239990e+10 2.8204625064839464e-10 1.0731555912359262e-41 -4.5415608262946055e-26
9.4455360681263519e+10 2.7945320308974891e-10 1.4799521239855078e-41 -6.1467141326877630e-26
1.0500716273724559e+11 2.7687232700394824e-10 1.9870863626066298e-41 -7.4169232418885462e-26
1.1673772824112166e+11 2.7430417364037265e-10 2.7838147982889205e-41 -8.3436803639157132e-26
1.2977873927512733e+11 2.7174817604493023e-10 3.8217953195241013e-41 -8.3768367788045119e-26
1.4427658839696854e+11 2.6920460538524464e-10 5.1989490650467389e-41 -7.2511297981564611e-26
1.6039402197720148e+11 2.6667310401650412e-10 7.1660169991666863e-41 -4.7574290518384437e-26
1.7831196711720651e+11 2.6415421484996802e-10 9.9661616967930126e-41 -7.6834536382871324e-27
1.9823156265591608e+11 2.6164751265479310e-10 1.3668450334292362e-40 4.7538327920267266e-26
2.2037641706446158e+11 2.5915302897493347e-10 1.8901862108312401e-40 1.1721402302533723e-25
2.4499511857487799e+11 2.5667094758365405e-10 2.5823370055307588e-40 1.9644457021281716e-25
2.7236402572041776e+11 2.5420102958705996e-10 3.5536085087903910e-40 2.7654669556378564e-25
3.0279036961285437e+11 2.5174363921741743e-10 4.8738288528376596e-40 3.4856036082768831e-25
3.3661570278154675e+11 2.4929859188172783e-10 6.6145843007493770e-40 3.9759097410041066e-25
3.7421973328937524e+11 2.4686570082262158e-10 9.1378388511014180e-40 4.1621105078857946e-25
4.1602458716565894e+11 2.4444487887459220e-10 1.2494734168193231e-39 3.7992970507599460e-25
4.6249954700416882e+11 2.4203530415265194e-10 1.7251689670590179e-39 2.7951169794540753e-25
5.1416631991965692e+11 2.3963183543821846e-10 2.4018084465985665e-39 1.1075475085819078e-25
5.7160489399861450e+11 2.3724071592455691e-10 3.2663137251806177e-39 -1.3438629018913494e-25
6.3546004898613257e+11 2.3486161139134151e-10 4.4047768454685439e-39 -4.5735489910818818e-25
7.0644859429498987e+11 2.3249499218653406e-10 6.2455361963608597e-39 -8.3550241589910988e-25
7.8536741558753491e+11 2.3014063232536870e-10 8.4851742188871872e-39 -1.2262606281583365e-24
8.7310242025775391e+11 2.2779855276683864e-10 1.1714218805080104e-38 -1.6024873641066020e-24
9.7063848223149133e+11 2.2546865228331990e-10 1.6013390250406695e-38 -1.8888793786401595e-24
1.0790704977206578e+12 2.2315092500907687e-10 2.1964444027136698e-38 -2.0283750909402182e-24
1.1996156760384939e+12 2.2084623281416303e-10 3.0584408070532777e-38 -1.9545051664870599e-24
1.3336272034469346e+12 2.1855270323029709e-10 4.1495369098285322e-38 -1.5650853876628520e-24
1.4826094334204373e+12 2.1627203120990761e-10 5.6645249794169960e-38 -8.3435244167551646e-25
1.6482347738452651e+12 2.1400353024352928e-10 7.8114566682951189e-38 2.5725182429559423e-25
1.8323624607225598e+12 2.1174720143479156e-10 1.0765774003395279e-37 1.7101484903048858e-24
2.0370594291201616e+12 2.0950290681830283e-10 1.4699074959566212e-37 3.4750298155053600e-24
2.2646235156613242e+12 2.0727122178076296e-10 2.0401565916229760e-37 5.3961228114393451e-24
2.5176092530110361e+12 2.0505169256617956e-10 2.7962629841485439e-37 7.2635612174082659e-24
2.7988565459172070e+12 2.0284082439595425e-10 3.8013411287201072e-37 8.7796198035718443e-24
3.1115225507114307e+12 2.0063912594386563e-10 5.2693566143242186e-37 9.7471925313984827e-24
3.4591171161339536e+12 1.9844942835282513e-10 7.3093962229890094e-37 9.7279493149640711e-24
3.8455421833259873e+12 1.9627261092483994e-10 9.8773314928577357e-37 8.2659972830010494e-24
4.2751355872759795e+12 1.9410743649578880e-10 1.3690723010538821e-36 5.2758520378230794e-24
4.7527197514151045e+12 1.9195598827674231e-10 1.8773582875804818e-36 4.7392777434855325e-25
5.2836558219862305e+12 1.8981389598207222e-10 2.6628855768677322e-36 -6.3231244767185870e-24
5.8739038498739180e+12 1.8768673887538375e-10 3.5500265459107116e-36 -1.4268776197719435e-23
6.5300896954702939e+12 1.8557007785172836e-10 4.8757883146580689e-36 -2.3426751198651477e-23
7.2595794076204150e+12 1.8346579323239570e-10 6.5967668960711040e-36 -3.2436258095979238e-23
8.0705619115926768e+12 1.8137464379617069e-10 9.2015925693427766e-36 -4.0764518886057065e-23
8.9721409342914551e+12 1.7929498282487053e-10 1.2649120770159885e-35 -4.6245696110939636e-23
9.9744371986240430e+12 1.7722789006628669e-10 1.7345206774445204e-35 -4.7350113974356434e-23
1.1088702034209930e+13 1.7517307745703227e-10 2.3645703890169875e-35 -4.2307504120196737e-23
1.2327443679774982e+13 1.7312853766238633e-10 3.2710610421521281e-35 -2.9947192273038882e-23
1.3704567695045988e+13 1.7109936128124016e-10 4.5033244394777159e-35 -8.9677580646743084e-24
1.5235533058345021e+13 1.6907925479969203e-10 6.2152975942139775e-35 2.0806298420110954e-23
1.6937525702166773e+13 1.6706752683434219e-10 8.5036503440527311e-35 5.8208051441190574e-23
1.8829651434770367e+13 1.6506846248869255e-10 1.1705203020533203e-34 1.0126414653622175e-22
2.0933150413439219e+13 1.6308142313016209e-10 1.6076265714129284e-34 1.4593160390260666e-22
2.3271635576987219e+13 1.6110527735435493e-10 2.1869900800352023e-34 1.8581024300979038e-22
2.5871357714049887e+13 1.5914151806437850e-10 3.0246189843866801e-34 2.1641986680354509e-22
2.8761500142698008e+13 1.5718919116998803e-10 4.1580873723827237e-34 2.2776583770511801e-22
3.1974506309314129e+13 1.5525290544397753e-10 5.6650750625504594e-34 2.1114858154782236e-22
3.5546443984213695e+13 1.5332604343978435e-10 7.8084285579760666e-34 1.6122453613577701e-22
3.9517410142303648e+13 1.5141063604809934e-10 1.0768247009400521e-33 7.1129551344695600e-23
4.3931981073791227e+13 1.4950891920647975e-10 1.4833959605450784e-33 -6.1256851222527357e-23
4.8839712777681156e+13 1.4761874948098735e-10 2.0410749620691628e-33 -2.3266210800621553e-22
5.4295697255260266e+13 1.4574146252228056e-10 2.7891351629174145e-33 -4.3214373891536109e-22
6.0361180948264484e+13 1.4386934178470687e-10 3.8399209335408024e-33 -6.4573943074596516e-22
6.7104252264043648e+13 1.4202075453377050e-10 5.2718648486892366e-33 -8.4628726980245416e-22
7.4600605905572734e+13 1.4017922895994565e-10 7.2375596234176988e-33 -1.0023726495799026e-21
8.2934392586333109e+13 1.3834925481482446e-10 9.8893266787786971e-33 -1.0741546271627987e-21
9.2199163668591891e+13 1.3652689369907753e-10 1.3646921755533433e-32 -1.0295395947768274e-21
1.0249892132915478e+14 1.3472005594276474e-10 1.8567444402220259e-32 -8.2203718590226791e-22
1.1394928604129280e+14 1.3292224529623526e-10 2.5571663504785736e-32 -4.3431182584185502e-22
1.2667879447846409e+14 1.3113618766739887e-10 3.5499490123047904e-32 1.5354319450840315e-22
1.4083034240953181e+14 1.2936083609586909e-10 4.8897889819539585e-32 9.3163387728558018e-22
1.5656278878275631e+14 1.2760276845433466e-10 6.7084850137945239e-32 1.8554038476049833e-21
1.7405273900530491e+14 1.2585192492903109e-10 9.2036984772426157e-32 2.8536020983089514e-21
1.9349652743657334e+14 1.2411022889973692e-10 1.2711904923834947e-31 3.8304291622678338e-21
2.1511242134989394e+14 1.2238836365603743e-10 1.7433755917998576e-31 4.6154601184931845e-21
2.3914307110334241e+14 1.2067610194483111e-10 2.3916021471535609e-31 5.0491452919059177e-21
2.6585823402413428e+14 1.1897410513883411e-10 3.2859553263191902e-31 4.9500707014560929e-21
2.9555780258374162e+14 1.1728853170555050e-10 4.4726860712197481e-31 4.1221796986064296e-21
3.2857517085666325e+14 1.1561035402120658e-10 6.2258550909973120e-31 2.4651493232132939e-21
3.6528097705319538e+14 1.1394467236373583e-10 8.4901534956170696e-31 -1.2844306254984921e-22
4.0608726413823975e+14 1.1229652390383497e-10 1.1597759252039663e-30 -3.6124925812802823e-21
4.5145210524134494e+14 1.1065437220167053e-10 1.5928429810812143e-30 -7.8419129098873486e-21
5.0188474578080750e+14 1.0901759224669842e-10 2.1876573755476840e-30 -1.2491460398684485e-20
5.5795132002497800e+14 1.0740156056665046e-10 2.9926376052485299e-30 -1.7029065596798208e-20
6.2028120626239638e+14 1.0580091303675986e-10 4.0843014254104214e-30 -2.0787023772849866e-20
6.8957409192097488e+14 1.0419700380459538e-10 5.6270130572134865e-30 -2.3098026233003132e-20
7.6660782794615588e+14 1.0261870088135967e-10 7.7142266583463016e-30 -2.2955710442561059e-20
8.5224716060776350e+14 1.0104834153055538e-10 1.0615346015365235e-29 -1.9623866600757926e-20
9.4745343875487250e+14 9.9490749769482978e-11 1.4628953427531628e-29 -1.2402727078635927e-20
1.0532954054880964e+15 9.7940139016028844e-11 2.0206366444079247e-29 -8.8322167966537790e-22
1.1709611953916482e+15 9.6398285005807296e-11 2.7948579134947495e-29 1.4892418522672683e-20
1.3017716720008465e+15 9.4876148736549883e-11 3.8370088335983588e-29 3.4084637226138527e-20
1.4471952552254088e+15 9.3370939447728027e-11 5.2869717021402452e-29 5.5479710288228643e-20
1.6088644051747145e+15 9.1873458446763940e-11 7.2699978272324669e-29 7.6743294776993470e-20
1.7885939474248922e+15 9.0387298597168518e-11 9.9948565427790833e-29 9.4966180472121568e-20
1.9884014454391235e+15 8.8911144561058716e-11 1.3722825472987714e-28 1.0650442531519677e-19
2.2105298488328112e+15 8.7446197305648265e-11 1.8842892803420175e-28 1.0748869592159584e-19
2.4574726717228060e+15 8.5995228847657635e-11 2.5822929246494037e-28 9.3955773216903021e-20
2.7320019838018415e+15 8.4552471579974966e-11 3.5401232427121106e-28 6.2848706751493259e-20
3.0371995283531235e+15 8.3125234603675923e-11 4.8400501876284214e-28 1.2249132697576752e-20
3.3764913165222350e+15 8.1706709914974075e-11 6.6152196202626095e-28 -5.7673326538523609e-20
3.7536860861861140e+15 8.0303524381713197e-11 9.0387233150293261e-28 -1.4388012500817272e-19
4.1730180571410115e+15 7.8908399143367489e-11 1.2345628029541749e-27 -2.3999135706944657e-19
4.6391944625604800e+15 7.7526340947280746e-11 1.6896417671342427e-27 -3.3631049901772409e-19
5.1574483902897140e+15 7.6154766138081584e-11 2.3141561314674022e-27 -4.1898602847720878e-19
5.7335975271494490e+15 7.4796293670029779e-11 3.1756289359400365e-27 -4.7169988203438403e-19
6.3741094656862550e+15 7.3456959345935081e-11 4.3714878213936745e-27 -4.7664645453354370e-19
7.0861743064743180e+15 7.2121044153110382e-11 6.0351101913366021e-27 -4.1626969079989724e-19
7.8777853709687760e+15 7.0799089101100988e-11 8.3540927303670817e-27 -2.7577877877933643e-19
8.7578289309576670e+15 6.9490850589131510e-11 1.1560583475411753e-26 -4.6719072484945611e-20
9.7361839618750060e+15 6.8193776769143160e-11 1.6015636895427085e-26 2.7004324711793446e-19
1.0823833039760650e+16 6.6906175862865508e-11 2.2168491845219326e-26 6.6120601041187970e-19
1.2032985626747790e+16 6.5634835190883019e-11 3.0653403950253650e-26 1.0983001069241184e-18
1.3377215129024268e+16 6.4371228062716670e-11 4.2308216360999661e-26 1.5360744994109229e-18
1.4871611265820386e+16 6.3120652051071526e-11 5.8294966472417624e-26 1.9143350954486002e-18
1.6532949459848132e+16 6.1880156564949556e-11 8.0102420944306908e-26 2.1591111393289520e-18
1.8379879150694976e+16 6.0646127016463633e-11 1.0981226251291180e-25 2.1908303825235555e-18
2.0433133145091888e+16 5.9437084548070164e-11 1.5008100503759280e-25 1.9313732971676675e-18
2.2715760354129736e+16 5.8235432238437626e-11 2.0447698416369534e-25 1.3172998294367910e-18
2.5253384530027548e+16 5.7043854196818669e-11 2.7786440017559569e-25 3.1257582433605091e-19
2.8074491906914712e+16 5.5866473083596226e-11 3.7680417815851578e-25 -1.0752274846128073e-18
3.1210750974556992e+16 5.4698251036956382e-11 5.1067245552049366e-25 -2.7808638377978240e-18
3.4697367974659156e+16 5.3531112628062791e-11 6.9246157637568899e-25 -4.6703595913617523e-18
3.8573482110390040e+16 5.2388343780974691e-11 9.4152603597402884e-25 -6.5378965412838105e-18
4.2882604905572368e+16 5.1263929210936064e-11 1.2864686837123037e-24 -8.1111410392599201e-18
4.7673108645591888e+16 5.0142803661582760e-11 1.7673241310857083e-24 -9.0557693280362030e-18
5.2998769383039024e+16 4.9042283958255923e-11 2.4432922255335568e-24 -9.0189939152338229e-18
5.8919370603625992e+16 4.7934837599848352e-11 3.3943616532087400e-24 -7.6586389381857189e-18
6.5501374328861720e+16 4.6846929583542398e-11 4.7353100005415132e-24 -4.7047987138960481e-18
7.2818667188980304e+16 4.5785037940823372e-11 6.6236290913795330e-24 -1.9663853537790550e-20
8.0953389841211648e+16 4.4719154195729950e-11 9.2689398901764255e-24 6.3367193318236550e-18
8.9996859044062912e+16 4.3673915036728345e-11 1.2960261993886659e-23 1.4048363451585149e-17
1.0005059273841235e+17 4.2636763159734870e-11 1.8082443627119708e-23 2.2497181560896432e-17
1.1122744964250990e+17 4.1614628836207455e-11 2.5130785093806846e-23 3.0743007265980384e-17
1.2365289615348054e+17 4.0592664531073423e-11 3.4751191209492264e-23 3.7557807119112638e-17
1.3746641477698467e+17 3.9594616248977873e-11 4.7758623782205371e-23 4.1514283618892428e-17
1.5282306989544848e+17 3.8605309504966457e-11 6.5157739849077654e-23 4.1081257432906155e-17
1.6989524845147501e+17 3.7629502132985866e-11 8.8205644802966560e-23 3.4869357474146740e-17
1.8887459508656189e+17 3.6664767841059693e-11 1.1858346177469083e-22 2.1839585989766773e-17
2.0997416345814822e+17 3.5715181482283020e-11 1.5840760503519007e-22 1.5877702940032643e-18
2.3343080788468630e+17 3.4757073267820469e-11 2.1087226763552352e-22 -2.5325717099456902e-17
2.5950784216629674e+17 3.3841776756851675e-11 2.8090952741826603e-22 -5.7278780124540147e-17
2.8849799542773254e+17 3.2913674399602360e-11 3.7574237706001598e-22 -9.1156592964263719e-17
3.2072669816461069e+17 3.2010719588192375e-11 5.0690579262387862e-22 -1.2269969547842112e-16
3.5655573538063174e+17 3.1117313633994175e-11 6.9152774908388357e-22 -1.4634340610182032e-16
3.9638730782422573e+17 3.0241717594283129e-11 9.5556587012769783e-22 -1.5583805010338662e-16
4.4066854691428915e+17 2.9362293582212549e-11 1.3364808787226466e-21 -1.4474862676674921e-16
4.8989653403751430e+17 2.8508126976879085e-11 1.8898866374098636e-21 -1.0752877102838564e-16
5.4462388056175379e+17 2.7665529380472189e-11 2.6923966312593519e-21 -4.0499054624919827e-17
6.0546493120408538e+17 2.6833046932626712e-11 3.8526871632195820e-21 5.6989607254650157e-17
6.7310266038986368e+17 2.6005473695202795e-11 5.5139311997820080e-21 1.8120262519445420e-16
7.4829633901818752e+17 2.5199997720210100e-11 7.8662217979045150e-21 3.2370109372196119e-16
8.3189005769743040e+17 2.4405134311790266e-11 1.1138307375272658e-20 4.7016140776452900e-16
9.2482220212895347e+17 2.3612970857649838e-11 1.5592036524763645e-20 6.0069317106761992e-16
1.0281359870053041e+18 2.2844187545420403e-11 2.1537785834099320e-20 6.9232922324696154e-16
1.1429911666718255e+18 2.2077113614358286e-11 2.9280090823648131e-20 7.1899268504911624e-16
1.2706770540102400e+18 2.1331179931024897e-11 3.9176399200219931e-20 6.5687442512950449e-16
1.4126269936885089e+18 2.0598280327949975e-11 5.1642085912334613e-20 4.8711400997938875e-16
1.5704344522470249e+18 1.9874174226975711e-11 6.7204809565738241e-20 2.0057401314383045e-16
1.7458709056413773e+18 1.9165073410747486e-11 8.6799979764485516e-20 -1.9569532417438193e-16
1.9409057250392110e+18 1.8459985577187517e-11 1.1174836557180898e-19 -6.7634113222412770e-16
2.1577282841001559e+18 1.7770333661090279e-11 1.4473417036248266e-19 -1.1942713485670901e-15
2.3987725359054961e+18 1.7098634804289175e-11 1.9004469028840795e-19 -1.6809603842353999e-15
2.6667443354268943e+18 1.6437734076731917e-11 2.5517009331887905e-19 -2.0480278646569310e-15
2.9646518142442168e+18 1.5789416287765582e-11 3.5237184674545741e-19 -2.1957013203541354e-15
3.2958391484853842e+18 1.5144798141242226e-11 5.0179463440389984e-19 -2.0250718954397703e-15
3.6640240990519091e+18 1.4524427287044019e-11 7.3404363190331156e-19 -1.4516482148591804e-15
4.0733397455402819e+18 1.3906089949483681e-11 1.0920771894905318e-18 -4.2487888387135266e-16
