# N phi dphidN h dhdN H a aH eps_H dotsigma eta_perp eta_sigma m_iso
1.0010010010010011e+00 5.6842277290351726e+00 -1.5840965953707459e-02 1.7116144811110006e-04 8.8438773620537351e-05 7.1474096754497245e-06 2.7210041936081373e+00 1.9448131700334077e-05 1.2546813889819481e-04 1.1322189043026879e-07 2.7702623163204773e-04 -1.2233879295768739e-02 -9.3842903820383603e-11
1.1011011011011012e+00 5.6826410586571541e+00 -1.5860760157571631e-02 1.8024217748070570e-04 9.3038437699864525e-05 7.1473197971063178e-06 3.0074757362928479e+00 2.1495390869322772e-05 1.2578189819322771e-04 1.1336194400369751e-07 2.9319405620847227e-04 -1.2412395311022430e-02 -9.3843011701294162e-11
1.2012012012012012e+00 5.6810523925289518e+00 -1.5880829676747324e-02 1.8979668389643088e-04 9.7905703107286753e-05 7.1472296936498208e-06 3.3241074474039571e+00 2.3758159452968074e-05 1.2610042196469661e-04 1.1350395839225858e-07 3.0969604503920271e-04 -1.2548390406630751e-02 -9.3843119601709976e-11
1.3013013013013013e+00 5.6794617060828907e+00 -1.5901117138308898e-02 1.9985208479751559e-04 1.0304754505409802e-04 7.1471393620138608e-06 3.6740746362618388e+00 2.6259123451803746e-05 1.2642281454030928e-04 1.1364752342710950e-07 3.2670328114438562e-04 -1.2652977257439921e-02 -9.3843227483572491e-11
1.4014014014014016e+00 5.6778689798186290e+00 -1.5921580505434983e-02 2.1043630543125848e-04 1.0847352343519351e-04 7.1470487996978163e-06 4.0608869136780772e+00 2.9023356942111471e-05 1.2674841994417577e-04 1.1379233857926818e-07 3.4434814608225303e-04 -1.2734302244431806e-02 -9.3843335307999902e-11
1.5015015015015016e+00 5.6762741976961282e+00 -1.5942188237246767e-02 2.2157836166048693e-04 1.1419507265865215e-04 7.1469580045866203e-06 4.4884233877350690e+00 3.2078573458946948e-05 1.2707674620383752e-04 1.1393817835758330e-07 3.6274055124702108e-04 -1.2798480719792260e-02 -9.3843443034372430e-11
1.6016016016016017e+00 5.6746773465084877e+00 -1.5962917400247831e-02 2.3330848118151797e-04 1.2022537720015617e-04 7.1468669748812531e-06 4.9609715650319153e+00 3.5455403841451557e-05 1.2740743622579971e-04 1.1408487880599457e-07 3.8197164505723635e-04 -1.2849966686223062e-02 -9.3843550619429862e-11
1.7017017017017018e+00 5.6730784149948903e+00 -1.5983750996916558e-02 2.4565828968769793e-04 1.2657903370936867e-04 7.1467757089990452e-06 5.4832703475138160e+00 3.9187703325486490e-05 1.2774022595235017e-04 1.1423231840637072e-07 4.0212208694551696e-04 -1.2892068484351567e-02 -9.3843658016540085e-11
1.8018018018018018e+00 5.6714773933010001e+00 -1.6004676340910334e-02 2.5866094591550247e-04 1.3327191041435010e-04 7.1466842055131070e-06 6.0605575560743734e+00 4.3312890962599842e-05 1.2807491895350061e-04 1.1438040646330152e-07 4.2326612087956428e-04 -1.2927262965519454e-02 -9.3843765174976234e-11
1.9019019019019021e+00 5.6698742727545479e+00 -1.6025684381829511e-02 2.7235124920706514e-04 1.4032112178401885e-04 7.1465924631275036e-06 6.6986224575164703e+00 4.7872324768223841e-05 1.2841137604316621e-04 1.1452907827653005e-07 4.4547327389770974e-04 -1.2957328116159350e-02 -9.3843872039236855e-11
2.0020020020020022e+00 5.6682690455237577e+00 -1.6046768676999834e-02 2.8676576342368107e-04 1.4774496369767789e-04 7.1465004806387147e-06 7.4038638216330694e+00 5.2911716359884324e-05 1.2874949915291336e-04 1.1467828779094770e-07 4.6881090440466271e-04 -1.2983541351715682e-02 -9.3843978548321347e-11
2.1021021021021022e+00 5.6666617041462670e+00 -1.6067923973135917e-02 3.0194296095385569e-04 1.5556279698703440e-04 7.1464082568820961e-06 8.1833540906275601e+00 5.8481589242250673e-05 1.2908920881190146e-04 1.1482799745894311e-07 4.9334783604635562e-04 -1.3006949830115324e-02 -9.3844084635001316e-11
2.2022022022022023e+00 5.6650522416932256e+00 -1.6089146701502889e-02 3.1792329771887539e-04 1.6379519630999056e-04 7.1463157907508638e-06 9.0449103043902070e+00 6.4637785334188940e-05 1.2943045223653101e-04 1.1497818177936153e-07 5.1915253449803225e-04 -1.3028278744216654e-02 -9.3844190225022463e-11
2.3023023023023024e+00 5.6634406516665452e+00 -1.6110434669360758e-02 3.3474934662941963e-04 1.7246391528441364e-04 7.1462230811847790e-06 9.9971724928977554e+00 7.1442024815331510e-05 1.2977319853647268e-04 1.1512882509209109e-07 5.4629524488333488e-04 -1.3047991353068403e-02 -9.3844295236398241e-11
2.4024024024024024e+00 5.6618269276426521e+00 -1.6131785987462174e-02 3.5246592134293645e-04 1.8159190544276150e-04 7.1461301271290571e-06 1.1049690321886450e+01 7.8962524904679124e-05 1.3011742155934718e-04 1.1527991391316735e-07 5.7484887641197206e-04 -1.3066491895756137e-02 -9.3844399578334527e-11
2.5025025025025025e+00 5.6602110631502782e+00 -1.6153198702773194e-02 3.7112020141544293e-04 1.9120335644676680e-04 7.1460369275203557e-06 1.2213018860715962e+01 8.7274683775178858e-05 1.3046309399077948e-04 1.1543143431052636e-07 6.0488958455607266e-04 -1.3084194786834097e-02 -9.3844503150218989e-11
2.6026026026026026e+00 5.6585930519013559e+00 -1.6174671495177793e-02 3.9076185348142594e-04 2.0132377838462043e-04 7.1459434813136014e-06 1.3498824432822563e+01 9.6461836461125160e-05 1.3081019861729788e-04 1.1558337688389296e-07 6.3649671300499496e-04 -1.3101394171172492e-02 -9.3844605840711450e-11
2.7027027027027031e+00 5.6569728880277186e+00 -1.6196204391678490e-02 4.1144315821884297e-04 2.1198009050078480e-04 7.1458497875094528e-06 1.4920001610272244e+01 1.0661609033640461e-04 1.3115873996281935e-04 1.1573574186941160e-07 6.6975272495000359e-04 -1.3118131240715307e-02 -9.3844707526714395e-11
2.8028028028028031e+00 5.6553505659760246e+00 -1.6217798450829147e-02 4.3321915287484640e-04 2.2320068064178176e-04 7.1457558451421356e-06 1.6490802525681858e+01 1.1783924853897583e-04 1.3150873931786196e-04 1.1588853688484067e-07 7.0474367901549766e-04 -1.3134254799673943e-02 -9.3844808072017762e-11
2.9029029029029032e+00 5.6537260797133388e+00 -1.6239453370135999e-02 4.5614779912785618e-04 2.3501539970130047e-04 7.1456616531874354e-06 1.8226979798299961e+01 1.3024383059813410e-04 1.3186019599921775e-04 1.1604175983189497e-07 7.4156071214223390e-04 -1.3149868496195673e-02 -9.3844907325423598e-11
3.0030030030030033e+00 5.6520994253070764e+00 -1.6261175261454638e-02 4.8029005070042847e-04 2.4745596563315942e-04 7.1455672108674957e-06 2.0145944507567151e+01 1.4395420050522794e-04 1.3221321364357281e-04 1.1619545446287632e-07 7.8029506985949283e-04 -1.3163881843187843e-02 -9.3845005120387540e-11
3.1031031031031033e+00 5.6504705927245187e+00 -1.6282951940896587e-02 5.0571030086625837e-04 2.6055497785091019e-04 7.1454725166792961e-06 2.2266940798377895e+01 1.5910781350533419e-04 1.3256759855322252e-04 1.1634953379719118e-07 8.2105555759340667e-04 -1.3178611582106897e-02 -9.3845101269514921e-11
3.2032032032032034e+00 5.6488395747674227e+00 -1.6304779853481895e-02 5.3247625638349607e-04 2.7434713436576144e-04 7.1453775694525041e-06 2.4611238869055210e+01 1.7585659417138471e-04 1.3292329670899200e-04 1.1650397253613571e-07 8.6395049757887843e-04 -1.3194760657912266e-02 -9.3845195566922892e-11
3.3033033033033035e+00 5.6472063707693367e+00 -1.6326675215512992e-02 5.6065899072232168e-04 2.8886979493810073e-04 7.1452823687846706e-06 2.7202348277398706e+01 1.9436845953603704e-04 1.3328057663116390e-04 1.1665888668353860e-07 9.0908147539370873e-04 -1.3209363094744174e-02 -9.3845287787660771e-11
3.4034034034034035e+00 5.6455709792294515e+00 -1.6348651819084493e-02 5.9033337084591936e-04 3.0416217856505686e-04 7.1451869141716762e-06 3.0066253703924282e+01 2.1482900252344547e-04 1.3363966868428133e-04 1.1681437493249726e-07 9.5655788390294077e-04 -1.3219917971251549e-02 -9.3845377681767241e-11
3.5035035035035036e+00 5.6439333943442875e+00 -1.6370710582205267e-02 6.2157836978759379e-04 3.2026503904613462e-04 7.1450912045983139e-06 3.3231675536623406e+01 2.3744335259079285e-04 1.3400059375340588e-04 1.1697044399602696e-07 1.0065031303502969e-03 -1.3226318713999798e-02 -9.3845464970115299e-11
3.6036036036036037e+00 5.6422936055621467e+00 -1.6392838207625146e-02 6.5447729333052793e-04 3.3722071328588614e-04 7.1449952384857040e-06 3.6730357890490176e+01 2.6243823223542814e-04 1.3436313984940446e-04 1.1712699903163099e-07 1.0590549046196201e-03 -1.3231084851626412e-02 -9.3845549341429151e-11
3.7037037037037037e+00 5.6406515992643298e+00 -1.6415012250414838e-02 6.8911794977149165e-04 3.5507343444857512e-04 7.1448990138897595e-06 4.0597386950190916e+01 2.9006422998692006e-04 1.3472694372263747e-04 1.1728387986120551e-07 1.1143618014252705e-03 -1.3238409888242925e-02 -9.3845630449917909e-11
3.8038038038038042e+00 5.6390073616771215e+00 -1.6437209894347399e-02 7.2559279174981138e-04 3.7386980207979042e-04 7.1448025288449268e-06 4.4871542828343991e+01 3.2059831267312557e-04 1.3509163410579776e-04 1.1744092368964954e-07 1.1725783983747543e-03 -1.3252533745443596e-02 -9.3845707913033392e-11
3.9039039039039043e+00 5.6373608821185508e+00 -1.6459417737129913e-02 7.6399905912290732e-04 3.9365930130996394e-04 7.1447057817474186e-06 4.9595688467984999e+01 3.5434660214695617e-04 1.3545699273288721e-04 1.1759803502752790e-07 1.2338606457914056e-03 -1.3275942807247797e-02 -9.3845781308930121e-11
4.0040040040040044e+00 5.6357121556839225e+00 -1.6481639884533779e-02 8.0443895186971064e-04 4.1449476325475026e-04 7.1446087716721697e-06 5.4817199489287042e+01 3.9164744430966340e-04 1.3582308879562857e-04 1.1775524352513159e-07 1.2983631133385702e-03 -1.3307895040689762e-02 -9.3845850173249942e-11
4.1041041041041044e+00 5.6340611844741346e+00 -1.6503901653472139e-02 8.4701986200326571e-04 4.3643265872722224e-04 7.1445114985177361e-06 6.0588439291210378e+01 4.3287480119329636e-04 1.3619034201424346e-04 1.1791273042730245e-07 1.3662392524717026e-03 -1.3343762278866956e-02 -9.3845913994869216e-11
4.2042042042042045e+00 5.6324079764707751e+00 -1.6526246184072925e-02 8.9185469347382901e-04 4.5953311737684016e-04 7.1444139628733547e-06 6.6967284172590809e+01 4.7844200009836558e-04 1.3655946902469903e-04 1.1807080436044156e-07 1.4376453594284893e-03 -1.3375676705581267e-02 -9.3845972210210200e-11
4.3043043043043046e+00 5.6307525411620079e+00 -1.6548721260796029e-02 9.3906229904377374e-04 4.8385956437014930e-04 7.1443161655023969e-06 7.4017703738790971e+01 5.2880587735441148e-04 1.3693126730895933e-04 1.1822980716520492e-07 1.5127483437689378e-03 -1.3394963643514548e-02 -9.3846024195585689e-11
4.4044044044044046e+00 5.6290948810232448e+00 -1.6571353642643130e-02 9.8876806311560660e-04 5.0947786672816216e-04 7.1442181063364258e-06 8.1810402414464164e+01 5.8447135821608411e-04 1.3730619039034267e-04 1.1838993049051461e-07 1.5917367024048631e-03 -1.3396837300193983e-02 -9.3846069256791529e-11
4.5045045045045047e+00 5.6274349779566188e+00 -1.6594108202508579e-02 1.0411046594944082e-03 5.3645488143538183e-04 7.1441197828740930e-06 9.0423528495777248e+01 6.4599651876396150e-04 1.3768366746399512e-04 1.1855092386667816e-07 1.6748332485520996e-03 -1.3387829770003098e-02 -9.3846106614711626e-11
4.6046046046046047e+00 5.6257727823919241e+00 -1.6616855087004188e-02 1.0962126919247853e-03 5.6485751942407362e-04 7.1440211888996336e-06 9.9943457852751507e+01 7.1399818059195424e-04 1.3806155066035835e-04 1.1871186010736506e-07 1.7622946912439167e-03 -1.3391696857725312e-02 -9.3846135388191754e-11
4.7047047047047048e+00 5.6241083059986137e+00 -1.6639649093793941e-02 1.1542381313860046e-03 5.9476420650580151e-04 7.1439223254360135e-06 1.1046566014100176e+02 7.8915809567532962e-04 1.3844075303622825e-04 1.1887313141287511e-07 1.8543130625068610e-03 -1.3398470575199455e-02 -9.3846154631817568e-11
4.8048048048048049e+00 5.6224415379897597e+00 -1.6662477461946108e-02 1.2153361525166126e-03 6.2625205253259188e-04 7.1438231907804398e-06 1.2209565620959108e+02 8.7222978032363261e-04 1.3882106711628005e-04 1.1903464735884791e-07 1.9511720428668148e-03 -1.3410513155407585e-02 -9.3846163307820860e-11
4.9049049049049049e+00 5.6207724754980619e+00 -1.6685351417621831e-02 1.2796692136911644e-03 6.5940569815326009e-04 7.1437237842240798e-06 1.3495007630626986e+02 9.6404606979195453e-04 1.3920268473073988e-04 1.1919648899296477e-07 2.0531101995058284e-03 -1.3425822574522373e-02 -9.3846160252410762e-11
5.0050050050050050e+00 5.6191011268849147e+00 -1.6708316145816676e-02 1.3474077035626666e-03 6.9431677186262454e-04 7.1436241064105913e-06 1.4915782969220382e+02 1.0655274678491127e-03 1.3958636639392985e-04 1.1935898007246392e-07 2.1603478850447198e-03 -1.3436255479026729e-02 -9.3846144173252334e-11
5.1051051051051051e+00 5.6174274971824731e+00 -1.6731406921859048e-02 1.4187312701951511e-03 7.3108085598744461e-04 7.1435241575755324e-06 1.6486139739555540e+02 1.1776913749468100e-03 1.3997271125089058e-04 1.1952237364656747e-07 2.2731336593788849e-03 -1.3435507463526479e-02 -9.3846113640587410e-11
5.2052052052052051e+00 5.6157515810467062e+00 -1.6754627877905791e-02 1.4938297257019891e-03 7.6979614838493943e-04 7.1434239366941118e-06 1.8221826106816735e+02 1.3016622878171235e-03 1.4036180023230122e-04 1.1968670037482727e-07 2.3917627038343645e-03 -1.3422938126393254e-02 -9.3846067075267919e-11
5.3053053053053052e+00 5.6140733616251266e+00 -1.6777948593851118e-02 1.5729036229753571e-03 8.1056346327723302e-04 7.1433234413442245e-06 2.0140248227449484e+02 1.4386830727763137e-03 1.4075313529191648e-04 1.1985174419934495e-07 2.5165755328494066e-03 -1.3404147636377666e-02 -9.3846002732973087e-11
5.4054054054054061e+00 5.6123928137428880e+00 -1.6801313702064974e-02 1.6561646010922635e-03 8.5348721464506788e-04 7.1432226680916898e-06 2.2260644805052635e+02 1.5901274257778949e-03 1.4114579677387200e-04 1.2001711099228397e-07 2.6479447779754924e-03 -1.3389202624562372e-02 -9.3845918684486218e-11
5.5055055055055062e+00 5.6107099098109341e+00 -1.6824660695376890e-02 1.7438355959825428e-03 8.9867702560413227e-04 7.1431216132046302e-06 2.4604280023785489e+02 1.7575136441524107e-03 1.4153874013105033e-04 1.2018235580357203e-07 2.7862571115607293e-03 -1.3389400507533832e-02 -9.3845812792510000e-11
5.6056056056056063e+00 5.6090246268598918e+00 -1.6847941127721529e-02 1.8361510129442321e-03 9.4624960718734980e-04 7.1430202735039238e-06 2.7194656794103508e+02 1.9425198481126259e-03 1.4193115232928854e-04 1.2034713433719219e-07 2.9318964478999535e-03 -1.3413451587023522e-02 -9.3845682686026693e-11
5.7057057057057063e+00 5.6073369531033865e+00 -1.6871140396861935e-02 1.9333569575917325e-03 9.9633054995646743e-04 7.1429186471566598e-06 3.0057752449335720e+02 2.1470008046197888e-03 1.4232278732856002e-04 1.2051134428799739e-07 3.0852333722461794e-03 -1.3463947516436531e-02 -9.3845525733540367e-11
5.8058058058058064e+00 5.6056468924344802e+00 -1.6894291298606621e-02 2.0357116218221714e-03 1.0490556718662936e-03 7.1428167342195293e-06 3.3222279256763494e+02 2.3730065222412463e-03 1.4271419909100570e-04 1.2067522217458299e-07 3.2466242672515551e-03 -1.3534974313172347e-02 -9.3845339016541152e-11
5.9059059059059065e+00 5.6039544652589086e+00 -1.6917476541936646e-02 2.1434859213853691e-03 1.1045715658049274e-03 7.1427145367390765e-06 3.6719972355709854e+02 2.6228028033378581e-03 1.4310678968778735e-04 1.2083936130746261e-07 3.4164217832298371e-03 -1.3611719273083019e-02 -9.3845119303966668e-11
6.0060060060060065e+00 5.6022597040688087e+00 -1.6940815414458729e-02 2.2569644816428239e-03 1.1630349902333249e-03 7.1426120582157600e-06 4.0585908010197511e+02 2.8988939594727235e-03 1.4350258926110101e-04 1.2100461653565405e-07 3.5949960623901547e-03 -1.3672913867745402e-02 -9.3844863027008098e-11
6.1061061061061066e+00 5.6005626421606269e+00 -1.6964429787600519e-02 2.3764470681011214e-03 1.2246107463475446e-03 7.1425093022387310e-06 4.4858855367740409e+02 3.2040479175186772e-03 1.4390368374934867e-04 1.2117186141886623e-07 3.7827633906418246e-03 -1.3696946940186364e-02 -9.3844566250886550e-11
6.2062062062062067e+00 5.5988632939008962e+00 -1.6988384650964163e-02 2.5022505583051822e-03 1.2894676851870207e-03 7.1424062700982792e-06 4.9581665251846601e+02 3.5413239677670313e-03 1.4431120525297588e-04 1.2134156347685459e-07 3.9802156267259676e-03 -1.3672471116433972e-02 -9.3844224635651017e-11
6.3063063063063067e+00 5.5971616249435572e+00 -1.7012598365254220e-02 2.6347115516767495e-03 1.3577724881122014e-03 7.1423029571828725e-06 5.4801699887198924e+02 3.9141034316298919e-03 1.4472379865236584e-04 1.2151314317230569e-07 4.1879397770085963e-03 -1.3614309334909262e-02 -9.3843833370944020e-11
6.4064064064064068e+00 5.5954575130338569e+00 -1.7036724547465250e-02 2.7741895626366589e-03 1.4296814358243900e-03 7.1421993482384039e-06 6.0571307866969391e+02 4.3261235556941646e-03 1.4513559149901983e-04 1.2168413032154063e-07 4.4066089086442573e-03 -1.3584259909140842e-02 -9.3843387059323513e-11
6.5065065065065069e+00 5.5937509454798979e+00 -1.7060747171176505e-02 2.9210556450024261e-03 1.5053874883726866e-03 7.1420954412789361e-06 6.6948349125429206e+02 4.7815149908987855e-03 1.4554631556378518e-04 1.2185441508793353e-07 4.6367103039712670e-03 -1.3585142889401507e-02 -9.3842879691773909e-11
6.6066066066066069e+00 5.5920419659334648e+00 -1.7084820191947410e-02 3.0756991970853258e-03 1.5850988784324247e-03 7.1419912410390536e-06 7.3996775180489635e+02 5.2848432020419301e-03 1.4595860656215734e-04 1.2202510225941507e-07 4.8788832611160043e-03 -1.3589643255704588e-02 -9.3842304821525600e-11
6.7067067067067070e+00 5.5903305651917146e+00 -1.7108938478250502e-02 3.2385323440786333e-03 1.6690269088712253e-03 7.1418867458955153e-06 8.1787270465077711e+02 5.8411542291751028e-03 1.4637239452805023e-04 1.2219616081854560e-07 5.1337646388904378e-03 -1.3598759897864177e-02 -9.3841655197430488e-11
6.8068068068068071e+00 5.5886167499576249e+00 -1.7133145032425884e-02 3.4099868921442988e-03 1.7574021525000878e-03 7.1417819561838800e-06 9.0397961178874050e+02 6.4560252802309355e-03 1.4678843540090822e-04 1.2236790420597776e-07 5.4019284906405111e-03 -1.3604984472032115e-02 -9.3840922716479430e-11
6.9069069069069071e+00 5.5869005261832534e+00 -1.7157480800852797e-02 3.5905176854776348e-03 1.8504667262736934e-03 7.1416768721304097e-06 9.9915198769061351e+02 7.1356206422331821e-03 1.4720745578884615e-04 1.2254063184928481e-07 5.6839991027496962e-03 -1.3601220412345162e-02 -9.3840098419333900e-11
7.0070070070070072e+00 5.5851818903616781e+00 -1.7181958438791577e-02 3.7806049778338477e-03 1.9484705602494496e-03 7.1415714927702654e-06 1.1043442589714148e+03 7.8867534780747584e-03 1.4762970209782709e-04 1.2271444183502240e-07 5.9806997471282524e-03 -1.3585405297724239e-02 -9.3839172441447238e-11
7.1071071071071072e+00 5.5834608271568369e+00 -1.7206555175662164e-02 3.9807560338096602e-03 2.0516708610758298e-03 7.1414658156520912e-06 1.2206113357608249e+03 8.7169541285333687e-03 1.4805481450650909e-04 1.2288918003802093e-07 6.2928559552546844e-03 -1.3561732074566174e-02 -9.3838133921280289e-11
7.2072072072072073e+00 5.5817373117604987e+00 -1.7231219926525328e-02 4.1915061751732659e-03 2.1603339697805757e-03 7.1413598371290495e-06 1.3491191907634941e+03 9.6345456044184610e-03 1.4848194537502734e-04 1.2306449102476010e-07 6.6213708921969679e-03 -1.3539355326122895e-02 -9.3836970870551648e-11
7.3073073073073074e+00 5.5800113153655699e+00 -1.7255889795532758e-02 4.4134194875358832e-03 2.2747388136293155e-03 7.1412535530363717e-06 1.4911565520992281e+03 1.0648727025812078e-02 1.4891004080097960e-04 1.2323993605043858e-07 6.9671887644403912e-03 -1.3529460046598312e-02 -9.3835670014876731e-11
7.4074074074074074e+00 5.5782828121449715e+00 -1.7280511117112183e-02 4.6470894026581369e-03 2.3951811518251602e-03 7.1411469595555087e-06 1.6481478271835319e+03 1.1769665844989697e-02 1.4933820310723115e-04 1.2341514347205698e-07 7.3312600265577621e-03 -1.3541560818483792e-02 -9.3834216616055936e-11
7.5075075075075084e+00 5.5765517861252976e+00 -1.7305060180653687e-02 4.8931393716845316e-03 2.5219778148198452e-03 7.1410400540649392e-06 1.8216673872543463e+03 1.3008599777567114e-02 1.4976605104964361e-04 1.2358995690259329e-07 7.7145193673296610e-03 -1.3579888586513053e-02 -9.3832594288987100e-11
7.6076076076076085e+00 5.5748182363444867e+00 -1.7329558784463364e-02 5.1522238445992491e-03 2.6554701370069583e-03 7.1409328357777163e-06 2.0134553557959093e+03 1.4377949463575514e-02 1.5019399351937201e-04 1.2376454643430708e-07 8.1178839651305269e-03 -1.3640711504066367e-02 -9.3830784825784565e-11
7.7077077077077085e+00 5.5730821786827152e+00 -1.7354079764750483e-02 5.4250297711965524e-03 2.7960257825678471e-03 7.1408253059658133e-06 2.2254350591923949e+03 1.5891442987464581e-02 1.5062333155135198e-04 1.2393944826259643e-07 8.5422751885617012e-03 -1.3711426901006792e-02 -9.3828768035876439e-11
7.8078078078078086e+00 5.5713436427557337e+00 -1.7378737645414317e-02 5.7122788388589956e-03 2.9440381642407247e-03 7.1407174675713568e-06 2.4597323146134199e+03 1.7564253504509773e-02 1.5105610255559230e-04 1.2411549804596075e-07 8.9886616177147424e-03 -1.3772253628350604e-02 -9.3826521601749160e-11
7.9079079079079087e+00 5.5696026622598840e+00 -1.7403659554396819e-02 6.0147306624367377e-03 3.0999226547835683e-03 7.1406093240047953e-06 2.7186967485580662e+03 1.9413151351895249e-02 1.5149457978525261e-04 1.2429362334291345e-07 9.4581147729529483e-03 -1.3801346304919748e-02 -9.3824020933115849e-11
8.0080080080080087e+00 5.5678592571579948e+00 -1.7428931552367233e-02 6.3331871415211729e-03 3.2641087909013535e-03 7.1405008769300946e-06 3.0049253598482915e+03 2.1456672167106203e-02 1.5194033899627093e-04 1.2447446047371727e-07 9.9518610560940263e-03 -1.3784142355300122e-02 -9.3821238974295262e-11
8.1081081081081088e+00 5.5661134060953872e+00 -1.7454515519504912e-02 6.6684982004061475e-03 3.4370276694081887e-03 7.1403921228370154e-06 3.3212885633708365e+03 2.3715302695561789e-02 1.5239280293889796e-04 1.2465776116435707e-07 1.0471303958430092e-02 -1.3727737274987844e-02 -9.3818145876351551e-11
8.2082082082082088e+00 5.5643650074352156e+00 -1.7480131746146384e-02 7.0215691260300068e-03 3.6190937353949093e-03 7.1402830482005592e-06 3.6709589757446852e+03 2.6211686145149463e-02 1.5284717297145344e-04 1.2484155434326643e-07 1.1017979403017743e-02 -1.3681067791185867e-02 -9.3814708381718676e-11
8.3083083083083089e+00 5.5626139792768718e+00 -1.7505560365446309e-02 7.3933491413995054e-03 3.8107588805627937e-03 7.1401736419039987e-06 4.0574432315882518e+03 2.8970849215708219e-02 1.5329967718586145e-04 1.2502429943324059e-07 1.1593250198389436e-02 -1.3682453938917328e-02 -9.3810889159625114e-11
8.4084084084084090e+00 5.5608604000526407e+00 -1.7531065084145241e-02 7.7848185688206761e-03 4.0125723543265575e-03 7.1400639126302399e-06 4.4846171494525324e+03 3.2020453070768722e-02 1.5375500996584759e-04 1.2520791261127071e-07 1.2198567206787990e-02 -1.3686492382570716e-02 -9.3806647774151712e-11
8.5085085085085090e+00 5.5591042583649539e+00 -1.7556639298348491e-02 8.1970214428286631e-03 4.2250674973785965e-03 7.1399538578543200e-06 4.9567646000782524e+03 3.5391070528804441e-02 1.5421315456296060e-04 1.2539238305689253e-07 1.2835547679605515e-02 -1.3694703009837663e-02 -9.3801939253137252e-11
8.6086086086086091e+00 5.5573455538357930e+00 -1.7582310031275618e-02 8.6310532589254658e-03 4.4488206355113632e-03 7.1398434763857240e-06 5.4786204667634311e+03 3.9116492599214195e-02 1.5467469578653111e-04 1.2557794421632517e-07 1.3505710170370937e-02 -1.3702837833435929e-02 -9.3796713432502626e-11
