# k_modes  P_R(k)  P_S(k)  P_RS(k)  P_T(k)  beta_iso  cosDelta
5.1133018145851584e+03 1.2918348043454388e-09 9.6506230840504546e-68 -2.7701992817557604e-42 8.8964496729623225e-12 7.4704776892431998e-59 -2.4810175980537533e-04
5.7227388969804870e+03 1.2851587190632360e-09 1.1558018784901479e-67 -1.6622944905711674e-41 8.8956660084694041e-12 8.9934563050128349e-59 -1.3639168162072495e-03
6.4048127160415670e+03 1.2784743679457822e-09 1.6332203224061277e-67 -1.2333394147242950e-41 8.8947218766640311e-12 1.2774760005789883e-58 -8.5352099910986762e-04
7.1681805977924605e+03 1.2717931730288466e-09 2.6551041675856857e-67 -9.0987581823027141e-42 8.8936810327602279e-12 2.0876855009863014e-58 -4.9514579599626164e-04
8.0225317055523092e+03 1.2651362001957162e-09 3.1667698794674828e-67 1.2857331014189301e-41 8.8926787404566134e-12 2.5031058940354283e-58 6.4235325761713901e-04
8.9787100211193283e+03 1.2585027239944865e-09 4.8815489937860117e-67 1.4381412943494257e-41 8.8917102828581064e-12 3.8788545314323830e-58 5.8022394891549701e-04
1.0048851983664250e+04 1.2518931311587537e-09 7.2300984586448909e-67 -7.4441590857287514e-42 8.8907787793723240e-12 5.7753319981496370e-58 -2.4743430518989944e-04
1.1246540533336474e+04 1.2453072781194768e-09 9.8295399476108919e-67 3.8294913567643870e-42 8.8898836999776033e-12 7.8932646747671458e-58 1.0945515857289960e-04
1.2586977514804476e+04 1.2387444817257574e-09 1.4600849292684084e-66 -3.1107481621041418e-42 8.8890207712695161e-12 1.1786812783490995e-57 -7.3145047731763371e-05
1.4087176628988858e+04 1.2322064055457581e-09 1.8098016921791526e-66 1.0772608643066726e-40 8.8882026262771878e-12 1.4687488102917070e-57 2.2812015429755778e-03
1.5766179382057357e+04 1.2256589471781686e-09 2.6912860952603002e-66 -1.3189048621019432e-43 8.8872097084888064e-12 2.1957870918793853e-57 -2.2964062254345035e-06
1.7645296772647365e+04 1.2191168987666684e-09 3.7552664405062065e-66 -6.3084367006451765e-42 8.8861309289104200e-12 3.0803169444253119e-57 -9.3234940063161533e-05
1.9748379784967925e+04 1.2125988338607781e-09 5.7201353336086619e-66 2.0676229519687603e-41 8.8850906334695685e-12 4.7172528736452723e-57 2.4826163965141994e-04
2.2102122121056131e+04 1.2061040916521380e-09 7.5726524395296909e-66 4.5055613337676267e-41 8.8840843699310751e-12 6.2786060439912503e-57 4.7144658955863058e-04
2.4736399014663381e+04 1.1996325472967443e-09 1.0290011024795031e-65 7.6041652889819282e-41 8.8831115502567739e-12 8.5776357501991540e-57 6.8441498283097204e-04
2.7684646427218315e+04 1.1931847809801693e-09 1.5529122176592238e-65 1.3703085332679782e-41 8.8821768962879097e-12 1.3014851030730950e-56 1.0066791091818067e-04
3.0984285438869152e+04 1.1867605463655118e-09 2.1367715512219483e-65 7.5607262467727128e-41 8.8812793062501439e-12 1.8005077416551067e-56 4.7479148032901074e-04
3.4677197221253438e+04 1.1803599273726477e-09 2.5423124807619997e-65 -7.5559430934916625e-42 8.8804201668557125e-12 2.1538451296130576e-56 -4.3618124239777098e-05
3.8810254620659594e+04 1.1739499614635734e-09 4.2588341312389866e-65 4.2886281029083460e-41 8.8793793997284438e-12 3.6277816525752613e-56 1.9179983588256288e-04
4.3435917098780592e+04 1.1675467873964165e-09 5.9080055028611019e-65 2.0346201979344146e-40 8.8782582697101295e-12 5.0601873660547022e-56 7.7468609235704553e-04
4.8612896582436180e+04 1.1611673243507687e-09 8.3331089884636432e-65 -6.5619057450224966e-41 8.8771750736738271e-12 7.1764928393268795e-56 -2.1094976885369356e-04
5.4406902673662647e+04 1.1548110787338401e-09 1.0520463380005691e-64 -1.3669377732802327e-41 8.8761265904427303e-12 9.1101164283430273e-56 -3.9217132854075642e-05
6.0891476678863168e+04 1.1484781095458115e-09 1.4531632641807238e-64 8.8956745909153858e-41 8.8751135091220922e-12 1.2652946992219174e-55 2.1775108199861165e-04
6.8148925043060750e+04 1.1421684545797795e-09 1.8521008693943719e-64 -2.6844117917465217e-40 8.8741367129917707e-12 1.6215654196786471e-55 -5.8364899149565227e-04
7.6271364037010266e+04 1.1358817342727064e-09 3.2378086237282437e-64 4.8280142406304189e-40 8.8731939583673563e-12 2.8504804030512734e-55 7.9611608155249157e-04
8.5361888957021991e+04 1.1296192565545515e-09 4.5667254489074343e-64 5.2847543012484716e-39 8.8722960942622373e-12 4.0427121106596487e-55 7.3579410828925624e-03
9.5535882677739239e+04 1.1233462132626939e-09 5.8821969659438480e-64 1.0829988080418357e-40 8.8711996059224470e-12 5.2363170823884727e-55 1.3322980259414396e-04
1.0692248016688187e+05 1.1170823001024537e-09 8.3442761404131485e-64 -3.5081556984261342e-41 8.8700361371027831e-12 7.4697058038139614e-55 -3.6336403592275789e-05
1.1966620755052811e+05 1.1108394719240628e-09 1.2665539682910819e-63 -1.8351981594193150e-40 8.8688912731011985e-12 1.1401773166174130e-54 -1.5471964610026454e-04
1.3392881653302262e+05 1.1046240814514812e-09 1.7650358805014973e-63 -1.4075827564369921e-40 8.8678164488419234e-12 1.5978611277261239e-54 -1.0080682007857640e-04
1.4989133745516508e+05 1.0984295300190889e-09 2.2032432996548880e-63 -1.4204255465620696e-40 8.8667590784983810e-12 2.0058121522066136e-54 -9.1306384375893700e-05
1.6775637704943371e+05 1.0922579177051600e-09 3.4715966036723655e-63 -4.1380370030557298e-40 8.8657365263618278e-12 3.1783670755769931e-54 -2.1250401586794525e-04
1.8775069005685239e+05 1.0861092763768089e-09 4.8523036960180949e-63 -2.1689133809150669e-39 8.8647497836623210e-12 4.4676017428053552e-54 -9.4478167101818774e-04
2.1012805734614097e+05 1.0799844356831230e-09 6.0566904056964906e-63 3.5873688322830710e-39 8.8638065324442830e-12 5.6081274929350713e-54 1.4026509004963447e-03
2.3517250706611510e+05 1.0738487807581494e-09 8.6412943844802182e-63 -1.5286586691167786e-39 8.8626536323974973e-12 8.0470309594050718e-54 -5.0182184067480435e-04
2.6320191971630417e+05 1.0677240775846135e-09 1.3190579452980599e-62 -2.1634739895379764e-39 8.8614444512533717e-12 1.2353921513899072e-53 -5.7648793546042948e-04
2.9457206289369601e+05 1.0616221160223430e-09 1.6409233115668621e-62 -2.9970761596158858e-39 8.8602688102448264e-12 1.5456755156109870e-53 -7.1807310042220826e-04
3.2968110692724719e+05 1.0555430766947454e-09 2.7156061022002962e-62 -4.7859851831601823e-40 8.8591283703293448e-12 2.5727098800209627e-53 -8.9392273142735996e-05
3.6897467871553887e+05 1.0494870530305385e-09 3.6193884573620669e-62 7.7707964659103895e-40 8.8580243207890335e-12 3.4487213986209588e-53 1.2608383002365853e-04
4.1295151791418396e+05 1.0434534112192345e-09 5.0829332516626919e-62 -4.6278467716562490e-39 8.8569520445250956e-12 4.8712603715804457e-53 -6.3545563625790503e-04
4.6216980726500740e+05 1.0374432939832112e-09 7.1445116619885334e-62 8.5384145058405681e-40 8.8559216779489662e-12 6.8866527003683657e-53 9.9176499524783137e-05
5.1725425741566782e+05 1.0314558781743201e-09 9.9372508910394528e-62 -1.5256480472698497e-39 8.8549279565201641e-12 9.6341987101071314e-53 -1.5069397973597258e-04
5.7890403615487600e+05 1.0254575850146289e-09 1.4145587944507657e-61 2.9691785078486828e-39 8.8537140453421304e-12 1.3794415440698954e-52 2.4652839929157824e-04
6.4790164270623447e+05 1.0194720847387421e-09 1.9956146190300269e-61 3.3697186486952015e-39 8.8524559627629878e-12 1.9574980511030264e-52 2.3624772433012025e-04
7.2512283971904230e+05 1.0135089152572782e-09 2.8079568983341730e-61 -4.9082152976179474e-39 8.8512292345321224e-12 2.7705300427686680e-52 -2.9094747966515482e-04
8.1154776901933667e+05 1.0075687294851094e-09 3.9419055920308936e-61 3.7751372825253695e-39 8.8500399193907833e-12 3.9122944933446842e-52 1.8942718250435840e-04
9.0827339220958611e+05 1.0016510050565924e-09 5.5117146708922359e-61 -4.5003169375789438e-39 8.8488838338572383e-12 5.5026298012657899e-52 -1.9153207831725514e-04
1.0165274140212100e+06 9.9575629936869983e-10 7.7786505294599731e-61 6.0120389614121477e-39 8.8477663691850377e-12 7.8118014763166101e-52 2.1601958376080745e-04
1.1376838651442141e+06 9.8988345624164182e-10 1.0801295010270080e-60 9.5261670579886256e-39 8.8466782576536250e-12 1.0911683534221387e-51 2.9133203763307986e-04
1.2732805423213821e+06 9.8403392212518566e-10 1.5100764027549856e-60 2.9403381994271415e-39 8.8456340713827098e-12 1.5345775880304240e-51 7.6276857177958035e-05
1.4250385270680815e+06 9.7817317469610555e-10 2.1542705671492470e-60 2.3782398915667634e-38 8.8443560469130018e-12 2.2023406722623793e-51 5.1808099510197161e-04
1.5948840307620128e+06 9.7232641173406775e-10 2.9143939977401271e-60 4.9500327518424842e-39 8.8430412746718635e-12 2.9973411835461038e-51 9.2988212440128746e-05
1.7849728433750346e+06 9.6650234772710687e-10 4.2269612726459841e-60 3.8429887476387971e-38 8.8417625935400344e-12 4.3734619813251315e-51 6.0124782974694635e-04
1.9977176961663284e+06 9.6070075543313964e-10 6.0820619089203049e-60 7.3755049471176996e-39 8.8405182859180213e-12 6.3308599212854353e-51 9.6487771129935798e-05
2.2358188856420568e+06 9.5492146210968252e-10 8.0419232979786547e-60 -1.0959253518444055e-38 8.8393073123694435e-12 8.4215546692309623e-51 -1.2505964255429705e-04
2.5022985474807969e+06 9.4916459182154377e-10 1.1253315417321045e-59 -1.9368126399854206e-38 8.8381312786344732e-12 1.1856021088739503e-50 -1.8740302656682781e-04
2.8005390154517824e+06 9.4343008669171379e-10 1.5764390025804452e-59 4.7386625314843840e-38 8.8369903955102491e-12 1.6709653686246926e-50 3.8856379707872510e-04
3.1343257522023665e+06 9.3771839754991321e-10 2.2313173491686104e-59 -2.4547920966998665e-38 8.8358915349022368e-12 2.3795175129320643e-50 -1.6970624607469346e-04
3.5078953968202886e+06 9.3199511090442565e-10 2.9151038866898941e-59 -6.1512974304513837e-38 8.8345434420688800e-12 3.1278102777395713e-50 -3.7319248645198216e-04
3.9259895390217509e+06 9.2628757097125164e-10 4.4109000503487017e-59 5.6158614013993921e-39 8.8331721384151199e-12 4.7619121626814946e-50 2.7783045754412057e-05
4.3939149025023952e+06 9.2060249963964432e-10 6.0811112048883569e-59 -1.0760267984251903e-38 8.8318364704629043e-12 6.6055775508633903e-50 -4.5477390828187296e-05
4.9176107013375489e+06 9.1493944544196338e-10 8.6872703243671239e-59 -3.7093206114595543e-38 8.8305324931792243e-12 9.4949128793662627e-50 -1.3156989529744808e-04
5.5037240243631229e+06 9.0929877210446003e-10 1.2269240832734202e-58 -5.1446639932841806e-38 8.8292640907739039e-12 1.3493079732570797e-49 -1.5402629452903702e-04
6.1596942043648940e+06 9.0368006744140963e-10 1.6936839630996851e-58 3.4111488627567992e-37 8.8280278893970203e-12 1.8742075034309591e-49 8.7192099108261798e-04
6.8938472429451356e+06 8.9808381547552463e-10 2.3951881337526226e-58 -4.9551426584442045e-38 8.8268293211417544e-12 2.6669984387642030e-49 -1.0683853190399438e-04
7.7155014895682484e+06 8.9250977755815033e-10 3.3638838717212230e-58 -1.1469796297541280e-37 8.8256693280836682e-12 3.7690162688464818e-49 -2.0932867108117782e-04
8.6350859161332920e+06 8.8692421694299094e-10 4.4767221838121070e-58 7.5313016540604344e-38 8.8242481204732159e-12 5.0474686543595174e-49 1.1952168700011992e-04
9.6642724882911127e+06 8.8135576276831996e-10 6.5868261931654333e-58 -5.5541818349394916e-38 8.8228146103298746e-12 7.4735157712889406e-49 -7.2896448076391245e-05
1.0816124313649366e+07 8.7580943375537593e-10 9.8164891098525725e-58 -2.6534731600667152e-36 8.8214150798759859e-12 1.1208476103940250e-48 -2.8617506826673898e-03
1.2105261447259078e+07 8.7028520333312471e-10 1.2837968039819853e-57 -1.8684569950014144e-38 8.8200493832772492e-12 1.4751449284270758e-48 -1.7676820892245338e-05
1.3548046458894217e+07 8.6478295685078748e-10 1.7863697115321990e-57 -2.2834343486946791e-37 8.8187170816400940e-12 2.0656856120725160e-48 -1.8371697902742678e-04
1.5162792117465267e+07 8.5930244987623514e-10 2.5063653126548281e-57 -4.0495130275249249e-38 8.8174160447839731e-12 2.9167440556183894e-48 -2.7593550781088240e-05
1.6969993828632914e+07 8.5384449202062477e-10 3.4932907540311125e-57 2.6190749370618520e-37 8.8161554470954317e-12 4.0912493863656982e-48 1.5164956428391746e-04
1.8992589775871720e+07 8.4840851001585245e-10 4.9225828201500284e-57 3.4554849737700408e-37 8.8149334417028948e-12 5.8021374868788737e-48 1.6908690893075048e-04
2.1256252066863958e+07 8.4296050274032975e-10 6.5931510218928731e-57 9.7116351471619617e-37 8.8134312565448160e-12 7.8214234242999447e-48 4.1194784308905329e-04
2.3789712580643594e+07 8.3753114645461606e-10 9.7477051120216804e-57 4.9438642380228669e-37 8.8119307087980541e-12 1.1638618042188698e-47 1.7302739192988641e-04
2.6625127651355028e+07 8.3212355498787222e-10 1.3781433924888569e-56 6.0492925843571675e-37 8.8104619272622621e-12 1.6561763985985741e-47 1.7863373501992972e-04
2.9798486217430878e+07 8.2673818825253606e-10 1.9303490614612979e-56 1.1120588789078143e-36 8.8090300365998055e-12 2.3348976603360337e-47 2.7837219771691775e-04
3.3350066616684474e+07 8.2137432203575171e-10 2.6915325973152590e-56 6.2459771247153875e-37 8.8076278778704925e-12 3.2768647924668208e-47 1.3284034856646628e-04
3.7324947825258508e+07 8.1603256079284636e-10 3.8207044752423128e-56 5.8229405363047908e-37 8.8062625240231093e-12 4.6820490490356995e-47 1.0428380949039150e-04
4.1773581629408181e+07 8.1071242027535407e-10 5.3794697784044409e-56 1.0867485038537088e-36 8.8049295587988788e-12 6.6354845983207378e-47 1.6456061497631551e-04
4.6752432992496565e+07 8.0541457403300407e-10 7.4465170418503186e-56 1.4981061527300206e-36 8.8036411329017596e-12 9.2455702714229475e-47 1.9344444005658885e-04
5.2324696745157883e+07 8.0010403900581282e-10 1.0487934921501063e-55 1.0509189128380278e-36 8.8020500192035331e-12 1.3108213944942811e-46 1.1472312925658724e-04
5.8561099695327818e+07 7.9481376159575172e-10 1.4752608633296422e-55 7.1893194407484640e-36 8.8004767985702089e-12 1.8561088579641011e-46 6.6392753620024363e-04
6.5540798339046158e+07 7.8954533810109477e-10 2.0465855172485723e-55 1.2847046748365785e-36 8.7989377052068341e-12 2.5921063914717507e-46 1.0106477638490071e-04
7.3352383566359699e+07 7.8429854256103480e-10 2.8605511952023696e-55 5.4647631191161150e-37 8.7974308244097183e-12 3.6472733786570292e-46 3.6484279573167783e-05
8.2095005114712819e+07 7.7907334254374475e-10 3.9812169764394198e-55 -1.3647153896990108e-37 8.7959562285527592e-12 5.1101953552157067e-46 -7.7489880866651369e-06
9.1879630042118803e+07 7.7386987425845357e-10 5.6126781106990787e-55 6.8635579002443625e-36 8.7945159180830152e-12 7.2527414458113175e-46 3.2932921842518544e-04
1.0283045119347575e+08 7.6868797298891903e-10 7.7683065023292075e-55 1.0102773808504348e-35 8.7931089422687605e-12 1.0105929551783413e-45 4.1343040259092734e-04
1.1508646353720075e+08 7.6352784243112677e-10 1.0943449654335233e-54 7.6030012250920024e-36 8.7917435430986442e-12 1.4332744722825710e-45 2.6302407327414174e-04
1.2880322838007525e+08 7.5835529015115533e-10 1.5354810079743841e-54 8.8075996042027436e-36 8.7900614667693528e-12 2.0247514956588912e-45 2.5810652179921177e-04
1.4415484785286805e+08 7.5320401719074157e-10 2.1351169105107474e-54 -7.7027945699502008e-36 8.7884084964238430e-12 2.8347125901879650e-45 -1.9207956859125180e-04
1.6133617472819585e+08 7.4807458455805584e-10 3.0236964077767745e-54 -5.8563094796236705e-36 8.7867911650710000e-12 4.0419718437074028e-45 -1.2313527287621990e-04
1.8056528561907169e+08 7.4296666083337328e-10 4.1237460590798942e-54 -1.8729584556333204e-35 8.7852061972760229e-12 5.5503783365654084e-45 -3.3837442013009798e-04
2.0208624894959125e+08 7.3787995815057218e-10 6.0091808818968160e-54 -1.1485594520610471e-35 8.7836507485203662e-12 8.1438461846263881e-45 -1.7248565590916371e-04
2.2617222283064738e+08 7.3281487170487493e-10 8.4795023390109244e-54 -3.9541264434553888e-36 8.7821299457001821e-12 1.1571138450402323e-44 -5.0161236506132647e-05
2.5312892216093299e+08 7.2777135516754047e-10 1.1886140851212866e-53 -9.3615431286866485e-36 8.7806441248620519e-12 1.6332246064392784e-44 -1.0065364976605696e-04
2.8329849895994085e+08 7.2274782725733964e-10 1.6653244328149585e-53 -1.6179593172502529e-35 8.7791824473630701e-12 2.3041569549015156e-44 -1.4747716247494268e-04
3.1706388518467903e+08 7.1771424538879855e-10 2.3062869193070688e-53 -2.6262699079014717e-35 8.7774121019600851e-12 3.2133776556959828e-44 -2.0413003331735008e-04
3.5485365315196556e+08 7.1270243247447285e-10 3.2518849066061507e-53 -1.9716376147342562e-35 8.7756778489640843e-12 4.5627526418223991e-44 -1.2951062264341713e-04
3.9714745525795430e+08 7.0771196877025324e-10 4.5483941723925177e-53 -1.8486143859060098e-35 8.7739751605250313e-12 6.4269001699886148e-44 -1.0303600487249704e-04
4.4448211203936189e+08 7.0274267593583380e-10 6.3627011201621501e-53 -9.9895574263059594e-36 8.7723022475988338e-12 9.0540980902988689e-44 -4.7241896322100502e-05
4.9745842585003978e+08 6.9779479483054190e-10 8.8628352858291952e-53 -2.7998367684380483e-36 8.7706626272652547e-12 1.2701205786411057e-43 -1.1258551292093059e-05
5.5674880663653314e+08 6.9286811269553580e-10 1.1669670857267845e-52 1.0479626318441436e-34 8.7690543089726843e-12 1.6842557253599287e-43 3.6854557921312697e-04
6.2310580660391676e+08 6.8796295461128519e-10 1.7396448005473471e-52 -5.8906487790518518e-35 8.7674821304013898e-12 2.5286896465672142e-43 -1.7027477346468725e-04
6.9737167209949529e+08 6.8307582782303239e-10 2.3801662640108238e-52 8.3823277467670991e-35 8.7659126228233009e-12 3.4844832258175946e-43 2.0788661676973558e-04
7.8048903395308042e+08 6.7818166593357879e-10 3.4335524690806352e-52 1.6303678725848346e-35 8.7640513706949571e-12 5.0628801124460327e-43 3.3786308411778664e-05
8.7351287196263170e+08 6.7330908928115213e-10 4.8040560146728208e-52 4.5782091339775259e-35 8.7622258950570736e-12 7.1349935581618179e-43 8.0497864188248941e-05
9.7762390538631785e+08 6.6845737132835637e-10 6.7612880392093203e-52 9.8313708497690508e-35 8.7604271971103270e-12 1.0114763228316728e-42 1.4623876177371917e-04
1.0941435794018643e+09 6.6362716320180034e-10 9.3874763052916937e-52 1.6061120422866421e-34 8.7586642646073975e-12 1.4145708352262074e-42 2.0348824886560942e-04
1.2245508377511060e+09 6.5881787634253528e-10 1.3200054998837375e-51 2.1040822962094221e-34 8.7569297953710026e-12 2.0035969685762367e-42 2.2562756915395343e-04
1.3705008944590995e+09 6.5402951045085526e-10 1.8703626533436656e-51 4.8562597991648587e-35 8.7552243938786535e-12 2.8597526922819295e-42 4.3907663698711005e-05
1.5338462428906989e+09 6.4926266112055526e-10 2.6305424736312048e-51 9.5577292004076279e-35 8.7535570191117370e-12 4.0515844066732263e-42 7.3134424545113631e-05
1.7166601688052566e+09 6.4451228111569894e-10 3.6672006693785214e-51 2.8641754199223036e-34 8.7518735234218108e-12 5.6898848584084742e-42 1.8630163963782436e-04
1.9212630658524802e+09 6.3975777625329793e-10 5.2178351244398631e-51 2.4785627888454014e-34 8.7499165326456691e-12 8.1559542034765000e-42 1.3565848497019514e-04
2.1502518875228934e+09 6.3502396832678552e-10 7.2916818554524556e-51 2.1051848304718817e-34 8.7479849583515859e-12 1.1482530139240557e-41 9.7832086799496120e-05
2.4065331093762755e+09 6.3031154674596344e-10 1.0196865224094139e-50 5.5516684878001178e-34 8.7460887498251269e-12 1.6177500280196860e-41 2.1898408535207673e-04
2.6933596199261956e+09 6.2562000251444993e-10 1.4122123647543761e-50 4.0046604913772164e-34 8.7442213895021645e-12 2.2573005323974727e-41 1.3472878259336772e-04
3.0143720084238191e+09 6.2094941026397388e-10 1.9796678951933669e-50 8.1774569870814760e-35 8.7423844017163984e-12 3.1881307276735856e-41 2.3323514302218567e-05
3.3736447735924835e+09 6.1629982924534855e-10 2.7758588959180927e-50 2.1266351364634729e-34 8.7405791070875486e-12 4.5040721483195887e-41 5.1415997801940100e-05
3.7757380398244629e+09 6.1167134167823758e-10 3.9921414597376016e-50 2.4457937669632886e-34 8.7388077259243286e-12 6.5266119036808174e-41 4.9494598580850309e-05
4.2257554372556300e+09 6.0705743565794217e-10 5.4457505608571332e-50 -4.8994036958843083e-34 8.7369950905624710e-12 8.9707336422869272e-41 -8.5211745484287143e-05
4.7294088803696871e+09 6.0244220682915228e-10 7.5110586429873761e-50 -9.1657231408721887e-34 8.7349277522518277e-12 1.2467683302802606e-40 -1.3625688715797064e-04
5.2930910673443861e+09 5.9784792697300859e-10 1.0621605945689999e-49 -4.7504063070186013e-34 8.7328907272898613e-12 1.7766400896409799e-40 -5.9612906972032292e-05
5.9239566203484879e+09 5.9327445211090405e-10 1.4930009517124715e-49 -8.5815657402696839e-34 8.7308827180913956e-12 2.5165434756212569e-40 -9.1181906404021033e-05
6.6300128966754065e+09 5.8872193083447523e-10 2.0834756533496655e-49 -1.8957991025600459e-33 8.7289059261967214e-12 3.5389808740375504e-40 -1.7117604635892258e-04
7.4202216233474646e+09 5.8419005404129701e-10 2.9384970915968828e-49 -2.1341188755599607e-33 8.7269564174265251e-12 5.0300361522230867e-40 -1.6288417594746371e-04
8.3046126452035627e+09 5.7967911919687837e-10 4.1541408563578122e-49 -1.7645301240971890e-33 8.7250395023968458e-12 7.1662765119316422e-40 -1.1370894745500490e-04
9.2944112302352238e+09 5.7518890970043050e-10 5.7775503517365477e-49 -4.4518517881674848e-33 8.7231528543469982e-12 1.0044613611805567e-39 -2.4421007436958663e-04
1.0402180548013405e+10 5.7071212293284540e-10 8.2047141013161450e-49 -2.8737500445685821e-33 8.7212067442032058e-12 1.4376274432638218e-39 -1.3280325384305188e-04
1.1641981129635252e+10 5.6623605944435644e-10 1.1543188130769770e-48 -4.5833942994355767e-33 8.7190166883902110e-12 2.0385823082509123e-39 -1.7927741102793579e-04
1.3029549333160513e+10 5.6178089060566457e-10 1.6226897651365166e-48 -4.8266727489277954e-33 8.7168576417587595e-12 2.8884744787012422e-39 -1.5986250899644076e-04
1.4582497079737364e+10 5.5734675060206293e-10 2.2780687291413618e-48 -4.4755629261459282e-33 8.7147323005602077e-12 4.0873454930535120e-39 -1.2560343586652493e-04
1.6320535395598944e+10 5.5293309816125590e-10 3.0944771180609470e-48 1.5778046129489946e-34 8.7126327112185685e-12 5.5964765508728543e-39 3.8143741452804445e-06
1.8265724597271458e+10 5.4853995095598539e-10 4.4155474708899305e-48 -4.2304956897136097e-33 8.7105597918632197e-12 8.0496369739243150e-39 -8.5959691095332472e-05
2.0442754295507805e+10 5.4416756939144201e-10 6.2022834936942269e-48 -3.6864812922759741e-33 8.7085182116607190e-12 1.1397745552221011e-38 -6.3455591972034293e-05
2.2879256771939392e+10 5.3981606225842179e-10 8.5893609325796607e-48 -2.1318000468995340e-33 8.7065107613228508e-12 1.5911643860029761e-38 -3.1307121572212499e-05
2.5606157706027035e+10 5.3547585636096713e-10 1.2158327493339472e-47 -2.8498519565713528e-34 8.7044082295160384e-12 2.2705650215429094e-38 -3.5319572173325247e-06
2.8658068703966404e+10 5.3113953028905709e-10 1.6944299643476926e-47 -1.3311422408320885e-32 8.7020922503595835e-12 3.1901786022696313e-38 -1.4031637001917559e-04
3.2073726611780933e+10 5.2682376265847272e-10 2.3432810545871532e-47 1.0229469926573619e-32 8.6998033087078022e-12 4.4479410776052001e-38 9.2067905095249939e-05
3.5896485188650703e+10 5.2252858744262719e-10 3.3028483493377257e-47 8.3775491801821023e-33 8.6975429901479233e-12 6.3208950260551504e-38 6.3770179801607530e-05
4.0174865381116081e+10 5.1825397950854728e-10 4.6736931671758047e-47 1.2120471160638391e-32 8.6953105474276561e-12 9.0181520103478995e-38 7.7878590219427493e-05
4.4963171182595154e+10 5.1399969700114136e-10 6.5241642257086377e-47 1.9185971395279702e-32 8.6931032687516877e-12 1.2692933991543093e-37 1.0477071768970441e-04
5.0322178895106964e+10 5.0976592616874906e-10 9.2166961760790801e-47 2.4125981207586891e-32 8.6909247916526347e-12 1.8080251548684434e-37 1.1130430136811363e-04
5.6319908541757576e+10 5.0555282552778864e-10 1.2897617126728994e-46 3.9503334129793377e-32 8.6887784270283385e-12 2.5511907906486526e-37 1.5470193323720692e-04
6.3032487221262955e+10 5.0134973447185127e-10 1.8126627215786776e-46 5.6967102043943574e-32 8.6865117494887948e-12 3.6155653368166909e-37 1.8897103027405851e-04
7.0545115362765274e+10 4.9715283127584366e-10 2.5502240423006112e-46 5.8068165161867977e-32 8.6840508446518040e-12 5.1296580887530485e-37 1.6308122949509318e-04
7.8953148145280304e+10 4.9297647557969872e-10 3.5898374822312764e-46 6.3781446478579437e-32 8.6816183338766421e-12 7.2819650836481204e-37 1.5161559427602796e-04
8.8363305807856979e+10 4.8882050515921743e-10 5.0728248052621935e-46 7.1330315756025236e-32 8.6792123952844957e-12 1.0377684143200755e-36 1.4324336241501842e-04
9.8895028212495758e+10 4.8468468371453084e-10 7.0870336811458502e-46 6.2149009915941971e-32 8.6768287667082446e-12 1.4621946843527585e-36 1.0604063457199081e-04
1.1068199085282190e+11 4.8056935486258012e-10 9.8762876235582313e-46 1.0934665127354307e-31 8.6744739807242443e-12 2.0551222260900047e-36 1.5871960945973624e-04
1.2387380155068558e+11 4.7647429487381661e-10 1.3636624328438732e-45 8.7633924623691964e-32 8.6721448251937370e-12 2.8619853106766404e-36 1.0871740698023212e-04
1.3863789937626886e+11 4.7239981805308688e-10 1.9521658431556314e-45 7.5273210199083459e-32 8.6698485363974274e-12 4.1324441046593560e-36 7.8383963924367420e-05
1.5516167989403305e+11 4.6833376244926874e-10 2.6592805266826928e-45 4.8625992703436216e-32 8.6673969156545569e-12 5.6781738578387324e-36 4.3572117908470885e-05
1.7365487370951471e+11 4.6427648666757319e-10 3.7538993624422981e-45 6.1194233949271917e-32 8.6647796204949607e-12 8.0854824016322178e-36 4.6353319964714142e-05
1.9435220850703870e+11 4.6023928650328436e-10 5.4048539207859518e-45 1.8313924406959580e-31 8.6621831252691681e-12 1.1743573569848609e-35 1.1611747757964709e-04
2.1751638836666776e+11 4.5622304434119419e-10 7.3219556916528978e-45 -3.1847156313065644e-32 8.6596258213212584e-12 1.6049070257347738e-35 -1.7424828092325903e-05
2.4344142817582404e+11 4.5222603416646997e-10 1.0329727745671146e-44 -1.1320407748628141e-31 8.6570735466628331e-12 2.2841957263054534e-35 -5.2376907417452560e-05
2.7245638545811050e+11 4.4824954681112484e-10 1.4329561295295845e-44 -2.8985834395662064e-31 8.6545524985389550e-12 3.1967821043517466e-35 -1.1436929125321825e-04
3.0492953698613922e+11 4.4429306562615218e-10 2.0232415823842210e-44 -3.5670367543861258e-31 8.6520535096191429e-12 4.5538446105001015e-35 -1.1897314598291991e-04
3.4127305319066193e+11 4.4035764054040733e-10 2.8449410635082391e-44 -5.2349487962059058e-31 8.6495980244018017e-12 6.4605239051079586e-35 -1.4790165480824081e-04
3.8194822969665283e+11 4.3642897164075801e-10 4.0308918187903666e-44 -3.4598790766303411e-31 8.6469466348336844e-12 9.2360775308664746e-35 -8.2490429081395487e-05
4.2747134238842218e+11 4.3251084506404061e-10 5.6999222244312625e-44 -3.3893026520006838e-31 8.6441455141010132e-12 1.3178680464272039e-34 -6.8261744934278192e-05
4.7842020032004626e+11 4.2861329289518917e-10 7.9810564737434320e-44 -4.7026593139571389e-31 8.6413764722922849e-12 1.8620646176960912e-34 -8.0404528087725212e-05
