# N phi dphidN h dhdN H a aH eps_H dotsigma eta_perp eta_sigma m_iso
2.7227227227227228e+01 5.2337736296470458e+00 -2.0770671019765138e-02 6.5151011566802790e+00 -5.4962413519306919e-02 6.9043243470188876e-06 6.6778174444817859e+11 4.6105817566883042e+06 2.3675813733812107e-04 1.5023820383333650e-07 1.8800385032405496e-03 -3.1380004439980999e-02 1.3841475254936422e-10
2.7327327327327328e+01 5.2316927088625791e+00 -2.0806150384228003e-02 6.5095970638808343e+00 -5.5009372344679668e-02 6.9041604404074969e-06 7.3808684245506055e+11 5.0958699792635096e+06 2.3756753095790294e-04 1.5049120069437803e-07 1.8795825652940666e-03 -3.1422012027699557e-02 1.3841662170634486e-10
2.7427427427427428e+01 5.2296082301948656e+00 -2.0841750803800154e-02 6.5040882663889281e+00 -5.5056449934560089e-02 6.9039959768512352e-06 8.1579377024667517e+11 5.6322369077233467e+06 2.3838107362233611e-04 1.5074504824495590e-07 1.8790704901166632e-03 -3.1464258589762664e-02 1.3841849712296250e-10
2.7527527527527528e+01 5.2275201814759331e+00 -2.0877473013420900e-02 6.4985747517613612e+00 -5.5103647185991575e-02 6.9038309535074090e-06 9.0168180394545667e+11 6.2250587482930431e+06 2.3919879641425890e-04 1.5099975163159566e-07 1.8785100139893317e-03 -3.1506728378754699e-02 1.3842037879923731e-10
2.7627627627627628e+01 5.2254285509601379e+00 -2.0913318761017742e-02 6.4930565047838336e+00 -5.5150968562777777e-02 6.9036653675693661e-06 9.9661226307292517e+11 6.8802775654714834e+06 2.4002075452444419e-04 1.5125532354460523e-07 1.8779831967135005e-03 -3.1549254433532577e-02 1.3842226644613532e-10
2.7727727727727729e+01 5.2233333267182083e+00 -2.0949289547738021e-02 6.4875335108345329e+00 -5.5198417617636268e-02 6.9034992161969146e-06 1.1015371482060195e+12 7.6044608392520407e+06 2.4084699761581861e-04 1.5151177482895143e-07 1.8775535083203666e-03 -3.1591708620703950e-02 1.3842415984376083e-10
2.7827827827827829e+01 5.2212344954075620e+00 -2.0985384074682024e-02 6.4820057627752448e+00 -5.5245987981539603e-02 6.9033324963756233e-06 1.2175086880192874e+12 8.4048672906231973e+06 2.4167750920458676e-04 1.5176909546266053e-07 1.8770778966712130e-03 -3.1634383111837631e-02 1.3842605957508485e-10
2.7927927927927929e+01 5.2191320446385605e+00 -2.1021603167871526e-02 6.4764732478132219e+00 -5.5293680892094223e-02 6.9031652051878983e-06 1.3456898914544897e+12 9.2895196356617138e+06 2.4251232321354681e-04 1.5202729127706436e-07 1.8765695446196634e-03 -3.1677251074663342e-02 1.3842796562452220e-10
2.8028028028028029e+01 5.2170259621002071e+00 -2.1057947960378125e-02 6.4709359523885004e+00 -5.5341498796864473e-02 6.9029973397130768e-06 1.4873662108389890e+12 1.0267284996600660e+07 2.4335148116651654e-04 1.5228637042290056e-07 1.8760643838139899e-03 -3.1720240074745602e-02 1.3842987789765566e-10
2.8128128128128129e+01 5.2149162352894134e+00 -2.1094419316898282e-02 6.4653938634259083e+00 -5.5389442930109278e-02 6.9028288969947674e-06 1.6439584329153362e+12 1.1347963776186217e+07 2.4419501822494369e-04 1.5254633898748015e-07 1.8755774176674753e-03 -3.1763320009984733e-02 1.3843179636301577e-10
2.8228228228228229e+01 5.2128028513133797e+00 -2.1131017428275462e-02 6.4598469695187077e+00 -5.5437512078548981e-02 6.9026598740180426e-06 1.8170369270584507e+12 1.2542387886015417e+07 2.4504295359368617e-04 1.5280719802032263e-07 1.8750746296021369e-03 -3.1806562057396105e-02 1.3843372117605759e-10
2.8328328328328329e+01 5.2106857971515774e+00 -2.1167742364120227e-02 6.4542952595775702e+00 -5.5485704637279643e-02 6.9024902677403186e-06 2.0083373935672075e+12 1.3862529313436607e+07 2.4589530368660228e-04 1.5306894767549252e-07 1.8745130761937149e-03 -3.1850055372075636e-02 1.3843565253152071e-10
2.8428428428428429e+01 5.2085650600916775e+00 -2.1204594984954712e-02 6.4487387204673041e+00 -5.5534021837853588e-02 6.9023200751421991e-06 2.2197782699605957e+12 1.5321620115113439e+07 2.4675210398436651e-04 1.5333159401173296e-07 1.8739063950163263e-03 -3.1893771816959751e-02 1.3843759040843457e-10
2.8528528528528529e+01 5.2064406278417499e+00 -2.1241577175542412e-02 6.4431773363612548e+00 -5.5582468528739860e-02 6.9021492932402596e-06 2.4534799698357368e+12 1.6934285039780863e+07 2.4761341478232875e-04 1.5359515072331540e-07 1.8733413439427681e-03 -3.1937532625612705e-02 1.3843953450108341e-10
2.8628628628628629e+01 5.2043124878210314e+00 -2.1278690361064299e-02 6.4376110925433050e+00 -5.5631047888377937e-02 6.9019779190038025e-06 2.7117861472227246e+12 1.8716688109191641e+07 2.4847928565988541e-04 1.5385962806990614e-07 1.8728713106561233e-03 -3.1981228909630996e-02 1.3844148463039775e-10
2.8728728728728729e+01 5.2021806260041208e+00 -2.1315933092004153e-02 6.4320399816567679e+00 -5.5679752865227743e-02 6.9018059492196009e-06 2.9972871996837256e+12 2.0686694626296896e+07 2.4934969710597153e-04 1.5412501486218256e-07 1.8723432217300023e-03 -3.2025177209542226e-02 1.3844344142012997e-10
2.8828828828828829e+01 5.2000450295185265e+00 -2.1353306486028366e-02 6.4264639898078171e+00 -5.5728585644356579e-02 6.9016333807962852e-06 3.3128462458548208e+12 2.2864050235837288e+07 2.5022469157202264e-04 1.5439131908881642e-07 1.8717879136410343e-03 -3.2069314081014294e-02 1.3844540478991554e-10
2.8928928928928929e+01 5.1979056854336099e+00 -2.1390811691422578e-02 6.4208831030493982e+00 -5.5777548595801543e-02 6.9014602106225694e-06 3.6616278379437437e+12 2.5270578829676691e+07 2.5110431256590240e-04 1.5465854898706984e-07 1.8712382897265122e-03 -3.2113572270806155e-02 1.3844737465768843e-10
2.9029029029029029e+01 5.1957625806133256e+00 -2.1428449567359346e-02 6.4152973079352877e+00 -5.5826642804438949e-02 6.9012864355482755e-06 4.0471296971239321e+12 2.7930401281665992e+07 2.5198859663302275e-04 1.5492671057455137e-07 1.8707055385623016e-03 -3.2157929320448225e-02 1.3844935100772658e-10
2.9129129129129129e+01 5.1936157015205229e+00 -2.1466220280722082e-02 6.4097065926671224e+00 -5.5875866845625698e-02 6.9011120523613442e-06 4.4732177900800898e+12 3.0870177203958884e+07 2.5287756365390294e-04 1.5519580469065723e-07 1.8701518618077756e-03 -3.2202465277122116e-02 1.3845133401217416e-10
2.9229229229229230e+01 5.1914650345260656e+00 -2.1504123961235910e-02 6.4041109455427048e+00 -5.5925219202525647e-02 6.9009370578250308e-06 4.9441650984668848e+12 3.4119372148015268e+07 2.5377123272017898e-04 1.5546583190624954e-07 1.8695366355391740e-03 -3.2247265579288587e-02 1.3845332385909260e-10
2.9329329329329330e+01 5.1893105663509367e+00 -2.1542161632333408e-02 6.3985103526418339e+00 -5.5974701566752168e-02 6.9007614487306082e-06 5.4646944700764053e+12 3.7710552928194597e+07 2.5466964484117857e-04 1.5573679946997493e-07 1.8688814517931493e-03 -3.2292285087559991e-02 1.3845532049870434e-10
2.9429429429429430e+01 5.1871522841225683e+00 -2.1580335328371589e-02 6.3929047974919841e+00 -5.6024319207781836e-02 6.9005852219037462e-06 6.0400259814429932e+12 4.1679714027460188e+07 2.5557286597707035e-04 1.5600872217422046e-07 1.8682781000658973e-03 -3.2337332295655739e-02 1.3845732360744250e-10
2.9529529529529530e+01 5.1849901745266029e+00 -2.1618646308816342e-02 6.3872942654562035e+00 -5.6074074596594005e-02 6.9004083741027232e-06 6.6759292868566035e+12 4.6066638355942927e+07 2.5648094349658881e-04 1.5628160901872126e-07 1.8677638784263722e-03 -3.2382330670465503e-02 1.3845933307062277e-10
2.9629629629629630e+01 5.1828242228384402e+00 -2.1657093022297666e-02 6.3816787487824662e+00 -5.6123960159588308e-02 6.9002309019025083e-06 7.3787814787614834e+12 5.0915295978135876e+07 2.5739385601904023e-04 1.5655544800517746e-07 1.8671794933104635e-03 -3.2427613677838835e-02 1.3846134953803309e-10
2.9729729729729730e+01 5.1806544156743559e+00 -2.1695676908120430e-02 6.3760582324420021e+00 -5.6173979140233164e-02 6.9000528020245952e-06 8.1556310397874053e+12 5.6274284808363847e+07 2.5831165563547283e-04 1.5683024950726668e-07 1.8665743660935962e-03 -3.2473078416442418e-02 1.3846337286164392e-10
2.9829829829829830e+01 5.1784807394414853e+00 -2.1734399126416542e-02 6.3704327020751084e+00 -5.6224133798534644e-02 6.8998740711511372e-06 9.0142685277499375e+12 6.2197317685015529e+07 2.5923438789117204e-04 1.5710602181820498e-07 1.8659779799722448e-03 -3.2518663759210281e-02 1.3846540297276464e-10
2.9929929929929934e+01 5.1763031803191497e+00 -2.1773260509019298e-02 6.3648021438841029e+00 -5.6274424979797961e-02 6.8996947059209424e-06 9.9633047024772559e+12 6.8743760709159553e+07 2.6016209029944759e-04 1.5738277071924060e-07 1.8653961681969974e-03 -3.2564358372998210e-02 1.3846743987748280e-10
3.0030030030030034e+01 5.1741217240819806e+00 -2.1812261194260690e-02 6.3591665456569340e+00 -5.6324851021802042e-02 6.8995147029083818e-06 1.1012256877950283e+13 7.5979228241621926e+07 2.6109478340098391e-04 1.5766049680198553e-07 1.8647870358906007e-03 -3.2610252055088808e-02 1.3846948376610013e-10
3.0130130130130134e+01 5.1719363564629006e+00 -2.1851401400062774e-02 6.3535258949971842e+00 -5.6375410587942716e-02 6.8993340586679717e-06 1.2171644365730486e+13 8.3976240522478461e+07 2.6203248982906364e-04 1.5793920126189251e-07 1.8641138636622788e-03 -3.2656423044555148e-02 1.3847153481408377e-10
3.0230230230230234e+01 5.1697470635926202e+00 -2.1890682355047833e-02 6.3478801771038436e+00 -5.6426105972690259e-02 6.8991527697879440e-06 1.3453093966819426e+13 9.2814950503399715e+07 2.6297525744179513e-04 1.5821889285265494e-07 1.8634083799037653e-03 -3.2702804144079202e-02 1.3847359293453306e-10
3.0330330330330334e+01 5.1675538319745327e+00 -2.1930106244007586e-02 6.3422293748544707e+00 -5.6476942858771396e-02 6.8989708328867787e-06 1.4869456569865143e+13 1.0258394717637631e+08 2.6392315816494523e-04 1.5849958746965103e-07 1.8627668505952094e-03 -3.2749192007085093e-02 1.3847565778830885e-10
3.0430430430430434e+01 5.1653566474539208e+00 -2.1969674024071545e-02 6.3365734739453279e+00 -5.6527922505485682e-02 6.8987882444867179e-06 1.6434936025008543e+13 1.1338114344822021e+08 2.6487623375595528e-04 1.5878129182518137e-07 1.8622017801491824e-03 -3.2795561749682692e-02 1.3847772935917632e-10
3.0530530530530534e+01 5.1631554946388558e+00 -2.2009384201130605e-02 6.3309124658067448e+00 -5.6579037374395569e-02 6.8986050009428796e-06 1.8165231585768254e+13 1.2531475746086644e+08 2.6583446494192979e-04 1.5906399429647191e-07 1.8615586615828264e-03 -3.2842240798619603e-02 1.3847980828025165e-10
3.0630630630630634e+01 5.1609503595650681e+00 -2.2049238487082377e-02 6.3252463344322987e+00 -5.6630291593435446e-02 6.8984210987702418e-06 2.0077695347428113e+13 1.3850439719937921e+08 2.6679791265840625e-04 1.5934770727896120e-07 1.8609009128014509e-03 -3.2889095532071325e-02 1.3848189435439376e-10
3.0730730730730734e+01 5.1587412279386582e+00 -2.2089238065706878e-02 6.3195750649835043e+00 -5.6681687332049827e-02 6.8982365344277322e-06 2.2191506260782289e+13 1.5308225924211013e+08 2.6776662492850137e-04 1.5963243920386944e-07 1.8602552533487334e-03 -3.2936069725517783e-02 1.3848398752314420e-10
3.0830830830830834e+01 5.1565280851974311e+00 -2.2129383715626012e-02 6.3138986433319539e+00 -5.6733225090981991e-02 6.8980513043240202e-06 2.4527862466317508e+13 1.6919445367806166e+08 2.6874063970154538e-04 1.5991819541852627e-07 1.8596204692649212e-03 -3.2983167112262908e-02 1.3848608782115308e-10
3.0930930930930934e+01 5.1543109163838077e+00 -2.2169675549219350e-02 6.3082170568104221e+00 -5.6784902969185487e-02 6.8978654048022443e-06 2.7110193877636273e+13 1.8700246846602887e+08 2.6971997834988133e-04 1.6020497628247793e-07 1.8589507440038304e-03 -3.3030487087857725e-02 1.3848819545648704e-10
3.1031031031031034e+01 5.1520897065649320e+00 -2.2210113911981497e-02 6.3025302922275221e+00 -5.6836719942194178e-02 6.8976788321927198e-06 2.9964397145992762e+13 2.0668478791333023e+08 2.7070466825014302e-04 1.6049278390824126e-07 1.8582154343511170e-03 -3.3078095812767695e-02 1.3849031058382882e-10
3.1131131131131134e+01 5.1498644412552643e+00 -2.2250700283352499e-02 6.2968383338077887e+00 -5.6888679061453611e-02 6.8974915828655895e-06 3.3119095362259496e+13 2.2843868149330765e+08 2.7169476559268344e-04 1.6078162889524902e-07 1.8574585801859847e-03 -3.3125898810486769e-02 1.3849243307087447e-10
3.1231231231231234e+01 5.1476351062769377e+00 -2.2291436977643873e-02 6.2911411638206811e+00 -5.6940786335826415e-02 6.8973036532129107e-06 3.6605925100719969e+13 2.5248218092643401e+08 2.7269034804414723e-04 1.6107152808357339e-07 1.8567789376917070e-03 -3.3173684921265191e-02 1.3849456257078131e-10
3.1331331331331334e+01 5.1454016864944689e+00 -2.2332324446524467e-02 6.2854387686555020e+00 -5.6993041066491702e-02 6.8971150394898582e-06 4.0459853683277102e+13 2.7905626533448964e+08 2.7369144648835785e-04 1.6136248436943942e-07 1.8561518614990940e-03 -3.3221508761228431e-02 1.3849669921404560e-10
3.1431431431431434e+01 5.1431641659661853e+00 -2.2373361606207561e-02 6.2797311381158334e+00 -5.7045437007240310e-02 6.8969257378337731e-06 4.4719529845729672e+13 3.0842727637683856e+08 2.7469805288046810e-04 1.6165448914517557e-07 1.8554505252326295e-03 -3.3269642348828538e-02 1.3849884352827106e-10
3.1531531531531535e+01 5.1409225299997274e+00 -2.2414550232157097e-02 6.2740182557128099e+00 -5.7097978416525086e-02 6.8967357445224766e-06 4.9427671322738391e+13 3.4088958758003843e+08 2.7571023210846751e-04 1.6194755526507625e-07 1.8547374843843583e-03 -3.3317952452424138e-02 1.3850099532553879e-10
3.1631631631631635e+01 5.1386767635744910e+00 -2.2455891579878894e-02 6.2683001059818064e+00 -5.7150667522114965e-02 6.8965450557753896e-06 5.4631493238338453e+13 3.7676855458248967e+08 2.7672803606549424e-04 1.6224169165173661e-07 1.8540396890549438e-03 -3.3366381494999188e-02 1.3850315454538762e-10
3.1731731731731735e+01 5.1364268513254947e+00 -2.2497386347322075e-02 6.2625766744786766e+00 -5.7203504369163313e-02 6.8963536677499489e-06 6.0383181598069820e+13 4.1642377588426000e+08 2.7775150254458002e-04 1.6253690300843479e-07 1.8533472172802682e-03 -3.3414952295108630e-02 1.3850532125776737e-10
3.1831831831831835e+01 5.1341727775202770e+00 -2.2539034634707893e-02 6.2568479480140198e+00 -5.7256486856242461e-02 6.8961615765392581e-06 6.6740416631093531e+13 4.6025269677356887e+08 2.7878065422515659e-04 1.6283318956196092e-07 1.8526112074879622e-03 -3.3463772163754568e-02 1.3850749568543825e-10
3.1931931931931935e+01 5.1319145265343327e+00 -2.2580836967863307e-02 6.2511139124807000e+00 -5.7309614450368439e-02 6.8959687782330481e-06 7.3766951230577922e+13 5.0869459255150527e+08 2.7981552484594290e-04 1.6313055473501785e-07 1.8518099114181951e-03 -3.3512888715527836e-02 1.3850967795161710e-10
3.2032032032032035e+01 5.1296520832352774e+00 -2.2622795122120828e-02 6.2453745510464458e+00 -5.7362891110830205e-02 6.8957752689665838e-06 8.1533250293185969e+13 5.6223497097021425e+08 2.8085618048883667e-04 1.6342901130975279e-07 1.8510015752285633e-03 -3.3562175390273667e-02 1.3851186787141383e-10
3.2132132132132135e+01 5.1273854326859034e+00 -2.2664911483846022e-02 6.2396298454833641e+00 -5.7416322951637858e-02 6.8955810448821483e-06 9.0117197369215859e+13 6.2141043799706829e+08 2.8190270339239310e-04 1.6372857663778362e-07 1.8502832195082326e-03 -3.3611422257475515e-02 1.3851406510685254e-10
3.2232232232232235e+01 5.1251145586477937e+00 -2.2707185840001379e-02 6.2338797830730845e+00 -5.7469906715959203e-02 6.8953861019368976e-06 9.9604875709964375e+13 6.8681407565564048e+08 2.8295510915488678e-04 1.6402924859277522e-07 1.8495845349138613e-03 -3.3660783917135367e-02 1.3851626996801281e-10
3.2332332332332335e+01 5.1228394447040531e+00 -2.2749617793817661e-02 6.2281243514647615e+00 -5.7523638461478392e-02 6.8951904360470274e-06 1.1009143154496859e+14 7.5910138587959349e+08 2.8401340862789130e-04 1.6433102366279777e-07 1.8488225926747346e-03 -3.3710440421273490e-02 1.3851848281574951e-10
3.2432432432432435e+01 5.1205600753320670e+00 -2.2792209076920054e-02 6.2223635338814107e+00 -5.7577522156198525e-02 6.8949940432260804e-06 1.2168202824641464e+14 8.3899685992669666e+08 2.8507766810920436e-04 1.6463391434776327e-07 1.8480517411574313e-03 -3.3760274719665639e-02 1.3852070349872746e-10
3.2532532532532535e+01 5.1182764347281351e+00 -2.2834961008722020e-02 6.2165973142202731e+00 -5.7631560042727202e-02 6.8947969194324848e-06 1.3449290094945578e+14 9.2730123915184605e+08 2.8614794340039480e-04 1.6493792999898129e-07 1.8472983803101636e-03 -3.3810229704935808e-02 1.3852293195751711e-10
3.2632632632632635e+01 5.1159885066605346e+00 -2.2877874181927282e-02 6.2108256777209414e+00 -5.7685751609605644e-02 6.8945990605494317e-06 1.4865252220459347e+14 1.0248995399400936e+09 2.8722427159813026e-04 1.6524307448643696e-07 1.8465425356755552e-03 -3.3860350743130228e-02 1.3852516830297771e-10
3.2732732732732735e+01 5.1136962745824066e+00 -2.2920948714805076e-02 6.2050486105732778e+00 -5.7740094651529010e-02 6.8944004624001873e-06 1.6430289035174962e+14 1.1327699232147899e+09 2.8830667762703657e-04 1.6554934812630790e-07 1.8457341084768338e-03 -3.3910749227208242e-02 1.3852741276590955e-10
3.2832832832832835e+01 5.1113997221537160e+00 -2.2964185380923388e-02 6.1992660976158573e+00 -5.7794589357824069e-02 6.8942011208165116e-06 1.8160095353635969e+14 1.2519934974117181e+09 2.8939520368828685e-04 1.6585675615493349e-07 1.8448636911836504e-03 -3.3961446120796865e-02 1.3852966542496220e-10
3.2932932932932935e+01 5.1090988335558993e+00 -2.3007586287931130e-02 6.1934781209035199e+00 -5.7849240713887549e-02 6.8940010316795470e-06 2.0072018364808938e+14 1.3837651531488364e+09 2.9048992718578903e-04 1.6616531380968155e-07 1.8440048693936571e-03 -3.4012279511642894e-02 1.3853192603845294e-10
3.3033033033033036e+01 5.1067935929827684e+00 -2.3051153776980266e-02 6.1876846619225869e+00 -5.7904054500288696e-02 6.8938001908525302e-06 2.2185231596626081e+14 1.5294055381492846e+09 2.9159093213893737e-04 1.6647503807046813e-07 1.8432452996454210e-03 -3.4063057635634046e-02 1.3853419430706962e-10
3.3133133133133136e+01 5.1044839830135311e+00 -2.3094886910139230e-02 6.1818857087954848e+00 -5.7959024654132323e-02 6.8935985939669955e-06 2.4520927195784844e+14 1.6903742923962946e+09 2.9269821681567667e-04 1.6678592132027007e-07 1.8424674476727621e-03 -3.4114040953753193e-02 1.3853647072609300e-10
3.3233233233233236e+01 5.1021699867705470e+00 -2.3138786140043166e-02 6.1760812468081188e+00 -5.8014150148991979e-02 6.8933962367063944e-06 2.7102528451063022e+14 1.8682846762978582e+09 2.9381181606518000e-04 1.6709796637430194e-07 1.8416399406521009e-03 -3.4165298454796982e-02 1.3853875546251047e-10
3.3333333333333336e+01 5.0998515878453539e+00 -2.3182853154977492e-02 6.1702712588228339e+00 -5.8069434612107458e-02 6.8931931147968917e-06 2.9955924691418256e+14 2.0649197383025854e+09 2.9493179775115237e-04 1.6741118536739720e-07 1.8408088292278220e-03 -3.4216729682489642e-02 1.3854104839966845e-10
3.3433433433433436e+01 5.0975287695629934e+00 -2.3227089271796439e-02 6.1644557282040751e+00 -5.8124880050669334e-02 6.8929892239086100e-06 3.3109730914523794e+14 2.2822501840032630e+09 2.9605822009430956e-04 1.6772558757788292e-07 1.8399956079014693e-03 -3.4268287813313938e-02 1.3854334949652972e-10
3.3533533533533536e+01 5.0952015147609728e+00 -2.3271494963015490e-02 6.1586346398469898e+00 -5.8180485329820730e-02 6.8927845596257294e-06 3.6595574749399281e+14 2.5224541258328857e+09 2.9719111919028875e-04 1.6804117592467576e-07 1.8391696064871243e-03 -3.4320042774221952e-02 1.3854565890784129e-10
3.3633633633633636e+01 5.0928698060434927e+00 -2.3316070416834818e-02 6.1528079791855239e+00 -5.8236248314288239e-02 6.8925791174810201e-06 4.0448413630912538e+14 2.7879389112766242e+09 2.9833052378540608e-04 1.6835795119828828e-07 1.8382824503948116e-03 -3.4372103484076266e-02 1.3854797686136390e-10
3.3733733733733736e+01 5.0905336263318759e+00 -2.3360816735291123e-02 6.1469757298545753e+00 -5.8292170193176882e-02 6.8923728930296200e-06 4.4706885366904850e+14 3.0813652483463755e+09 2.9947648712766814e-04 1.6867592105285705e-07 1.8373409810471617e-03 -3.4424454829399757e-02 1.3855030337631248e-10
3.3833833833833836e+01 5.0881929590665305e+00 -2.3405736372249956e-02 6.1411378727896428e+00 -5.8348257012527750e-02 6.8921658818756991e-06 4.9413695613567100e+14 3.4056738700521808e+09 3.0062909886631505e-04 1.6899510328442539e-07 1.8364337043032535e-03 -3.4476899630737752e-02 1.3855263815603567e-10
3.3933933933933936e+01 5.0858477874157764e+00 -2.3450831412950613e-02 6.1352943895474032e+00 -5.8404513440237053e-02 6.8919580795656574e-06 5.4616046144824638e+14 3.7641150050175495e+09 3.0178843936804346e-04 1.6931551291347507e-07 1.8356262174285141e-03 -3.4529293159327623e-02 1.3855498098929225e-10
3.4034034034034036e+01 5.0834980927677451e+00 -2.3496100298094000e-02 6.1294452687064238e+00 -5.8460930953209887e-02 6.8917494813852567e-06 6.0366108210587300e+14 4.1602809495356131e+09 3.0295449180308965e-04 1.6963713759223754e-07 1.8347623927943868e-03 -3.4581985063355386e-02 1.3855733252283519e-10
3.4134134134134136e+01 5.0811438577606305e+00 -2.3541544423419082e-02 6.1235904931513607e+00 -5.8517511797654631e-02 6.8915400827675172e-06 6.6721545730890350e+14 4.5981420678863678e+09 3.0412731857510646e-04 1.6995998718020674e-07 1.8338650585307252e-03 -3.4634924612440297e-02 1.3855969272187102e-10
3.4234234234234236e+01 5.0787850650331450e+00 -2.3587165420517579e-02 6.1177300453331274e+00 -5.8574259158886692e-02 6.8913298791247562e-06 7.3746093572726312e+14 5.0820865810645895e+09 3.0530698891900916e-04 1.7028407333178121e-07 1.8329710686025224e-03 -3.4688030260109755e-02 1.3856206150562338e-10
3.4334334334334336e+01 5.0764216969421483e+00 -2.3632964528124748e-02 6.1118639081848141e+00 -5.8631174525476316e-02 6.8911188658081873e-06 8.1510196708758588e+14 5.6169645429546270e+09 3.0649356166983848e-04 1.7060940468093204e-07 1.8320924645617370e-03 -3.4741276100251010e-02 1.3856443886972885e-10
3.4434434434434436e+01 5.0740537353337833e+00 -2.3678942102295826e-02 6.1059920661879499e+00 -5.8688256139041245e-02 6.8909070380767910e-06 9.0091716667656188e+14 6.2081364445757217e+09 3.0768707211540941e-04 1.7093598321722169e-07 1.8311883981053337e-03 -3.4794756055810887e-02 1.3856682501137662e-10
3.4534534534534536e+01 5.0716811619353708e+00 -2.3725098479962785e-02 6.1001145038467914e+00 -5.8745502203974370e-02 6.8906943911514669e-06 9.9576712360615462e+14 6.8615269335259590e+09 3.0888755522988761e-04 1.7126381079298705e-07 1.8302164883960007e-03 -3.4848566789411124e-02 1.3856922013917397e-10
3.4634634634634637e+01 5.0693039589041264e+00 -2.3771435180326230e-02 6.0942312034462898e+00 -5.8802915213197957e-02 6.8904809202902466e-06 1.1006030311450951e+15 7.5836841869188900e+09 3.1009507827004402e-04 1.7159289814500849e-07 1.8292037926925858e-03 -3.4902647208579031e-02 1.3857162419784012e-10
3.4734734734734737e+01 5.0669221088579981e+00 -2.3817954971173932e-02 6.0883421448799329e+00 -5.8860502138283546e-02 6.8902666207920041e-06 1.2164762256650630e+15 8.3818455326870251e+09 3.1130974286707754e-04 1.7192326538392309e-07 1.8282505401075277e-03 -3.4956771276640007e-02 1.3857403684835204e-10
3.4834834834834837e+01 5.0645355937139280e+00 -2.3864659327217250e-02 6.0824473103336656e+00 -5.8918265232276994e-02 6.8900514878360844e-06 1.3445487298619205e+15 9.2640099766532421e+09 3.1253161608345357e-04 1.7225492289680435e-07 1.8273801757698316e-03 -3.5010888002371149e-02 1.3857645804552183e-10
3.4934934934934937e+01 5.0621443938252675e+00 -2.3911546546827717e-02 6.0765466877978342e+00 -5.8976195220739609e-02 6.8898355163635086e-06 1.4861049059836332e+15 1.0239018362288090e+10 3.1376067860131024e-04 1.7258785718948500e-07 1.8264281283160812e-03 -3.5065370198022659e-02 1.3857888847090183e-10
3.5035035035035037e+01 5.0597484911927708e+00 -2.3958618791811132e-02 6.0706402582297141e+00 -5.9034296985762930e-02 6.8896187015197903e-06 1.6425643359281058e+15 1.1316641967259712e+10 3.1499701676283360e-04 1.7292208384670409e-07 1.8254576287162557e-03 -3.5120075556075263e-02 1.3858132794299549e-10
3.5135135135135137e+01 5.0573478674450660e+00 -2.4005877657009660e-02 6.0647280035493294e+00 -5.9092573293933935e-02 6.8894010383761345e-06 1.8154960573776968e+15 1.2507680422865683e+10 3.1624070189177004e-04 1.7325761417755481e-07 1.8244975417472443e-03 -3.5174939233506716e-02 1.3858377641025835e-10
3.5235235235235237e+01 5.0549425038699294e+00 -2.4053324229953193e-02 6.0588099063322414e+00 -5.9151024840422478e-02 6.8891825219313234e-06 2.0066342987360630e+15 1.3824069938760403e+10 3.1749179161045485e-04 1.7359445561710871e-07 1.8235464264739611e-03 -3.5229966080886049e-02 1.3858623392141137e-10
3.5335335335335337e+01 5.0525323812691516e+00 -2.4100958783524425e-02 6.0528859505235504e+00 -5.9209649348843964e-02 6.8889631470919698e-06 2.2178958706635622e+15 1.5279002917088737e+10 3.1875032142866772e-04 1.7393260946894921e-07 1.8225554283161902e-03 -3.5285269604419259e-02 1.3858870070829623e-10
3.5435435435435437e+01 5.0501174804723696e+00 -2.4148781912226389e-02 6.0469561194888612e+00 -5.9268445739390663e-02 6.8887429087450129e-06 2.4513993886204850e+15 1.6887060154861227e+10 3.2001633593622345e-04 1.7427207946128626e-07 1.8214937416201810e-03 -3.5340921038337747e-02 1.3859117693922578e-10
3.5535535535535537e+01 5.0476977828384246e+00 -2.4196795636342194e-02 6.0410203940439873e+00 -5.9327418092657534e-02 6.8885218018279705e-06 2.7094865191894580e+15 1.8664356959195560e+10 3.2128991941783315e-04 1.7461288004332663e-07 1.8204118943136961e-03 -3.5396804693523021e-02 1.3859366247216086e-10
3.5635635635635637e+01 5.0452732700375948e+00 -2.4245002921340082e-02 6.0350787532499872e+00 -5.9386573863854292e-02 6.8882998212976532e-06 2.9947454632436300e+15 2.0628704639293053e+10 3.2257118290113587e-04 1.7495503276344613e-07 1.8194140180326586e-03 -3.5452682972924733e-02 1.3859615695617322e-10
3.5735735735735737e+01 5.0428439224333319e+00 -2.4293404115504666e-02 6.0291311806612802e+00 -5.9445911000664903e-02 6.8880769619015674e-06 3.3100369114592340e+15 2.2799788992866169e+10 3.2386016546316588e-04 1.7529853947991882e-07 1.8184538414846765e-03 -3.5508664172445512e-02 1.3859866061861418e-10
3.5835835835835837e+01 5.0404097197623914e+00 -2.4341998453989995e-02 6.0231776617269412e+00 -5.9505423372322272e-02 6.8878532182739305e-06 3.6585227324647785e+15 2.5199367576935860e+10 3.2515687533178454e-04 1.7564339366220946e-07 1.8174203735058310e-03 -3.5565002700726815e-02 1.3860117393724425e-10
