# k_modes P_R(k) P_S(k) P_RS(k) 
1.1649763525532695e+07 5.6194991681108749e-10 1.2557942588245084e-46 1.9836323353449941e-28
1.2899001622916203e+07 5.5776905475757131e-10 1.7022474714894982e-46 2.1308913540788952e-28
1.4282199162526499e+07 5.5360397156163483e-10 2.3025407649680771e-46 2.2604124469349203e-28
1.5813721005793365e+07 5.4945432330377592e-10 3.1047004297919234e-46 2.3569045655495934e-28
1.7509472400105685e+07 5.4532026876253935e-10 4.1675662745467092e-46 2.3940087459357067e-28
1.9387064158887491e+07 5.4120173757875627e-10 5.5790740415838834e-46 2.3669079124162156e-28
2.1465995554414950e+07 5.3709881909928453e-10 7.4466564263877313e-46 2.2386688788454333e-28
2.3767856822763227e+07 5.3301148499684710e-10 9.9188926960667755e-46 1.9958494729437382e-28
2.6316553383948866e+07 5.2893959074257893e-10 1.3190931231446049e-45 1.5951190828083965e-28
2.9138554105852146e+07 5.2488335828221897e-10 1.7525142350528315e-45 1.0039742398289322e-28
3.2263166190202300e+07 5.2084259986482869e-10 2.3241182647703635e-45 1.6057259758077755e-29
3.5722839535389215e+07 5.1681732187296866e-10 3.0885583809376856e-45 -9.5929154412873951e-29
3.9553503736985996e+07 5.1280755030800851e-10 4.1042218962856283e-45 -2.4486796519103094e-28
4.3794941225819863e+07 5.0881345904902264e-10 5.4652869747912819e-45 -4.3714882154049508e-28
4.8491200418726020e+07 5.0483498220740669e-10 7.2781138896336151e-45 -6.8246514108736431e-28
5.3691053172660924e+07 5.0087202993038882e-10 9.7470676563936477e-45 -9.8708073104753870e-28
5.9448501292953536e+07 4.9692445185954374e-10 1.3083494470589159e-44 -1.3621145107045915e-27
6.5823337355912536e+07 4.9299236555025715e-10 1.7651972669398768e-44 -1.8206426426978863e-27
7.2881765670076355e+07 4.8907593925311168e-10 2.3923538729435498e-44 -2.3732244861598064e-27
8.0697089824947864e+07 4.8517497691692554e-10 3.2563526146051462e-44 -3.0344919541781596e-27
8.9350473967583865e+07 4.8128964378461047e-10 4.4485498162522020e-44 -3.8199491452469842e-27
9.8931785713092029e+07 4.7741983958348044e-10 6.1093344944460364e-44 -4.7405653512125992e-27
1.0954052944287750e+08 4.7356557152295466e-10 8.4130480326301606e-44 -5.8122829895364423e-27
1.2128687968317950e+08 4.6972678472495432e-10 1.1617205619198834e-43 -7.0537821771186097e-27
1.3429282529580250e+08 4.6590353506617367e-10 1.6098374981808026e-43 -8.4754108852133951e-27
1.4869343636375231e+08 4.6209574658025846e-10 2.2326195956652205e-43 -1.0093109384301480e-26
1.6463826692871228e+08 4.5830365071000741e-10 3.0963918954580800e-43 -1.1910070646939576e-26
1.8229290814814749e+08 4.5452698640438015e-10 4.2981358198257621e-43 -1.3943895833003510e-26
2.0184070800197199e+08 4.5076568768497382e-10 5.9577542004600386e-43 -1.6183003214878940e-26
2.2348467540837425e+08 4.4702023303624865e-10 8.2479875169553472e-43 -1.8631127247649488e-26
2.4744958852353230e+08 4.4329017399063501e-10 1.1395415944289062e-42 -2.1267259156396232e-26
2.7398432912045217e+08 4.3957557862646060e-10 1.5703484076059106e-42 -2.4066168750205056e-26
3.0336446729005331e+08 4.3587663532818556e-10 2.1586242422443009e-42 -2.6996527982421841e-26
3.3589512330728424e+08 4.3219308712002888e-10 2.9578289488084100e-42 -2.9969597231130049e-26
3.7191413638348037e+08 4.2852514889656130e-10 4.0352237016511182e-42 -3.2890043451977370e-26
4.1179557321328801e+08 4.2487271932501423e-10 5.4976181292424487e-42 -3.5749058673885173e-26
4.5595361275327051e+08 4.2123582926381672e-10 7.4518003095471073e-42 -3.8246071069625684e-26
5.0484684757667750e+08 4.1761434331753075e-10 1.0066670839817158e-41 -4.0294152795878099e-26
5.5898304647500765e+08 4.1400855443796823e-10 1.3554348487132337e-41 -4.1574377742052588e-26
6.1892442776722097e+08 4.1041808227367093e-10 1.8182519482875900e-41 -4.1819106694006176e-26
6.8529349808126795e+08 4.0684314324226603e-10 2.4355509968245542e-41 -4.0787544766081779e-26
7.5877951724517930e+08 4.0328395196815022e-10 3.2454280373627816e-41 -3.7708529830259210e-26
8.4014565642727065e+08 3.9974015454684991e-10 4.3263660077189412e-41 -3.2529009124714849e-26
9.3023692386458361e+08 3.9621188631157038e-10 5.7549881689319618e-41 -2.4289583472735613e-26
1.0299889404902894e+09 3.9269901011659895e-10 7.6500756178830515e-41 -1.2340114649597828e-26
1.1404376565971949e+09 3.8920188597076167e-10 1.0159388870536190e-40 4.2893239266433759e-27
1.2627301104473979e+09 3.8572008584682874e-10 1.3503829659363574e-40 2.6388152161163444e-26
1.3981363405590124e+09 3.8225368999482055e-10 1.7956721162061186e-40 5.5355804112366830e-26
1.5480625753821192e+09 3.7880253376731043e-10 2.3954114510089120e-40 9.2103964887100217e-26
1.7140658373421118e+09 3.7536415108586027e-10 3.2007757263512107e-40 1.3867001719922271e-25
1.8978701129171748e+09 3.7194137147964229e-10 4.2933732209386714e-40 1.9627308376367013e-25
2.1013842566803000e+09 3.6853410636253429e-10 5.7846120164729502e-40 2.6653780757098325e-25
2.3267218152439117e+09 3.6514238045130173e-10 7.8194743030175062e-40 3.5206335034696929e-25
2.5762229769838533e+09 3.6176620350324112e-10 1.0628555425693846e-39 4.5435345925673951e-25
2.8524788754962502e+09 3.5840578326412824e-10 1.4519053626722947e-39 5.7487276136559162e-25
3.1583584991848898e+09 3.5506039922108696e-10 1.9879934389822633e-39 7.1912489813217348e-25
3.4970384864420857e+09 3.5173087706552821e-10 2.7312927090792656e-39 8.8639590247291471e-25
3.8720361158536282e+09 3.4841680972847122e-10 3.7689362743407815e-39 1.0798437349320997e-24
4.2872458340395627e+09 3.4511838291994303e-10 5.2089808855452398e-39 1.3015282648883051e-24
4.7469797004818048e+09 3.4183546460686379e-10 7.2155608856346024e-39 1.5537218522336562e-24
5.2560121693684950e+09 3.3856793725794618e-10 1.0002402230305260e-38 1.8377597920986117e-24
5.8196296735260496e+09 3.3531609116084370e-10 1.3851998208456164e-38 2.1532738902945844e-24
6.4436855253807640e+09 3.3207989838228631e-10 1.9202162865943966e-38 2.5031627872790717e-24
7.1346607051105366e+09 3.2885911019271241e-10 2.6566795305951189e-38 2.8836537202021868e-24
7.8997311672872877e+09 3.2565379278183191e-10 3.6695578065854336e-38 3.2933878409934173e-24
8.7468423650068073e+09 3.2246389264916337e-10 5.0568188980869256e-38 3.7272729161185545e-24
9.6847917654582558e+09 3.1928975430159413e-10 6.9458991260275340e-38 4.1763289800177281e-24
1.0723320213878698e+10 3.1613106046073437e-10 9.5163982152049920e-38 4.6344277633418740e-24
1.1873213094730749e+10 3.1298796772521121e-10 1.2985091246477166e-37 5.0804602020943888e-24
1.3146412340688160e+10 3.0986035499338373e-10 1.7671819949002391e-37 5.5036157207266703e-24
1.4556140452671392e+10 3.0674831727510546e-10 2.3944520335864299e-37 5.8710667459596321e-24
1.6117037818913067e+10 3.0365156307497279e-10 3.2360155719374827e-37 6.1623590667969223e-24
1.7845314759147041e+10 3.0057057593492084e-10 4.3580349122733670e-37 6.3329247059506179e-24
1.9758919872939022e+10 2.9750518393306573e-10 5.8525927041159908e-37 6.3385994784681781e-24
2.1877726440499355e+10 2.9445519898040405e-10 7.8317603369359884e-37 6.1135842197877516e-24
2.4223738811798244e+10 2.9142063770906567e-10 1.0459221540854024e-36 5.5955197729290088e-24
2.6821320927387337e+10 2.8840186798721972e-10 1.3938895188108331e-36 4.6989780046830649e-24
2.9697449344175064e+10 2.8539834868643916e-10 1.8550058489899980e-36 3.3246773905643768e-24
3.2881993393893356e+10 2.8241064679966443e-10 2.4667191737669485e-36 1.3630607120454238e-24
3.6408025383773262e+10 2.7943823489009454e-10 3.2799306924810204e-36 -1.3325075447362707e-24
4.0312164060943161e+10 2.7648139002256114e-10 4.3645028326599635e-36 -4.8986651294514703e-24
4.4634954907515450e+10 2.7353997349877013e-10 5.8167518222435082e-36 -9.5171899803712711e-24
4.9421291215823776e+10 2.7061424788973882e-10 7.7687400736145869e-36 -1.5381832786667921e-23
5.4720880316785278e+10 2.6770403981861519e-10 1.0403450048253264e-35 -2.2732422528893048e-23
6.0588759803288910e+10 2.6480939289898015e-10 1.3984954735191754e-35 -3.1775283493576576e-23
6.7085869109722313e+10 2.6193017870073347e-10 1.8871320441408227e-35 -4.2793380545044447e-23
7.4279682383637360e+10 2.5906664378893072e-10 2.5571166585642137e-35 -5.6072859590881541e-23
8.2244909222088852e+10 2.5621844983550680e-10 3.4800801945362907e-35 -7.1897676309097429e-23
9.1064270549973282e+10 2.5338563643514873e-10 4.7555673550212593e-35 -9.0583914493873799e-23
1.0082935769806316e+11 2.5056845848599324e-10 6.5227083157789872e-35 -1.1243429041786080e-22
1.1164158360248296e+11 2.4776696423486330e-10 8.9765159171888732e-35 -1.3776445019470552e-22
1.2361323600407712e+11 2.4498081845709169e-10 1.2384894220965729e-34 -1.6684213587458339e-22
1.3686864358541603e+11 2.4221029502782042e-10 1.7121008117176909e-34 -1.9990988841160325e-22
1.5154546715607202e+11 2.3945546000937388e-10 2.3693152987318595e-34 -2.3714884565536868e-22
1.6779612929545560e+11 2.3671582447247657e-10 3.2799168294124076e-34 -2.7863993291289879e-22
1.8578939730042029e+11 2.3399174068597363e-10 4.5392168023426639e-34 -3.2436468664025566e-22
2.0571213587695227e+11 2.3128305049392794e-10 6.2755810002989664e-34 -3.7412808027141334e-22
2.2777124777809695e+11 2.2859012287233308e-10 8.6598545454112901e-34 -4.2743247960666660e-22
2.5219582254215564e+11 2.2591243138459257e-10 1.1926012494367583e-33 -4.8370828370140778e-22
2.7923951564632318e+11 2.2324968969041010e-10 1.6378016602577919e-33 -5.4177047705818209e-22
3.0918318278392322e+11 2.2060081827383629e-10 2.2431783067041873e-33 -6.0037440836447463e-22
3.4233779662285980e+11 2.1796781224610136e-10 3.0617813826873111e-33 -6.5729529818107821e-22
3.7904767633658118e+11 2.1535057601672012e-10 4.1662481138168827e-33 -7.1038097281153266e-22
4.1969406344706097e+11 2.1274855971097835e-10 5.6477387190163625e-33 -7.5538231366742039e-22
4.6469908111584540e+11 2.1016237541097836e-10 7.6320751718368428e-33 -7.8897146572666322e-22
5.1453011800141840e+11 2.0759157809655364e-10 1.0281066699051129e-32 -8.0583285390094478e-22
5.6970468221036975e+11 2.0503638568395147e-10 1.3804799362953534e-32 -7.9863464290117033e-22
6.3079577575189417e+11 2.0249649881190681e-10 1.8489378790666796e-32 -7.6064001460207986e-22
6.9843784531071106e+11 1.9997256333401465e-10 2.4706529258831861e-32 -6.8207074976465717e-22
7.7333337113870789e+11 1.9746378567209654e-10 3.2958837303492865e-32 -5.5209239321414677e-22
8.5626016249263940e+11 1.9497092130818729e-10 4.3915028113205430e-32 -3.5768574336640206e-22
9.4807943538287488e+11 1.9249338390669461e-10 5.8485309496179478e-32 -8.3830306519380056e-23
1.0497447565226853e+12 1.9003127437657158e-10 7.7897582735975420e-32 2.8692126160054178e-22
1.1623119463632832e+12 1.8758504944479293e-10 1.0389464423400633e-31 7.7302027142553495e-22
1.2869500440601714e+12 1.8515413623823123e-10 1.3878979707586928e-31 1.3976121146639054e-21
1.4249534482447930e+12 1.8273900490800924e-10 1.8583285320167373e-31 2.1853435866685863e-21
1.5777553596865100e+12 1.8033828006544494e-10 2.4970314997213512e-31 3.1600460567732142e-21
1.7469426654504080e+12 1.7795445156541751e-10 3.3663785390611600e-31 4.3553417145394686e-21
1.9342724191267214e+12 1.7558566707438481e-10 4.5558933449821053e-31 5.8006676784135869e-21
2.1416900882832949e+12 1.7323296209631763e-10 6.1897172367760784e-31 7.5309382910891950e-21
2.3713497586455566e+12 1.7089483682238740e-10 8.4447583788935631e-31 9.5745651467098749e-21
2.6256365048295962e+12 1.6857277249454502e-10 1.1565135246795437e-30 1.1965607556347077e-20
2.9071911599541538e+12 1.6626643927161593e-10 1.5886512307749424e-30 1.4740061847766412e-20
3.2189377413702954e+12 1.6397556978127367e-10 2.1883619168605258e-30 1.7921826257471412e-20
3.5641138173320190e+12 1.6170010008821615e-10 3.0201122432848800e-30 2.1535128150914694e-20
3.9463041299734536e+12 1.5943981105995635e-10 4.1733149011239404e-30 2.5595424231084225e-20
4.3694778237759028e+12 1.5719528650190049e-10 5.7695090763091072e-30 3.0106380353733829e-20
4.8380296661519170e+12 1.5496645815210551e-10 7.9731626247795726e-30 3.5054758971982707e-20
5.3568256882327363e+12 1.5275336019581156e-10 1.1008068053599614e-29 4.0410061282900131e-20
5.9312537198503965e+12 1.5055609016775644e-10 1.5173812294114396e-29 4.6114394959335998e-20
6.5672793435332559e+12 1.4837321426549991e-10 2.0868509420532725e-29 5.2071719627735051e-20
7.2715078486115469e+12 1.4620723314717573e-10 2.8627466821729702e-29 5.8156421016332391e-20
8.0512528288422383e+12 1.4405560104388129e-10 3.9159916625709695e-29 6.4192351010783895e-20
8.9146121359571484e+12 1.4191994376989645e-10 5.3396719255418342e-29 6.9933464111089079e-20
9.8705519779313926e+12 1.3979985325563387e-10 7.2562408607149595e-29 7.5065572085533526e-20
1.0929000035354273e+13 1.3769525372290224e-10 9.8276877626395082e-29 7.9198800464815636e-20
1.2100948562940027e+13 1.3560612462730234e-10 1.3266977078175827e-28 8.1845468959210117e-20
1.3398568546914049e+13 1.3353336482315153e-10 1.7853039642917697e-28 8.2396282210559318e-20
1.4835336103828389e+13 1.3147479575919763e-10 2.3958682835644557e-28 8.0140795631672932e-20
1.6426172433490625e+13 1.2943279462339708e-10 3.2064240581777673e-28 7.4159526587105360e-20
1.8187598779453207e+13 1.2740567614132054e-10 4.2835512290363145e-28 6.3498719969625532e-20
2.0137908006367734e+13 1.2539428712176917e-10 5.7129872036849644e-28 4.6883724868522051e-20
2.2297354576078996e+13 1.2339913551784038e-10 7.6133841448662106e-28 2.2975900448712445e-20
2.4688364895409289e+13 1.2141810830911207e-10 1.0145115224510971e-27 -9.8188340605614188e-21
2.7335770220148754e+13 1.1945379963039966e-10 1.3526692166567127e-27 -5.3296505950243540e-20
3.0267064534019379e+13 1.1750293050350901e-10 1.8059118101767812e-27 -1.0945875839006421e-19
3.3512690080751945e+13 1.1556854689624868e-10 2.4159872639053265e-27 -1.8048094080530847e-19
3.7106353514599836e+13 1.1364992805829853e-10 3.2409209364161541e-27 -2.6876411269766421e-19
4.1085375952593820e+13 1.1174601797346910e-10 4.3613395120458624e-27 -3.7681149283631595e-19
4.5491080563920094e+13 1.0985957392705555e-10 5.8901483689489644e-27 -5.0728594224775726e-19
5.0369221721638812e+13 1.0798716802061139e-10 7.9848191443036903e-27 -6.6284962573246216e-19
5.5770460173588492e+13 1.0613001272135054e-10 1.0866226326080253e-26 -8.4621542132861515e-19
6.1750889167255180e+13 1.0428825417154403e-10 1.4838340577809366e-26 -1.0598180827862905e-18
6.8372616992542891e+13 1.0246258343314296e-10 2.0324484785528913e-26 -1.3058628324704734e-18
7.5704411992303609e+13 1.0065236034150992e-10 2.7911051368554279e-26 -1.5860495320266164e-18
8.3822416739226422e+13 9.8859499772161389e-11 3.8400597049768098e-26 -1.9013511758156403e-18
9.2810938795995844e+13 9.7079247434457373e-11 5.2894596781732731e-26 -2.2517298482712478e-18
1.0276332627096697e+14 9.5315795186994449e-11 7.2890072494653332e-26 -2.6357738350211581e-18
1.1378293726222725e+14 9.3567771731648288e-11 1.0041239378215358e-25 -3.0502989455862178e-18
1.2598421325797089e+14 9.1835401489147262e-11 1.3820452826785561e-25 -3.4900514464349388e-18
1.3949386764072361e+14 9.0119818063666120e-11 1.8991800271173076e-25 -3.9466362406997682e-18
1.5445220163833975e+14 8.8418435533522898e-11 2.6044629414910796e-25 -4.4083818002317901e-18
1.7101456138826016e+14 8.6732275410020035e-11 3.5630852524925807e-25 -4.8596540871937062e-18
1.8935295124701706e+14 8.5062424831865213e-11 4.8617345320772719e-25 -5.2798750631763237e-18
2.0965782009961975e+14 8.3408772132888674e-11 6.6150714682156357e-25 -5.6422692836426901e-18
2.3214003922010153e+14 8.1769831873028628e-11 8.9746305703071644e-25 -5.9136563025201232e-18
2.5703309222381834e+14 8.0145826857547715e-11 1.2142519728765414e-24 -6.0528254953030726e-18
2.8459549985471488e+14 7.8536838945007132e-11 1.6385606750795689e-24 -6.0103109093202128e-18
3.1511350478959662e+14 7.6946439518866484e-11 2.2065326446796595e-24 -5.7270768279265078e-18
3.4890404434178931e+14 7.5370246906364383e-11 2.9657457709433782e-24 -5.1318445152057929e-18
3.8631804193647588e+14 7.3809042563688553e-11 3.9813244631696568e-24 -4.1436658596457755e-18
4.2774405154052725e+14 7.2264639794537675e-11 5.3404785629590166e-24 -2.6669329663724617e-18
4.7361229289516606e+14 7.0733971928036711e-11 7.1644436656049237e-24 -5.9648903169214188e-19
5.2439911945838962e+14 6.9219257466723528e-11 9.6171333498599204e-24 2.1885133533828960e-18
5.8063196545788212e+14 6.7720967205629147e-11 1.2929285502418540e-23 5.8210160661622094e-18
6.4289482343082838e+14 6.6236637910237145e-11 1.7415978865762997e-23 1.0443758987848490e-17
7.1183430913628688e+14 6.4770732750491298e-11 2.3520125796819367e-23 1.6210389572768732e-17
7.8816637682579450e+14 6.3319491415436888e-11 3.1861981361976000e-23 2.3282260574417893e-17
8.7268375461200888e+14 6.1881390478446292e-11 4.3303647482221202e-23 3.1821798548732249e-17
9.6626417715360300e+14 6.0461340647822383e-11 5.9050119205590577e-23 4.1992586931211068e-17
1.0698795011549554e+15 5.9056013994583984e-11 8.0767473333489586e-23 5.3937368613864635e-17
1.1846057983474400e+15 5.7665356369252922e-11 1.1078814101253669e-22 6.7794168112397740e-17
1.3116345307705180e+15 5.6292278617846988e-11 1.5231696366787390e-22 8.3662129471798014e-17
1.4522849244107912e+15 5.4927177764259972e-11 2.0971500037068579e-22 1.0157833828518116e-16
1.6080176697024370e+15 5.3590002173689117e-11 2.8914155894149856e-22 1.2158836348112501e-16
1.7804500911722350e+15 5.2262201133411560e-11 3.9861366474083693e-22 1.4354628954857613e-16
1.9713729437698450e+15 5.0951844554698524e-11 5.4913454507427050e-22 1.6726797359491463e-16
2.1827690103175352e+15 4.9655096926563034e-11 7.5569024455455174e-22 1.9244829273239139e-16
2.4168336932186480e+15 4.8372680285654029e-11 1.0376872129609020e-21 2.1855409788159233e-16
2.6759978142749820e+15 4.7111711034345565e-11 1.4216169950230453e-21 2.4494641215810046e-16
2.9629528593950450e+15 4.5864095803254422e-11 1.9416506534675980e-21 2.7065494709838289e-16
3.2806789303659525e+15 4.4630311799874570e-11 2.6429085947546712e-21 2.9447537742518423e-16
3.6324756939752910e+15 4.3413943289518782e-11 3.5845237981079479e-21 3.1490548295389301e-16
4.0219966498975300e+15 4.2212773154721407e-11 4.8436050979389751e-21 3.3005443409497400e-16
4.4532870732257650e+15 4.1025715477300262e-11 6.5201662325874020e-21 3.3765922068152533e-16
4.9308260256917330e+15 3.9853227473198820e-11 8.7455878684175014e-21 3.3501746252020444e-16
5.4595728718713900e+15 3.8699062477480820e-11 1.1691823785309559e-20 3.1901781930002094e-16
6.0450187834587980e+15 3.7562835430727213e-11 1.5585249486647017e-20 2.8596684759674104e-16
6.6932437664934060e+15 3.6438616699498346e-11 2.0718923400748514e-20 2.3178832179278528e-16
7.4109798037831340e+15 3.5331098465371195e-11 2.7490576622699766e-20 1.5192161074627900e-16
8.2056807682734430e+15 3.4243393512885057e-11 3.6428344685639816e-20 4.1368725397726020e-17
9.0855998334310880e+15 3.3168256560153730e-11 4.8243276763511944e-20 -1.0509029029086608e-16
1.0059875184568256e+16 3.2107507084808296e-11 6.3896498681255801e-20 -2.9287006944963674e-16
1.1138624921242500e+16 3.1067337041687211e-11 8.4718799994158502e-20 -5.2766462099449597e-16
1.2333052136317258e+16 3.0032301116427703e-11 1.1248004611144581e-19 -8.1411400377568521e-16
1.3655561262956382e+16 2.9030299093882951e-11 1.4976083505956130e-19 -1.1580735740133045e-15
1.5119886897845998e+16 2.8031035551791209e-11 1.9987894791103354e-19 -1.5618334251184172e-15
1.6741236438505902e+16 2.7055563417242088e-11 2.6768716130251306e-19 -2.0289306411449617e-15
1.8536448016015604e+16 2.6091618989329630e-11 3.5964861620572884e-19 -2.5587260572787920e-15
2.0524165363326892e+16 2.5145257683875630e-11 4.8481211440560591e-19 -3.1491538715963693e-15
2.2725031435215212e+16 2.4216352617842909e-11 6.5565359448009691e-19 -3.7944042154952172e-15
2.5161902790662788e+16 2.3305016586131842e-11 8.8927498329647318e-19 -4.4840211857612867e-15
2.7860086964089524e+16 2.2408760109756707e-11 1.2091541084053394e-18 -5.2018764773069297e-15
