# k_modes P_R(k) P_S(k) P_RS(k) 
7.1870239305579591e+08 5.9738534454674399e-10 8.7251074948548494e-48 7.2124999128324142e-29
7.9896604860383868e+08 5.9290999007567827e-10 1.2272253168185100e-47 8.4550029201500096e-29
8.8819343443047917e+08 5.8845189091598322e-10 1.7230016912129469e-47 9.8239023533869718e-29
9.8738560711553776e+08 5.8401157463059915e-10 2.4139216468931623e-47 1.1309028654782031e-28
1.0976554198062325e+09 5.7958871944993766e-10 3.3714512245045656e-47 1.2897902824943555e-28
1.2202400074979143e+09 5.7518351678490337e-10 4.7017718888481348e-47 1.4596739177470292e-28
1.3565146666531818e+09 5.7079565631269935e-10 6.5322383044825199e-47 1.6341419030399773e-28
1.5080082848769596e+09 5.6642351021618419e-10 9.0289001723400662e-47 1.8071741306990519e-28
1.6764204937556942e+09 5.6205716528064667e-10 1.2469699393170932e-46 1.9832030828874217e-28
1.8636407373009813e+09 5.5770832837867072e-10 1.7114426112580139e-46 2.1366853147577291e-28
2.0717694699298344e+09 5.5337703786520592e-10 2.3400689052406401e-46 2.2688688690064816e-28
2.3031417218049946e+09 5.4906309730252940e-10 3.1933955845310500e-46 2.3669001781360682e-28
2.5603532959188585e+09 5.4476684619595921e-10 4.3346341095292615e-46 2.3978621204611608e-28
2.8462898908300891e+09 5.4048797355696268e-10 5.8642661414296052e-46 2.3527919383205983e-28
3.1641594757859960e+09 5.3622663052334993e-10 7.9130021160983521e-46 2.1980449414991673e-28
3.5175282814521909e+09 5.3198267062259513e-10 1.0669207144853801e-45 1.9291375173776390e-28
3.9103608100354595e+09 5.2775613720612615e-10 1.4326702500338509e-45 1.4451928606042787e-28
4.3470643136800976e+09 5.2354708768751173e-10 1.9224534565930584e-45 7.6120704589777072e-29
4.8325382401476288e+09 5.1935546233831437e-10 2.5784321040866786e-45 -2.1473295757438074e-29
5.3722292005196533e+09 5.1518126751087296e-10 3.4601483157308523e-45 -1.5426681935913380e-28
5.9721920756149311e+09 5.1102444346358792e-10 4.6633170746972478e-45 -3.2379130700127139e-28
6.6391579466840334e+09 5.0688523620604760e-10 6.2810672517079773e-45 -5.4871872560493326e-28
7.3806096125063400e+09 5.0276329095359439e-10 8.4786129304403560e-45 -8.3420281703982997e-28
8.2048655401289339e+09 4.9865885504687289e-10 1.1501355864741295e-44 -1.1902959878986464e-27
9.1211731911036472e+09 4.9456984908538219e-10 1.5682884611021515e-44 -1.6261137082342650e-27
1.0139812770265240e+10 4.9048819286975272e-10 2.1448634233215384e-44 -2.1651796011242904e-27
1.1272212561024015e+10 4.8642372657772543e-10 2.9516676635035766e-44 -2.8134327431395758e-27
1.2531077141139742e+10 4.8237688783978272e-10 4.0759417229718108e-44 -3.5891528755953132e-27
1.3930529917449377e+10 4.7834734797388364e-10 5.6637753256792218e-44 -4.5055883809671368e-27
1.5486271578670000e+10 4.7433529344542816e-10 7.8914693504375504e-44 -5.5861408603718044e-27
1.7215756243983082e+10 4.7034051959716365e-10 1.1040294239337469e-43 -6.8438506052656875e-27
1.9138387283641872e+10 4.6636312501252940e-10 1.5484678673508204e-43 -8.2965142491552866e-27
2.1275735008543484e+10 4.6240339253870801e-10 2.1737085202250277e-43 -9.9534493062608290e-27
2.3651778671062073e+10 4.5846085795999998e-10 3.0519047271634203e-43 -1.1825589867114998e-26
2.6293175492187302e+10 4.5453562321499874e-10 4.2951214704293859e-43 -1.3939053319061238e-26
2.9229559733230621e+10 4.5062775783307551e-10 6.0298225838455219e-43 -1.6271257313938186e-26
3.2493875167430988e+10 4.4673732097909265e-10 8.4548287256096082e-43 -1.8826082220841271e-26
3.6122744681515533e+10 4.4286423746277813e-10 1.1833584314147606e-42 -2.1595104217005002e-26
4.0156881153831367e+10 4.3900830516213527e-10 1.6502440634255020e-42 -2.4512611471251981e-26
4.4641544218762314e+10 4.3516993444349230e-10 2.2961571089826331e-42 -2.7578323126085309e-26
4.9627048041940758e+10 4.3134912189268651e-10 3.1816273886168197e-42 -3.0658216418110622e-26
5.5169325803071388e+10 4.2754300844954902e-10 4.3930096988504297e-42 -3.3696164378134336e-26
6.1330557219385460e+10 4.2374575752970269e-10 6.0402040780335642e-42 -3.6505765704128795e-26
6.8179866150021118e+10 4.1996568780504691e-10 8.2825902483599332e-42 -3.8985373638200584e-26
7.5794096107860809e+10 4.1620335394073352e-10 1.1317789705041096e-41 -4.0921632409089840e-26
8.4258672379425140e+10 4.1245843648879048e-10 1.5393245947023464e-41 -4.1841804750002743e-26
9.3668560425077621e+10 4.0873044019673296e-10 2.0875479125194193e-41 -4.1554810339586347e-26
1.0412933131199992e+11 4.0502005947184505e-10 2.8231522782925882e-41 -3.9667553954288619e-26
1.1575834613319429e+11 4.0132689183272370e-10 3.8043782654511291e-41 -3.5274946791046830e-26
1.2868607270071179e+11 3.9765112342253479e-10 5.1156041789107287e-41 -2.8023892300678357e-26
1.4305754928528812e+11 3.9399253108964776e-10 6.8785008398348554e-41 -1.7240927683977819e-26
1.5903401182433810e+11 3.9035168014605713e-10 9.2308341090348715e-41 -1.7041541316772835e-27
1.7679470285420648e+11 3.8672737741094720e-10 1.2419213161745183e-40 1.9219655224777909e-26
1.9653888246139328e+11 3.8312104548456315e-10 1.6682957471616720e-40 4.7387004744793341e-26
2.1848806381392270e+11 3.7953152706332408e-10 2.2506663921330759e-40 8.3445663431529985e-26
2.4288849835367252e+11 3.7595925387702787e-10 3.0407648146455886e-40 1.2971657927736870e-25
2.7001393853142221e+11 3.7240460868508566e-10 4.1263142064413018e-40 1.8751736832238531e-25
3.0016870908019952e+11 3.6886712918865072e-10 5.6161250613160838e-40 2.5921053869016023e-25
3.3369112128405511e+11 3.6534403514049010e-10 7.6827677104873513e-40 3.4670108161631975e-25
3.7095726854746661e+11 3.6183092903785167e-10 1.0564068097936318e-39 4.5237726188600346e-25
4.1238524584853174e+11 3.5833586243353273e-10 1.4592075983657245e-39 5.7880332251102477e-25
4.5843984041464325e+11 3.5485787698180196e-10 2.0247799593183205e-39 7.2833201965705500e-25
5.0963774624613812e+11 3.5139748391532888e-10 2.8193216761470436e-39 9.0436724664334734e-25
5.6655336099045300e+11 3.4795371012820799e-10 3.9403220756407454e-39 1.1088257777559777e-24
6.2982523020292920e+11 3.4452787156392812e-10 5.5194086209760275e-39 1.3441312789601809e-24
7.0016321129345569e+11 3.4111877793614363e-10 7.7435360909040899e-39 1.6125287045317999e-24
7.7835643753238171e+11 3.3772785580706352e-10 1.0872270413023853e-38 1.9155033519339169e-24
8.6528217146527356e+11 3.3435311285296107e-10 1.5261437270642487e-38 2.2536112418774533e-24
9.6191564706433679e+11 3.3099526524729525e-10 2.1415559627252478e-38 2.6275034213739940e-24
1.0693410110372806e+12 3.2765571857091241e-10 3.0004886968615031e-38 3.0357651747863757e-24
1.1887634860458325e+12 3.2433287327934215e-10 4.1905407735859688e-38 3.4695232497381192e-24
1.3215228922951809e+12 3.2102749304321749e-10 5.8419937394313118e-38 3.9300042786649041e-24
1.4691086791951423e+12 3.1773920452882335e-10 8.1148146533679311e-38 4.4017197198720026e-24
1.6331766357358193e+12 3.1446809703667458e-10 1.1235542485992167e-37 4.8756366720792848e-24
1.8155674670539983e+12 3.1121430670424740e-10 1.5498538590290712e-37 5.3302416653674876e-24
2.0183274456040371e+12 3.0797306653708400e-10 2.1282699028046870e-37 5.7354117469869184e-24
2.2437313686219106e+12 3.0474482598887169e-10 2.9141026809974508e-37 6.0752019706402031e-24
2.4943080794461177e+12 3.0153464240436147e-10 3.9757863229540181e-37 6.2985512416988959e-24
2.7728688390230249e+12 2.9834132125920765e-10 5.4016100461224147e-37 6.3521010362272228e-24
3.0825388659015454e+12 2.9516525617464288e-10 7.3227748532902366e-37 6.1926826437748154e-24
3.4267923985692017e+12 2.9200631960887127e-10 9.8873554538896180e-37 5.7135795692515288e-24
3.8094916734998984e+12 2.8886578134620664e-10 1.3327168650490742e-36 4.8521276743162846e-24
4.2349302562140586e+12 2.8574123203060602e-10 1.7942407471162635e-36 3.4980638292533111e-24
4.7078812114898691e+12 2.8263301232543414e-10 2.4131329151175212e-36 1.5200018109615233e-24
5.2336506531546602e+12 2.7954325417881347e-10 3.2452449445959534e-36 -1.2344774541023896e-24
5.8181372742406465e+12 2.7646987069173513e-10 4.3695365289729436e-36 -4.9145425309898714e-24
6.4678985253829199e+12 2.7341470289666087e-10 5.8865861816581810e-36 -9.7575573033388018e-24
7.1902241839267139e+12 2.7037541869414488e-10 7.9567866960109856e-36 -1.5940964875940660e-23
7.9932181391270967e+12 2.6735375306043097e-10 1.0784553018503706e-35 -2.3731387214090914e-23
8.8858893110031836e+12 2.6434979225434378e-10 1.4671584277694492e-35 -3.3419114861005997e-23
9.8782527228793223e+12 2.6136285571359777e-10 2.0049349186057228e-35 -4.5273300486978823e-23
1.0981441861563807e+13 2.5839184574392237e-10 2.7523029504031037e-35 -5.9626230720572887e-23
1.2207833585751256e+13 2.5543362803680635e-10 3.7952542330122352e-35 -7.6814589806191431e-23
1.3571186984017314e+13 2.5248981427653204e-10 5.2572517132041519e-35 -9.7179417122073452e-23
1.5086797740274643e+13 2.4956504678611523e-10 7.3095419088352813e-35 -1.2108304219256343e-22
1.6771669738543314e+13 2.4665623859202218e-10 1.0197928777127246e-34 -1.4885268185167663e-22
1.8644705832295902e+13 2.4376552428509023e-10 1.4265491158538892e-34 -1.8079287862646058e-22
2.0726919918651117e+13 2.4089063791336255e-10 1.9982777663567041e-34 -2.1710766228912863e-22
2.3041672696708625e+13 2.3803374407131568e-10 2.8018898177027467e-34 -2.5800612268435683e-22
2.5614933755039047e+13 2.3519206440581599e-10 3.9286889648341199e-34 -3.0351025213958440e-22
2.8475572928729367e+13 2.3237042067496910e-10 5.5036328642820573e-34 -3.5347303764631479e-22
3.1655684194766410e+13 2.2956496956434371e-10 7.6978508718547256e-34 -4.0752470432913567e-22
3.5190945739594883e+13 2.2677632241731851e-10 1.0742898162264481e-33 -4.6503158432809147e-22
3.9121020238502844e+13 2.2400494160334547e-10 1.4954199383443338e-33 -5.2497942818784754e-22
4.3489999837639133e+13 2.2124986144432756e-10 2.0752491618169871e-33 -5.8591275141592660e-22
4.8346900830984547e+13 2.1851570566484045e-10 2.8696520712263080e-33 -6.4566900159898427e-22
5.3746213582141992e+13 2.1579271632472852e-10 3.9542826408265243e-33 -7.0160499125396955e-22
5.9748513860601867e+13 2.1308969901313294e-10 5.4288051479825093e-33 -7.5001947275367087e-22
6.6421142451171352e+13 2.1040084420629472e-10 7.4256171525838829e-33 -7.8641015353657571e-22
7.3838960661210312e+13 2.0772512162060801e-10 1.0123099809013060e-32 -8.0523828558922970e-22
8.2085190201838500e+13 2.0506801961551421e-10 1.3755002131342126e-32 -7.9895347758374485e-22
9.1252346865868766e+13 2.0242816089101855e-10 1.8632080401347559e-32 -7.5899861543626302e-22
1.0144327847756302e+14 1.9980572371540752e-10 2.5181416945184115e-32 -6.7520129137421364e-22
1.1277231875912852e+14 1.9719745986176171e-10 3.3975110012491489e-32 -5.3498555253044153e-22
1.2536657005937995e+14 1.9460944149738101e-10 4.5772073131894603e-32 -3.2330634271162326e-22
1.3936732933569486e+14 1.9203628417075331e-10 6.1656607312465083e-32 -2.3582131490575130e-23
1.5493167338760400e+14 1.8948087360398480e-10 8.3074098709208166e-32 3.8436095066104422e-22
1.7223422112699647e+14 1.8694411605647602e-10 1.1209252132102786e-31 9.2264279319438783e-22
1.9146909265614894e+14 1.8442107808246607e-10 1.5156064061237318e-31 1.6163167172658530e-21
2.1285208713277419e+14 1.8191861272771613e-10 2.0546006156497773e-31 2.4958320304750855e-21
2.3662310385593772e+14 1.7942892486594319e-10 2.7961788480512681e-31 3.5893979292678466e-21
2.6304883373537856e+14 1.7696148057236331e-10 3.8194129013584575e-31 4.9327727543220479e-21
2.9242575134028725e+14 1.7451055379843950e-10 5.2410044394447258e-31 6.5597919973781640e-21
3.2508344109579119e+14 1.7207168780357950e-10 7.2238488487883057e-31 8.5090992599265733e-21
3.6138829494432900e+14 1.6965215250936831e-10 9.9961249093735559e-31 1.0816967963774364e-20
4.0174762295654544e+14 1.6724578079751800e-10 1.3886320702494014e-30 1.3520522408949740e-20
4.4661422300935162e+14 1.6485800102406629e-10 1.9348522776357689e-30 1.6652366255096321e-20
4.9649146079906419e+14 1.6248510336060054e-10 2.7028248392576263e-30 2.0242582132218547e-20
5.5193891718317969e+14 1.6013190333734986e-10 3.7812151253696985e-30 2.4310679780015615e-20
6.1357866620918250e+14 1.5779269132269803e-10 5.2944173755186922e-30 2.8866395176650029e-20
6.8210225426466012e+14 1.5547057388535108e-10 7.4115620745916754e-30 3.3899497455514667e-20
7.5827845864887438e+14 1.5316405792693407e-10 1.0366530600469801e-29 3.9382895205960122e-20
8.4296191261056038e+14 1.5088056345497063e-10 1.4478715662082858e-29 4.5270154045811033e-20
9.3710269361758175e+14 1.4860148562527901e-10 2.0169861421575973e-29 5.1433115402188672e-20
1.0417569824308728e+15 1.4635647660128840e-10 2.8020310264848449e-29 5.7745333465432566e-20
1.1580989125684402e+15 1.4411806783311193e-10 3.8800089943409938e-29 6.4015999114761078e-20
1.2874337431006380e+15 1.4188618610458284e-10 5.3579432004526574e-29 7.0020951291071852e-20
1.4312125025643292e+15 1.3969750936459179e-10 7.3659359908699569e-29 7.5291818958422741e-20
1.5910482682885120e+15 1.3750774350499784e-10 1.0095645504290216e-28 7.9529252972315452e-20
1.7687342637716312e+15 1.3534367909312139e-10 1.3783362119802133e-28 8.2040595634749744e-20
1.9662639771482302e+15 1.3319231690468196e-10 1.8758896551708339e-28 8.2232524947010941e-20
2.1858535264571305e+15 1.3105490381200564e-10 2.5450830895260543e-28 7.9230682143120902e-20
2.4299665226307705e+15 1.2893298858463756e-10 3.4432539030337178e-28 7.2018098890547988e-20
2.7013417091477440e+15 1.2683420129437745e-10 4.6506618208422557e-28 5.9402903232504132e-20
3.0030236884420065e+15 1.2474197446213737e-10 6.2725017360803427e-28 4.0016531400751304e-20
3.3383970797937310e+15 1.2267246221151834e-10 8.4528754001252451e-28 1.2174847385747154e-20
3.7112244919244315e+15 1.2061978874876774e-10 1.1391527744198373e-27 -2.5963194112358617e-20
4.1256887363173920e+15 1.1858485568573806e-10 1.5368773096092701e-27 -7.6477357283439216e-20
4.5864397548610450e+15 1.1656637342342446e-10 2.0770717051536696e-27 -1.4166851109713456e-19
5.0986467883047730e+15 1.1456277680093508e-10 2.8145123262384568e-27 -2.2416511246810213e-19
5.6680563708130430e+15 1.1258159880759177e-10 3.8257579261471219e-27 -3.2671909041358486e-19
6.3010568012686970e+15 1.1061405690192740e-10 5.2205354657283028e-27 -4.5219508839650614e-19
7.0047498146387250e+15 1.0865027443065622e-10 7.1543108904246100e-27 -6.0370596292992198e-19
7.7870302574961500e+15 1.0672378919729408e-10 9.8377612357556878e-27 -7.8410357557920877e-19
8.6566746615899660e+15 1.0480291956116589e-10 1.3584017708566554e-26 -9.9632131034061686e-19
9.6234397091851060e+15 1.0290465169651816e-10 1.8822747106870128e-26 -1.2430430344572824e-18
1.0698171694870068e+16 1.0102003218555411e-10 2.6167006378554267e-26 -1.5264181644650970e-18
1.1892928211903414e+16 9.9154456668219429e-11 3.6437426600253413e-26 -1.8472139018718165e-18
1.3221113428316950e+16 9.7301618275804162e-11 5.0820343602952886e-26 -2.2061423945203131e-18
1.4697628470461314e+16 9.5464631554431160e-11 7.0921108979710393e-26 -2.6017071437959430e-18
1.6339038601169798e+16 9.3645735890387934e-11 9.8944450688523567e-26 -3.0305776106692630e-18
1.8163759068141524e+16 9.1848484746362264e-11 1.3789402792132346e-25 -3.4868563801632485e-18
2.0192261707605600e+16 9.0063157983482106e-11 1.9189605339133248e-25 -3.9616592034512968e-18
2.2447304621188008e+16 8.8295054214179882e-11 2.6641986475439726e-25 -4.4415053544459688e-18
2.4954187502760868e+16 8.6543013780932912e-11 3.6885486636740582e-25 -4.9079889162542986e-18
2.7741035479830812e+16 8.4811878681778999e-11 5.0927940164330323e-25 -5.3382606006912147e-18
3.0839114653926636e+16 8.3088454584053290e-11 7.0113029194854914e-25 -5.7016086076797480e-18
3.4283182880087676e+16 8.1391635356719917e-11 9.6207226956519183e-25 -5.9585384610656260e-18
3.8111879720901296e+16 7.9715676380389676e-11 1.3164149176279414e-24 -6.0612748381143416e-18
4.2368159950052248e+16 7.8048062827265383e-11 1.7963783406406030e-24 -5.9515518996199507e-18
4.7099775468926824e+16 7.6390197752455660e-11 2.4458171285516561e-24 -5.5591609159718092e-18
5.2359811042976464e+16 7.4765022463279653e-11 3.3239691877458570e-24 -4.7999073644425938e-18
5.8207279868348536e+16 7.3151234628184560e-11 4.5122049234923216e-24 -3.5786578151081105e-18
6.4707785650550592e+16 7.1548423418098132e-11 6.1218856083447859e-24 -1.7838082038473891e-18
7.1934258623110664e+16 6.9957683946203175e-11 8.3092128917845224e-24 7.1006160457798365e-19
7.9967773763752400e+16 6.8406032906726691e-11 1.1296763608989575e-23 4.0517867015635285e-18
8.8898460387776672e+16 6.6854440062630521e-11 1.5379012539850757e-23 8.3877833370372595e-18
9.8826513323537376e+16 6.5320999841347310e-11 2.0993563876706113e-23 1.3890373692113531e-17
1.0986331701454445e+17 6.3812605614614978e-11 2.8749801932230222e-23 2.0738990288255299e-17
1.2213269515968754e+17 6.2303455923029059e-11 3.9497676181161503e-23 2.9106438635830090e-17
1.3577229991148394e+17 6.0825867970242220e-11 5.4471225181266906e-23 3.9187686080988874e-17
1.5093515621800925e+17 5.9362870833412415e-11 7.5375134618066407e-23 5.1151002021398022e-17
1.6779137863472080e+17 5.7903695463821627e-11 1.0462099367728483e-22 6.5135644792067856e-17
1.8653007986737818e+17 5.6472293140549048e-11 1.4559373514820162e-22 8.1283332710270138e-17
2.0736149245829443e+17 5.5054283899329771e-11 2.0295851832789666e-22 9.9641748778583706e-17
2.3051932741948749e+17 5.3679873883942729e-11 2.8346569039587103e-22 1.2030275981508649e-16
2.5626339627460237e+17 5.2287742428195495e-11 3.9565757297312384e-22 1.4300985080852367e-16
2.8488252592672499e+17 5.0925552205356211e-11 5.5201055452014679e-22 1.6766026071971611e-16
3.1669779905447686e+17 4.9580000023259632e-11 7.6903511742422178e-22 1.9385776087343662e-16
3.5206615639088883e+17 4.8245246358498537e-11 1.0691127561765335e-21 2.2103145341320629e-16
3.9138440129965158e+17 4.6932724953956157e-11 1.4822629267355118e-21 2.4840580517572739e-16
4.3509365157670035e+17 4.5635927053306877e-11 2.0483935298418319e-21 2.7488645594533340e-16
4.8368428842265453e+17 4.4345819888993982e-11 2.8194580025309169e-21 2.9902947645346049e-16
5.3770145810938771e+17 4.3110773663014678e-11 3.8693652008482742e-21 3.1933794470567896e-16
5.9775118806488781e+17 4.1853293944207745e-11 5.2843232358238316e-21 3.3312851126413316e-16
6.6450718599370637e+17 4.0634615426837333e-11 7.1884912112209337e-21 3.3806005523524996e-16
7.3871839831348698e+17 3.9428739153859015e-11 9.7439643656243034e-21 3.3087715696069399e-16
8.2121741270682355e+17 3.8218970051328992e-11 1.3155139561271929e-20 3.0774069394019779e-16
9.1292979905814912e+17 3.7055321079507379e-11 1.7716156956155660e-20 2.6447746410570278e-16
1.0148844935730630e+18 3.5892618630129528e-11 2.3794921505816546e-20 1.9627028402324022e-16
1.1282253425813037e+18 3.4746788373137268e-11 3.1891860535338211e-20 9.7737459308522322e-17
1.2542239355350469e+18 3.3611706592174028e-11 4.2706965268717863e-20 -3.6842112068697936e-17
1.3942938711781862e+18 3.2518478342269613e-11 5.7196565583962877e-20 -2.1368176032397098e-16
1.5500066169409457e+18 3.1421065395972639e-11 7.6609490000423528e-20 -4.3844714354737415e-16
1.7231091394890747e+18 3.0350482704634785e-11 1.0284485031978510e-19 -7.1772217020529016e-16
1.9155435042274409e+18 2.9301375531068937e-11 1.3835267400604114e-19 -1.0572466209258576e-15
2.1294686636482834e+18 2.8257711228630603e-11 1.8664004956863343e-19 -1.4605068047877979e-15
2.3672846789709619e+18 2.7229443228311934e-11 2.5256586008632224e-19 -1.9307505918592067e-15
2.6316596468199050e+18 2.6235803852547552e-11 3.4315779047369935e-19 -2.4705708372171785e-15
2.9255596330352538e+18 2.5250252249280671e-11 4.6784142938458431e-19 -3.0756741851029335e-15
3.2522819494488719e+18 2.4284460327629065e-11 6.4004624080804570e-19 -3.7410428163467812e-15
3.6154921469629834e+18 2.3333493000841955e-11 8.7838576024686530e-19 -4.4548589838562489e-15
4.0192651399631078e+18 2.2397204457610987e-11 1.2085595907749697e-18 -5.1992337998947967e-15
