### 	 ACT DR6 combined spectrum ### 
# bin_center, Dl(data, fg sub), sigma(Dl(data))
2.65100000e+03 -4.88582543e+00 6.58574590e-01
2.67200000e+03 -3.08030976e+00 6.60392078e-01
2.71300000e+03 -2.97255415e+00 3.64528591e-01
2.77400000e+03 -1.72535783e+00 3.63910464e-01
2.83500000e+03 -1.60721220e+00 3.59896357e-01
2.89600000e+03 -1.52091112e+00 3.59404407e-01
2.95700000e+03 -1.97203518e+00 3.68041631e-01
3.01800000e+03 -1.12686524e+00 3.72599203e-01
3.07900000e+03 -1.25513324e+00 3.76722364e-01
3.14000000e+03 -1.08508189e+00 3.81601932e-01
3.20100000e+03 -1.07661360e+00 3.89926392e-01
3.26200000e+03 -1.13134333e+00 3.97612818e-01
3.32300000e+03 -6.54127344e-01 4.06972314e-01
3.38400000e+03 -9.92997833e-01 4.15392017e-01
3.44500000e+03 1.82197959e-01 4.26111291e-01
3.50600000e+03 -2.05220972e-01 4.37329688e-01
3.56700000e+03 2.74378043e-01 4.49257315e-01
3.62800000e+03 1.55111253e-01 4.62229220e-01
3.68900000e+03 -2.05628220e-01 4.75518717e-01
3.75000000e+03 -4.42759906e-01 4.90671500e-01
3.81100000e+03 7.64307809e-01 5.02644875e-01
3.87200000e+03 -3.05488204e-01 5.19159135e-01
3.96300000e+03 -5.84483887e-01 3.79982358e-01
4.08400000e+03 -9.75776375e-01 4.05942532e-01
4.20500000e+03 4.87493146e-01 4.33993765e-01
4.32600000e+03 -1.98812243e-01 4.67900733e-01
4.44700000e+03 1.14902111e-01 5.01554305e-01
4.56800000e+03 -2.34725845e-01 5.44827460e-01
4.68900000e+03 -1.42231458e-01 5.95036921e-01
4.81000000e+03 8.01076078e-01 6.55328066e-01
4.93100000e+03 4.36254051e-02 7.06848479e-01
5.05200000e+03 1.72471285e-01 7.66625868e-01
5.17300000e+03 -1.04889668e+00 8.48794841e-01
5.29400000e+03 1.39456466e-01 9.27182250e-01
5.41500000e+03 -1.79496564e+00 1.01113778e+00
5.53600000e+03 -2.41609133e+00 1.08399588e+00
5.65700000e+03 2.53489239e-02 1.15126721e+00
5.77800000e+03 9.91380259e-01 1.23628766e+00
5.89900000e+03 -1.16058557e+00 1.32680851e+00
6.02000000e+03 -3.68133826e+00 1.42755488e+00
