### 	 ACT DR6 combined spectrum ### 
# bin_center, Dl(data, fg sub), sigma(Dl(data))
2.77400000e+03 1.20912516e+00 3.90415413e-01
2.83500000e+03 1.75673716e+00 4.09120983e-01
2.89600000e+03 1.31940703e+00 4.25544473e-01
2.95700000e+03 3.88946016e-01 4.46759207e-01
3.01800000e+03 2.46818380e+00 4.66995057e-01
3.07900000e+03 8.56337922e-01 4.87786311e-01
3.14000000e+03 8.93215194e-01 5.11537635e-01
3.20100000e+03 7.91692041e-01 5.35747817e-01
3.26200000e+03 5.59201952e-01 5.60091659e-01
3.32300000e+03 -2.23319457e-01 5.86733264e-01
3.38400000e+03 4.17144461e-01 6.13537056e-01
3.44500000e+03 5.17315958e-01 6.43356224e-01
3.50600000e+03 9.22984354e-03 6.70511962e-01
3.56700000e+03 1.16063825e-02 6.99675974e-01
3.62800000e+03 -2.18695480e-01 7.31048527e-01
3.68900000e+03 8.49221587e-01 7.62789550e-01
3.75000000e+03 4.55885813e-01 7.97269132e-01
3.81100000e+03 1.66957041e+00 8.34704310e-01
3.87200000e+03 3.27135097e-01 8.73241150e-01
3.96300000e+03 -9.84285067e-01 6.48535390e-01
4.08400000e+03 1.11137456e-01 7.07820503e-01
4.20500000e+03 6.11279483e-01 7.72416784e-01
4.32600000e+03 -1.08254363e+00 8.39234868e-01
4.44700000e+03 8.13890842e-01 9.14305650e-01
4.56800000e+03 -5.45637874e-01 9.98419935e-01
4.68900000e+03 -1.82550365e+00 1.10191145e+00
4.81000000e+03 5.31090267e-01 1.22386683e+00
4.93100000e+03 9.63666700e-01 1.31961873e+00
5.05200000e+03 -1.18432213e+00 1.45009733e+00
5.17300000e+03 2.57758377e+00 1.61201600e+00
5.29400000e+03 -2.08766820e+00 1.77289219e+00
5.41500000e+03 -1.61683274e+00 1.94008785e+00
5.53600000e+03 -1.70653517e+00 2.09255729e+00
5.65700000e+03 8.23768816e-01 2.24289419e+00
5.77800000e+03 -3.16209443e-01 2.41320085e+00
5.89900000e+03 2.14213011e+00 2.60532295e+00
6.02000000e+03 2.93263911e-01 2.82175806e+00
6.14100000e+03 -7.41090045e+00 3.10019312e+00
6.26200000e+03 4.77408177e+00 3.43264794e+00
6.38300000e+03 3.22267510e+00 3.73427617e+00
6.50400000e+03 3.81682396e+00 4.02402711e+00
6.62500000e+03 1.28383619e+00 4.36556662e+00
6.74600000e+03 -1.48468357e+00 4.85380398e+00
6.86700000e+03 -7.24801412e-01 5.36286887e+00
6.98800000e+03 7.48914017e+00 5.88102102e+00
7.10900000e+03 -4.90027010e+00 6.55163053e+00
7.23000000e+03 -2.12594852e-01 7.14317450e+00
7.35100000e+03 5.71968399e+00 7.66069608e+00
7.47200000e+03 -9.89724540e+00 8.13185325e+00
7.59300000e+03 3.63836859e-01 8.82990239e+00
7.71400000e+03 5.72466288e+00 9.69335677e+00
7.83500000e+03 7.02151898e+00 1.05379201e+01
7.95600000e+03 1.08790607e+00 1.14140833e+01
8.07700000e+03 1.31940030e+01 1.24007850e+01
8.19800000e+03 1.64664812e+00 1.35277488e+01
8.31900000e+03 -1.78944848e+01 1.46180496e+01
